Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"Kölner Zoo beherbergt eines der ""schönsten Rinder der Welt""",30122021_12:39,https://www.sueddeutsche.de/leben/tiere-koeln-koelner-zoo-beherbergt-eines-der-schoensten-rinder-der-welt-dpa.urn-newsml-dpa-com-20090101-211230-99-544122,Tiere - Köln,dpa,,,01012022,Sueddeutsche
Hannover 96 testet in Vorbereitung gegen Zwolle,30122021_12:38,https://www.sueddeutsche.de/sport/fussball-hannover-hannover-96-testet-in-vorbereitung-gegen-zwolle-dpa.urn-newsml-dpa-com-20090101-211230-99-544109,Fußball - Hannover,dpa,,,01012022,Sueddeutsche
In 83 Fragen um die Welt,30122021_12:37,https://sz-magazin.sueddeutsche.de/quiz/quiz-2021-jahresrueckblick-91093,Jahresquiz 2021,,,"Brauchen Sie noch eine Beschäftigung für Silvester? Mit unserem großen Quiz können Sie testen, ob Sie sich an die wichtigsten, unterhaltsamsten und absurdesten Ereignisse des Jahres 2021 erinnern.",01012022,Sueddeutsche
Die erste große Belastungsprobe für den Euro,30122021_12:37,https://www.sueddeutsche.de/wirtschaft/20-jahre-euro-euro-krise-waehrungsunion-griechenland-euro-ezb-1.5498638,Euro-Krise,,"Von Cerstin Gammelin, Berlin","Es war eine krasse Prüfung für die Gemeinschaftswährung und für Europa. Wie es im Jahr 2010 zur Euro-Krise kam und welche Narben sie hinterlassen hat.
                        
                            Von Cerstin Gammelin, Berlin",01012022,Sueddeutsche
Hamburgs Rathaus wird an Neujahr zur Impf-Stelle,30122021_12:36,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-hamburgs-rathaus-wird-an-neujahr-zur-impf-stelle-dpa.urn-newsml-dpa-com-20090101-211230-99-544077,Gesundheit - Hamburg,dpa,,,01012022,Sueddeutsche
Geldautomatensprengung in Hofheim: Mehrere Täter geflüchtet,30122021_12:36,https://www.sueddeutsche.de/panorama/kriminalitaet-hofheim-am-taunus-geldautomatensprengung-in-hofheim-mehrere-taeter-gefluechtet-dpa.urn-newsml-dpa-com-20090101-211230-99-544082,Kriminalität - Hofheim am Taunus,dpa,,,01012022,Sueddeutsche
100 Jahre Sturmflutwarnung an der deutschen Nordseeküste,30122021_12:35,https://www.sueddeutsche.de/panorama/wetter-hamburg-100-jahre-sturmflutwarnung-an-der-deutschen-nordseekueste-dpa.urn-newsml-dpa-com-20090101-211230-99-544076,Wetter - Hamburg,dpa,,,01012022,Sueddeutsche
Schwenninger Wild Wings verpflichten Stürmer Pollock,30122021_12:35,https://www.sueddeutsche.de/sport/eishockey-villingen-schwenningen-schwenninger-wild-wings-verpflichten-stuermer-pollock-dpa.urn-newsml-dpa-com-20090101-211230-99-544060,Eishockey - Villingen-Schwenningen,dpa,,,01012022,Sueddeutsche
Polizei findet Gesuchten in Gepäckbox auf dem Dachboden,30122021_12:34,https://www.sueddeutsche.de/panorama/kriminalitaet-freiburg-im-breisgau-polizei-findet-gesuchten-in-gepaeckbox-auf-dem-dachboden-dpa.urn-newsml-dpa-com-20090101-211230-99-544061,Kriminalität - Freiburg im Breisgau,dpa,,,01012022,Sueddeutsche
Nach Angriff in Ludwigshafen: Mann aus U-Haft entlassen,30122021_12:33,https://www.sueddeutsche.de/panorama/kriminalitaet-ludwigshafen-am-rhein-nach-angriff-in-ludwigshafen-mann-aus-u-haft-entlassen-dpa.urn-newsml-dpa-com-20090101-211230-99-544053,Kriminalität - Ludwigshafen am Rhein,dpa,,,01012022,Sueddeutsche
Günther mahnt zur Vorsicht am Silvesterabend,30122021_12:32,https://www.sueddeutsche.de/service/jahreswechsel-kiel-guenther-mahnt-zur-vorsicht-am-silvesterabend-dpa.urn-newsml-dpa-com-20090101-211230-99-543936,Jahreswechsel - Kiel,dpa,,,01012022,Sueddeutsche
Wegen Pandemie: Hessen fördert Hilfsangebote an Hochschulen,30122021_12:32,https://www.sueddeutsche.de/bildung/hochschulen-wiesbaden-wegen-pandemie-hessen-foerdert-hilfsangebote-an-hochschulen-dpa.urn-newsml-dpa-com-20090101-211230-99-544010,Hochschulen - Wiesbaden,dpa,,,01012022,Sueddeutsche
Bayern-FDP fordert 2022 rasche Steuerentlastungen,30122021_12:29,https://www.sueddeutsche.de/bayern/parteien-muenchen-bayern-fdp-fordert-2022-rasche-steuerentlastungen-dpa.urn-newsml-dpa-com-20090101-211230-99-543997,Parteien - München,dpa,,,01012022,Sueddeutsche
"Corona-Fall bei FC Augsburg - ""Glücksspiel"" Omikron-Variante",30122021_12:29,https://www.sueddeutsche.de/bayern/fussball-augsburg-corona-fall-bei-fc-augsburg-gluecksspiel-omikron-variante-dpa.urn-newsml-dpa-com-20090101-211230-99-543396,Fußball - Augsburg,dpa,,,01012022,Sueddeutsche
Ex-Präsident Aschraf Ghani verteidigt Flucht aus Afghanistan,30122021_12:24,https://www.sueddeutsche.de/politik/konflikte-ex-praesident-aschraf-ghani-verteidigt-flucht-aus-afghanistan-dpa.urn-newsml-dpa-com-20090101-211230-99-543904,Konflikte,dpa,,,01012022,Sueddeutsche
