Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
ADFC: Ausbau der Radwege in Sachsen-Anhalt hinkt hinterher,12122021_08:43,https://www.sueddeutsche.de/wissen/umwelt-magdeburg-adfc-ausbau-der-radwege-in-sachsen-anhalt-hinkt-hinterher-dpa.urn-newsml-dpa-com-20090101-211212-99-351661,Umwelt - Magdeburg,dpa,,,12122021,Sueddeutsche,wissen
"Das war der Samstag, das bringt der Sonntag",12122021_08:41,https://www.sueddeutsche.de/sport/fussball-das-war-der-samstag-das-bringt-der-sonntag-dpa.urn-newsml-dpa-com-20090101-211211-99-348608,Fußball,dpa,,,12122021,Sueddeutsche,sport
MBC Syntainics verlieren unglücklich mit 90:91 in Göttingen,12122021_08:40,https://www.sueddeutsche.de/sport/basketball-goettingen-mbc-syntainics-verlieren-ungluecklich-mit-9091-in-goettingen-dpa.urn-newsml-dpa-com-20090101-211212-99-351653,Basketball - Göttingen,dpa,,,12122021,Sueddeutsche,sport
Darmstadts Toptorjäger Pfeiffer fehlt im Jahresfinale,12122021_08:39,https://www.sueddeutsche.de/sport/fussball-paderborn-darmstadtstoptorjaegerpfeiffer-fehlt-im-jahresfinale-dpa.urn-newsml-dpa-com-20090101-211212-99-351640,Fußball - Paderborn,dpa,,,12122021,Sueddeutsche,sport
Röttgen fordert von Baerbock klare Aussage zu Nord Stream 2 ,12122021_08:37,https://www.sueddeutsche.de/wirtschaft/energie-roettgen-fordert-von-baerbock-klare-aussage-zu-nord-stream-2-dpa.urn-newsml-dpa-com-20090101-211212-99-351531,Energie,dpa,,,12122021,Sueddeutsche,wirtschaft
"Schäfflers Unglücksabend: ""Club"" schwächelt gegen Top-Teams",12122021_08:37,https://www.sueddeutsche.de/bayern/fussball-gelsenkirchen-schaefflers-ungluecksabend-club-schwaechelt-gegen-top-teams-dpa.urn-newsml-dpa-com-20090101-211210-99-338395,Fußball - Gelsenkirchen,dpa,,,12122021,Sueddeutsche,bayern
Haas-Pilot Masepin verpasst Finale: Positiver Corona-Test,12122021_08:36,https://www.sueddeutsche.de/sport/motorsport-haas-pilot-masepin-verpasst-finalepositiver-corona-test-dpa.urn-newsml-dpa-com-20090101-211212-99-351592,Motorsport,dpa,,,12122021,Sueddeutsche,sport
"""Hammer"" von blondiertem Dorsch: ""Nur Komplimente bekommen""",12122021_08:35,https://www.sueddeutsche.de/sport/fussball-muenchen-hammer-von-blondiertem-dorsch-nur-komplimente-bekommen-dpa.urn-newsml-dpa-com-20090101-211211-99-346516,Fußball - München,dpa,,,12122021,Sueddeutsche,sport
"227 Folgeverfahren nach Schlag gegen ""Cyberbunker""",12122021_08:33,https://www.sueddeutsche.de/panorama/prozesse-227-folgeverfahren-nach-schlag-gegen-cyberbunker-dpa.urn-newsml-dpa-com-20090101-211212-99-351547,Prozesse,dpa,,,12122021,Sueddeutsche,panorama
Rechnungshofchef: Thüringen gönnt sich noch zu viel Personal,12122021_08:32,https://www.sueddeutsche.de/wirtschaft/haushalt-rudolstadt-rechnungshofchef-thueringen-goennt-sich-noch-zu-viel-personal-dpa.urn-newsml-dpa-com-20090101-211212-99-351471,Haushalt - Rudolstadt,dpa,,,12122021,Sueddeutsche,wirtschaft
Termine für Sommerferien 2025 bis 2030 stehen fest,12122021_08:31,https://www.sueddeutsche.de/bildung/schulen-erfurt-termine-fuer-sommerferien-2025-bis-2030-stehen-fest-dpa.urn-newsml-dpa-com-20090101-211212-99-351472,Schulen - Erfurt,dpa,,,12122021,Sueddeutsche,bildung
Auf diesen Bahnen können Münchner Eislaufen,12122021_08:31,https://www.sueddeutsche.de/muenchen/muenchen-eislaufen-bahnen-stadion-1.5457077,Wintersport in München,,Von Nora Theisinger,"In bunten Lichtern Pirouetten drehen oder zu Neunziger-Jahre-Musik die Kufen schwingen: Die Eislauf-Saison hat begonnen. Ein Überblick der Bahnen in München und Umgebung.
                        
                            Von Nora Theisinger",12122021,Sueddeutsche,muenchen
Rund 1000 Menschen bei Corona-Protest in Thüringen,12122021_08:30,https://www.sueddeutsche.de/politik/demonstrationen-greiz-rund-1000-menschen-bei-corona-protest-in-thueringen-dpa.urn-newsml-dpa-com-20090101-211211-99-346017,Demonstrationen - Greiz,dpa,,,12122021,Sueddeutsche,politik
"Scholz in Warschau: ""Freundschaftsbesuch"" mit heiklen Themen",12122021_08:28,https://www.sueddeutsche.de/politik/bundesregierung-scholz-in-warschau-freundschaftsbesuch-mit-heiklen-themen-dpa.urn-newsml-dpa-com-20090101-211212-99-351197,Bundesregierung,dpa,,,12122021,Sueddeutsche,politik
Helfershuttle im Ahr-Flutgebiet plant Pause: Profis gesucht,12122021_08:27,https://www.sueddeutsche.de/service/handwerk-koblenz-helfershuttle-im-ahr-flutgebiet-plant-pause-profis-gesucht-dpa.urn-newsml-dpa-com-20090101-211212-99-351460,Handwerk - Koblenz,dpa,,,12122021,Sueddeutsche,service
Experte: KI-Forschung mehr an Industrie orientieren,12122021_08:24,https://www.sueddeutsche.de/wissen/forschung-kaiserslautern-experte-ki-forschung-mehr-an-industrie-orientieren-dpa.urn-newsml-dpa-com-20090101-211212-99-351461,Forschung - Kaiserslautern,dpa,,,12122021,Sueddeutsche,wissen
DPolG: Kommunale Ordnungsämter besser ausstatten,12122021_08:24,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-dpolg-kommunale-ordnungsaemter-besser-ausstatten-dpa.urn-newsml-dpa-com-20090101-211212-99-351550,Gesundheit - Hannover,dpa,,,12122021,Sueddeutsche,gesundheit
So aufgedreht wie ein alter Koala beim Eukalyptusblättersammeln,12122021_08:23,https://www.sueddeutsche.de/sport/borussia-moenchengladbach-marco-rose-adi-huetter-1.5485812,Borussia Mönchengladbach,,Kommentar von Ulrich Hartmann,"Meinung
                    
                    
                        Seit dem Abschied von Ex-Trainer Marco Rose bläst Borussia Mönchengladbach Trübsal. Sein Nachfolger Adi Hütter scheint nicht zu wissen, wie er das ändern kann - dabei sollte er es besser wissen.
                        
                            Kommentar von Ulrich Hartmann",12122021,Sueddeutsche,sport
Verbraucher können Internetanbietern auf den Zahn fühlen,12122021_08:23,https://www.sueddeutsche.de/service/internet-verbraucher-koennen-internetanbietern-auf-denzahn-fuehlen-dpa.urn-newsml-dpa-com-20090101-211212-99-351414,Internet,dpa,,,12122021,Sueddeutsche,service
17-Jähriger aus Achim erhält begehrtes US-Stipendium,12122021_08:23,https://www.sueddeutsche.de/bildung/bildung-achim-17-jaehriger-aus-achim-erhaelt-begehrtes-us-stipendium-dpa.urn-newsml-dpa-com-20090101-211212-99-351538,Bildung - Achim,dpa,,,12122021,Sueddeutsche,bildung
Überarbeitete Corona-Verordnung tritt in Kraft,12122021_08:22,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-ueberarbeitete-corona-verordnung-tritt-in-kraft-dpa.urn-newsml-dpa-com-20090101-211211-99-346595,Gesundheit - Hannover,dpa,,,12122021,Sueddeutsche,gesundheit
"""Schmadtke raus""-Rufe: Kohfeldt verteidigt Sportchef",12122021_08:21,https://www.sueddeutsche.de/sport/fussball-wolfsburg-schmadtke-raus-rufe-kohfeldt-verteidigt-sportchef-dpa.urn-newsml-dpa-com-20090101-211212-99-351520,Fußball - Wolfsburg,dpa,,,12122021,Sueddeutsche,sport
Essen angebrannt: Toter Mann aus Wohnung geborgen,12122021_08:20,https://www.sueddeutsche.de/panorama/braende-wolfenbuettel-essen-angebrannt-toter-mann-aus-wohnung-geborgen-dpa.urn-newsml-dpa-com-20090101-211212-99-351511,Brände - Wolfenbüttel,dpa,,,12122021,Sueddeutsche,panorama
"227 Folgeverfahren nach Schlag gegen ""Cyberbunker""",12122021_08:19,https://www.sueddeutsche.de/panorama/prozesse-trier-227-folgeverfahren-nach-schlag-gegen-cyberbunker-dpa.urn-newsml-dpa-com-20090101-211212-99-351462,Prozesse - Trier,dpa,,,12122021,Sueddeutsche,panorama
