Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Auf Kollisionskurs mit Nadal,21012022_17:53,https://www.sueddeutsche.de/sport/alexander-zverev-im-achtelfinale-auf-kollisionskurs-mit-nadal-1.5512882,Alexander Zverev im Achtelfinale,,"Von Gerald Kleffmann, Melbourne/München","Alexander Zverev glänzt mit effizienten Siegen in Woche eins der Australian Open. Doch der 24-jährige Tennisprofi weiß: Das Turnier beginnt erst jetzt richtig für ihn. 
                        
                            Von Gerald Kleffmann, Melbourne/München",22012022,Sueddeutsche,sport
Baumgart verkündet Torwartwechsel,21012022_17:53,https://www.sueddeutsche.de/sport/1-fc-koeln-baumgart-verkuendet-torwartwechsel-1.5512805,1. FC Köln,,,,22012022,Sueddeutsche,sport
Wechsel des Geschäftsführers,21012022_17:53,https://www.sueddeutsche.de/sport/eishockey-wechsel-des-geschaeftsfuehrers-1.5512748,Eishockey,,Von Andreas Liebmann,"Bei den Tölzer Löwen herrscht Unruhe. Ralph Bader löst Jürgen Rumrich als GmbH-Chef ab und die Fan-Organisationen des DEL2-Klubs starten eine Petition gegen den Vorsitzenden Hubert Hörmann.
                        
                            Von Andreas Liebmann",22012022,Sueddeutsche,sport
Corona-Fälle beim Gegner,21012022_17:53,https://www.sueddeutsche.de/sport/rote-raben-vilsbiburg-corona-faelle-beim-gegner-1.5512867,Rote Raben Vilsbiburg,,,,22012022,Sueddeutsche,sport
Notfalls vor Gericht,21012022_17:53,https://www.sueddeutsche.de/sport/fussball-handball-basketball-eishockey-corona-zuschauer-1.5512784,Zuschauer-Frage,,"Von Philipp Selldorf, Köln","Fußball-, Handball-, Basketball- und Eishockeyligen haben eine Protestnote ans Kanzleramt und die Ministerpräsidenten geschickt: Sie wollen wieder vor mehr Zuschauern spielen. Und sie wollen Antworten.
                        
                            Von Philipp Selldorf, Köln",22012022,Sueddeutsche,sport
In der neuen Welt wird jeder gebraucht,21012022_17:53,https://www.sueddeutsche.de/wirtschaft/munich-economic-debates-in-der-neuen-welt-wird-jeder-gebraucht-1.5512657,Munich Economic Debates,,Von Sophie Kobel,"Demografie und Digitalisierung verändern die Arbeitskultur. Unternehmen müssen sich darauf einstellen - im eigenen Interesse und für die Gesellschaft, fordert die Beraterin Elisabeth Denison.
                        
                            Von Sophie Kobel",22012022,Sueddeutsche,wirtschaft
Mulmiges Gefühl,21012022_17:53,https://www.sueddeutsche.de/sport/dritte-liga-mulmiges-gefuehl-1.5512621,Dritte Liga,,Von Christoph Leischwitz,"Der TSV 1860 München geht mit strikten Sicherheitsvorkehrungen ins Samstagsderby gegen Türkgücü München - auch weil beim jüngsten Pokalgegner Karlsruhe inzwischen mehr als ein Dutzend Spieler positiv getestet sind.
                        
                            Von Christoph Leischwitz",22012022,Sueddeutsche,sport
Klein kann besser sein,21012022_17:53,https://www.sueddeutsche.de/wirtschaft/gebietsreform-1.5512585,50 Jahre Gebietsreform,,Von Nikolaus Piper,"Zu Beginn der 1970er-Jahre wurden überall in der Bundesrepublik Gemeinden und Landkreise zusammengelegt, zum Teil gegen erbitterten Widerstand. Die Bilanz der Reform ist ernüchternd.
                        
                            Von Nikolaus Piper",22012022,Sueddeutsche,wirtschaft
Mehr als nur Turnschuhe,21012022_17:53,https://www.sueddeutsche.de/wirtschaft/sneakers-till-jagla-flowers-for-society-1.5512788,Lifestyle-Sneaker,,"Von Uwe Ritzer, Hamburg","Till Jagla kennt das Geschäft mit Lifestyle-Sneakers wie kaum ein Zweiter. Nach vielen Jahren bei Adidas und New Balance macht er nun sein eigenes Ding - mit einem gewagten Geschäftsmodell.
                        
                            Von Uwe Ritzer, Hamburg",22012022,Sueddeutsche,wirtschaft
Rendite von Bundesanleihen fällt,21012022_17:53,https://www.sueddeutsche.de/wirtschaft/anleihen-und-devisen-rendite-von-bundesanleihen-faellt-1.5512158,Anleihen und Devisen,,,Angesichts der Eskalation des Russland-Ukraine-Konflikts suchen die Anleger nach sicheren Anlagen und greifen bei den Bundesanleihen zu. Dies sorgt für fallende Renditen.,22012022,Sueddeutsche,wirtschaft
