Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Kalenderblatt 2022: 26. Januar,25012022_22:55,https://www.sueddeutsche.de/wissen/geschichte-kalenderblatt-2022-26-januar-dpa.urn-newsml-dpa-com-20090101-220117-99-734618,Geschichte,dpa,,,26012022,Sueddeutsche
Wieder auf Playoff-Kurs,25012022_22:13,https://www.sueddeutsche.de/sport/basketball-wieder-auf-playoff-kurs-1.5515335,Basketball,,Von Ralf Tögel,"Der FC Bayern setzt seinen Aufwärtstrend mit dem vierten Sieg in Serie fort und bezwingt Asvel Villeurbanne auswärts mit 77:68. Am Sonntag gastiert Berlin zum deutschen Euroleague-Duell in München. 
                        
                            Von Ralf Tögel",26012022,Sueddeutsche
Bayerns Basketballer gewinnen in Villeurbanne,25012022_21:50,https://www.sueddeutsche.de/sport/basketball-bayerns-basketballer-gewinnen-in-villeurbanne-dpa.urn-newsml-dpa-com-20090101-220125-99-850614,Basketball,dpa,,,26012022,Sueddeutsche
77:68 in Villeurbanne: Euroleague-Erfolg für Bayern,25012022_21:47,https://www.sueddeutsche.de/bayern/basketball-villeurbanne-7768-in-villeurbanne-euroleague-erfolg-fuer-bayern-dpa.urn-newsml-dpa-com-20090101-220125-99-850611,Basketball - Villeurbanne,dpa,,,26012022,Sueddeutsche
Payton nach 16 Jahren nicht mehr Trainer der Saints,25012022_21:46,https://www.sueddeutsche.de/sport/american-football-payton-nach-16-jahren-nicht-mehr-trainer-der-saints-dpa.urn-newsml-dpa-com-20090101-220125-99-850582,American Football,dpa,,,26012022,Sueddeutsche
Ski-Ass Straßer gewinnt Nachtslalom in Schladming,25012022_21:39,https://www.sueddeutsche.de/bayern/ski-alpin-schladming-ski-ass-strasser-gewinnt-nachtslalom-in-schladming-dpa.urn-newsml-dpa-com-20090101-220125-99-850225,Ski alpin - Schladming,dpa,,,26012022,Sueddeutsche
Ski-Ass Straßer triumphiert beim Nachtslalom,25012022_21:35,https://www.sueddeutsche.de/sport/ski-alpin-ski-ass-strasser-triumphiert-beim-nachtslalom-dpa.urn-newsml-dpa-com-20090101-220125-99-850232,Ski alpin,dpa,,,26012022,Sueddeutsche
Linus Straßer rast in Schladming zum Sieg,25012022_21:33,https://www.sueddeutsche.de/sport/ski-alpin-strasser-schladming-1.5515333,Ski alpin,,,"""Es ist einfach geil"", sagt der 29-Jährige vom TSV 1860 München zu seinem Coup. Es ist der dritte Weltcup-Erfolg in seiner Karriere.",26012022,Sueddeutsche
Senegal und Marokko erreichen Viertelfinale,25012022_21:31,https://www.sueddeutsche.de/sport/fussball-senegal-und-marokko-erreichen-viertelfinale-dpa.urn-newsml-dpa-com-20090101-220125-99-848976,Fußball,dpa,,,26012022,Sueddeutsche
Spanien und Schweden im Halbfinale der Handball-EM,25012022_21:29,https://www.sueddeutsche.de/sport/handball-spanien-und-schweden-im-halbfinale-der-handball-em-dpa.urn-newsml-dpa-com-20090101-220125-99-847687,Handball,dpa,,,26012022,Sueddeutsche
39-Jähriger wird von Lawine erfasst und stirbt,25012022_21:24,https://www.sueddeutsche.de/bayern/unfaelle-39-jaehriger-wird-von-lawine-erfasst-und-stirbt-dpa.urn-newsml-dpa-com-20090101-220125-99-850431,Unfälle,dpa,,,26012022,Sueddeutsche
Alba-Basketballer verlieren auch bei Maccabi Tel Aviv,25012022_21:22,https://www.sueddeutsche.de/sport/basketball-alba-basketballer-verlieren-auch-bei-maccabi-tel-aviv-dpa.urn-newsml-dpa-com-20090101-220125-99-850374,Basketball,dpa,,,26012022,Sueddeutsche
Bilder des Tages,25012022_21:21,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-220124-99-836591,Fotografie,dpa,,,26012022,Sueddeutsche
Alba-Basketballer verlieren auch bei Maccabi Tel Aviv,25012022_21:15,https://www.sueddeutsche.de/sport/basketball-berlin-alba-basketballer-verlieren-auch-bei-maccabi-tel-aviv-dpa.urn-newsml-dpa-com-20090101-220125-99-850372,Basketball - Berlin,dpa,,,26012022,Sueddeutsche
Flyer zum barrierefreien Bauen,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/landkreis-ebersberg-flyer-zum-barrierefreien-bauen-1.5515216,Landkreis Ebersberg,,,,26012022,Sueddeutsche
Wieder unangemeldete Demonstrationen - und eine Gegenkundgebung,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/corona-grafing-ebersberg-demonstration-1.5515206,Grafing und Ebersberg,,,,26012022,Sueddeutsche
Der Vorhang bleibt zu,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/ebersberg-altes-kino-alter-speicher-1.5515184,Kultur in Ebersberg,,"Von Anja Blum, Ebersberg","Im Alten Kino und im Alten Speicher wird es vermutlich bis Ende März keine Veranstaltungen geben. Das hat das Team angesichts der aktuellen Vorgaben beschlossen. Hinter der Bühne wird derweil an neuen Ideen getüftelt. 
                        
                            Von Anja Blum, Ebersberg",26012022,Sueddeutsche
Poinger Eltern drängen zum Handeln,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/gymnasium-poing-landrat-robert-niedergesaess-gymnasium-poing-jetzt-1.5515160,Bildung,,"Von Barbara Mooser, Poing","In einer Petition fordern sie eine schnelle Realisierung des Gymnasiums. Ein Anfang wären Vorläuferklassen, idealerweise in der Gemeinde selbst. 
                        
                            Von Barbara Mooser, Poing",26012022,Sueddeutsche
Kinderkrebshilfe Ebersberg wird 40,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/kinderkrebshilfe-ebersberg-40-jahre-1.5514971,Gesundheit,,,Der Verein hat in vier Jahrzehnten über sieben Millionen Euro gesammelt - unterstützt durch zahlreiche Prominente.,26012022,Sueddeutsche
SPD will an Windrad-Plan festhalten,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/ebersberger-forst-windpark-pleite-reaktionen-1.5515090,Windpark im Ebersberger Forst,,,"Nach der Pleite des Investors geht ein Dringlichkeitsantrag beim Landrat ein, die Bayernpartei fordert seinen Rücktritt.",26012022,Sueddeutsche
Kabelbrand im Supermarkt,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/brandermittler-feuer-technischer-defekt-supermarkt-markt-schwaben-1.5515198,Einsatz in Markt Schwaben,,,Ein technischer Defekt ist wohl die Ursache für das Feuer in der Ortsmitte gewesen.,26012022,Sueddeutsche
Inzidenz sinkt leicht,25012022_21:02,https://www.sueddeutsche.de/muenchen/ebersberg/corona-landkreis-ebersberg-1.5515202,Corona im Landkreis Ebersberg,,,,26012022,Sueddeutsche
"""Das ist so eine kolossale Strafe, wenn man nicht arbeiten darf""",25012022_21:02,https://www.sueddeutsche.de/muenchen/dachau/asyl-landkreis-dachau-amtsgericht-1.5515211,Dachau,,"Von Anna Schwarz, Dachau","Samba G. kommt aus Mali, aber kann keinen Pass vorlegen. Daraufhin entzogen ihm die Behörden die Arbeitserlaubnis. Ein Gericht entschied nun in seinem Sinne - doch an seinen Job in einer Bäckerei kann er weiterhin nicht zurück. 
                        
                            Von Anna Schwarz, Dachau",26012022,Sueddeutsche
Alkoholisierter Autofahrer gefährdet mehrere Verkehrsteilnehmer,25012022_21:02,https://www.sueddeutsche.de/muenchen/dachau/karlsfeld-polizei-dachau-verkehr-1.5515149,Karlsfeld,,,,26012022,Sueddeutsche
Mehr Badegäste dürfen ins Wasser,25012022_21:02,https://www.sueddeutsche.de/muenchen/dachau/hallenbad-karlsfeld-1.5514823,Karlsfeld,,"Von Anna Schwarz, Karlsfeld","Im Karlsfelder Hallenbad dürfen bald 72 Personen gleichzeitig schwimmen. Die Besuchszahlen sind bislang gering
                        
                            Von Anna Schwarz, Karlsfeld",26012022,Sueddeutsche
Radfahrer schwer verletzt,25012022_21:02,https://www.sueddeutsche.de/muenchen/dachau/polizeiinspektion-dachau-verkehrsunfall-1.5515133,Dachau,,,,26012022,Sueddeutsche
