Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Versorger: Stromausfall für Zehntausende komplett behoben,12122021_11:30,https://www.sueddeutsche.de/panorama/braende-versorger-stromausfall-fuer-zehntausende-komplett-behoben-dpa.urn-newsml-dpa-com-20090101-211212-99-352452,Brände,dpa,,,12122021,Sueddeutsche
"""Mehr Spaß"": Hertha-Profis freuen sich über Korkuts Vorgaben",12122021_11:29,https://www.sueddeutsche.de/sport/fussball-mehr-spass-hertha-profis-freuen-sich-ueber-korkuts-vorgaben-dpa.urn-newsml-dpa-com-20090101-211212-99-352150,Fußball,dpa,,,12122021,Sueddeutsche
15 Verletzte nach Wohnhausbrand in Wittmund,12122021_11:28,https://www.sueddeutsche.de/panorama/braende-wittmund-15-verletzte-nach-wohnhausbrand-in-wittmund-dpa.urn-newsml-dpa-com-20090101-211212-99-352445,Brände - Wittmund,dpa,,,12122021,Sueddeutsche
Weniger gemeldete Corona-Infektionen in Brandenburg,12122021_11:26,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-weniger-gemeldete-corona-infektionen-in-brandenburg-dpa.urn-newsml-dpa-com-20090101-211212-99-352416,Gesundheit - Potsdam,dpa,,,12122021,Sueddeutsche
"""Nicht ideal"": Zwangspause bremst den Schwung der Eisbären",12122021_11:22,https://www.sueddeutsche.de/sport/eishockey-berlin-nicht-ideal-zwangspause-bremst-den-schwung-der-eisbaeren-dpa.urn-newsml-dpa-com-20090101-211210-99-338985,Eishockey - Berlin,dpa,,,12122021,Sueddeutsche
Band soll Einkaufen unter 2G-Bedingungen erleichtern,12122021_11:21,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-band-soll-einkaufen-unter-2g-bedingungen-erleichtern-dpa.urn-newsml-dpa-com-20090101-211212-99-352382,Gesundheit - Berlin,dpa,,,12122021,Sueddeutsche
"Inzidenz im Saarland sinkt auf 374,4",12122021_11:21,https://www.sueddeutsche.de/gesundheit/gesundheit-saarbruecken-inzidenz-im-saarland-sinkt-auf-3744-dpa.urn-newsml-dpa-com-20090101-211212-99-352370,Gesundheit - Saarbrücken,dpa,,,12122021,Sueddeutsche
Kritik an Präsenzpflicht an Berliner Schulen wird lauter,12122021_11:21,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-kritik-an-praesenzpflicht-an-berliner-schulen-wird-lauter-dpa.urn-newsml-dpa-com-20090101-211212-99-352375,Gesundheit - Berlin,dpa,,,12122021,Sueddeutsche
Tierschutzbeauftragter: Strengere Regeln für Hundehalter,12122021_11:20,https://www.sueddeutsche.de/leben/tiere-magdeburg-tierschutzbeauftragter-strengere-regeln-fuer-hundehalter-dpa.urn-newsml-dpa-com-20090101-211212-99-352331,Tiere - Magdeburg,dpa,,,12122021,Sueddeutsche
Einreise per Güterzug: Vier Männer am Bahnhof festgenommen,12122021_11:20,https://www.sueddeutsche.de/bayern/migration-muenchen-einreise-per-gueterzug-vier-maenner-am-bahnhof-festgenommen-dpa.urn-newsml-dpa-com-20090101-211212-99-352349,Migration - München,dpa,,,12122021,Sueddeutsche
