Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Göttinger Basketballer holen norwegischen Nationalspieler,26012022_13:43,https://www.sueddeutsche.de/sport/basketball-goettingen-goettinger-basketballer-holen-norwegischen-nationalspieler-dpa.urn-newsml-dpa-com-20090101-220126-99-859650,Basketball - Göttingen,dpa,,,27012022,Sueddeutsche,sport
Ende der Corona-Pause: Theater nimmt Spielbetrieb wieder auf,26012022_13:42,https://www.sueddeutsche.de/kultur/theater-erfurt-ende-der-corona-pause-theater-nimmt-spielbetrieb-wieder-auf-dpa.urn-newsml-dpa-com-20090101-220126-99-859624,Theater - Erfurt,dpa,,,27012022,Sueddeutsche,kultur
Verkehrsunfall mit sechs Verletzten bei Gäufelden,26012022_13:42,https://www.sueddeutsche.de/wirtschaft/verkehr-gaeufelden-verkehrsunfall-mit-sechs-verletzten-bei-gaeufelden-dpa.urn-newsml-dpa-com-20090101-220126-99-852104,Verkehr - Gäufelden,dpa,,,27012022,Sueddeutsche,wirtschaft
Mehr Sozialwohnungen: Trendwende laut Al-Wazir geschafft,26012022_13:40,https://www.sueddeutsche.de/wirtschaft/wohnen-wiesbaden-mehr-sozialwohnungen-trendwende-laut-al-wazir-geschafft-dpa.urn-newsml-dpa-com-20090101-220126-99-852192,Wohnen - Wiesbaden,dpa,,,27012022,Sueddeutsche,wirtschaft
Tagespflegemutter führt Hund aus - Erlaubnis entzogen,26012022_13:40,https://www.sueddeutsche.de/panorama/urteile-tagespflegemutter-fuehrt-hund-aus-erlaubnis-entzogen-dpa.urn-newsml-dpa-com-20090101-220126-99-859231,Urteile,dpa,,,27012022,Sueddeutsche,panorama
Defektes Weichenstück stört Straßenbahnverkehr,26012022_13:39,https://www.sueddeutsche.de/wirtschaft/verkehr-karlsruhe-defektes-weichenstueck-stoert-strassenbahnverkehr-dpa.urn-newsml-dpa-com-20090101-220126-99-859531,Verkehr - Karlsruhe,dpa,,,27012022,Sueddeutsche,wirtschaft
Noch kein Termin zwischen IOC-Chef Bach und Peng Shuai,26012022_13:37,https://www.sueddeutsche.de/politik/sportpolitik-noch-kein-termin-zwischen-ioc-chef-bach-und-peng-shuai-dpa.urn-newsml-dpa-com-20090101-220126-99-859464,Sportpolitik,dpa,,,27012022,Sueddeutsche,politik
Darum geht's in der großen Impfpflicht-Debatte im Bundestag,26012022_13:36,https://www.sueddeutsche.de/gesundheit/gesundheit-darum-gehts-in-der-grossen-impfpflicht-debatte-im-bundestag-dpa.urn-newsml-dpa-com-20090101-220126-99-858948,Gesundheit,dpa,,,27012022,Sueddeutsche,gesundheit
Corona-Fälle: Europapokal-Spiel in Stuttgart abgesagt,26012022_13:34,https://www.sueddeutsche.de/sport/volleyball-schwerin-corona-faelle-europapokal-spiel-in-stuttgart-abgesagt-dpa.urn-newsml-dpa-com-20090101-220126-99-859488,Volleyball - Schwerin,dpa,,,27012022,Sueddeutsche,sport
Stammstrecke wird zwischen Ostbahnhof und Hackerbrücke gesperrt,26012022_13:34,https://www.sueddeutsche.de/muenchen/muenchen-stammstrecke-s-bahn-bauarbeiten-verkehr-1.5515677,S-Bahn München,,,"Weil neun Kilometer Schienen ausgetauscht werden müssen, fährt die S-Bahn an den kommenden beiden Wochenenden nur eingeschränkt. Passagiere müssen mitunter auf Trambahnen und Busse ausweichen und längere Fahrzeiten einplanen.",27012022,Sueddeutsche,muenchen
