Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Baden-Württemberg steigt bei Luca-App aus,26012022_15:41,https://www.sueddeutsche.de/service/internet-baden-wuerttemberg-steigt-bei-luca-app-aus-dpa.urn-newsml-dpa-com-20090101-220126-99-861468,Internet,dpa,,,27012022,Sueddeutsche,service
Berlinische Galerie erhält 51 Werke von Höch und Thieler,26012022_15:38,https://www.sueddeutsche.de/kultur/museen-berlin-berlinische-galerie-erhaelt-51-werke-von-hoech-und-thieler-dpa.urn-newsml-dpa-com-20090101-220126-99-859703,Museen - Berlin,dpa,,,27012022,Sueddeutsche,kultur
Omikron-Welle erreicht die Krankenhäuser ,26012022_15:37,https://www.sueddeutsche.de/wissen/corona-deutschland-omikron-krankenhaus-neuaufnahmen-1.5515697,Coronavirus,,"Von Markus Hametner, Sören Müller-Hansen und Marie-Louise Timcke","Die Zahl der Corona-Neuaufnahmen auf den Intensivstationen steigt erstmals seit der Delta-Welle wieder. Das Nadelöhr sind aber die zunehmend ausgelasteten Normalstationen.
                        
                            Von Markus Hametner, Sören Müller-Hansen und Marie-Louise Timcke",27012022,Sueddeutsche,wissen
"""Bin offensiv ausgerichtet"": Herthas Björkan angriffslustig",26012022_15:37,https://www.sueddeutsche.de/sport/fussball-berlin-bin-offensiv-ausgerichtet-herthas-bjoerkan-angriffslustig-dpa.urn-newsml-dpa-com-20090101-220126-99-859306,Fußball - Berlin,dpa,,,27012022,Sueddeutsche,sport
Nach Impfpass-Affäre: DFB sperrt Anfang für ein Jahr,26012022_15:36,https://www.sueddeutsche.de/panorama/nach-impfpass-affaere-dfb-sperrt-anfang-fuer-ein-jahr-1.5515979,,,,"Video
                    
                    
                        Die Nutzung eines gefälschten Impfausweises hat für den zurückgetretenen Werder-Trainer Markus Anfang eine erste sportrechtliche Konsequenz: Das DFB-Sportgericht sperrt ihn für ein Jahr, setzt die Strafe aber ab Juni zur Bewährung aus.",27012022,Sueddeutsche,panorama
"Vor Special Olympics in Berlin: 18 ""Host Towns"" im Land",26012022_15:36,https://www.sueddeutsche.de/sport/sport-stuttgart-vor-special-olympics-in-berlin-18-host-towns-im-land-dpa.urn-newsml-dpa-com-20090101-220126-99-861454,Sport - Stuttgart,dpa,,,27012022,Sueddeutsche,sport
HSV: 30.000 Zuschauer unter Corona-Bedingungen möglich,26012022_15:35,https://www.sueddeutsche.de/sport/fussball-hsv-30000-zuschauer-unter-corona-bedingungen-moeglich-dpa.urn-newsml-dpa-com-20090101-220126-99-860867,Fußball,dpa,,,27012022,Sueddeutsche,sport
"Verletzte bei Wohnungsbrand: Hoher Schaden, Ursache unklar",26012022_15:35,https://www.sueddeutsche.de/panorama/braende-boizenburgelbe-verletzte-bei-wohnungsbrand-hoher-schaden-ursache-unklar-dpa.urn-newsml-dpa-com-20090101-220126-99-853249,Brände - Boizenburg/Elbe,dpa,,,27012022,Sueddeutsche,panorama
Gespräche mit anderen Clubs: Hannover 96 stellt Trybull frei,26012022_15:34,https://www.sueddeutsche.de/sport/fussball-hannover-gespraeche-mit-anderen-clubs-hannover-96-stellt-trybull-frei-dpa.urn-newsml-dpa-com-20090101-220126-99-861416,Fußball - Hannover,dpa,,,27012022,Sueddeutsche,sport
Germeringer entscheiden über Kreuzlinger Feld,26012022_15:33,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/germering-buergerentscheid-kreuzlinger-feld-buergerbegehren-lebenswertes-germering-1.5515758,Wende im Streit um Neubauareal,,,Nach zwei Niederlagen vor Gericht lässt der Stadtrat das Bürgerbegehren gegen die Planungen für ein neues Wohngebiet zu. Abgestimmt wird am 24. April.,27012022,Sueddeutsche,muenchen
NOFV-Chef: Profi-Fußball braucht mehr Zuschauer in Stadien,26012022_15:33,https://www.sueddeutsche.de/sport/fussball-leipzig-nofv-chef-profi-fussball-braucht-mehr-zuschauer-in-stadien-dpa.urn-newsml-dpa-com-20090101-220126-99-861368,Fußball - Leipzig,dpa,,,27012022,Sueddeutsche,sport
Gräber ermordeter Juden in Südfrankreich werden saniert,26012022_15:33,https://www.sueddeutsche.de/wissen/geschichte-stuttgart-graeber-ermordeter-juden-in-suedfrankreich-werden-saniert-dpa.urn-newsml-dpa-com-20090101-220126-99-861406,Geschichte - Stuttgart,dpa,,,27012022,Sueddeutsche,wissen
Spielhallen dürfen künftig erst ab 21 Jahren betreten werden,26012022_15:33,https://www.sueddeutsche.de/leben/gluecksspiele-hannover-spielhallen-duerfen-kuenftig-erst-ab-21-jahren-betreten-werden-dpa.urn-newsml-dpa-com-20090101-220126-99-861366,Glücksspiele - Hannover,dpa,,,27012022,Sueddeutsche,leben
Glasscherben im Sand von Kinderspielplatz vergraben,26012022_15:32,https://www.sueddeutsche.de/panorama/kriminalitaet-obertshausen-glasscherben-im-sand-von-kinderspielplatz-vergraben-dpa.urn-newsml-dpa-com-20090101-220126-99-861385,Kriminalität - Obertshausen,dpa,,,27012022,Sueddeutsche,panorama
Dritte Startbahn am Münchner Flughafen sorgt für Verwirrung,26012022_15:31,https://www.sueddeutsche.de/bayern/luftverkehr-muenchen-dritte-startbahn-am-muenchner-flughafen-sorgt-fuer-verwirrung-dpa.urn-newsml-dpa-com-20090101-220126-99-861336,Luftverkehr - München,dpa,,,27012022,Sueddeutsche,bayern
"""Ich möchte zu einer Kirche gehören, wo Schwulsein keine Sünde ist""",26012022_15:30,https://www.sueddeutsche.de/muenchen/anselm-bilgri-kirche-missbrauchsgutachten-1.5515858,Ex-Priester Anselm Bilgri,,Interview von Sabine Buchwald,"Anselm Bilgri war lange Jahre Benediktinermönch - dann bekannte er sich zu seiner Homosexualität und heiratete. Seinen Glauben aber lässt er sich nicht nehmen. Jetzt bekam er Post aus Rom.
                        
                            Interview von Sabine Buchwald",27012022,Sueddeutsche,muenchen
Jenaer Professorin soll Verfassungsrichterin werden,26012022_15:28,https://www.sueddeutsche.de/politik/landtag-erfurt-jenaer-professorin-soll-verfassungsrichterin-werden-dpa.urn-newsml-dpa-com-20090101-220126-99-861265,Landtag - Erfurt,dpa,,,27012022,Sueddeutsche,politik
"""Einer der wirkungsvollsten Antisemitismus-Booster""",26012022_15:28,https://www.sueddeutsche.de/kultur/anne-frank-anne-frank-fonds-antisemitismus-holocaust-1.5515861,"Debatte um ""The Betrayal of Anne Frank""",,Von Nils Minkmar,"Im März erscheint ein Buch, das behauptet, Anne Frank sei von einem Juden verraten worden. Experte Yves Kugelmann hält die Theorie für einen fulminanten Verschwörungsmythos - und für brandgefährlich.
                        
                            Von Nils Minkmar",27012022,Sueddeutsche,kultur
"""Weil alles, was Dir wichtig ist, ist im Arsch""",26012022_15:28,https://www.sueddeutsche.de/kultur/jakob-augstein-stroemung-roman-interview-zoo-1.5515603,"Jakob Augstein: ""Strömung""",,Von Marie Schmidt,"Von diesem Debütanten hat man schon gehört: Jakob Augstein hat seinen ersten Roman geschrieben. Es ist die Geschichte eines Politikers auf Abwegen, eines Antihelden. Ein Treffen bei einem Spaziergang durch den Berliner Zoo.
                        
                            Von Marie Schmidt",27012022,Sueddeutsche,kultur
Kretschmer beleidigt: Polizei verhindert Konfrontation,26012022_15:27,https://www.sueddeutsche.de/politik/regierung-bischofswerda-kretschmer-beleidigt-polizei-verhindert-konfrontation-dpa.urn-newsml-dpa-com-20090101-220126-99-861220,Regierung - Bischofswerda,dpa,,,27012022,Sueddeutsche,politik
Bewaffneter Mann überfällt Getränkemarkt in Lübeck,26012022_15:26,https://www.sueddeutsche.de/panorama/kriminalitaet-luebeck-bewaffneter-mann-ueberfaellt-getraenkemarkt-in-luebeck-dpa.urn-newsml-dpa-com-20090101-220126-99-861242,Kriminalität - Lübeck,dpa,,,27012022,Sueddeutsche,panorama
