Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Sturmtief ""Antonia"": weniger Einsätze bei der Feuerwehr",21022022_15:57,https://www.sueddeutsche.de/panorama/unwetter-berlin-sturmtief-antonia-weniger-einsaetze-bei-der-feuerwehr-dpa.urn-newsml-dpa-com-20090101-220221-99-224018,Unwetter - Berlin,dpa,,,22022022,Sueddeutsche,panorama
Erstaufführungen: Musikfestspiele Potsdam Sanssouci im Juni,21022022_15:55,https://www.sueddeutsche.de/kultur/festspiele-potsdam-erstauffuehrungen-musikfestspiele-potsdam-sanssouci-im-juni-dpa.urn-newsml-dpa-com-20090101-220221-99-229038,Festspiele - Potsdam,dpa,,,22022022,Sueddeutsche,kultur
Feuer aus,21022022_15:54,https://www.sueddeutsche.de/medien/olympia-kolumne-geschlossene-gesellschaft-1.5532958,"Olympia-Kolumne ""Geschlossene Gesellschaft""",,Von Holger Gertz,"Zum Abschluss der Spiele - und dieser Kolumne: Was die seltenen Einblicke hinter den Glitzer von Peking mit einem sehr alten Neil-Young-Song zu tun haben.
                        
                            Von Holger Gertz",22022022,Sueddeutsche,medien
Söder und Wüst beschwören die Gemeinsamkeiten,21022022_15:53,https://www.sueddeutsche.de/bayern/bayern-soeder-wuest-treffen-1.5533709,Politik,,Von Andreas Glas,"Beim Treffen der Ministerpräsidenten von Bayern und Nordrhein-Westfalen herrscht betont freundliche Stimmung - beide stehen vor Wahlen. Einen Feind in den eigenen Reihen kann da keiner brauchen.
                        
                            Von Andreas Glas",22022022,Sueddeutsche,bayern
Lärmbelästigung rechtfertigt keine körperliche Gewalt,21022022_15:48,https://www.sueddeutsche.de/wirtschaft/immobilien-laermbelaestigung-rechtfertigt-keine-koerperliche-gewalt-dpa.urn-newsml-dpa-com-20090101-220221-99-228973,Immobilien,dpa,,,22022022,Sueddeutsche,wirtschaft
"Anwältin Basay-Yildiz als Zeugin in ""NSU 2.0""-Verfahren",21022022_15:47,https://www.sueddeutsche.de/panorama/prozesse-anwaeltin-basay-yildiz-als-zeugin-in-nsu-20-verfahren-dpa.urn-newsml-dpa-com-20090101-220221-99-225288,Prozesse,dpa,,,22022022,Sueddeutsche,panorama
"""Als könnte man nur entweder schwarz oder deutsch sein""",21022022_15:45,https://www.sueddeutsche.de/kultur/kira-thurman-interview-klassik-rassismus-1.5533570,Schwarze Künstler in der klassischen Musik,,Interview von Miryam Schellbach,"Seit dem 19. Jahrhundert treten schwarze Künstlerinnen auf Deutschlands wichtigsten Bühnen auf. Die Historikerin Kira Thurman hat ihre Geschichten recherchiert. Ein Gespräch über Rassismus, Stereotype und die Frage, wie wir Musik wahrnehmen.
                        
                            Interview von Miryam Schellbach",22022022,Sueddeutsche,kultur
Zwei Frauen umgebracht: 14 Jahre Haft wegen Totschlags,21022022_15:45,https://www.sueddeutsche.de/panorama/prozesse-wuppertal-zwei-frauen-umgebracht-14-jahre-haft-wegen-totschlags-dpa.urn-newsml-dpa-com-20090101-220220-99-219553,Prozesse - Wuppertal,dpa,,,22022022,Sueddeutsche,panorama
"Drohender Krieg um die Ukraine: ""Wir müssen davon ausgehen, dass Putin lügt""",21022022_15:45,https://www.sueddeutsche.de/politik/podcast-nachrichten-drohender-krieg-um-die-ukraine-wir-muessen-davon-ausgehen-dass-putin-luegt-1.5533767,"SZ-Podcast ""Auf den Punkt""",,Von Lars Langenau,"Alle Seiten beteuern, dass sie Frieden in der Ukraine wollen. Wie aber kommt es dann zu dieser Eskalation? Antworten der Russland-Expertin Sarah Pagung von der Deutschen Gesellschaft für Auswärtige Politik.
                        
                            Von Lars Langenau",22022022,Sueddeutsche,politik
Schweben im Sonnenwind,21022022_15:44,https://www.sueddeutsche.de/kultur/anders-hillborg-cellokonzert-urauffuehrung-muenchner-philharmoniker-nicolas-altstaedt-1.5533664,Klassik,,Von Harald Eggebrecht,"Nicolas Altstaedt triumphiert in München mit dem neuen Cellokonzert von Anders Hillborg. 
                        
                            Von Harald Eggebrecht",22022022,Sueddeutsche,kultur
"Grüne wollen mit ""Wahlkampf der Superlative"" an Macht in NRW",21022022_15:44,https://www.sueddeutsche.de/politik/wahlen-duesseldorf-gruene-wollen-mit-wahlkampf-der-superlative-an-macht-in-nrw-dpa.urn-newsml-dpa-com-20090101-220221-99-227492,Wahlen - Düsseldorf,dpa,,,22022022,Sueddeutsche,politik
"Sekte ""Zwölf Stämme"": Eltern bekommen kein Sorgerecht",21022022_15:43,https://www.sueddeutsche.de/bayern/prozesse-dillingen-an-der-donau-sekte-zwoelf-staemme-eltern-bekommen-kein-sorgerecht-dpa.urn-newsml-dpa-com-20090101-220221-99-228820,Prozesse - Dillingen an der Donau,dpa,,,22022022,Sueddeutsche,bayern
Geburt eines Kunstwerks,21022022_15:42,https://www.sueddeutsche.de/kultur/bogomir-ecker-futura-ausstellung-kunsthalle-hamburg-langsamkeit-1.5533733,"Ausstellung ""Futura""",,Von Till Briegleb,"Wer lange genug hinschaut, kann dem Tropfstein beim Wachsen zusehen: Die Hamburger Kunsthalle entdeckt die Langsamkeit. 
                        
                            Von Till Briegleb",22022022,Sueddeutsche,kultur
Original-Bulli mit E-Antrieb,21022022_15:42,https://www.sueddeutsche.de/auto/vw-bus-id-buzz-testfahrt-1.5533779,VW ID Buzz,,Von Joachim Becker und Georg Kacher,"Der VW Bus kehrt zurück. Mit Nostalgie-Design und wegweisendem Antrieb. Auf dem Weg in den Urlaub sollte man aber viele Pausen einplanen. Wir sind den Transporter kurz vor der Weltpremiere bereits gefahren.
                        
                            Von Joachim Becker und Georg Kacher",22022022,Sueddeutsche,auto
Weniger Verkehrstote - mehr Unfälle auf Landstraßen,21022022_15:41,https://www.sueddeutsche.de/bayern/unfaelle-muenchen-weniger-verkehrstote-mehr-unfaelle-auf-landstrassen-dpa.urn-newsml-dpa-com-20090101-220220-99-218030,Unfälle - München,dpa,,,22022022,Sueddeutsche,bayern
"""Ein Frühchen hat auch das Recht darauf, sich anpassen zu können""",21022022_15:38,https://www.sueddeutsche.de/muenchen/muenchen-fruehgeburt-neonatologie-harlaching-1.5532865,Neonatologie,,Von Nicole Graner,"Auf einem neuen Bettchen können zu früh geborene Babys noch an der Nabelschnur versorgt werden. Die  München Klinik Harlaching testet den mobilen Tisch als eines der ersten Krankenhäuser in Deutschland - mit großem Erfolg.
                        
                            Von Nicole Graner",22022022,Sueddeutsche,muenchen
Ministerium: Novavax kommt später nach Thüringen als gedacht,21022022_15:34,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-ministerium-novavax-kommt-spaeter-nach-thueringen-als-gedacht-dpa.urn-newsml-dpa-com-20090101-220221-99-228792,Gesundheit - Erfurt,dpa,,,22022022,Sueddeutsche,gesundheit
Hessen macht laut ADAC keine Fortschritte bei Nachhaltigkeit,21022022_15:33,https://www.sueddeutsche.de/wirtschaft/verkehr-frankfurt-am-main-hessen-macht-laut-adac-keine-fortschritte-bei-nachhaltigkeit-dpa.urn-newsml-dpa-com-20090101-220221-99-228750,Verkehr - Frankfurt am Main,dpa,,,22022022,Sueddeutsche,wirtschaft
Skyliners verlieren Donaldson: Wechsel nach Ungarn,21022022_15:32,https://www.sueddeutsche.de/sport/basketball-frankfurt-am-main-skyliners-verlieren-donaldson-wechsel-nach-ungarn-dpa.urn-newsml-dpa-com-20090101-220221-99-228751,Basketball - Frankfurt am Main,dpa,,,22022022,Sueddeutsche,sport
Drei Stürme in Folge: Stabile Lage am Montag in MV,21022022_15:30,https://www.sueddeutsche.de/panorama/wetter-schwerin-drei-stuerme-in-folge-stabile-lage-am-montag-in-mv-dpa.urn-newsml-dpa-com-20090101-220221-99-225894,Wetter - Schwerin,dpa,,,22022022,Sueddeutsche,panorama
"Grünen-Chef: IOC-Präsident nahm an ""Propagandashow"" teil",21022022_15:30,https://www.sueddeutsche.de/sport/olympia-gruenen-chef-ioc-praesident-nahm-an-propagandashow-teil-dpa.urn-newsml-dpa-com-20090101-220221-99-228731,Olympia,dpa,,,22022022,Sueddeutsche,sport
ADAC: Nordosten hinkt bei Sicherheit im Verkehr hinterher,21022022_15:29,https://www.sueddeutsche.de/wirtschaft/auto-schwerin-adac-nordosten-hinkt-bei-sicherheit-im-verkehr-hinterher-dpa.urn-newsml-dpa-com-20090101-220221-99-228747,Auto - Schwerin,dpa,,,22022022,Sueddeutsche,wirtschaft
Auto stößt mit Schulbus zusammen - keine Verletzten,21022022_15:28,https://www.sueddeutsche.de/panorama/unfaelle-neukirchen-auto-stoesst-mit-schulbus-zusammen-keine-verletzten-dpa.urn-newsml-dpa-com-20090101-220221-99-228532,Unfälle - Neukirchen,dpa,,,22022022,Sueddeutsche,panorama
Kampf gegen Waldbrände: Bessere Ausrüstung für Feuerwehren,21022022_15:27,https://www.sueddeutsche.de/service/verbaende-potsdam-kampf-gegen-waldbraende-bessere-ausruestung-fuer-feuerwehren-dpa.urn-newsml-dpa-com-20090101-220221-99-228603,Verbände - Potsdam,dpa,,,22022022,Sueddeutsche,service
Prozess gegen Bushidos Ex-Manager: Tonaufnahme wird geprüft,21022022_15:26,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-prozess-gegen-bushidos-ex-manager-tonaufnahme-wird-geprueft-dpa.urn-newsml-dpa-com-20090101-220221-99-227008,Kriminalität - Berlin,dpa,,,22022022,Sueddeutsche,panorama
Industrie peilt Preiserhöhungen an: Möbel werden wohl teurer,21022022_15:24,https://www.sueddeutsche.de/wirtschaft/moebel-industrie-peilt-preiserhoehungen-an-moebel-werden-wohl-teurer-dpa.urn-newsml-dpa-com-20090101-220221-99-228606,Möbel,dpa,,,22022022,Sueddeutsche,wirtschaft
Ministerium warnt vor Betreten der Wälder in Niedersachsen,21022022_15:24,https://www.sueddeutsche.de/panorama/unwetter-hannover-ministerium-warnt-vor-betreten-der-waelder-in-niedersachsen-dpa.urn-newsml-dpa-com-20090101-220221-99-228697,Unwetter - Hannover,dpa,,,22022022,Sueddeutsche,panorama
Radl-Rallye durch Bad Tölz,21022022_15:22,https://www.sueddeutsche.de/muenchen/wolfratshausen/radfahren-familienspass-jugendfoerderung-buntes-bad-toelzderung-1.5533706,Bürgerhaus als Ziel,,Von Klaus Schieder,"Die Jugendförderung bietet eine Neuauflage der Gaudi-Tour am 2. Juli an.
                        
                            Von Klaus Schieder",22022022,Sueddeutsche,muenchen
Oberbürgermeisterin Reker verbringt Rosenmontag im Büro,21022022_15:21,https://www.sueddeutsche.de/kultur/brauchtum-koeln-oberbuergermeisterin-reker-verbringt-rosenmontag-im-buero-dpa.urn-newsml-dpa-com-20090101-220221-99-228669,Brauchtum - Köln,dpa,,,22022022,Sueddeutsche,kultur
Landeskriminalamt warnt vor neuartigen Online-Betrugsmaschen,21022022_15:19,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-landeskriminalamt-warnt-vor-neuartigen-online-betrugsmaschen-dpa.urn-newsml-dpa-com-20090101-220221-99-228649,Kriminalität - Hannover,dpa,,,22022022,Sueddeutsche,panorama
Mann fährt Bahnschranke kaputt: in Autowerkstatt gefunden,21022022_15:16,https://www.sueddeutsche.de/panorama/kriminalitaet-lietzow-mann-faehrt-bahnschranke-kaputt-in-autowerkstatt-gefunden-dpa.urn-newsml-dpa-com-20090101-220221-99-228620,Kriminalität - Lietzow,dpa,,,22022022,Sueddeutsche,panorama
Britischer Youtube-Star Jamal Edwards gestorben,21022022_15:15,https://www.sueddeutsche.de/kultur/musik-britischer-youtube-star-jamal-edwards-gestorben-dpa.urn-newsml-dpa-com-20090101-220221-99-228563,Musik,dpa,,,22022022,Sueddeutsche,kultur
Mehrere Verletzte bei Glätteunfällen auf der A7,21022022_15:15,https://www.sueddeutsche.de/panorama/unfaelle-quickborn-mehrere-verletzte-bei-glaetteunfaellen-auf-der-a7-dpa.urn-newsml-dpa-com-20090101-220221-99-223913,Unfälle - Quickborn,dpa,,,22022022,Sueddeutsche,panorama
Land arbeitet an weiteren digitalen Behördengängen,21022022_15:14,https://www.sueddeutsche.de/wirtschaft/telekommunikation-kiel-land-arbeitet-an-weiteren-digitalen-behoerdengaengen-dpa.urn-newsml-dpa-com-20090101-220221-99-226182,Telekommunikation - Kiel,dpa,,,22022022,Sueddeutsche,wirtschaft
Auf der Achterbahn Richtung Glasgow: BVB schöpft neuen Mut,21022022_15:12,https://www.sueddeutsche.de/sport/fussball-auf-der-achterbahn-richtung-glasgow-bvb-schoepft-neuen-mut-dpa.urn-newsml-dpa-com-20090101-220220-99-219895,Fußball,dpa,,,22022022,Sueddeutsche,sport
Rund 108.000 Dosen des Corona-Impfstoffs Novavax erwartet,21022022_15:12,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-rund-108000-dosen-des-corona-impfstoffs-novavax-erwartet-dpa.urn-newsml-dpa-com-20090101-220221-99-226594,Gesundheit - Wiesbaden,dpa,,,22022022,Sueddeutsche,gesundheit
