Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Verbraucherzentrale mahnt zur Wachsamkeit vor Black Friday,25112021_12:10,https://www.sueddeutsche.de/wirtschaft/einzelhandel-mainz-verbraucherzentrale-mahnt-zur-wachsamkeit-vor-black-friday-dpa.urn-newsml-dpa-com-20090101-211125-99-140038,Einzelhandel - Mainz,dpa,,,25112021,Sueddeutsche,wirtschaft
Anklage nach mutmaßlichem Missbrauch auf Campingplatz,25112021_12:09,https://www.sueddeutsche.de/panorama/kriminalitaet-ladbergen-anklage-nach-mutmasslichem-missbrauch-auf-campingplatz-dpa.urn-newsml-dpa-com-20090101-211125-99-139563,Kriminalität - Ladbergen,dpa,,,25112021,Sueddeutsche,panorama
"Vierte Corona-Welle in Teilen Afrikas - 6,6 Prozent geimpft",25112021_12:09,https://www.sueddeutsche.de/gesundheit/gesundheit-vierte-corona-welle-in-teilen-afrikas-66-prozent-geimpft-dpa.urn-newsml-dpa-com-20090101-211125-99-139491,Gesundheit,dpa,,,25112021,Sueddeutsche,gesundheit
Impfquoten bei Kindern in Bayern auf hohem Niveau,25112021_12:08,https://www.sueddeutsche.de/bayern/gesundheit-erlangen-impfquoten-bei-kindern-in-bayern-auf-hohem-niveau-dpa.urn-newsml-dpa-com-20090101-211125-99-140022,Gesundheit - Erlangen,dpa,,,25112021,Sueddeutsche,bayern
Epidemiologe sieht wachsende Impfbereitschaft,25112021_12:08,https://www.sueddeutsche.de/gesundheit/gesundheit-rostock-epidemiologe-sieht-wachsende-impfbereitschaft-dpa.urn-newsml-dpa-com-20090101-211125-99-140010,Gesundheit - Rostock,dpa,,,25112021,Sueddeutsche,gesundheit
Das muss der letzte große Aderlass der Kultur gewesen sein,25112021_12:08,https://www.sueddeutsche.de/bayern/kultur-corona-regeln-kommentar-1.5472221,Corona-Regeln in Bayern,,Kommentar von Oliver Hochkeppel,"Meinung
                    
                    
                        Während sich die Einschränkungen für Geschäfte in Grenzen halten, erwischt es die Kultur wieder voll. Womöglich ist bald keine mehr übrig.
                        
                            Kommentar von Oliver Hochkeppel",25112021,Sueddeutsche,bayern
EMA lässt Impfstoff für Kinder zu,25112021_12:08,https://www.sueddeutsche.de/politik/corona-aktuell-ema-impfstoff-kinder-1.5467988,Coronavirus weltweit,,Nachrichten aus aller Welt,"Das Vakzin von Biontech und Pfizer darf in Europa demnach auch Fünf- bis Elfjährigen gespritzt werden. Nach einer Oxfam-Studie ist in zehn untersuchten Ländern die Gewalt gegen Frauen stark gestiegen. 
                        
                            Nachrichten aus aller Welt",25112021,Sueddeutsche,politik
Wiesbaden nimmt digitalisiertes Ampelsystem in Betrieb,25112021_12:07,https://www.sueddeutsche.de/politik/kommunen-wiesbaden-wiesbaden-nimmt-digitalisiertes-ampelsystem-in-betrieb-dpa.urn-newsml-dpa-com-20090101-211125-99-139999,Kommunen - Wiesbaden,dpa,,,25112021,Sueddeutsche,politik
Ziege und Avocado: Mit besonderen Kreationen ins Rennen,25112021_12:07,https://www.sueddeutsche.de/leben/essen-trinken-ziege-und-avocado-mit-besonderen-kreationen-ins-rennen-dpa.urn-newsml-dpa-com-20090101-211125-99-138733,Essen & Trinken,dpa,,,25112021,Sueddeutsche,leben
KV meldet Spitzenwert bei Corona-Impfungen in Praxen,25112021_12:06,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-kv-meldet-spitzenwert-bei-corona-impfungen-in-praxen-dpa.urn-newsml-dpa-com-20090101-211125-99-139978,Gesundheit - Dresden,dpa,,,25112021,Sueddeutsche,gesundheit
Ein Drittel weniger Schweine geschlachtet,25112021_12:04,https://www.sueddeutsche.de/wirtschaft/agrar-erfurt-ein-drittel-weniger-schweine-geschlachtet-dpa.urn-newsml-dpa-com-20090101-211125-99-139921,Agrar - Erfurt,dpa,,,25112021,Sueddeutsche,wirtschaft
Viertelfinal-Einzug: Coach Jackson voll des Lobes für Team,25112021_12:03,https://www.sueddeutsche.de/bayern/eishockey-muenchen-viertelfinal-einzug-coach-jackson-voll-des-lobes-fuer-team-dpa.urn-newsml-dpa-com-20090101-211125-99-139865,Eishockey - München,dpa,,,25112021,Sueddeutsche,bayern
Rot-Grün-Rot will Videoüberwachung und Rasern an den Kragen,25112021_12:01,https://www.sueddeutsche.de/politik/parteien-berlin-rot-gruen-rot-will-videoueberwachung-und-rasern-an-den-kragen-dpa.urn-newsml-dpa-com-20090101-211125-99-138140,Parteien - Berlin,dpa,,,25112021,Sueddeutsche,politik
Ärztekammer: Testpflicht für geimpftes Personal viel Aufwand,25112021_12:01,https://www.sueddeutsche.de/gesundheit/gesundheit-bad-segeberg-aerztekammer-testpflicht-fuer-geimpftes-personal-viel-aufwand-dpa.urn-newsml-dpa-com-20090101-211125-99-139838,Gesundheit - Bad Segeberg,dpa,,,25112021,Sueddeutsche,gesundheit
Frauen setzten Zeichen gegen Gewalt am Brandenburger Tor,25112021_12:00,https://www.sueddeutsche.de/leben/gesellschaft-berlin-frauen-setzten-zeichen-gegen-gewalt-am-brandenburger-tor-dpa.urn-newsml-dpa-com-20090101-211125-99-139857,Gesellschaft - Berlin,dpa,,,25112021,Sueddeutsche,leben
Mann soll Mädchen sexuell missbraucht haben: Haftbefehl,25112021_11:57,https://www.sueddeutsche.de/bayern/kriminalitaet-landshut-mann-soll-maedchen-sexuell-missbraucht-haben-haftbefehl-dpa.urn-newsml-dpa-com-20090101-211125-99-139842,Kriminalität - Landshut,dpa,,,25112021,Sueddeutsche,bayern
Deutlich mehr Blitzer in Berlin geplant,25112021_11:57,https://www.sueddeutsche.de/politik/parteien-berlin-deutlich-mehr-blitzer-in-berlin-geplant-dpa.urn-newsml-dpa-com-20090101-211125-99-138739,Parteien - Berlin,dpa,,,25112021,Sueddeutsche,politik
Evangelische Kirche modernisiert Tauf-Ordnung,25112021_11:56,https://www.sueddeutsche.de/panorama/kirche-kassel-evangelische-kirche-modernisiert-tauf-ordnung-dpa.urn-newsml-dpa-com-20090101-211125-99-139814,Kirche - Kassel,dpa,,,25112021,Sueddeutsche,panorama
Impfen ohne Termin am Samstag nicht mit Biontech möglich,25112021_11:56,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-impfen-ohne-termin-am-samstag-nicht-mit-biontech-moeglich-dpa.urn-newsml-dpa-com-20090101-211125-99-139779,Gesundheit - Erfurt,dpa,,,25112021,Sueddeutsche,gesundheit
Dieses Scheitern wirft Dortmund weit zurück,25112021_11:53,https://www.sueddeutsche.de/sport/bvb-champions-lissabon-1.5472958,BVB in der Champions League,,Von Freddie Röckenhaus,"Das Königsklassen-Aus der Borussia führt zu entlarvenden Erkenntnissen im Klub. Nach der Blamage in Lissabon fragen sich die Dortmunder, wie man im nahenden Duell mit den Bayern überhaupt bestehen soll. 
                        
                            Von Freddie Röckenhaus",25112021,Sueddeutsche,sport
Köpping befürwortet Lockdown: Inzidenz landesweit über 1000,25112021_11:52,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-koepping-befuerwortet-lockdown-inzidenz-landesweit-ueber-1000-dpa.urn-newsml-dpa-com-20090101-211125-99-138325,Gesundheit - Dresden,dpa,,,25112021,Sueddeutsche,gesundheit
Überlastet: Hausärzte fordern strengere Corona-Regeln,25112021_11:51,https://www.sueddeutsche.de/gesundheit/krankheiten-chemnitz-ueberlastet-hausaerzte-fordern-strengere-corona-regeln-dpa.urn-newsml-dpa-com-20090101-211125-99-139695,Krankheiten - Chemnitz,dpa,,,25112021,Sueddeutsche,gesundheit
EU-Behörde: Grünes Licht für Impfstoff für Kinder ab fünf Jahren,25112021_11:49,https://www.sueddeutsche.de/gesundheit/gesundheit-eu-behoerde-gruenes-licht-fuer-impfstoff-fuer-kinder-ab-fuenf-jahren-dpa.urn-newsml-dpa-com-20090101-211125-99-139730,Gesundheit,dpa,,,25112021,Sueddeutsche,gesundheit
Geflügelpest in Donaueschingen wohl weiter verbreitet,25112021_11:49,https://www.sueddeutsche.de/wirtschaft/agrar-donaueschingen-gefluegelpest-in-donaueschingen-wohl-weiter-verbreitet-dpa.urn-newsml-dpa-com-20090101-211125-99-139708,Agrar - Donaueschingen,dpa,,,25112021,Sueddeutsche,wirtschaft
Schleswig-Holstein will stärker auf Radverkehr setzen,25112021_11:47,https://www.sueddeutsche.de/politik/landtag-kiel-schleswig-holstein-will-staerker-auf-radverkehr-setzen-dpa.urn-newsml-dpa-com-20090101-211125-99-139103,Landtag - Kiel,dpa,,,25112021,Sueddeutsche,politik
Brötchentütenaktion am Tag gegen Gewalt an Frauen,25112021_11:47,https://www.sueddeutsche.de/leben/gesellschaft-magdeburg-broetchentuetenaktion-am-tag-gegen-gewalt-an-frauen-dpa.urn-newsml-dpa-com-20090101-211125-99-139635,Gesellschaft - Magdeburg,dpa,,,25112021,Sueddeutsche,leben
Lübecker Bürgerschaft will Rückkauf des Hafens beschließen,25112021_11:46,https://www.sueddeutsche.de/politik/kommunen-luebeck-luebecker-buergerschaft-will-rueckkauf-des-hafens-beschliessen-dpa.urn-newsml-dpa-com-20090101-211125-99-139637,Kommunen - Lübeck,dpa,,,25112021,Sueddeutsche,politik
"Polizei schnappt ""Dachhaie"": Betrug an Senior geht schief",25112021_11:45,https://www.sueddeutsche.de/panorama/kriminalitaet-krickenbach-polizei-schnappt-dachhaie-betrug-an-senior-geht-schief-dpa.urn-newsml-dpa-com-20090101-211125-99-139646,Kriminalität - Krickenbach,dpa,,,25112021,Sueddeutsche,panorama
Gemeindetag: Ampel-Versprechen finanziell schwer vereinbar,25112021_11:43,https://www.sueddeutsche.de/politik/kommunen-stuttgart-gemeindetag-ampel-versprechen-finanziell-schwer-vereinbar-dpa.urn-newsml-dpa-com-20090101-211125-99-139634,Kommunen - Stuttgart,dpa,,,25112021,Sueddeutsche,politik
Nebenbuhler niedergestochen: Teilgeständnis,25112021_11:42,https://www.sueddeutsche.de/panorama/prozesse-strasburg-uckermark-nebenbuhler-niedergestochen-teilgestaendnis-dpa.urn-newsml-dpa-com-20090101-211124-99-129754,Prozesse - Strasburg (Uckermark),dpa,,,25112021,Sueddeutsche,panorama
Hertha BSC begrüßt 40 000. Mitglied,25112021_11:41,https://www.sueddeutsche.de/sport/fussball-berlin-hertha-bsc-begruesst-40-000-mitglied-dpa.urn-newsml-dpa-com-20090101-211125-99-139565,Fußball - Berlin,dpa,,,25112021,Sueddeutsche,sport
Regionale Lockdowns treten in Kraft,25112021_11:40,https://www.sueddeutsche.de/bayern/corona-bayern-aktuell-inzidenz-lockdown-regional-1.5469766,Coronavirus-Newsblog für Bayern,,Alle Entwicklungen im Überblick,"Restaurants, Hotels und Theater müssen deswegen in einigen Landkreisen schließen. Die Kliniken warnen vor einer schweren Notlage zu Weihnachten.
                        
                            Alle Entwicklungen im Überblick",25112021,Sueddeutsche,bayern
Söder will Bund-Länder-Treffen zur Corona-Lage vorziehen,25112021_11:39,https://www.sueddeutsche.de/politik/corona-aktuell-bund-laender-treffen-soeder-1.5469776,Coronavirus in Deutschland,,Nachrichten aus Deutschland,"Jede Möglichkeit, die derzeitige Krisenlage zu verbessern, müsse genutzt werden, sagt Bayerns Ministerpräsident. Die Zahl der Corona-Toten in Deutschland steigt auf mehr als 100 000. Unionsfraktionschef Brinkhaus denkt über Teil-Lockdown nach.
                        
                            Nachrichten aus Deutschland",25112021,Sueddeutsche,politik
SPD-Büro von Bundestagsabgeordneter in Cottbus beschädigt,25112021_11:39,https://www.sueddeutsche.de/panorama/kriminalitaet-cottbus-spd-buero-von-bundestagsabgeordneter-in-cottbus-beschaedigt-dpa.urn-newsml-dpa-com-20090101-211125-99-139566,Kriminalität - Cottbus,dpa,,,25112021,Sueddeutsche,panorama
Fußgänger auf der A7 bei Kassel löst Polizeieinsatz aus,25112021_11:38,https://www.sueddeutsche.de/wirtschaft/verkehr-fussgaenger-auf-der-a7-bei-kassel-loest-polizeieinsatz-aus-dpa.urn-newsml-dpa-com-20090101-211125-99-139523,Verkehr,dpa,,,25112021,Sueddeutsche,wirtschaft
Mibrag fordert von Regierung Klarheit für Beschäftigung,25112021_11:37,https://www.sueddeutsche.de/politik/bundesregierung-zeitz-mibrag-fordert-von-regierung-klarheit-fuer-beschaeftigung-dpa.urn-newsml-dpa-com-20090101-211125-99-139333,Bundesregierung - Zeitz,dpa,,,25112021,Sueddeutsche,politik
VfB Stuttgart rechnet gegen Mainz mit mehr Offensivkräften,25112021_11:36,https://www.sueddeutsche.de/sport/fussball-stuttgart-vfb-stuttgart-rechnet-gegen-mainz-mit-mehr-offensivkraeften-dpa.urn-newsml-dpa-com-20090101-211125-99-139521,Fußball - Stuttgart,dpa,,,25112021,Sueddeutsche,sport
Fusion auf Augenhöhe geplant,25112021_11:35,https://www.sueddeutsche.de/muenchen/freising/sparkasse-freising-moosburg-fusion-zusammenschluss-1.5472935,Sparkassen Freising und Moosburg,,"Von Kerstin Vogel, Freising/Moosburg","Geldinstitute geben Absichten für einen Zusammenschluss Mitte nächsten Jahres bekannt. Auswirkungen auf Kunden und Mitarbeiter werden ausgeschlossen. Die politischen Gremien müssen noch zustimmen.
                        
                            Von Kerstin Vogel, Freising/Moosburg",25112021,Sueddeutsche,muenchen
Verbrannte Frauenleiche: Hintergründe weiter unklar,25112021_11:34,https://www.sueddeutsche.de/panorama/kriminalitaet-pforzheim-verbrannte-frauenleiche-hintergruende-weiter-unklar-dpa.urn-newsml-dpa-com-20090101-211125-99-139345,Kriminalität - Pforzheim,dpa,,,25112021,Sueddeutsche,panorama
Corona: Sachsen bei Internationaler Grüner Woche nicht dabei,25112021_11:34,https://www.sueddeutsche.de/wirtschaft/agrar-dresden-corona-sachsen-bei-internationaler-gruener-woche-nicht-dabei-dpa.urn-newsml-dpa-com-20090101-211125-99-139334,Agrar - Dresden,dpa,,,25112021,Sueddeutsche,wirtschaft
Wild frisst Wald,25112021_11:33,https://www.sueddeutsche.de/bayern/bayern-waelder-wild-verbiss-1.5472353,Gutachten zum Verbiss,,"Von Christian Sebald, München","Jeder fünfte Laubbaum in Bayerns Wäldern wird von Rehen, Hirschen oder Gämsen verbissen. Die Jäger müssten mehr Tiere schießen, fordert die Forstministerin. Doch die sind skeptisch.
                        
                            Von Christian Sebald, München",25112021,Sueddeutsche,bayern
Verbrannte Frauenleiche: Hintergründe weiter unklar,25112021_11:33,https://www.sueddeutsche.de/panorama/kriminalitaet-pforzheim-verbrannte-frauenleiche-hintergruende-weiter-unklar-dpa.urn-newsml-dpa-com-20090101-211125-99-139427,Kriminalität - Pforzheim,dpa,,,25112021,Sueddeutsche,panorama
THW-Coach zollt seinen Spielern trotz Niederlage Respekt,25112021_11:31,https://www.sueddeutsche.de/sport/handball-kiel-thw-coach-zollt-seinen-spielern-trotz-niederlage-respekt-dpa.urn-newsml-dpa-com-20090101-211125-99-139394,Handball - Kiel,dpa,,,25112021,Sueddeutsche,sport
Was dunklen von hellem Nougat unterscheidet,25112021_11:31,https://www.sueddeutsche.de/wirtschaft/ernaehrung-was-dunklen-von-hellem-nougat-unterscheidet-dpa.urn-newsml-dpa-com-20090101-211125-99-139362,Ernährung,dpa,,,25112021,Sueddeutsche,wirtschaft
954 neu gemeldete Corona-Fälle in Schleswig-Holstein,25112021_11:31,https://www.sueddeutsche.de/gesundheit/gesundheit-kiel-954-neu-gemeldete-corona-faelle-in-schleswig-holstein-dpa.urn-newsml-dpa-com-20090101-211124-99-130919,Gesundheit - Kiel,dpa,,,25112021,Sueddeutsche,gesundheit
Bundesbank warnt vor Risiken auf deutschem Immobilienmarkt,25112021_11:30,https://www.sueddeutsche.de/wirtschaft/bundesbank-bundesbank-warnt-vor-risiken-auf-deutschem-immobilienmarkt-dpa.urn-newsml-dpa-com-20090101-211125-99-139195,Bundesbank,dpa,,,25112021,Sueddeutsche,wirtschaft
Grüne lassen von heute an die Mitglieder entscheiden,25112021_11:30,https://www.sueddeutsche.de/politik/spd-gruene-fdp-ampel-urabstimmung-1.5471753,Regierungsbildung,,Von SZ-Autorinnen und Autoren,"Live
                    
                    
                        Zum Auftakt der Urabstimmung gibt es am Nachmittag ein Bund-Länder-Forum. Bei der Veranstaltung in Berlin sollen die Ergebnisse diskutiert werden.
                        
                            Von SZ-Autorinnen und Autoren",25112021,Sueddeutsche,politik
Zoll beschlagnahmt geschützte Schildkröte,25112021_11:29,https://www.sueddeutsche.de/panorama/kriminalitaet-blumberg-zoll-beschlagnahmt-geschuetzte-schildkroete-dpa.urn-newsml-dpa-com-20090101-211125-99-139346,Kriminalität - Blumberg,dpa,,,25112021,Sueddeutsche,panorama
Trainer Hoeneß: Alle Hoffenheimer Spieler geimpft,25112021_11:28,https://www.sueddeutsche.de/sport/fussball-trainer-hoenessalle-hoffenheimer-spieler-geimpft-dpa.urn-newsml-dpa-com-20090101-211125-99-139296,Fußball,dpa,,,25112021,Sueddeutsche,sport
"955 Corona-Neuinfektionen: Inzidenz schnellt auf 237,9",25112021_11:28,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-955-corona-neuinfektionen-inzidenz-schnellt-auf-2379-dpa.urn-newsml-dpa-com-20090101-211125-99-139308,Gesundheit - Hamburg,dpa,,,25112021,Sueddeutsche,gesundheit
