Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"Inflationsrate im Februar in Hessen bei 5,7 Prozent",01032022_10:29,https://www.sueddeutsche.de/wirtschaft/preise-wiesbaden-inflationsrate-im-februar-in-hessen-bei-57-prozent-dpa.urn-newsml-dpa-com-20090101-220301-99-335207,Preise - Wiesbaden,dpa,,,01032022,Sueddeutsche
"Woelkis Vertreter: ""Gräben noch tiefer als zuvor""",01032022_10:28,https://www.sueddeutsche.de/panorama/kirche-koeln-woelkis-vertreter-graeben-noch-tiefer-als-zuvor-dpa.urn-newsml-dpa-com-20090101-220301-99-335187,Kirche - Köln,dpa,,,01032022,Sueddeutsche
Corona-Inzidenzwerte sinken in Hessen weiter,01032022_10:28,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-corona-inzidenzwerte-sinken-in-hessen-weiter-dpa.urn-newsml-dpa-com-20090101-220301-99-335208,Gesundheit - Wiesbaden,dpa,,,01032022,Sueddeutsche
Sächsisches Handwerk: Arbeitserlaubnis für Flüchtlinge,01032022_10:25,https://www.sueddeutsche.de/service/handwerk-dresden-saechsisches-handwerk-arbeitserlaubnis-fuer-fluechtlinge-dpa.urn-newsml-dpa-com-20090101-220301-99-335103,Handwerk - Dresden,dpa,,,01032022,Sueddeutsche
Ist der Corona-Boom für Zalando vorbei?,01032022_10:24,https://www.sueddeutsche.de/wirtschaft/zalando-aktie-mode-1.5538942,Zalando-Aktie,,Von Julian Schmidt-Farrent,"Die Zalando-Aktie stürzt ab - obwohl der Dax-Konzern einen Rekordumsatz präsentiert. Was dahintersteckt.
                        
                            Von Julian Schmidt-Farrent",01032022,Sueddeutsche
Tierschutz: Ab März keine Hecken und Sträucher schneiden,01032022_10:22,https://www.sueddeutsche.de/wirtschaft/immobilien-tierschutz-ab-maerz-keine-hecken-und-straeucher-schneiden-dpa.urn-newsml-dpa-com-20090101-220301-99-335094,Immobilien,dpa,,,01032022,Sueddeutsche
Sachsen strukturiert Polizei-Ausbildung neu,01032022_10:21,https://www.sueddeutsche.de/panorama/polizei-rothenburgoberlausitz-sachsen-strukturiert-polizei-ausbildung-neu-dpa.urn-newsml-dpa-com-20090101-220301-99-335104,Polizei - Rothenburg/Oberlausitz,dpa,,,01032022,Sueddeutsche
Nach Brand: Fassadenteile bei baugleichen Häusern entfernt,01032022_10:20,https://www.sueddeutsche.de/panorama/braende-essen-nach-brand-fassadenteile-bei-baugleichen-haeusern-entfernt-dpa.urn-newsml-dpa-com-20090101-220301-99-335051,Brände - Essen,dpa,,,01032022,Sueddeutsche
Trotz Sieglos-Serie: Kapitän Endo sieht VfB auf gutem Weg,01032022_10:19,https://www.sueddeutsche.de/sport/fussball-stuttgart-trotz-sieglos-serie-kapitaen-endo-sieht-vfb-auf-gutem-weg-dpa.urn-newsml-dpa-com-20090101-220301-99-334991,Fußball - Stuttgart,dpa,,,01032022,Sueddeutsche
Ukraine-Konflikt: Starker Einfluss auf die Inflation?,01032022_10:19,https://www.sueddeutsche.de/panorama/ukraine-konflikt-starker-einfluss-auf-die-inflation-1.5538918,,,,"Video
                    
                    
                        Seit Monaten verharrt die Teuerung in Deutschland auf hohem Niveau. Der Krieg in der Ukraine lässt in Sachen Preisentwicklung nichts Gutes erwarten.",01032022,Sueddeutsche
FDP will Wiederanfahren von Atomkraftwerken prüfen,01032022_10:15,https://www.sueddeutsche.de/wirtschaft/energie-kiel-fdp-will-wiederanfahren-von-atomkraftwerken-pruefen-dpa.urn-newsml-dpa-com-20090101-220301-99-334968,Energie - Kiel,dpa,,,01032022,Sueddeutsche
VfB-Profis Führich und Mangala absolvieren Laufeinheiten,01032022_10:15,https://www.sueddeutsche.de/sport/fussball-stuttgart-vfb-profis-fuehrich-und-mangala-absolvieren-laufeinheiten-dpa.urn-newsml-dpa-com-20090101-220301-99-334992,Fußball - Stuttgart,dpa,,,01032022,Sueddeutsche
"Zeiten der Seuche: Orhan Pamuks ""Die Nächte der Pest""",01032022_10:14,https://www.sueddeutsche.de/kultur/literatur-zeiten-der-seuche-orhan-pamuks-die-naechte-der-pest-dpa.urn-newsml-dpa-com-20090101-220301-99-333357,Literatur,dpa,,,01032022,Sueddeutsche
Läuft und läuft und läuft,01032022_10:11,https://www.sueddeutsche.de/auto/e-auto-erfahrungsbericht-1.5536195,Elektro-Oldies,,Von Peter Ilg,"Reichweite, Ladetempo, Zuverlässigkeit: Wie gut funktionieren Batterieautos nach ein paar Jahren? Vier E-Pioniere berichten über ihre Erfahrungen.
                        
                            Von Peter Ilg",01032022,Sueddeutsche
"Inflationsrate in Bayern steigt auf 5,3 Prozent",01032022_10:10,https://www.sueddeutsche.de/bayern/preise-fuerth-inflationsrate-in-bayern-steigt-auf-53-prozent-dpa.urn-newsml-dpa-com-20090101-220301-99-334910,Preise - Fürth,dpa,,,01032022,Sueddeutsche
Covestro will Gewinn nach starkem Jahr hoch halten,01032022_10:09,https://www.sueddeutsche.de/wirtschaft/chemie-leverkusen-covestro-will-gewinn-nach-starkem-jahr-hoch-halten-dpa.urn-newsml-dpa-com-20090101-220301-99-331944,Chemie - Leverkusen,dpa,,,01032022,Sueddeutsche
"Umstrittener Youtuber ""Drachenlord"" ist ausgezogen",01032022_10:09,https://www.sueddeutsche.de/bayern/drachenlord-youtube-altschauerberg-mittelfranken-1.5538862,Mittelfranken,,"Von Clara Lipkowski, Altschauerberg","Sein Heimatdorf Altschauerberg war seit Jahren Anziehungspunkt für sogenannte Hater - immer wieder war die Lage vor seinem Hof eskaliert. Nun hat Rainer Winkler den Ort verlassen.
                        
                            Von Clara Lipkowski, Altschauerberg",01032022,Sueddeutsche
"Statistisches Landesamt: 4,9 Prozent Inflation im Februar",01032022_10:07,https://www.sueddeutsche.de/wirtschaft/preise-kamenz-statistisches-landesamt-49-prozent-inflation-im-februar-dpa.urn-newsml-dpa-com-20090101-220301-99-334836,Preise - Kamenz,dpa,,,01032022,Sueddeutsche
Kosten für Leihmutterschaft nicht von Steuer absetzbar,01032022_10:06,https://www.sueddeutsche.de/leben/familie-kosten-fuer-leihmutterschaft-nicht-von-steuer-absetzbar-dpa.urn-newsml-dpa-com-20090101-220301-99-334802,Familie,dpa,,,01032022,Sueddeutsche
CDU: Aussetzung der Berliner Städtepartnerschaft mit Moskau,01032022_10:06,https://www.sueddeutsche.de/politik/konflikte-berlin-cdu-aussetzung-der-berliner-staedtepartnerschaft-mit-moskau-dpa.urn-newsml-dpa-com-20090101-220301-99-334786,Konflikte - Berlin,dpa,,,01032022,Sueddeutsche
Was auf dem Spiel steht,01032022_10:05,https://www.sueddeutsche.de/kultur/ukrainie-charkiw-krieg-1.5538495,"Charkiw, eine ukrainische Kulturmetropole",,Von Cathrin Kahlweit,"Charkiw steht unter Beschuss. Kaum ein Ort in der Ukraine symbolisierte so sehr das Ineinander, Miteinander und Gegeneinander europäischer Geschichte. Eine Erinnerung.
                        
                            Von Cathrin Kahlweit",01032022,Sueddeutsche
Impfpflicht in Gesundheitswesen: 2500 Euro Buße bei Verstoß,01032022_10:04,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-impfpflicht-in-gesundheitswesen-2500-euro-busse-bei-verstoss-dpa.urn-newsml-dpa-com-20090101-220301-99-334735,Gesundheit - Wiesbaden,dpa,,,01032022,Sueddeutsche
"Bürgermeister: ""Putin muss in die Schranken gewiesen werden""",01032022_10:02,https://www.sueddeutsche.de/politik/konflikte-lubmin-buergermeister-putin-muss-in-die-schranken-gewiesen-werden-dpa.urn-newsml-dpa-com-20090101-220301-99-334736,Konflikte - Lubmin,dpa,,,01032022,Sueddeutsche
Eislauf-Weltmeisterschaften ohne Russland und Belarus,01032022_10:02,https://www.sueddeutsche.de/sport/eiskunstlauf-eislauf-weltmeisterschaften-ohne-russland-und-belarus-dpa.urn-newsml-dpa-com-20090101-220301-99-334654,Eiskunstlauf,dpa,,,01032022,Sueddeutsche
"""Parkpickerl"" fürs Klima: Wien erschwert das Autofahren",01032022_10:02,https://www.sueddeutsche.de/politik/kommunen-parkpickerl-fuers-klima-wien-erschwert-das-autofahren-dpa.urn-newsml-dpa-com-20090101-220301-99-333322,Kommunen,dpa,,,01032022,Sueddeutsche
Land fördert Erneuerung der Wasserversorgung im Ahrtal,01032022_10:00,https://www.sueddeutsche.de/politik/kommunen-land-foerdert-erneuerung-der-wasserversorgung-im-ahrtal-dpa.urn-newsml-dpa-com-20090101-220301-99-334700,Kommunen,dpa,,,01032022,Sueddeutsche
Hongkong erwägt neuntägigen Corona-Lockdown,01032022_09:59,https://www.sueddeutsche.de/gesundheit/krankheiten-hongkong-erwaegt-neuntaegigen-corona-lockdown-dpa.urn-newsml-dpa-com-20090101-220301-99-334606,Krankheiten,dpa,,,01032022,Sueddeutsche
Augsburger Panther holen Slowenen Gregorc,01032022_09:58,https://www.sueddeutsche.de/bayern/eishockey-augsburg-augsburger-panther-holen-slowenen-gregorc-dpa.urn-newsml-dpa-com-20090101-220301-99-334641,Eishockey - Augsburg,dpa,,,01032022,Sueddeutsche
Jetzt ist die falsche Zeit für Geschäfte in Russland,01032022_09:58,https://www.sueddeutsche.de/wirtschaft/ukraine-russland-deutsche-industrie-swift-1.5538584,Handel,,Kommentar von Thomas Fromm,"Meinung
                    
                    
                        Kann man ernsthaft noch in Russland produzieren, während ein paar Kilometer weiter westlich Granaten einschlagen und der Präsident seine Atomstreitkräfte in Alarmbereitschaft versetzt? Natürlich nicht.
                        
                            Kommentar von Thomas Fromm",01032022,Sueddeutsche
Türkei verbietet Kriegsschiffen Durchfahrt durch Meerengen,01032022_09:56,https://www.sueddeutsche.de/panorama/tuerkei-verbietet-kriegsschiffen-durchfahrt-durch-meerengen-1.5538906,,,,"Video
                    
                    
                        Der türkische Präsident Erdogan erklärte, sein Land werde die Beziehungen zu Russland ebensowenig aufgeben, wie die zur Ukraine.",01032022,Sueddeutsche
"Bayern-Fußballerinnen nach Kantersieg: ""Selbstvertrauen""",01032022_09:56,https://www.sueddeutsche.de/bayern/fussball-muenchen-bayern-fussballerinnen-nach-kantersieg-selbstvertrauen-dpa.urn-newsml-dpa-com-20090101-220301-99-334642,Fußball - München,dpa,,,01032022,Sueddeutsche
Mallorca hebt fast alle Corona-Einschränkungen auf,01032022_09:54,https://www.sueddeutsche.de/gesundheit/gesundheit-mallorca-hebt-fast-alle-corona-einschraenkungen-auf-dpa.urn-newsml-dpa-com-20090101-220301-99-333450,Gesundheit,dpa,,,01032022,Sueddeutsche
Zentrales Info-Angebot für Ukraine-Flüchtlinge und Helfende,01032022_09:54,https://www.sueddeutsche.de/politik/konflikte-chemnitz-zentrales-info-angebot-fuer-ukraine-fluechtlinge-und-helfende-dpa.urn-newsml-dpa-com-20090101-220301-99-334439,Konflikte - Chemnitz,dpa,,,01032022,Sueddeutsche
"Ski-Ass Forster in Peking: ""Alles bisschen chaotisch""",01032022_09:53,https://www.sueddeutsche.de/leben/paralympics-ski-ass-forster-in-peking-alles-bisschen-chaotisch-dpa.urn-newsml-dpa-com-20090101-220301-99-334440,Paralympics,dpa,,,01032022,Sueddeutsche
Gute Aussichten für tollen Basketball-Sommer,01032022_09:52,https://www.sueddeutsche.de/sport/basketball-gute-aussichten-fuer-tollen-basketball-sommer-dpa.urn-newsml-dpa-com-20090101-220228-99-328916,Basketball,dpa,,,01032022,Sueddeutsche
