Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Europas Verband verteidigt Attraktivität der Handball-EM,24012022_08:44,https://www.sueddeutsche.de/sport/handball-europas-verband-verteidigt-attraktivitaet-der-handball-em-dpa.urn-newsml-dpa-com-20090101-220124-99-827106,Handball,dpa,,,24012022,Sueddeutsche
Tödlicher Verkehrsunfall am Stachus - Sperrung aufgehoben,24012022_08:40,https://www.sueddeutsche.de/muenchen/muenchen-stachus-verkehrsunfall-sonnenstrasse-1.5513779,Sonnenstraße,,Von Tom Soyer,"Beim Abbiegemanöver eines Lastwagens wird eine 59-jährige Radfahrerin getötet. Die Sonnenstraße ist inzwischen wieder freigegeben für den Verkehr. 
                        
                            Von Tom Soyer",24012022,Sueddeutsche
Nach Schweinepest-Fall: Corona verzögert Einstallen,24012022_08:40,https://www.sueddeutsche.de/wirtschaft/agrar-guestrow-nach-schweinepest-fall-corona-verzoegert-einstallen-dpa.urn-newsml-dpa-com-20090101-220124-99-827085,Agrar - Güstrow,dpa,,,24012022,Sueddeutsche
Olympia-Organisatoren lockern Vorgaben für Corona-Tests,24012022_08:40,https://www.sueddeutsche.de/sport/olympia-olympia-organisatoren-lockern-vorgaben-fuer-corona-tests-dpa.urn-newsml-dpa-com-20090101-220124-99-827078,Olympia,dpa,,,24012022,Sueddeutsche
Das Irrlichtern geht weiter,24012022_08:39,https://www.sueddeutsche.de/sport/dortmund-hoffenheim-haaland-bvb-1.5513673,Borussia Dortmund,,Von Freddie Röckenhaus,"Der BVB wendet beim schmeichelhaften 3:2-Sieg in Hoffenheim den nächsten Rückschlag gerade so ab. Nach dem Pokal-Aus auf St. Pauli kann aktuell keiner so recht den unberechenbaren Fußball erklären - Trainer Rose steht vor vielen Baustellen. 
                        
                            Von Freddie Röckenhaus",24012022,Sueddeutsche
Rohstahlproduktion in Deutschland steigt,24012022_08:36,https://www.sueddeutsche.de/wirtschaft/stahl-duesseldorf-rohstahlproduktion-in-deutschland-steigt-dpa.urn-newsml-dpa-com-20090101-220124-99-826912,Stahl - Düsseldorf,dpa,,,24012022,Sueddeutsche
Australian Open: Kanadische Tennisprofis trumpfen auf,24012022_08:31,https://www.sueddeutsche.de/sport/tennis-australian-open-kanadische-tennisprofis-trumpfen-auf-dpa.urn-newsml-dpa-com-20090101-220124-99-826489,Tennis,dpa,,,24012022,Sueddeutsche
Plante das Trump-Lager die Beschlagnahme von Wahlmaschinen?,24012022_08:30,https://www.sueddeutsche.de/panorama/plante-das-trump-lager-die-beschlagnahme-von-wahlmaschinen-1.5513807,,,,"Video
                    
                    
                        Nach der Niederlage Donald Trumps bei der US-Präsidentschaftswahl 2020 sollte möglicherweise das Militär angewiesen werden, Wahlmaschinen zu beschlagnahmen.",24012022,Sueddeutsche
E-Gitarren: Selbst geschnitzt,24012022_08:29,https://www.sueddeutsche.de/muenchen/freising/hobby-wird-zum-beruf-e-gitarren-selbst-geschnitzt-1.5512498,Hobby wird zum Beruf,,Von Charline Schreiber,"Peter Bachmaier war Elektrotechniker bei BMW, doch seinen Job hat er gekündigt. Der 55-Jährige baut lieber im Keller seines Hauses E-Gitarren. Zu Besuch bei einem, der sich seinen Traum erfüllt hat
                        
                            Von Charline Schreiber",24012022,Sueddeutsche
Zoll kontrolliert Sohn: Und nimmt Vater fest,24012022_08:24,https://www.sueddeutsche.de/panorama/kriminalitaet-iffezheim-zoll-kontrolliert-sohn-und-nimmt-vater-fest-dpa.urn-newsml-dpa-com-20090101-220124-99-826936,Kriminalität - Iffezheim,dpa,,,24012022,Sueddeutsche
Landesschülerrat gegen 2G: Können nicht frei entscheiden,24012022_08:20,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-landesschuelerrat-gegen-2g-koennen-nicht-frei-entscheiden-dpa.urn-newsml-dpa-com-20090101-220124-99-826888,Gesundheit - Hannover,dpa,,,24012022,Sueddeutsche
Strenge Kontrollen vor Olympia,24012022_08:20,https://www.sueddeutsche.de/sport/strenge-kontrollen-vor-olympia-1.5513803,,,,"Video
                    
                    
                        Kurz vor Beginn der Olympischen Winterspiele versucht China die Ausbreitung von Corona-Fällen mit strikten Maßnahmen zu verhindern.",24012022,Sueddeutsche
"Neues Leben für die ""Pfeffermühle""",24012022_08:19,https://www.sueddeutsche.de/muenchen/starnberg/diessen-pfeffermuehle-nutzung-ortsgeschichte-1.5513262,Ortsentwicklung,,Von Sabine Bader,"In die historischen Mauern soll nach einem Jahr im Leerstand ein Café und ein Physiotherapiezentrum einziehen.
                        
                            Von Sabine Bader",24012022,Sueddeutsche
Rückenrunden-Auftakt in der Champions League für Spandau,24012022_08:18,https://www.sueddeutsche.de/sport/wasserball-berlin-rueckenrunden-auftakt-in-der-champions-league-fuer-spandau-dpa.urn-newsml-dpa-com-20090101-220124-99-826882,Wasserball - Berlin,dpa,,,24012022,Sueddeutsche
Baudirektorin: Bin immer erst Anwältin bestehender Häuser,24012022_08:17,https://www.sueddeutsche.de/kultur/architektur-berlin-baudirektorin-bin-immer-erst-anwaeltin-bestehender-haeuser-dpa.urn-newsml-dpa-com-20090101-220124-99-826795,Architektur - Berlin,dpa,,,24012022,Sueddeutsche
Bitcoin stabilisiert sich nach Talfahrt,24012022_08:14,https://www.sueddeutsche.de/wirtschaft/waehrung-bitcoin-stabilisiert-sich-nach-talfahrt-dpa.urn-newsml-dpa-com-20090101-220124-99-826642,Währung,dpa,,,24012022,Sueddeutsche
