Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Unfall mit vier Toten in Berlin: Verteidiger will Freispruch,09022022_12:45,https://www.sueddeutsche.de/panorama/prozesse-berlin-unfall-mit-vier-toten-in-berlin-verteidiger-will-freispruch-dpa.urn-newsml-dpa-com-20090101-220209-99-47033,Prozesse - Berlin,dpa,,,09022022,Sueddeutsche
Bosch überwindet Corona-Tief und weitet Geschäft aus,09022022_12:45,https://www.sueddeutsche.de/wirtschaft/auto-gerlingen-bosch-ueberwindet-corona-tief-und-weitet-geschaeft-aus-dpa.urn-newsml-dpa-com-20090101-220208-99-34275,Auto - Gerlingen,dpa,,,09022022,Sueddeutsche
Rekord in der Kernfusion,09022022_12:42,https://www.sueddeutsche.de/wissen/energie-kernfusion-iter-jet-1.5525105,Energieforschung,,Von Marlene Weiß,"Am europäischen Forschungsreaktor Jet im britischen Culham wurde mehr Fusionsenergie erzeugt als je zuvor. Warum Experten das Ergebnis als großen Fortschritt feiern.
 
                        
                            Von Marlene Weiß",09022022,Sueddeutsche
Landesverfassungsgericht urteilt über Landtags-Notausschuss,09022022_12:41,https://www.sueddeutsche.de/politik/landtag-kiel-landesverfassungsgericht-urteilt-ueber-landtags-notausschuss-dpa.urn-newsml-dpa-com-20090101-220208-99-34226,Landtag - Kiel,dpa,,,09022022,Sueddeutsche
"Kritik an Benedikt-Brief - Gänswein sieht Kampagne: ""Dreck""",09022022_12:40,https://www.sueddeutsche.de/panorama/kirche-kritik-an-benedikt-brief-gaenswein-sieht-kampagne-dreck-dpa.urn-newsml-dpa-com-20090101-220209-99-38305,Kirche,dpa,,,09022022,Sueddeutsche
"Zuerst kommt Bayern, dann Bayern, danach der Rest der Republik",09022022_12:40,https://www.sueddeutsche.de/meinung/impfpflicht-markus-soeder-1.5525109,Impfpflicht,,Kommentar von Wolfgang Janisch,"Meinung
                    
                    
                        Was Markus Söder mit der Aussetzung der einrichtungsbezogenen Impfpflicht anrichtet, lässt sich nicht mehr als Eigensinn verharmlosen. Sein Manöver schadet dem Föderalismus - aber auch dem Schutz verletzlicher Menschen.
                        
                            Kommentar von Wolfgang Janisch",09022022,Sueddeutsche
Schleswig-Holstein für künstliche Strominseln in der Nordsee,09022022_12:39,https://www.sueddeutsche.de/wirtschaft/energie-kiel-schleswig-holstein-fuer-kuenstliche-strominseln-in-der-nordsee-dpa.urn-newsml-dpa-com-20090101-220209-99-46938,Energie - Kiel,dpa,,,09022022,Sueddeutsche
14-Jähriger nach Überfall auf Drogeriemarkt in U-Haft,09022022_12:39,https://www.sueddeutsche.de/bayern/kriminalitaet-selb-14-jaehriger-nach-ueberfall-auf-drogeriemarkt-in-u-haft-dpa.urn-newsml-dpa-com-20090101-220209-99-46942,Kriminalität - Selb,dpa,,,09022022,Sueddeutsche
Russisches Luftabwehrsystem S-400 beziehen für Manöver in Belarus,09022022_12:37,https://www.sueddeutsche.de/panorama/russisches-luftabwehrsystem-s-400-beziehen-fuer-manoever-in-belarus-1.5525114,,,,"Video
                    
                    
                        Russland und Belarus wollen gemeinsam Militärübungen abhalten.",09022022,Sueddeutsche
"""Beethoven hätte sich am Schlagwerk ausgelebt""",09022022_12:37,https://www.sueddeutsche.de/muenchen/wolfratshausen/wolfratshausen-loisachhalle-konzertverein-isartal-christian-benning-1.5525099,Konzertverein Isartal,,Von Stephanie Schwaderer,"Christian Benning kommt mit seinem Percussion-Ensemble in die Wolfratshauser Loisachhalle. Im Gepäck: Die Mondscheinsonate und an die 80 Instrumente.
                        
                            Von Stephanie Schwaderer",09022022,Sueddeutsche
