Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Und am siebten Tag schrieb Djokovic,12012022_16:36,https://www.sueddeutsche.de/sport/tennis-djokovic-statement-instagram-australian-open-einreise-1.5506159,Novak Djokovic,,Von Gerald Kleffmann,"Lange schwieg er zu seiner Visa-Affäre, nun wendet sich der ungeimpfte Novak Djokovic an die Öffentlichkeit. Der Tennisprofi stellt sich als Opfer dar und verstrickt sich in Widersprüche. Australiens Politik setzt das unter Druck. 
                        
                            Von Gerald Kleffmann",13012022,Sueddeutsche
Zeugenbefragungen in Untersuchungsausschuss gehen weiter,12012022_16:36,https://www.sueddeutsche.de/politik/extremismus-wiesbaden-zeugenbefragungen-in-untersuchungsausschuss-gehen-weiter-dpa.urn-newsml-dpa-com-20090101-220112-99-684921,Extremismus - Wiesbaden,dpa,,,13012022,Sueddeutsche
"""Hebammen sind auch da, um viele Dinge aufzuklären""",12012022_16:33,https://www.sueddeutsche.de/muenchen/muenchen-hebamme-hebevaria-schwangerschaft-1.5506021,Schwangerschaft,,Von Lea Kramer,"In München eine Hebamme zu finden, kann zermürbend sein. Woran das liegt, wo in der Stadt es besonders schwierig ist - und was bei der Suche helfen kann.  
                        
                            Von Lea Kramer",13012022,Sueddeutsche
"""Ein Ökohaus bietet zu 95 Prozent Vorteile""",12012022_16:32,https://www.sueddeutsche.de/muenchen/landkreismuenchen/gruenwald-oekohaus-achim-zeppenfeld-1.5504680,Bauen,,"Von Yannik Schuster, Grünwald","Der Grünwalder Achim Zeppenfeld lebt seit 23 Jahren in einem Holzbau mit Wasserpufferspeicher und Solaranlagen, die im Sommer sogar den Pool beheizen. Bei seinem Ökohaus fällt ihm nur ein Nachteil ein.
                        
                            Von Yannik Schuster, Grünwald",13012022,Sueddeutsche
Frankfurter Impfzentrum baut Kapazität aus,12012022_16:31,https://www.sueddeutsche.de/gesundheit/gesundheit-frankfurt-am-main-frankfurter-impfzentrum-baut-kapazitaet-aus-dpa.urn-newsml-dpa-com-20090101-220112-99-684858,Gesundheit - Frankfurt am Main,dpa,,,13012022,Sueddeutsche
Zutritt zum Justizzentrum Halle nur noch mit 3G-Nachweis,12012022_16:31,https://www.sueddeutsche.de/panorama/justiz-halle-saale-zutritt-zum-justizzentrum-halle-nur-noch-mit-3g-nachweis-dpa.urn-newsml-dpa-com-20090101-220112-99-684842,Justiz - Halle (Saale),dpa,,,13012022,Sueddeutsche
Aufgeräumt auf der Regierungsbank,12012022_16:31,https://www.sueddeutsche.de/politik/scholz-kanzler-fragestunde-bundestag-1.5506289,Kanzler-Befragung,,"Von Cerstin Gammelin, Berlin","15 Fragen mit je einer Nachfrage, und alles in 63 Minuten - routiniert absolviert Olaf Scholz seine erste Fragestunde als Kanzler im Parlament. Und ganz nebenbei macht er klar, was er unter Führung in Pandemiezeiten versteht.
                        
                            Von Cerstin Gammelin, Berlin",13012022,Sueddeutsche
Mann überfällt Postfiliale in Hennef mit Pistole,12012022_16:30,https://www.sueddeutsche.de/panorama/kriminalitaet-hennef-sieg-mann-ueberfaellt-postfiliale-in-hennef-mit-pistole-dpa.urn-newsml-dpa-com-20090101-220112-99-684860,Kriminalität - Hennef (Sieg),dpa,,,13012022,Sueddeutsche
Veranstaltungswirtschaft für Kurzarbeitergeld-Verlängerung,12012022_16:29,https://www.sueddeutsche.de/karriere/arbeit-hamburg-veranstaltungswirtschaft-fuer-kurzarbeitergeld-verlaengerung-dpa.urn-newsml-dpa-com-20090101-220112-99-684832,Arbeit - Hamburg,dpa,,,13012022,Sueddeutsche
Heidelberger Zoo wegen Vogelgrippe zunächst geschlossen,12012022_16:29,https://www.sueddeutsche.de/leben/tiere-heidelberg-heidelberger-zoo-wegen-vogelgrippe-zunaechst-geschlossen-dpa.urn-newsml-dpa-com-20090101-220112-99-684821,Tiere - Heidelberg,dpa,,,13012022,Sueddeutsche
Knapp 240 Meter: Höchste Windenergieanlage von MV in Santow,12012022_16:28,https://www.sueddeutsche.de/wirtschaft/energie-grevesmuehlen-knapp-240-meter-hoechste-windenergieanlage-von-mv-in-santow-dpa.urn-newsml-dpa-com-20090101-220112-99-684010,Energie - Grevesmühlen,dpa,,,13012022,Sueddeutsche
Aldi hebt den Milchpreis an,12012022_16:27,https://www.sueddeutsche.de/wirtschaft/einzelhandel-aldi-hebt-den-milchpreis-an-dpa.urn-newsml-dpa-com-20090101-220112-99-684724,Einzelhandel,dpa,,,13012022,Sueddeutsche
