Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Verleger Klaus Wagenbach gestorben,20122021_12:08,https://www.sueddeutsche.de/kultur/literatur-verleger-klaus-wagenbach-gestorben-dpa.urn-newsml-dpa-com-20090101-211220-99-450989,Literatur,dpa,,,20122021,Sueddeutsche,kultur
Innenministerium würdigt Fans nach Spielabbruch in Duisburg,20122021_12:07,https://www.sueddeutsche.de/sport/fussball-berlin-innenministerium-wuerdigt-fans-nach-spielabbruch-in-duisburg-dpa.urn-newsml-dpa-com-20090101-211220-99-453237,Fußball - Berlin,dpa,,,20122021,Sueddeutsche,sport
Weltwirtschaftsforum in Davos wird verschoben,20122021_12:07,https://www.sueddeutsche.de/wirtschaft/wirtschaft-weltwirtschaftsforum-in-davos-wird-verschoben-dpa.urn-newsml-dpa-com-20090101-211220-99-453275,Wirtschaft,dpa,,,20122021,Sueddeutsche,wirtschaft
Erstmals seit Corona-Beginn wieder mehr Menschen in Arbeit,20122021_12:06,https://www.sueddeutsche.de/karriere/arbeit-schwerin-erstmals-seit-corona-beginn-wieder-mehr-menschen-in-arbeit-dpa.urn-newsml-dpa-com-20090101-211220-99-453250,Arbeit - Schwerin,dpa,,,20122021,Sueddeutsche,karriere
Berliner SPD stellt Senatorinnen und Senatoren vor,20122021_12:05,https://www.sueddeutsche.de/politik/parteien-berliner-spd-stellt-senatorinnen-und-senatoren-vor-dpa.urn-newsml-dpa-com-20090101-211220-99-452396,Parteien,dpa,,,20122021,Sueddeutsche,politik
Virologe: Anteil von Omikron geschätzt bei über 30 Prozent,20122021_12:04,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-virologe-anteil-von-omikron-geschaetzt-bei-ueber-30-prozent-dpa.urn-newsml-dpa-com-20090101-211220-99-453211,Gesundheit - Hamburg,dpa,,,20122021,Sueddeutsche,gesundheit
Tennisprofi Nadal positiv auf das Coronavirus getestet,20122021_12:04,https://www.sueddeutsche.de/sport/tennis-tennisprofi-nadal-positiv-auf-das-coronavirus-getestet-dpa.urn-newsml-dpa-com-20090101-211220-99-453087,Tennis,dpa,,,20122021,Sueddeutsche,sport
Lindner schlägt Bijan Djir-Sarai als FDP-Generalsekretär vor,20122021_12:03,https://www.sueddeutsche.de/politik/parteien-berlin-lindner-schlaegt-bijan-djir-sarai-als-fdp-generalsekretaer-vor-dpa.urn-newsml-dpa-com-20090101-211220-99-453165,Parteien - Berlin,dpa,,,20122021,Sueddeutsche,politik
La Palma hofft auf ein besonderes Weihnachtsgeschenk,20122021_12:02,https://www.sueddeutsche.de/service/vulkane-la-palma-hofft-auf-ein-besonderes-weihnachtsgeschenk-dpa.urn-newsml-dpa-com-20090101-211220-99-451387,Vulkane,dpa,,,20122021,Sueddeutsche,service
Sternsingeraktion wird wegen Corona bis Februar verlängert,20122021_12:01,https://www.sueddeutsche.de/panorama/kirche-bonn-sternsingeraktion-wird-wegen-corona-bis-februar-verlaengert-dpa.urn-newsml-dpa-com-20090101-211220-99-453098,Kirche - Bonn,dpa,,,20122021,Sueddeutsche,panorama
Grünen-Politiker will in den Bundesvorstand seiner Partei,20122021_12:00,https://www.sueddeutsche.de/politik/parteien-erfurt-gruenen-politiker-will-in-den-bundesvorstand-seiner-partei-dpa.urn-newsml-dpa-com-20090101-211220-99-453111,Parteien - Erfurt,dpa,,,20122021,Sueddeutsche,politik
Der Anfang vom Anfang,20122021_12:00,https://sz-magazin.sueddeutsche.de/91043,SZ-Magazin,,"Von Mareike Nieberding, Vanessa Mendez","Der Anfang vom Anfang
                        
                            Von Mareike Nieberding, Vanessa Mendez",20122021,Sueddeutsche,91043
Niederlande verhängen strengen Lockdown,20122021_11:59,https://www.sueddeutsche.de/politik/international-niederlande-verhaengen-strengen-lockdown-dpa.urn-newsml-dpa-com-20090101-211215-99-390671,International,dpa,,,20122021,Sueddeutsche,politik
Getreidewerk in Lebach brennt: Flammen lösen Verpuffung aus,20122021_11:59,https://www.sueddeutsche.de/panorama/braende-lebach-getreidewerk-in-lebach-brennt-flammen-loesen-verpuffung-aus-dpa.urn-newsml-dpa-com-20090101-211220-99-448763,Brände - Lebach,dpa,,,20122021,Sueddeutsche,panorama
