Titel,URL,Date_Info,News_page
»Sea-Watch 3«: Italienische Justiz lässt letzte Anklage gegen Carola Rackete fallen,https://www.spiegel.de/ausland/carola-rackete-italienische-justiz-laesst-letzte-anklage-gegen-seenotretterin-fallen-a-696e0e99-abfa-4843-a36c-b9ccb2c6df70,23122021_17:50 ,Spiegel
Fragwürdige Begründung: Finne jagt seinen Tesla in die Luft,https://www.spiegel.de/auto/tesla-finne-jagt-sein-model-s-in-die-luft-a-a01a972f-b5c9-4e42-b639-8fd2feb1dae4,23122021_17:41 ,Spiegel
James-Webb-Weltraum-Teleskop: Griff nach den Sternen,https://www.spiegel.de/familie/james-webb-weltraum-teleskop-griff-nach-den-sternen-dein-spiegel-podcast-a-85aa052a-2efa-4efd-bd36-c3108981cd5d,23122021_17:40 ,Spiegel
Unsere Filme der Woche: Selbst »My Heart Will Go On« wird erstaunlich beiläufig behandelt,https://www.spiegel.de/kultur/kino/filme-der-woche-matrix-resurrections-aline-drive-my-car-a-fdaf8faf-1163-410e-843f-bba053159d9d,23122021_17:39 ,Spiegel
Umstrittene Züri City Card: Warum Zürich einen Ersatzausweis für Illegale einführen will,https://www.spiegel.de/ausland/schweiz-kulturkampf-um-ersatzausweis-fuer-illegale-migranten-in-zuerich-a-4180a01b-93d9-46e1-80ba-160d9eeb5d37,23122021_17:38 ,Spiegel
Download-Tipps: Diese Indie-Games retten das Spielejahr 2021,https://www.spiegel.de/netzwelt/games/gaming-diese-indie-games-retten-das-spielejahr-2021-a-c17948f2-7b1d-4f6c-8e15-fd4a377f4752,23122021_17:38 ,Spiegel
"Maskenpflicht im Freien in Spanien: »Ich will einfach nicht, dass alles geschlossen wird«",https://www.spiegel.de/ausland/coronavirus-spanien-fuehrt-maskenpflicht-im-freien-wegen-omikron-wieder-ein-a-4cde9730-0447-493e-9be2-5377aa251e71,23122021_17:37 ,Spiegel
Coronavirus in Nigeria : Eine Million Impfdosen für die Müllhalde,https://www.spiegel.de/ausland/corona-nigeria-vernichtet-eine-million-astrazeneca-impfdosen-a-0f8eeeb6-cfec-402a-815a-d71c95b997cc,23122021_17:36 ,Spiegel
"Start des »James Webb«-Teleskops: »Es gibt 59 Momente, an denen etwas schiefgehen könnte«",https://www.spiegel.de/wissenschaft/james-webb-teleskop-so-etwas-kann-man-nur-einmal-in-einer-generation-machen-a-046cdb23-40cc-4363-805e-6a33a6479a77,23122021_17:35 ,Spiegel
Die Lage am Abend: Merz und Merkel: Tatsächlich… Liebe?,https://www.spiegel.de/politik/deutschland/news-des-tages-angela-merkel-und-friedrich-merz-putin-automatisiertes-autofahren-a-3159f4c7-acc9-46a3-982c-42202f64e40e,23122021_17:31 ,Spiegel
Omikron-Ausbreitung: Spanien und Portugal werden Corona-Hochrisikogebiete,https://www.spiegel.de/politik/deutschland/corona-spanien-portugal-und-usa-werden-hochrisikogebiete-a-fa136732-f038-4612-bcba-fa52027d3c56,23122021_17:28 ,Spiegel
CNN-Bericht: Saudi-Arabien soll an eigenen Raketen bauen – mit chinesischer Hilfe,https://www.spiegel.de/ausland/saudi-arabien-soll-an-eigenen-raketen-bauen-mit-chinesischer-hilfe-a-93b61b39-b858-456a-a779-71d96e266521,23122021_17:16 ,Spiegel
Erstes Foto der Tochter von Harry und Meghan: Lilibet lacht,https://www.spiegel.de/panorama/leute/harry-und-meghan-teilen-erstmals-foto-von-tochter-lilibet-a-aee721a6-a144-4aeb-b8d6-56929b0ea279,23122021_17:13 ,Spiegel
Millionen-Steuerhinterziehung: »Batman« zu mehr als drei Jahren Haft verurteilt,https://www.spiegel.de/panorama/justiz/frankfurt-am-main-batman-wegen-millionen-steuerhinterziehung-zu-mehr-als-drei-jahren-haft-verurteilt-a-42f6c2fa-5cbf-487f-8c26-2702fa297e94,23122021_16:40 ,Spiegel
Gefesselt und geschlagen: Trio soll 91-Jährigen in dessen Haus überfallen haben,https://www.spiegel.de/panorama/justiz/bremen-trio-soll-91-jaehrigen-in-dessen-haus-ueberfallen-haben-a-1a241ce0-300c-4aee-b3ae-01da81b5a4b2,23122021_16:37 ,Spiegel
Verhandlungen mit Herstellern: Bundesregierung will neu entwickelte Corona-Medikamente beschaffen,https://www.spiegel.de/politik/deutschland/corona-bundesregierung-bemueht-sich-um-beschaffung-neu-entwickelter-medikamente-a-5dcbd40d-3f0e-4545-8adc-da0f7b21b35a,23122021_16:30 ,Spiegel
Kampf um aufständische Region: Regierung meldet Stopp des Vormarschs auf Tigray,https://www.spiegel.de/ausland/aethiopien-regierung-meldet-stopp-des-vormarschs-auf-tigray-a-39ee9f6d-1a7a-448a-80fe-b79bcfd11c97,23122021_16:29 ,Spiegel
Weihnachtsohrwurm von Wham!: »Last Christmas« nach 37 Jahren erstmals an der Spitze der Charts,https://www.spiegel.de/kultur/musik/last-christmas-von-wham-nach-37-jahren-erstmals-an-der-spitze-der-charts-a-02ee11cd-fb17-422b-afb8-1a5aa37104ee,23122021_16:28 ,Spiegel
Schmackhaftes TV-Gerät: Leck mich!,https://www.spiegel.de/netzwelt/gadgets/schmackhaftes-tv-geraet-leck-mich-a-a18a5e47-302b-4100-a4ef-2f36eee5b7cf,23122021_16:22 ,Spiegel
3. Liga: Nach Rassismus-Vorfall – abgebrochene Fußballpartie wird wiederholt,https://www.spiegel.de/sport/fussball/3-liga-nach-rassismus-vorfall-abgebrochene-partie-zwischen-msv-duisburg-und-vfl-osnabrueck-wird-wiederholt-a-d4466f8b-342d-4254-a133-a1e8731be5aa,23122021_16:07 ,Spiegel
Überarbeitung der Maastricht-Kriterien: Macron und Draghi wollen EU-Haushaltsregeln grundlegend reformieren,https://www.spiegel.de/ausland/europaeische-union-emmanuel-macron-und-mario-draghi-wollen-steuerregeln-reformieren-a-0c07fe5e-6ce9-4c7a-8ff2-f847ddd692e4,23122021_16:02 ,Spiegel
Britische Band: Coldplay-Sänger kündigt letztes Album für 2025 an,https://www.spiegel.de/kultur/musik/coldplay-saenger-chris-martin-kuendigt-letztes-album-fuer-2025-an-a-fb15b0fa-1916-4bb1-8927-57151f9f61be,23122021_16:01 ,Spiegel
Coronapandemie: Kann ich Weihnachten mit Oma und Opa feiern?,https://www.spiegel.de/gesundheit/corona-was-bedeutet-omikron-fuer-weihnachten-wirkt-der-booster-was-ist-mit-urlaub-a-f87ede5b-6741-410d-8e72-3a1b5c14db84,23122021_15:51 ,Spiegel
