Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Corona treibt Menschen vor den Bildschirm,25012022_12:01,https://www.sueddeutsche.de/service/internet-corona-treibt-menschen-vor-den-bildschirm-dpa.urn-newsml-dpa-com-20090101-220125-99-842859,Internet,dpa,,,25012022,Sueddeutsche
Fridays for Future ruft zum zehnten globalen Klimastreik auf,25012022_12:00,https://www.sueddeutsche.de/wissen/umwelt-hamburg-fridays-for-future-ruft-zum-zehnten-globalen-klimastreik-auf-dpa.urn-newsml-dpa-com-20090101-220125-99-843431,Umwelt - Hamburg,dpa,,,25012022,Sueddeutsche
Mutmaßlicher Tankstellen-Mörder von Idar-Oberstein angeklagt,25012022_12:00,https://www.sueddeutsche.de/panorama/justiz-mutmasslicher-tankstellen-moerder-von-idar-oberstein-angeklagt-dpa.urn-newsml-dpa-com-20090101-220125-99-842137,Justiz,dpa,,,25012022,Sueddeutsche
Zahl der Erwerbstätigen weiter niedriger als vor Corona,25012022_12:00,https://www.sueddeutsche.de/karriere/arbeitsmarkt-stuttgart-zahl-der-erwerbstaetigen-weiter-niedriger-als-vor-corona-dpa.urn-newsml-dpa-com-20090101-220125-99-843052,Arbeitsmarkt - Stuttgart,dpa,,,25012022,Sueddeutsche
Einbrüche in Münchner Krankenhäuser: Verdächtiger in Haft,25012022_11:58,https://www.sueddeutsche.de/bayern/kriminalitaet-muenchen-einbrueche-in-muenchner-krankenhaeuser-verdaechtiger-in-haft-dpa.urn-newsml-dpa-com-20090101-220125-99-843159,Kriminalität - München,dpa,,,25012022,Sueddeutsche
Buxtehuder SV setzt weitere Saison auf Kreisläuferin Mühlner,25012022_11:57,https://www.sueddeutsche.de/sport/handball-buxtehude-buxtehuder-sv-setzt-weitere-saison-auf-kreislaeuferin-muehlner-dpa.urn-newsml-dpa-com-20090101-220125-99-843224,Handball - Buxtehude,dpa,,,25012022,Sueddeutsche
Vulkanausbruch vor Tonga stärker als Hiroshima-Atombombe,25012022_11:56,https://www.sueddeutsche.de/panorama/vulkanausbruch-vor-tonga-staerker-als-hiroshima-atombombe-1.5514767,,,,"Video
                    
                    
                        Der gewaltige Ausbruch eines Untersee-Vulkans vor Tonga im Pazifik war laut Nasa mehrere Hundert mal stärker als die Sprengkraft der Atombombe über Hiroshima.",25012022,Sueddeutsche
Hyundai verdreifacht Gewinn,25012022_11:56,https://www.sueddeutsche.de/wirtschaft/auto-hyundai-verdreifacht-gewinn-dpa.urn-newsml-dpa-com-20090101-220125-99-840024,Auto,dpa,,,25012022,Sueddeutsche
HWK ehrt ausgezeichneten Bootsbauer in Greifswald,25012022_11:56,https://www.sueddeutsche.de/service/handwerk-greifswald-hwk-ehrt-ausgezeichneten-bootsbauer-in-greifswald-dpa.urn-newsml-dpa-com-20090101-220125-99-843284,Handwerk - Greifswald,dpa,,,25012022,Sueddeutsche
Ex-Kapitän Kempf wechselt vom VfB Stuttgart zu Hertha BSC,25012022_11:55,https://www.sueddeutsche.de/sport/fussball-marbella-ex-kapitaen-kempf-wechselt-vom-vfb-stuttgart-zu-hertha-bsc-dpa.urn-newsml-dpa-com-20090101-220125-99-842861,Fußball - Marbella,dpa,,,25012022,Sueddeutsche
Swatch lässt Krisenjahr hinter sich,25012022_11:54,https://www.sueddeutsche.de/wirtschaft/konsumgueter-swatch-laesst-krisenjahr-hinter-sich-dpa.urn-newsml-dpa-com-20090101-220125-99-839539,Konsumgüter,dpa,,,25012022,Sueddeutsche
Fitnessgeräte verteuern sich in der Pandemie deutlich,25012022_11:53,https://www.sueddeutsche.de/leben/freizeit-fitnessgeraete-verteuern-sich-in-der-pandemie-deutlich-dpa.urn-newsml-dpa-com-20090101-220125-99-843154,Freizeit,dpa,,,25012022,Sueddeutsche
Sanierungspflichten beim Hauskauf einplanen,25012022_11:53,https://www.sueddeutsche.de/wirtschaft/immobilien-sanierungspflichten-beim-hauskauf-einplanen-dpa.urn-newsml-dpa-com-20090101-220125-99-843366,Immobilien,dpa,,,25012022,Sueddeutsche
"Warum wir pandemiemüde werden, aber wach bleiben sollten",25012022_11:51,https://www.sueddeutsche.de/gesundheit/gesundheit-warum-wir-pandemiemuede-werden-aber-wach-bleiben-sollten-dpa.urn-newsml-dpa-com-20090101-220125-99-843308,Gesundheit,dpa,,,25012022,Sueddeutsche
IG Metall und Airbus: Neue Verhandlungsrunde am Montag,25012022_11:50,https://www.sueddeutsche.de/bayern/flugzeugbau-hamburg-ig-metall-und-airbus-neue-verhandlungsrunde-am-montag-dpa.urn-newsml-dpa-com-20090101-220125-99-843160,Flugzeugbau - Hamburg,dpa,,,25012022,Sueddeutsche
Israels Expertenrat empfiehlt vierte Corona-Impfung,25012022_11:49,https://www.sueddeutsche.de/gesundheit/gesundheit-israels-expertenrat-empfiehlt-vierte-corona-impfung-dpa.urn-newsml-dpa-com-20090101-220125-99-840161,Gesundheit,dpa,,,25012022,Sueddeutsche
IG Metall und Airbus: Neue Verhandlungsrunde am Montag,25012022_11:49,https://www.sueddeutsche.de/wirtschaft/flugzeugbau-hamburg-ig-metall-und-airbus-neue-verhandlungsrunde-am-montag-dpa.urn-newsml-dpa-com-20090101-220125-99-843167,Flugzeugbau - Hamburg,dpa,,,25012022,Sueddeutsche
Grüne wollen mit Spitzenduo Hamburg und Meyer an Regierung,25012022_11:48,https://www.sueddeutsche.de/politik/parteien-hannover-gruene-wollen-mit-spitzenduo-hamburg-und-meyer-an-regierung-dpa.urn-newsml-dpa-com-20090101-220125-99-843252,Parteien - Hannover,dpa,,,25012022,Sueddeutsche
Serie von Katalysator-Diebstählen in Westmecklenburg,25012022_11:48,https://www.sueddeutsche.de/panorama/kriminalitaet-schwerin-serie-von-katalysator-diebstaehlen-in-westmecklenburg-dpa.urn-newsml-dpa-com-20090101-220125-99-843183,Kriminalität - Schwerin,dpa,,,25012022,Sueddeutsche
Zahl und Positivquote der PCR-Tests mit neuen Höchstständen,25012022_11:45,https://www.sueddeutsche.de/gesundheit/gesundheit-rostock-zahl-und-positivquote-der-pcr-tests-mit-neuen-hoechststaenden-dpa.urn-newsml-dpa-com-20090101-220125-99-841434,Gesundheit - Rostock,dpa,,,25012022,Sueddeutsche
Mutmaßlicher Tankstellen-Mörder von Idar-Oberstein angeklagt,25012022_11:45,https://www.sueddeutsche.de/panorama/justiz-bad-kreuznach-mutmasslicher-tankstellen-moerder-von-idar-oberstein-angeklagt-dpa.urn-newsml-dpa-com-20090101-220125-99-842066,Justiz - Bad Kreuznach,dpa,,,25012022,Sueddeutsche
Kontroversen verderben Olympia-Spaß - China als Gefängnis?,25012022_11:43,https://www.sueddeutsche.de/sport/olympia-kontroversen-verderben-olympia-spass-china-als-gefaengnis-dpa.urn-newsml-dpa-com-20090101-220125-99-840729,Olympia,dpa,,,25012022,Sueddeutsche
Grüne fordern von Schlie Transparenz bei Nebentätigkeiten,25012022_11:43,https://www.sueddeutsche.de/politik/landtag-kiel-gruene-fordern-von-schlie-transparenz-bei-nebentaetigkeiten-dpa.urn-newsml-dpa-com-20090101-220125-99-843168,Landtag - Kiel,dpa,,,25012022,Sueddeutsche
Laumann verteidigt geplante Priorisierung bei PCR-Tests,25012022_11:42,https://www.sueddeutsche.de/gesundheit/gesundheit-duesseldorf-laumann-verteidigt-geplante-priorisierung-bei-pcr-tests-dpa.urn-newsml-dpa-com-20090101-220125-99-842982,Gesundheit - Düsseldorf,dpa,,,25012022,Sueddeutsche
Ursache für Tod zweier Kinder in Unterfranken noch unklar,25012022_11:41,https://www.sueddeutsche.de/panorama/notfaelle-karlstein-am-main-ursache-fuer-tod-zweier-kinder-in-unterfranken-noch-unklar-dpa.urn-newsml-dpa-com-20090101-220125-99-843071,Notfälle - Karlstein am Main,dpa,,,25012022,Sueddeutsche
Gedenken an NS-Opfer: Ramelow warnt vor Teilnahmslosigkeit,25012022_11:41,https://www.sueddeutsche.de/wissen/geschichte-erfurt-gedenken-an-ns-opfer-ramelow-warnt-vor-teilnahmslosigkeit-dpa.urn-newsml-dpa-com-20090101-220125-99-843083,Geschichte - Erfurt,dpa,,,25012022,Sueddeutsche
"Wüst: Neuer Medizinstudiengang in Bielefeld ""Meilenstein""",25012022_11:40,https://www.sueddeutsche.de/politik/regierung-detmold-wuestneuer-medizinstudiengang-in-bielefeld-meilenstein-dpa.urn-newsml-dpa-com-20090101-220125-99-842981,Regierung - Detmold,dpa,,,25012022,Sueddeutsche
Prozess gegen TÜV Süd nach Staudamm-Katastrophe geht weiter,25012022_11:39,https://www.sueddeutsche.de/bayern/prozesse-prozess-gegen-tuev-sued-nach-staudamm-katastrophe-geht-weiter-dpa.urn-newsml-dpa-com-20090101-220125-99-842712,Prozesse,dpa,,,25012022,Sueddeutsche
Herrmann: Omikron in 91 Prozent der Corona-Neuinfektionen,25012022_11:38,https://www.sueddeutsche.de/bayern/kabinett-muenchen-herrmann-omikron-in-91-prozent-der-corona-neuinfektionen-dpa.urn-newsml-dpa-com-20090101-220125-99-843075,Kabinett - München,dpa,,,25012022,Sueddeutsche
FFP2-Maskenpflicht künftig auch in Bussen und Bahnen,25012022_11:36,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-ffp2-maskenpflicht-kuenftig-auch-in-bussen-und-bahnen-dpa.urn-newsml-dpa-com-20090101-220125-99-842750,Gesundheit - Stuttgart,dpa,,,25012022,Sueddeutsche
Schefvert wechselt von Wetzlar zu den Rhein-Neckar Löwen,25012022_11:35,https://www.sueddeutsche.de/sport/handball-wetzlar-schefvert-wechselt-von-wetzlar-zu-den-rhein-neckar-loewen-dpa.urn-newsml-dpa-com-20090101-220125-99-842862,Handball - Wetzlar,dpa,,,25012022,Sueddeutsche
Millionenförderung für Forschung zu Mikrooptik in Jena,25012022_11:34,https://www.sueddeutsche.de/wissen/forschung-jena-millionenfoerderung-fuer-forschung-zu-mikrooptik-in-jena-dpa.urn-newsml-dpa-com-20090101-220125-99-843027,Forschung - Jena,dpa,,,25012022,Sueddeutsche
Kardinal Wetter bittet um Entschuldigung,25012022_11:34,https://www.sueddeutsche.de/politik/muenchen-missbrauch-skandal-wetter-1.5514736,Münchner Missbrauchsskandal,,,"Der frühere Erzbischof von München und Freising schreibt, es sei falsch gewesen, Pfarrer H. weiter in der Seelsorge einzusetzen. Der Priester hatte über Jahrzehnte hinweg viele Kinder sexuell missbraucht.",25012022,Sueddeutsche
Charlotte Casiraghi mit Pferd auf Chanel-Laufsteg,25012022_11:34,https://www.sueddeutsche.de/kultur/mode-charlotte-casiraghi-mit-pferd-auf-chanel-laufsteg-dpa.urn-newsml-dpa-com-20090101-220125-99-842960,Mode,dpa,,,25012022,Sueddeutsche
Minister glaubt weiter an die Zukunft der MV-Werften,25012022_11:33,https://www.sueddeutsche.de/wirtschaft/schiffbau-schwerin-minister-glaubt-weiter-an-die-zukunft-der-mv-werften-dpa.urn-newsml-dpa-com-20090101-220125-99-842985,Schiffbau - Schwerin,dpa,,,25012022,Sueddeutsche
"MV-Tourismusbranche mit einer ""Silent Week"" auf der Expo",25012022_11:32,https://www.sueddeutsche.de/leben/tourismus-rostock-mv-tourismusbranche-mit-einer-silent-week-auf-der-expo-dpa.urn-newsml-dpa-com-20090101-220125-99-842986,Tourismus - Rostock,dpa,,,25012022,Sueddeutsche
Fünf Corona-Fälle beim Zweitligaclub SC Paderborn,25012022_11:32,https://www.sueddeutsche.de/sport/fussball-paderborn-fuenf-corona-faelle-beim-zweitligaclub-sc-paderborn-dpa.urn-newsml-dpa-com-20090101-220125-99-842983,Fußball - Paderborn,dpa,,,25012022,Sueddeutsche
