Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Inzidenz in Sachsen-Anhalt überspringt 700er-Marke deutlich,27112021_08:37,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-inzidenz-in-sachsen-anhalt-ueberspringt-700er-marke-deutlich-dpa.urn-newsml-dpa-com-20090101-211127-99-162587,Gesundheit - Berlin,dpa,,,27112021,Sueddeutsche,gesundheit
NBA: Lakers und James verlieren nach dreifacher Verlängerung,27112021_08:36,https://www.sueddeutsche.de/sport/basketball-nba-lakers-und-james-verlieren-nach-dreifacher-verlaengerung-dpa.urn-newsml-dpa-com-20090101-211127-99-162592,Basketball,dpa,,,27112021,Sueddeutsche,sport
Hongkongs Omikron-Infizierte weisen ungewöhnlich starke Viruslast auf,27112021_08:35,https://www.sueddeutsche.de/politik/corona-aktuell-viruslast-who-omikron-virusvariante-1.5467988,Coronavirus weltweit,,Nachrichten aus aller Welt,"Die neue Variante könnte dem Impfschutz tatsächlich entgehen, befürchtet Epidemiologe Feigl-Ding. Auch die WHO stuft die neue Mutante als ""besorgniserregend"" ein.
                        
                            Nachrichten aus aller Welt",27112021,Sueddeutsche,politik
Montgomery befürchtet sehr gefährliche Corona-Varianten,27112021_08:30,https://www.sueddeutsche.de/gesundheit/gesundheit-montgomery-befuerchtet-sehr-gefaehrliche-corona-varianten-dpa.urn-newsml-dpa-com-20090101-211127-99-160780,Gesundheit,dpa,,,27112021,Sueddeutsche,gesundheit
Daimler: Autobauer werden sich Rohstoffe selbst sichern,27112021_08:30,https://www.sueddeutsche.de/wirtschaft/auto-daimler-autobauer-werden-sich-rohstoffe-selbst-sichern-dpa.urn-newsml-dpa-com-20090101-211127-99-162119,Auto,dpa,,,27112021,Sueddeutsche,wirtschaft
Erster Intensivpatient aus Sachsen im Nordosten angekommen,27112021_08:29,https://www.sueddeutsche.de/gesundheit/gesundheit-greifswald-erster-intensivpatient-aus-sachsen-im-nordosten-angekommen-dpa.urn-newsml-dpa-com-20090101-211127-99-162575,Gesundheit - Greifswald,dpa,,,27112021,Sueddeutsche,gesundheit
Migranetz: Lange Einbürgerungsverfahren in Thüringen,27112021_08:23,https://www.sueddeutsche.de/politik/migration-weimar-migranetz-lange-einbuergerungsverfahren-in-thueringen-dpa.urn-newsml-dpa-com-20090101-211127-99-161989,Migration - Weimar,dpa,,,27112021,Sueddeutsche,politik
Geimpft und getestet: Knecht Ruprecht trotzt Corona,27112021_08:22,https://www.sueddeutsche.de/kultur/brauchtum-dresden-geimpft-und-getestet-knecht-ruprecht-trotzt-corona-dpa.urn-newsml-dpa-com-20090101-211127-99-161971,Brauchtum - Dresden,dpa,,,27112021,Sueddeutsche,kultur
3G in Bus und Bahn: Unternehmen setzen auf Stichproben,27112021_08:20,https://www.sueddeutsche.de/gesundheit/gesundheit-leipzig-3g-in-bus-und-bahn-unternehmen-setzen-auf-stichproben-dpa.urn-newsml-dpa-com-20090101-211127-99-161973,Gesundheit - Leipzig,dpa,,,27112021,Sueddeutsche,gesundheit
Rückgang bei Einbürgerungen während Corona-Pandemie,27112021_08:19,https://www.sueddeutsche.de/politik/auslaender-dresden-rueckgang-bei-einbuergerungen-waehrend-corona-pandemie-dpa.urn-newsml-dpa-com-20090101-211127-99-161974,Ausländer - Dresden,dpa,,,27112021,Sueddeutsche,politik
