Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Kommunen: Private Corona-Testzentren meist unbedenklich,30012022_08:12,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-kommunen-private-corona-testzentren-meist-unbedenklich-dpa.urn-newsml-dpa-com-20090101-220130-99-903530,Gesundheit - Hannover,dpa,,,31012022,Sueddeutsche
Palmer: Weniger Müll in Tübingen seit Verpackungssteuer,30012022_08:08,https://www.sueddeutsche.de/politik/kommunen-tuebingen-palmer-weniger-muell-in-tuebingen-seit-verpackungssteuer-dpa.urn-newsml-dpa-com-20090101-220130-99-903127,Kommunen - Tübingen,dpa,,,31012022,Sueddeutsche
Mehrere Unfälle auf A8 im Landkreis Esslingen,30012022_08:07,https://www.sueddeutsche.de/panorama/unfaelle-neuhausen-auf-den-fildern-mehrere-unfaelle-auf-a8-im-landkreis-esslingen-dpa.urn-newsml-dpa-com-20090101-220130-99-903499,Unfälle - Neuhausen auf den Fildern,dpa,,,31012022,Sueddeutsche
Mehrere Großaufträge für Rostocker Sear-Gruppe,30012022_08:06,https://www.sueddeutsche.de/wirtschaft/elektro-rostock-mehrere-grossauftraege-fuer-rostocker-sear-gruppe-dpa.urn-newsml-dpa-com-20090101-220130-99-903488,Elektro - Rostock,dpa,,,31012022,Sueddeutsche
Handel im Krisenmodus: Zu wenige Käufer in den Innenstädten,30012022_08:05,https://www.sueddeutsche.de/wirtschaft/einzelhandel-rostock-handel-im-krisenmodus-zu-wenige-kaeufer-in-den-innenstaedten-dpa.urn-newsml-dpa-com-20090101-220130-99-903479,Einzelhandel - Rostock,dpa,,,31012022,Sueddeutsche
Motorrad kracht gegen Baum: Fahrer schwer verletzt,30012022_08:04,https://www.sueddeutsche.de/panorama/unfaelle-feldberger-seenlandschaft-motorrad-kracht-gegen-baum-fahrer-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220130-99-903475,Unfälle - Feldberger Seenlandschaft,dpa,,,31012022,Sueddeutsche
Hunderte sturmbedingte Einsätze in Norddeutschland,30012022_08:04,https://www.sueddeutsche.de/panorama/wetter-bremen-hunderte-sturmbedingte-einsaetze-in-norddeutschland-dpa.urn-newsml-dpa-com-20090101-220130-99-903325,Wetter - Bremen,dpa,,,31012022,Sueddeutsche
Schwere Sturmflut setzt Hamburger Fischmarkt unter Wasser,30012022_08:03,https://www.sueddeutsche.de/panorama/wetter-hamburg-schwere-sturmflut-setzt-hamburger-fischmarkt-unter-wasser-dpa.urn-newsml-dpa-com-20090101-220130-99-903318,Wetter - Hamburg,dpa,,,31012022,Sueddeutsche
Sturmflut-Warnung in Hamburg: Stadt richtet Krisenstab ein,30012022_08:03,https://www.sueddeutsche.de/panorama/wetter-hamburg-sturmflut-warnung-in-hamburg-stadt-richtet-krisenstab-ein-dpa.urn-newsml-dpa-com-20090101-220130-99-903313,Wetter - Hamburg,dpa,,,31012022,Sueddeutsche
Bahn: Verkehr im Norden und Nordosten noch beeinträchtigt,30012022_08:02,https://www.sueddeutsche.de/panorama/wetter-hamburg-bahn-verkehr-im-norden-und-nordosten-noch-beeintraechtigt-dpa.urn-newsml-dpa-com-20090101-220130-99-903350,Wetter - Hamburg,dpa,,,31012022,Sueddeutsche
Probleme durch Sturm: Frachter treibt vor Nordseeküste,30012022_08:02,https://www.sueddeutsche.de/panorama/wetter-probleme-durch-sturm-frachter-treibt-vor-nordseekueste-dpa.urn-newsml-dpa-com-20090101-220130-99-903296,Wetter,dpa,,,31012022,Sueddeutsche
Hoher Wasserstand: Binnenschiff fährt gegen Brücke im Hafen,30012022_08:01,https://www.sueddeutsche.de/panorama/wetter-hamburg-hoher-wasserstand-binnenschiff-faehrt-gegen-bruecke-im-hafen-dpa.urn-newsml-dpa-com-20090101-220130-99-903286,Wetter - Hamburg,dpa,,,31012022,Sueddeutsche
Reetdachhhaus durch Feuer zerstört,30012022_07:59,https://www.sueddeutsche.de/panorama/braende-dollerup-reetdachhhaus-durch-feuer-zerstoert-dpa.urn-newsml-dpa-com-20090101-220130-99-903421,Brände - Dollerup,dpa,,,31012022,Sueddeutsche
Sturmtief sorgt für umstürzende Bäume in Berlin,30012022_07:59,https://www.sueddeutsche.de/panorama/unfaelle-berlin-sturmtief-sorgt-fuer-umstuerzende-baeume-in-berlin-dpa.urn-newsml-dpa-com-20090101-220130-99-903417,Unfälle - Berlin,dpa,,,31012022,Sueddeutsche
Hoher Schaden bei Brand von Einfamilienhaus,30012022_07:56,https://www.sueddeutsche.de/panorama/braende-vaihingen-an-der-enz-hoher-schaden-bei-brand-von-einfamilienhaus-dpa.urn-newsml-dpa-com-20090101-220130-99-903396,Brände - Vaihingen an der Enz,dpa,,,31012022,Sueddeutsche
Berufsorientierung mit Hindernissen: Praktika während Corona,30012022_07:54,https://www.sueddeutsche.de/karriere/arbeit-wiesbaden-berufsorientierung-mit-hindernissen-praktika-waehrend-corona-dpa.urn-newsml-dpa-com-20090101-220130-99-903359,Arbeit - Wiesbaden,dpa,,,31012022,Sueddeutsche
Veränderte Klinik-Lage: Covid-19 oder positiv mit Beinbruch?,30012022_07:50,https://www.sueddeutsche.de/gesundheit/krankheiten-veraenderte-klinik-lage-covid-19-oder-positiv-mit-beinbruch-dpa.urn-newsml-dpa-com-20090101-220130-99-903082,Krankheiten,dpa,,,31012022,Sueddeutsche
Wegen Bauarbeiten: Elbchaussee wird tagsüber gesperrt,30012022_07:47,https://www.sueddeutsche.de/wirtschaft/verkehr-hamburg-wegen-bauarbeiten-elbchaussee-wird-tagsueber-gesperrt-dpa.urn-newsml-dpa-com-20090101-220130-99-903344,Verkehr - Hamburg,dpa,,,31012022,Sueddeutsche
Steffen Henssler befürwortet Kochen als Schulfach,30012022_07:46,https://www.sueddeutsche.de/wirtschaft/medien-hamburg-steffen-henssler-befuerwortet-kochen-als-schulfach-dpa.urn-newsml-dpa-com-20090101-220130-99-903337,Medien - Hamburg,dpa,,,31012022,Sueddeutsche
Knickpflegesaison nähert sich dem Ende,30012022_07:45,https://www.sueddeutsche.de/wirtschaft/agrar-bovenau-knickpflegesaison-naehert-sich-dem-ende-dpa.urn-newsml-dpa-com-20090101-220130-99-903329,Agrar - Bovenau,dpa,,,31012022,Sueddeutsche
Millionäre im Heimbüro - Luxusimmobilien im Trend,30012022_07:41,https://www.sueddeutsche.de/wirtschaft/finanzen-millionaere-im-heimbuero-luxusimmobilien-im-trend-dpa.urn-newsml-dpa-com-20090101-220130-99-903066,Finanzen,dpa,,,31012022,Sueddeutsche
Sieben-Tage-Inzidenz in Schleswig-Holstein bleibt unter 1000,30012022_07:40,https://www.sueddeutsche.de/gesundheit/gesundheit-kiel-sieben-tage-inzidenz-in-schleswig-holstein-bleibt-unter-1000-dpa.urn-newsml-dpa-com-20090101-220130-99-903298,Gesundheit - Kiel,dpa,,,31012022,Sueddeutsche
Tobias Hauke verpasst HTHC-Halbfinale coronabedingt,30012022_07:37,https://www.sueddeutsche.de/sport/hockey-duesseldorf-tobias-hauke-verpasst-hthc-halbfinale-coronabedingt-dpa.urn-newsml-dpa-com-20090101-220130-99-903275,Hockey - Düsseldorf,dpa,,,31012022,Sueddeutsche
Arbeitsagentur-Chef für Abkehr von Begriff Hartz IV,30012022_07:36,https://www.sueddeutsche.de/leben/soziales-arbeitsagentur-chef-fuer-abkehr-von-begriff-hartz-iv-dpa.urn-newsml-dpa-com-20090101-220130-99-903091,Soziales,dpa,,,31012022,Sueddeutsche
Museen spüren Diskriminierung in Sammlungen auf,30012022_07:35,https://www.sueddeutsche.de/kultur/ausstellungen-berlin-museen-spueren-diskriminierung-in-sammlungen-auf-dpa.urn-newsml-dpa-com-20090101-220130-99-903260,Ausstellungen - Berlin,dpa,,,31012022,Sueddeutsche
"Schwarz kündigt ""dickes Maßnahmenpaket"" für Unternehmen an",30012022_07:33,https://www.sueddeutsche.de/politik/senat-berlin-schwarz-kuendigt-dickes-massnahmenpaket-fuer-unternehmen-an-dpa.urn-newsml-dpa-com-20090101-220130-99-903255,Senat - Berlin,dpa,,,31012022,Sueddeutsche
Land sieht sich für Omikron-Personalausfälle vorbereitet,30012022_07:32,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-land-sieht-sich-fuer-omikron-personalausfaelle-vorbereitet-dpa.urn-newsml-dpa-com-20090101-220130-99-903241,Gesundheit - Potsdam,dpa,,,31012022,Sueddeutsche
Sanierung der Berliner Polizeiwachen verzögert sich noch,30012022_07:31,https://www.sueddeutsche.de/panorama/polizei-berlin-sanierung-der-berliner-polizeiwachen-verzoegert-sich-noch-dpa.urn-newsml-dpa-com-20090101-220130-99-903224,Polizei - Berlin,dpa,,,31012022,Sueddeutsche
"Arm, aber happy",30012022_07:30,https://www.sueddeutsche.de/muenchen/landkreismuenchen/gemeindefinanzen-neuried-gruenwald-1.5517691,Gemeindefinanzen,,Von Annette Jäger,"Im Gegensatz zu Gräfelfing und Grünwald kann Neuried seinen Bürgern nicht alle Wünsche erfüllen. Sparen muss aber nichts Schlechtes sein, so die Meinung im Rathaus. Manchmal verhindert es auch Unnötiges.
                        
                            Von Annette Jäger",31012022,Sueddeutsche
"Giffey: Bei Personalausfall ""Arbeitsquarantäne"" erwägen",30012022_07:29,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-giffey-bei-personalausfall-arbeitsquarantaene-erwaegen-dpa.urn-newsml-dpa-com-20090101-220130-99-903219,Gesundheit - Berlin,dpa,,,31012022,Sueddeutsche
Berlin Volleys gewinnen 3:1 in Düren,30012022_07:27,https://www.sueddeutsche.de/sport/volleyball-dueren-berlin-volleys-gewinnen-31-in-dueren-dpa.urn-newsml-dpa-com-20090101-220130-99-903214,Volleyball - Düren,dpa,,,31012022,Sueddeutsche
Polizei löst nicht angemeldete Versammlung in Cottbus auf,30012022_07:26,https://www.sueddeutsche.de/politik/demonstrationen-cottbus-polizei-loest-nicht-angemeldete-versammlung-in-cottbus-auf-dpa.urn-newsml-dpa-com-20090101-220130-99-903209,Demonstrationen - Cottbus,dpa,,,31012022,Sueddeutsche
Kapitol-Erstürmung: Trump stellt Begnadigungen in Aussicht,30012022_07:26,https://www.sueddeutsche.de/politik/parlament-kapitol-erstuermung-trump-stellt-begnadigungen-in-aussicht-dpa.urn-newsml-dpa-com-20090101-220130-99-903080,Parlament,dpa,,,31012022,Sueddeutsche
Fastnachtsmuseum öffnet wieder,30012022_07:24,https://www.sueddeutsche.de/bayern/brauchtum-kitzingen-fastnachtsmuseum-oeffnet-wieder-dpa.urn-newsml-dpa-com-20090101-220130-99-903196,Brauchtum - Kitzingen,dpa,,,31012022,Sueddeutsche
Millionäre im Heimbüro: Luxusimmobilien im Trend,30012022_07:23,https://www.sueddeutsche.de/bayern/finanzen-hamburg-millionaere-im-heimbuero-luxusimmobilien-im-trend-dpa.urn-newsml-dpa-com-20090101-220130-99-903173,Finanzen - Hamburg,dpa,,,31012022,Sueddeutsche
Nach einem Jahr Pause: Bischofsgrün baut XXL-Schneemann,30012022_07:23,https://www.sueddeutsche.de/bayern/brauchtum-bischofsgruen-nach-einem-jahr-pause-bischofsgruen-baut-xxl-schneemann-dpa.urn-newsml-dpa-com-20090101-220130-99-903190,Brauchtum - Bischofsgrün,dpa,,,31012022,Sueddeutsche
