Titel,URL,Date_Info,News_page
Seit zwei Wochen vermisst: Sechs Teilnehmende nach Frauenrechtsdemo in Afghanistan spurlos verschwunden,https://www.spiegel.de/ausland/afghanistan-sechs-teilnehmende-nach-frauendemonstration-spurlos-verschwunden-a-c1d838b3-6fcd-4993-a8e6-728f82363bfb,01022022_13:31 ,Spiegel
Hohe Energiepreise: Ver.di fordert Aussetzen der Mehrwertsteuer auf Strom und Gas,https://www.spiegel.de/wirtschaft/soziales/energie-preise-ver-di-fordert-aussetzen-der-mehrwertsteuer-auf-strom-und-gas-a-83c92acc-365a-45b7-9fc2-1735dd14f1c9,01022022_13:28 ,Spiegel
Nordkoreanische Propaganda: Film zeigt humpelnden und abgemagerten Kim Jong Un,https://www.spiegel.de/ausland/kim-jong-un-film-zeigt-humpelnden-und-abgemagerten-diktator-nordkoreas-a-9732e281-5bab-4d98-912f-f99a9678ae4f,01022022_13:26 ,Spiegel
Neue Studie: Die Welt hat deutlich mehr Baumarten als bisher gedacht,https://www.spiegel.de/wissenschaft/natur/rund-9000-unbekannte-arten-die-welt-hat-mehr-baumarten-als-bisher-gedacht-a-8b4072f3-bab4-47fe-ac98-a3eeca02fb8b,01022022_13:07 ,Spiegel
ICE-3neo vorgestellt: Das will die Bahn in ihren neuen Zügen besser machen,https://www.spiegel.de/auto/ice-3neo-der-db-mehr-platz-fuer-fahrrad-und-gepaeck-in-der-bahn-a-a3209277-254a-4fa4-84ac-aaa30eef1437,01022022_12:56 ,Spiegel
"Prozess gegen Reemtsma-Entführer Drach: Transport mit gefesselten Händen und Füßen, die Augen verbunden",https://www.spiegel.de/panorama/justiz/prozessbeginn-gegen-thomas-drach-reemtsma-entfuehrer-wird-mit-verbundenen-augen-zum-gericht-gebracht-a-55ae848a-021d-49cf-a74c-f93d56384694,01022022_12:27 ,Spiegel
"»Ich bedauere den Schmerz, den ich verursacht habe«: Whoopi Goldberg entschuldigt sich für Aussage zum Holocaust",https://www.spiegel.de/kultur/tv/whoopi-goldberg-entschuldigt-sich-fuer-aussage-zum-holocaust-a-d4c01706-cb6c-4a16-91ec-0914a400d937,01022022_12:25 ,Spiegel
Polizistenmorde in Rheinland-Pfalz: Polizei findet Waffenarsenal bei Tatverdächtigem Andreas S.,https://www.spiegel.de/panorama/kusel-polizei-findet-waffenarsenal-bei-tatverdaechtigem-andreas-s-a-462a392d-fd8f-4f1d-9e93-56cfd71064d8,01022022_12:24 ,Spiegel
2G-Regelungen für Läden: Handelsverband erwartet Aus für 16.000 Geschäfte,https://www.spiegel.de/wirtschaft/unternehmen/einzelhandel-handelsverband-hde-erwartet-corona-aus-fuer-16-000-geschaefte-a-fd87e1f5-a3ba-41a3-bde1-47fb030aa820,01022022_12:08 ,Spiegel
Afghanistan: Zwei TV-Journalisten in Kabul verschwunden,https://www.spiegel.de/ausland/afghanistan-zwei-tv-journalisten-in-kabul-verschleppt-a-5853afa0-129b-4f1e-bb41-191a7c43f5a5,01022022_12:04 ,Spiegel
US-Milliardär sieht Freiheit bedroht: George Soros warnt vor digitalem Aufstieg Chinas,https://www.spiegel.de/wirtschaft/unternehmen/george-soros-warnt-vor-aufstieg-chinas-freie-gesellschaften-bedroht-a-933dc442-855d-458d-8284-86cfa958363d,01022022_12:00 ,Spiegel
»Müsste ich den kennen?«: Warum kann ich mich nicht an den Kollegen erinnern?,https://www.spiegel.de/psychologie/job-warum-kann-ich-mich-nicht-an-den-kollegen-erinnern-a-221bca9d-0d99-44e5-92d0-7aa142c183ab,01022022_11:42 ,Spiegel
Gefängnisse in den USA: Kalifornien will Todestrakt abschaffen,https://www.spiegel.de/panorama/justiz/todesstrafe-in-kalifornien-gavin-newsom-will-todestrakt-in-san-quentin-abschaffen-a-b4fb3646-b870-4803-a492-638126121b47,01022022_11:32 ,Spiegel
Homosexualität in der Islamischen Republik: Iran exekutiert zwei schwule Männer,https://www.spiegel.de/ausland/homosexualitaet-iran-exekutiert-zwei-schwule-maenner-a-1bcc09dd-a219-4bd6-8e60-4cbd210e203e,01022022_11:30 ,Spiegel
Expertin Ndiaye: »Migration ist ein universelles Recht«,https://www.spiegel.de/ausland/migration-ueber-den-atlantik-nach-europa-illegale-einwanderer-koennen-sie-leichter-ausbeuten-a-f9cf58e9-60bd-4c10-b658-cc0020e0dbec,01022022_11:26 ,Spiegel
Weltweite Migration: Die Freiheit des Westens wird auch an den Grenzen verteidigt – aber anders als gedacht,https://www.spiegel.de/ausland/migration-die-freiheit-des-westens-wird-auch-an-den-grenzen-verteidigt-aber-anders-als-gedacht-a-3ec393aa-c92e-4852-9c41-a8b3d0fb410d,01022022_11:03 ,Spiegel
"Der elfte Tag im Dschungelcamp: Flieg, weiße Taube, flieg!",https://www.spiegel.de/kultur/tv/dschungelcamp-auf-rtl-tag-elf-flieg-weisse-taube-flieg-a-ce57df84-1491-4f87-a1a5-5813e179f0b2,01022022_10:26 ,Spiegel
Festnahme im Westjordanland: Israels Armee räumt nach Tod von Palästinenser Fehlverhalten ein,https://www.spiegel.de/ausland/israels-armee-raeumt-nach-tod-von-palaestinenser-fehlverhalten-ein-a-0c107750-02b5-463c-b108-63e08dd1e4eb,01022022_10:11 ,Spiegel
"+++ Corona-News +++: Nur 75,8 Prozent der Menschen in Deutschland erstgeimpft",https://www.spiegel.de/wissenschaft/medizin/corona-news-am-dienstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-708208b1-6dcd-453e-a02e-fd9a7ea4234c,01022022_10:06 ,Spiegel
Elf Anträge: Bundesverfassungsgericht lehnt Klagen für mehr Klimaschutz ab,https://www.spiegel.de/politik/deutschland/klimaschutz-bundesverfassungsgericht-lehnt-klagen-ab-a-0eea43f0-c03e-454e-bea0-f6797ee1f793,01022022_10:04 ,Spiegel
"Flaute bei Saisonberufen: Zahl der Arbeitslosen steigt weiter an – Quote bei 5,4 Prozent",https://www.spiegel.de/wirtschaft/soziales/bundesagentur-fuer-arbeit-zahl-der-arbeitslosen-steigt-weiter-an-a-a3f76fa5-66b4-47c7-97e9-b4cdabd7538f,01022022_10:03 ,Spiegel
Todesfälle in den USA: Warum sterben so viele Cops an Covid?,https://www.spiegel.de/ausland/corona-todesfaelle-bei-us-polizisten-die-zahlen-sind-schockierend-a-0242d159-2ee2-4db1-90a9-01ce98324cc2,01022022_09:51 ,Spiegel
Migration über den Atlantik: Auf der Todesroute,https://www.spiegel.de/ausland/migration-aus-dem-senegal-auf-die-kanaren-auf-der-todesroute-a-37a7b053-bac7-4705-8ed5-8d84c55c5d8c,01022022_09:50 ,Spiegel
Nach Schutz durch Taliban: Schwangere neuseeländische Journalistin darf Afghanistan verlassen,https://www.spiegel.de/panorama/gesellschaft/neuseeland-schwangere-journalistin-charlotte-bellis-darf-afghanistan-verlassen-a-b169b582-c7d7-4ab9-b18e-e06ddbb8f73c,01022022_09:31 ,Spiegel
Videos und Dateien per Post: Royal Mail baut Weblinks in Briefmarken ein,https://www.spiegel.de/netzwelt/grossbritannien-royal-mail-pimpt-briefmarken-mit-qr-codes-a-3d74cf5a-47d1-411a-88fd-239151750809,01022022_09:27 ,Spiegel
Schweiz: Feuerwehr kämpft gegen Waldbrand in der Nähe des Lago Maggiore,https://www.spiegel.de/panorama/schweiz-feuerwehr-kaempft-gegen-waldbrand-in-der-naehe-des-lago-maggiore-a-c0aeaa07-7421-4422-b9fa-328a527b7e78,01022022_09:00 ,Spiegel
Mutmaßliches Comeback des Ex-Präsidenten: Donald Trump treibt 122 Millionen Dollar ein,https://www.spiegel.de/wirtschaft/unternehmen/donald-trump-treibt-122-millionen-dollar-ein-a-c325409e-8f8c-459c-99c4-318d4a04aad9,01022022_08:58 ,Spiegel
"»Wenn das Herz einfach platzen könnte«: Was ist der Sinn des Lebens, Frau Schauberger?",https://www.spiegel.de/psychologie/corona-was-ist-der-sinn-des-lebens-frau-schauberger-a-26024f11-d4c6-474c-b645-dda6865f4321,01022022_08:47 ,Spiegel
Fall Ahmaud Arbery: Richterin stoppt »Hinterzimmerdeal« zwischen verurteiltem Mörder und US-Staatsanwaltschaft,https://www.spiegel.de/ausland/ahmaud-arbery-richterin-stoppt-hinterzimmerdeal-zwischen-moerder-und-us-staatsanwaltschaft-a-aefc31db-b590-4c76-a4d7-d3ad08de322d,01022022_08:42 ,Spiegel
"+++ Fußball-Transferticker +++: Aubameyang wohl zum FC Barcelona, Max Meyer nach Dänemark",https://www.spiegel.de/sport/fussball-transferticker-pierre-emerick-aubameyang-wohl-zum-fc-barcelona-a-cee059f2-e603-4bd9-9e13-873aeda28949,01022022_08:33 ,Spiegel
Aus im Elfmeterschießen: PSG scheitert im Pokal-Achtelfinale an verliehenem Torhüter,https://www.spiegel.de/sport/fussball/paris-saint-germain-scheitert-im-pokal-achtelfinale-an-verliehenem-torhueter-a-b7a37876-7fa7-4875-9eb4-201e8af52e6b,01022022_08:18 ,Spiegel
DIHK-Präsident Adrian: Wirtschaft verlangt wegen anhaltend hoher Inflation ein Zinssignal von der EZB,https://www.spiegel.de/wirtschaft/unternehmen/dihk-praesident-peter-adrian-wirtschaft-will-ezb-zinssignal-wegen-hoher-inflation-a-e4b62636-3d93-42c9-8488-e232c6d707f3,01022022_08:12 ,Spiegel
Stichtag 16. März: Gesundheitsämter sehen sich mit Kontrolle der Pflege-Impfpflicht überfordert,https://www.spiegel.de/politik/deutschland/corona-impfpflicht-gesundheitsministerium-laesst-ungeimpfte-pfleger-zunaechst-weiterarbeiten-a-7444d7b1-cb7e-4159-8b47-0bfbdcf6c8f5,01022022_07:57 ,Spiegel
Dritte Festnahme: Getötete Deutsche in Guatemala – verdächtige Frau gefasst,https://www.spiegel.de/panorama/justiz/guatemala-frau-nach-tod-einer-deutschen-festgenommen-a-52a6296d-ff48-48a6-8df6-01385adcc6a7,01022022_07:27 ,Spiegel
Angegriffen und erschossen: Bereits vierter Journalist seit Jahresbeginn in Mexiko getötet,https://www.spiegel.de/ausland/mexiko-bereits-vierter-journalist-seit-jahresbeginn-in-mexiko-getoetet-a-1f11abc5-b30d-460a-9530-32f1c1ca2889,01022022_07:17 ,Spiegel
Zehntausende bei »Spaziergängen«: Mehrere Verletzte bei erneuten Montagsdemos gegen Coronapolitik,https://www.spiegel.de/politik/deutschland/corona-zehntausende-laufen-auf-erneuten-montagsdemos-mehrere-verletzte-a-bd828e10-1414-40ca-acb7-e5f6dbd7e8da,01022022_06:50 ,Spiegel
Jahrestag des Militärputsches: USA verhängen neue Sanktionen gegen Armeeführer in Myanmar,https://www.spiegel.de/ausland/myanmar-usa-verhaengen-ein-jahr-nach-putsch-neue-sanktionen-a-d9d7809f-48ba-4f14-913b-13d40fd1fae9,01022022_06:39 ,Spiegel
»Bewegung 2. Juni«: Wie Anarchisten einen Berliner Segelverein angriffen,https://www.spiegel.de/geschichte/bewegung-2-juni-wie-anarchisten-1972-einen-berliner-segelverein-angriffen-a-962a6bdf-08bd-4fc8-aac1-eb2e15785a27,01022022_06:09 ,Spiegel
Impfen oder kündigen: Warum eine Krankenschwester mit der Impfpflicht hadert,https://www.spiegel.de/politik/deutschland/einrichtungsbezogene-impfpflicht-kommt-jetzt-die-kuendigungswelle-podcast-a-2cbf016a-fd32-4ea9-88e3-efb4efd496f4,01022022_06:00 ,Spiegel
Die Lage am Morgen: Warum Orbán sich an Putin ranmacht,https://www.spiegel.de/politik/deutschland/news-viktor-orban-wladimir-putin-ukraine-krise-boris-johnson-kusel-coronavirus-a-0df8ae56-4c6d-45ec-bf90-d4a260c69b81,01022022_05:45 ,Spiegel
Coronavirus in Deutschland: Sieben-Tage-Inzidenz steigt auf mehr als 1200,https://www.spiegel.de/wissenschaft/medizin/coronavirus-in-deutschland-sieben-tage-inzidenz-steigt-auf-mehr-als-1200-a-6c86cd6b-ce27-4934-bf91-5e90d3476483,01022022_04:57 ,Spiegel
Beliebtes Wort-Spiel: Die »New York Times« übernimmt Wordle,https://www.spiegel.de/netzwelt/die-new-york-times-kauft-wordle-a-a312b90e-5f51-4b5c-b69b-82c9e4fbd36a,01022022_04:41 ,Spiegel
Kriegsgefahr in Osteuropa: Familien von US-Diplomaten müssen Belarus verlassen,https://www.spiegel.de/ausland/ukrainekrise-familien-von-us-diplomaten-muessen-belarus-verlassen-a-de107530-710c-457e-b593-d0798bd11271,01022022_04:29 ,Spiegel
ARD-Themenabend zu Olympia in Peking: Schaut auf diese Spiele,https://www.spiegel.de/sport/olympia/ard-themenabend-zu-olympia-in-peking-schaut-auf-diese-spiele-a-961469c1-37c6-404c-8714-3252f04f7935,01022022_03:49 ,Spiegel
NFL-Superstar: So kommentiert Tom Brady die Rücktrittsmeldungen vom Wochenende,https://www.spiegel.de/sport/tom-brady-so-kommentiert-der-nfl-star-quarterback-die-berichte-zum-ruecktritt-a-bb51aa61-058d-4e41-af34-b880306c6918,01022022_03:18 ,Spiegel
"»Bridgerton«-Darstellerin Coughlan: »Wenn ihr eine Meinung über meinen Körper habt, teilt sie bitte nicht mit mir«",https://www.spiegel.de/panorama/leute/nicola-coughlan-aus-bridgerton-wenn-ihr-eine-meinung-ueber-meinen-koerper-habt-bitte-teilt-sie-nicht-mit-mir-a-6b319bb3-ca4a-4815-8a55-56f02356b2b2,01022022_02:15 ,Spiegel
Während Kapitolsturm: Kamala Harris kam versteckter Rohrbombe gefährlich nahe,https://www.spiegel.de/ausland/kamala-harris-kam-versteckter-rohrbombe-waehrend-kapitol-sturm-gefaehrlich-nahe-a-e72c907e-40dc-45c8-9bb1-f3e8122b07f0,01022022_02:13 ,Spiegel
US-Flugzeugbauer: Boeing erhält Milliardenaufträge von Qatar Airways,https://www.spiegel.de/wirtschaft/unternehmen/boeing-erhaelt-milliarden-auftraege-von-qatar-airways-a-bae783b1-3d67-43bf-9720-a48756ae409c,01022022_02:03 ,Spiegel
Uno verkündet zwei Weltrekorde: Potz-Blitze!,https://www.spiegel.de/wissenschaft/blitz-weltrekord-uno-wetter-organisation-kuert-laengste-mega-blitze-a-cfcc2030-a9c2-4e5c-8258-da395b12afaf,01022022_01:12 ,Spiegel
Warnung aus den USA: Russland schickt laut Pentagon weitere Truppen an die ukrainische Grenze,https://www.spiegel.de/ausland/russland-schickt-laut-pentagon-weitere-truppen-an-die-grenze-zur-ukraine-a-972bc339-16a2-4a53-abcc-eea07f98f551,01022022_01:11 ,Spiegel
