Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Nürnberg mischt wieder um Aufstieg mit: Sieg in Rostock,26022022_06:41,https://www.sueddeutsche.de/sport/fussball-nuernberg-mischt-wieder-um-aufstieg-mit-sieg-in-rostock-dpa.urn-newsml-dpa-com-20090101-220226-99-298960,Fußball,dpa,,,26022022,Sueddeutsche
Demos von Gegnern der Corona-Maßnahmen ohne großen Zulauf,26022022_06:41,https://www.sueddeutsche.de/politik/extremismus-hamburg-demos-von-gegnern-der-corona-massnahmen-ohne-grossen-zulauf-dpa.urn-newsml-dpa-com-20090101-220226-99-298942,Extremismus - Hamburg,dpa,,,26022022,Sueddeutsche
"Geld, das stinkt",26022022_14:30,https://www.sueddeutsche.de/politik/ukraine-putin-oesterreich-1.5537019,Österreich-Kolumne,,Von  Alexandra Föderl-Schmid,"Meinung
                    
                    
                        Es ist eine Schande, dass sich ehemalige Spitzenpolitiker von Putin bezahlen lassen. Warum Österreich jetzt sein Verhältnis zu Russland grundsätzlich neu definieren muss. 
                        
                            Von  Alexandra Föderl-Schmid",26022022,Sueddeutsche
Deutsche Skispringerinnen wieder chancenlos,26022022_14:28,https://www.sueddeutsche.de/sport/skispringen-deutsche-skispringerinnen-wieder-chancenlos-dpa.urn-newsml-dpa-com-20090101-220226-99-298859,Skispringen,dpa,,,26022022,Sueddeutsche
Sportchef Arabi: Würden mit Torwart Ortega sofort verlängern,26022022_14:25,https://www.sueddeutsche.de/sport/fussball-sportchef-arabi-wuerden-mit-torwart-ortega-sofort-verlaengern-dpa.urn-newsml-dpa-com-20090101-220226-99-298853,Fußball,dpa,,,26022022,Sueddeutsche
Sportchef Arabi: Würden mit Torwart Ortega sofort verlängern,26022022_14:22,https://www.sueddeutsche.de/sport/fussball-bielefeld-sportchef-arabi-wuerden-mit-torwart-ortega-sofort-verlaengern-dpa.urn-newsml-dpa-com-20090101-220226-99-298834,Fußball - Bielefeld,dpa,,,26022022,Sueddeutsche
Dreispringer Heß zum sechsten Mal deutscher Hallenmeister,26022022_14:20,https://www.sueddeutsche.de/sport/leichtathletik-leipzig-dreispringer-hess-zum-sechsten-mal-deutscher-hallenmeister-dpa.urn-newsml-dpa-com-20090101-220226-99-298818,Leichtathletik - Leipzig,dpa,,,26022022,Sueddeutsche
Dutzende Verletzte bei Unfall mit Reisebus aus NRW in Bayern,26022022_14:18,https://www.sueddeutsche.de/panorama/unfaelle-inzell-dutzende-verletzte-bei-unfall-mit-reisebus-aus-nrw-in-bayern-dpa.urn-newsml-dpa-com-20090101-220226-99-296739,Unfälle - Inzell,dpa,,,26022022,Sueddeutsche
Dutzende Verletzte bei Unfall mit Reisebus in Oberbayern,26022022_14:13,https://www.sueddeutsche.de/bayern/unfaelle-inzell-dutzende-verletzte-bei-unfall-mit-reisebus-in-oberbayern-dpa.urn-newsml-dpa-com-20090101-220226-99-295624,Unfälle - Inzell,dpa,,,26022022,Sueddeutsche
Thuram bringt Gladbach ins Spiel zurück,26022022_14:13,https://liveticker.sueddeutsche.de/fussball/1bundesliga/konferenz/2022-02-26.html,Bundesliga,,Die Spiele im Liveticker,"Live
                    
                    
                        Der VfL erzielt gegen die kriselnden Borussen zwei Tore, Union und Leverkusen führen, Hertha hat in Freiburg Probleme, Köln kämpft mit starken Fürthern.  
                        
                            Die Spiele im Liveticker",26022022,Sueddeutsche
