Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Proteste gegen Corona-Maßnahmen im Erzgebirgskreis,28112021_07:50,https://www.sueddeutsche.de/gesundheit/gesundheit-chemnitz-proteste-gegen-corona-massnahmen-im-erzgebirgskreis-dpa.urn-newsml-dpa-com-20090101-211128-99-172401,Gesundheit - Chemnitz,dpa,,,28112021,Sueddeutsche,gesundheit
Unklare Pandemieentwicklung lässt Urlauber abwarten,28112021_07:49,https://www.sueddeutsche.de/leben/tourismus-lueneburg-unklare-pandemieentwicklung-laesst-urlauber-abwarten-dpa.urn-newsml-dpa-com-20090101-211128-99-172109,Tourismus - Lüneburg,dpa,,,28112021,Sueddeutsche,leben
Sechs Verletzte nach Frontalzusammenstoß,28112021_07:47,https://www.sueddeutsche.de/panorama/unfaelle-wathlingen-sechs-verletzte-nach-frontalzusammenstoss-dpa.urn-newsml-dpa-com-20090101-211128-99-172110,Unfälle - Wathlingen,dpa,,,28112021,Sueddeutsche,panorama
Staatliches Playmobil-Männchen wird Spekulationsobjekt,28112021_07:47,https://www.sueddeutsche.de/bayern/behoerden-augsburg-staatliches-playmobil-maennchen-wird-spekulationsobjekt-dpa.urn-newsml-dpa-com-20090101-211128-99-172015,Behörden - Augsburg,dpa,,,28112021,Sueddeutsche,bayern
Corona-Zahlen im Freistaat weiter dramatisch,28112021_07:45,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-corona-zahlen-im-freistaat-weiter-dramatisch-dpa.urn-newsml-dpa-com-20090101-211128-99-172016,Gesundheit - München,dpa,,,28112021,Sueddeutsche,bayern
"Netzhoppers finden ihre Lage ""echt frustrierend""",28112021_07:44,https://www.sueddeutsche.de/sport/volleyball-bestensee-netzhoppers-finden-ihre-lage-echt-frustrierend-dpa.urn-newsml-dpa-com-20090101-211127-99-169221,Volleyball - Bestensee,dpa,,,28112021,Sueddeutsche,sport
"Corona-Inzidenz in Sachsen-Anhalt steigt weiter auf 719,7",28112021_07:44,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-corona-inzidenz-in-sachsen-anhalt-steigt-weiter-auf-7197-dpa.urn-newsml-dpa-com-20090101-211128-99-172363,Gesundheit - Berlin,dpa,,,28112021,Sueddeutsche,gesundheit
VfB Suhl scheidet gegen den Dresdner SC aus dem Pokal aus,28112021_07:43,https://www.sueddeutsche.de/sport/volleyball-suhl-vfb-suhl-scheidet-gegen-den-dresdner-sc-aus-dem-pokal-aus-dpa.urn-newsml-dpa-com-20090101-211128-99-172355,Volleyball - Suhl,dpa,,,28112021,Sueddeutsche,sport
IHK: Wintersporttourismus im Thüringer Wald vor Kraftakt,28112021_07:41,https://www.sueddeutsche.de/leben/freizeit-suhl-ihk-wintersporttourismus-im-thueringer-wald-vor-kraftakt-dpa.urn-newsml-dpa-com-20090101-211128-99-172164,Freizeit - Suhl,dpa,,,28112021,Sueddeutsche,leben
Polizei registriert immer mehr Fälle gefälschter Impfpässe,28112021_07:39,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-polizei-registriert-immer-mehr-faelle-gefaelschter-impfpaesse-dpa.urn-newsml-dpa-com-20090101-211128-99-172111,Kriminalität - Hannover,dpa,,,28112021,Sueddeutsche,panorama
Heinz Rudolf Kunze hat kein Verständnis für Impfverweigerer,28112021_07:38,https://www.sueddeutsche.de/leben/leute-hannover-heinz-rudolf-kunze-hat-kein-verstaendnis-fuer-impfverweigerer-dpa.urn-newsml-dpa-com-20090101-211128-99-172113,Leute - Hannover,dpa,,,28112021,Sueddeutsche,leben
Auto kracht frontal gegen Baum: Fahrer tot,28112021_07:37,https://www.sueddeutsche.de/panorama/unfaelle-wietze-auto-kracht-frontal-gegen-baum-fahrer-tot-dpa.urn-newsml-dpa-com-20090101-211128-99-172116,Unfälle - Wietze,dpa,,,28112021,Sueddeutsche,panorama
Wo Spione ihr Handwerk erlernten,28112021_07:37,https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-geheimdienste-finn-overdick-bnd-1.5474614,Geheimdienste im Raum München,,Von Yannik Schuster,"Der Journalist Finn Overdick hat mehr als 200 Standorte aufgespürt, an denen Nachrichtendienste arbeiteten - fündig geworden ist er nicht nur beim BND in Pullach, sondern auch in Haar, Neubiberg und Oberschleißheim.
                        
                            Von Yannik Schuster",28112021,Sueddeutsche,muenchen
Transport von Feuerlöschboot verzögert sich weiter,28112021_07:35,https://www.sueddeutsche.de/kultur/museen-norderstedt-transport-von-feuerloeschboot-verzoegert-sich-weiter-dpa.urn-newsml-dpa-com-20090101-211128-99-172058,Museen - Norderstedt,dpa,,,28112021,Sueddeutsche,kultur
"Über 14 Millionen Zuschauer beim Musical ""König der Löwen""",28112021_07:34,https://www.sueddeutsche.de/kultur/musik-hamburg-ueber-14-millionen-zuschauer-beim-musical-koenig-der-loewen-dpa.urn-newsml-dpa-com-20090101-211128-99-172060,Musik - Hamburg,dpa,,,28112021,Sueddeutsche,kultur
Auto überschlägt sich bei Ausweichmanöver auf A7,28112021_07:32,https://www.sueddeutsche.de/panorama/unfaelle-neumuenster-auto-ueberschlaegt-sich-bei-ausweichmanoever-auf-a7-dpa.urn-newsml-dpa-com-20090101-211128-99-172062,Unfälle - Neumünster,dpa,,,28112021,Sueddeutsche,panorama
Werder Bremen stolpert: Ohne Chefcoach 1:2 in Kiel,28112021_07:32,https://www.sueddeutsche.de/sport/fussball-kiel-werder-bremen-stolpert-ohne-chefcoach-12-in-kiel-dpa.urn-newsml-dpa-com-20090101-211128-99-172063,Fußball - Kiel,dpa,,,28112021,Sueddeutsche,sport
Wetterdienst warnt vor glatten Straßen in ganz Bayern,28112021_07:30,https://www.sueddeutsche.de/bayern/wetter-muenchen-wetterdienst-warnt-vor-glatten-strassen-in-ganz-bayern-dpa.urn-newsml-dpa-com-20090101-211128-99-172017,Wetter - München,dpa,,,28112021,Sueddeutsche,bayern
"Lauterbach hält volle Stadien aktuell für ""nicht akzeptabel""",28112021_07:29,https://www.sueddeutsche.de/sport/fussball-lauterbach-haelt-volle-stadien-aktuell-fuer-nicht-akzeptabel-dpa.urn-newsml-dpa-com-20090101-211128-99-172007,Fußball,dpa,,,28112021,Sueddeutsche,sport
"Deutlich mehr ""Reichsbürger"" in Bayern",28112021_07:28,https://www.sueddeutsche.de/bayern/kriminalitaet-muenchen-deutlich-mehr-reichsbuerger-in-bayern-dpa.urn-newsml-dpa-com-20090101-211128-99-172018,Kriminalität - München,dpa,,,28112021,Sueddeutsche,bayern
Schutz für das Auerhuhn im Fichtelgebirge,28112021_07:27,https://www.sueddeutsche.de/bayern/tiere-weissenstadter-forst-sued-schutz-fuer-das-auerhuhn-im-fichtelgebirge-dpa.urn-newsml-dpa-com-20090101-211128-99-172019,Tiere - Weißenstadter Forst-Süd,dpa,,,28112021,Sueddeutsche,bayern
Fahrzeugkontrolle: Fahnder finden Schlagringe in Handtasche,28112021_07:26,https://www.sueddeutsche.de/bayern/kriminalitaet-passau-fahrzeugkontrolle-fahnder-finden-schlagringe-in-handtasche-dpa.urn-newsml-dpa-com-20090101-211128-99-172020,Kriminalität - Passau,dpa,,,28112021,Sueddeutsche,bayern
