Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Zwei Autofahrer bei Frontalzusammenstoß schwer verletzt,20112021_16:49,https://www.sueddeutsche.de/panorama/unfaelle-wadern-zwei-autofahrer-bei-frontalzusammenstoss-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-211120-99-77114,Unfälle - Wadern,dpa,,,21112021,Sueddeutsche,panorama
Leipzigs Serie gerissen: Beim 0:2 noch gut bedient,20112021_16:44,https://www.sueddeutsche.de/sport/fussball-sinsheim-leipzigs-serie-gerissen-beim-02-noch-gut-bedient-dpa.urn-newsml-dpa-com-20090101-211120-99-74897,Fußball - Sinsheim,dpa,,,21112021,Sueddeutsche,sport
Zahl der Covid-19-Patienten auf Intensivstationen gesunken,20112021_16:42,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-zahl-der-covid-19-patienten-auf-intensivstationen-gesunken-dpa.urn-newsml-dpa-com-20090101-211120-99-77047,Gesundheit - Stuttgart,dpa,,,21112021,Sueddeutsche,gesundheit
"IOC-Athletenkommission im Fall Peng Shuai ""sehr besorgt""",20112021_16:41,https://www.sueddeutsche.de/sport/tennis-ioc-athletenkommission-im-fall-peng-shuai-sehr-besorgt-dpa.urn-newsml-dpa-com-20090101-211120-99-72123,Tennis,dpa,,,21112021,Sueddeutsche,sport
2:1 im Duell bei Hansa Rostock: Aue verlässt Abstiegsplätze,20112021_16:38,https://www.sueddeutsche.de/sport/fussball-rostock-21-im-duell-bei-hansa-rostock-aue-verlaesst-abstiegsplaetze-dpa.urn-newsml-dpa-com-20090101-211120-99-77016,Fußball - Rostock,dpa,,,21112021,Sueddeutsche,sport
Union holt sich die Stadtmeisterschaft,20112021_16:28,https://www.sueddeutsche.de/sport/bundesliga-dortmund-stuttgart-leverkusen-gladbach-1.5468943,Bundesliga,,"Von Tim Brack, Johannes Kirchmeier und Martin Schneider","Die Eisernen haben keine Probleme im Spiel gegen Hertha BSC, der BVB erarbeitet sich einen Sieg gegen Stuttgart dank Marco Reus. Gladbach fertigt Fürth ab, Leipzigs Misere hält an. Alles Wichtige zum Spieltag. 
                        
                            Von Tim Brack, Johannes Kirchmeier und Martin Schneider",21112021,Sueddeutsche,sport
Schaustellerverein bedauert Absage der Weihnachtsmärkte,20112021_16:24,https://www.sueddeutsche.de/leben/freizeit-leipzig-schaustellerverein-bedauert-absage-der-weihnachtsmaerkte-dpa.urn-newsml-dpa-com-20090101-211120-99-76769,Freizeit - Leipzig,dpa,,,21112021,Sueddeutsche,leben
Kemmerich zu Kandidatur bereit - FDP will Etat stutzen,20112021_16:13,https://www.sueddeutsche.de/politik/parteien-schmalkalden-kemmerich-zu-kandidatur-bereit-fdp-will-etat-stutzen-dpa.urn-newsml-dpa-com-20090101-211119-99-67101,Parteien - Schmalkalden,dpa,,,21112021,Sueddeutsche,politik
Rote Ampel für Impfpflicht?,20112021_16:11,https://www.sueddeutsche.de/politik/rote-ampel-fuer-impfpflicht-1.5468941,,,,"Video
                    
                    
                        Die mutmaßlichen Koalitionäre in Berlin äußerten sich am Samstag nur flüchtig. Der Ministerpräsident von Bayern, Markus Söder von der CSU, hatte eine verpflichtende Impfung gegen Covid-19 am Freitag ins Gespräch gebracht.",21112021,Sueddeutsche,politik
Hügel wieder LSB-Präsident von Thüringen,20112021_16:10,https://www.sueddeutsche.de/politik/sportpolitik-erfurt-huegel-wieder-lsb-praesident-von-thueringen-dpa.urn-newsml-dpa-com-20090101-211120-99-76673,Sportpolitik - Erfurt,dpa,,,21112021,Sueddeutsche,politik
"5,6 Millionen: Tempo bei Corona-Auffrischung steigt",20112021_16:07,https://www.sueddeutsche.de/gesundheit/gesundheit-56-millionen-tempo-bei-corona-auffrischung-steigt-dpa.urn-newsml-dpa-com-20090101-211120-99-70633,Gesundheit,dpa,,,21112021,Sueddeutsche,gesundheit
Thüringer Linke erstmals mit Doppelspitze,20112021_16:07,https://www.sueddeutsche.de/politik/parteien-bad-blankenburg-thueringer-linke-erstmals-mit-doppelspitze-dpa.urn-newsml-dpa-com-20090101-211119-99-67102,Parteien - Bad Blankenburg,dpa,,,21112021,Sueddeutsche,politik
Wellinger setzt Null-Punkte-Serie fort - Coronafälle,20112021_16:06,https://www.sueddeutsche.de/sport/skispringen-wellinger-setzt-null-punkte-serie-fort-coronafaelle-dpa.urn-newsml-dpa-com-20090101-211120-99-76587,Skispringen,dpa,,,21112021,Sueddeutsche,sport
Lucha kritisiert Rationierung von Biontech-Impfstoff,20112021_16:04,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-lucha-kritisiert-rationierung-von-biontech-impfstoff-dpa.urn-newsml-dpa-com-20090101-211120-99-76557,Gesundheit - Stuttgart,dpa,,,21112021,Sueddeutsche,gesundheit
Nächtliche Ausgangssperre für Ungeimpfte in drei Kreisen,20112021_16:03,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-naechtliche-ausgangssperre-fuer-ungeimpfte-in-drei-kreisen-dpa.urn-newsml-dpa-com-20090101-211120-99-75152,Gesundheit - Stuttgart,dpa,,,21112021,Sueddeutsche,gesundheit
Junge Union Baden-Württemberg wählt Hummel zum neuen Chef,20112021_16:00,https://www.sueddeutsche.de/politik/parteien-stuttgart-junge-union-baden-wuerttemberg-waehlt-hummel-zum-neuen-chef-dpa.urn-newsml-dpa-com-20090101-211119-99-66890,Parteien - Stuttgart,dpa,,,21112021,Sueddeutsche,politik
Scharfe Kritik an Spahn wegen Biontech-Begrenzung,20112021_15:58,https://www.sueddeutsche.de/gesundheit/gesundheit-scharfe-kritik-an-spahn-wegen-biontech-begrenzung-dpa.urn-newsml-dpa-com-20090101-211120-99-71804,Gesundheit,dpa,,,21112021,Sueddeutsche,gesundheit
Ryan Reynolds kündigt Auszeit vom Filmgeschäft an,20112021_15:57,https://www.sueddeutsche.de/kultur/film-ryan-reynolds-kuendigt-auszeit-vom-filmgeschaeft-an-dpa.urn-newsml-dpa-com-20090101-211120-99-76465,Film,dpa,,,21112021,Sueddeutsche,kultur
Biontech-Rationierung stößt in Bayern auf heftige Kritik,20112021_15:56,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-biontech-rationierung-stoesst-in-bayern-auf-heftige-kritik-dpa.urn-newsml-dpa-com-20090101-211120-99-71889,Gesundheit - München,dpa,,,21112021,Sueddeutsche,bayern
"Mehr als 50 Festnahmen nach ""Orgie der Gewalt"" in Rotterdam",20112021_15:52,https://www.sueddeutsche.de/politik/demonstrationen-mehr-als-50-festnahmen-nach-orgie-der-gewalt-in-rotterdam-dpa.urn-newsml-dpa-com-20090101-211120-99-69952,Demonstrationen,dpa,,,21112021,Sueddeutsche,politik
