Titel,URL,Date_Info,News_page
Auf Recherchereise in Amsterdam: Reporter müssen auch mal Glück haben,https://www.spiegel.de/panorama/fall-peter-de-vries-in-amsterdam-reporter-muessen-auch-mal-glueck-haben-a-c7377ecb-4f62-4599-b91b-883e4e24ad39,30122021_13:30 ,Spiegel
Wetterbilanz für 2021: Durchschnittstemperatur in Deutschland lag fast ein Grad über Referenzwert,https://www.spiegel.de/panorama/wetterbilanz-2021-durchschnittstemperatur-lag-fast-ein-grad-ueber-referenzwert-a-7f13356e-2e91-495e-b124-2cabdd98a4e1,30122021_13:24 ,Spiegel
Wegen »Grenzüberschreitungen« und Telegram-Chats: Zwei Abgeordnete verlassen AfD und Bundestagsfraktion,https://www.spiegel.de/politik/deutschland/afd-im-bundestag-abgeordnete-uwe-witt-und-johannes-huber-verlassen-fraktion-und-partei-a-30d9b891-e608-4c69-ae64-e5e69f8ea5c5,30122021_13:13 ,Spiegel
Zwischenbilanz in der Coronakrise: Bund stützt Wirtschaft mit rund 130 Milliarden Euro,https://www.spiegel.de/wirtschaft/corona-krise-bund-stuetzt-wirtschaft-bislang-mit-rund-130-milliarden-euro-a-976283a6-f5ee-4bd5-bc1f-743f998680f1,30122021_12:50 ,Spiegel
USA im Wahljahr 2022: Die drei großen Gefahren für Joe Biden,https://www.spiegel.de/ausland/usa-im-wahljahr-2022-die-drei-grossen-gefahren-fuer-joe-biden-a-ff3b71ef-cf51-4be8-9b64-6dbc700a49aa,30122021_12:47 ,Spiegel
Zoo in Florida: Tiger beißt Reinigungskraft in den Arm und wird erschossen,https://www.spiegel.de/panorama/florida-tiger-beisst-reinigungskraft-in-den-arm-und-wird-erschossen-a-418d2345-4650-452e-aa3e-37713bdd13e3,30122021_12:34 ,Spiegel
EU-Vergleich: Deutschland ist Schlusslicht bei der Eigenheimquote,https://www.spiegel.de/wirtschaft/service/immobilien-deutschland-bei-der-eigenheimquote-in-der-eu-abgehaengt-a-72314b50-d9a6-499b-bb88-ffb539e5787c,30122021_12:34 ,Spiegel
Dianas Trauerfeier: Elton John hätte »Candle in the Wind« beinah nicht gespielt,https://www.spiegel.de/kultur/prinzessin-diana-elton-john-sollte-candle-in-the-wind-bei-trauerfeier-zunaechst-nicht-singen-a-8664f8f6-7c63-4503-ab20-281f7a4932d6,30122021_12:31 ,Spiegel
Streit über Gleichberechtigung: Abgeordnete prügeln sich im jordanischen Parlament,https://www.spiegel.de/ausland/jordanien-abgeordnete-pruegeln-sich-im-parlament-a-d92ec70e-2039-4255-9383-fde6bd1a97b7,30122021_12:22 ,Spiegel
Blackbox in Autos vorgeschrieben: Big Brother an Bord,https://www.spiegel.de/auto/intelligent-speed-assistance-isa-in-autos-ab-mitte-2022-big-brother-an-bord-a-3bd75833-d83f-4690-a19b-99b7abb1293d,30122021_12:14 ,Spiegel
A9 in Bayern: 14-Jähriger flüchtet mit Tempo 170 im Auto seines Großvaters vor der Polizei,https://www.spiegel.de/panorama/justiz/bayern-14-jaehriger-fluechtet-mit-tempo-170-im-auto-seines-grossvaters-vor-der-polizei-a-cec50c45-f443-44c1-bfc6-c63b1dca3075,30122021_12:08 ,Spiegel
Mitten im Turnier: Eishockey-Junioren-WM wegen steigender Coronazahlen abgebrochen,https://www.spiegel.de/sport/eishockey/u20-wm-in-kanada-wegen-steigender-coronazahlen-abgebrochen-a-17f27953-f990-40ab-a429-ccfb6f8322dc,30122021_12:06 ,Spiegel
93-jährige TikTok-Oma: »Lissi« Krömer ist tot,https://www.spiegel.de/netzwelt/apps/lisbeth-lissi-kroemer-93-jaehriger-tiktok-star-ist-tot-a-3f075605-a9aa-4718-81a9-72ef98a27a78,30122021_12:01 ,Spiegel
Ein Interview und seine Folgen: Was wir aus dem Joop-Shitstorm gelernt haben,https://www.spiegel.de/wirtschaft/wolfgang-joop-was-wir-aus-dem-shitstorm-nach-dem-spiegel-gespraech-gelernt-haben-a-f57395dc-8090-4858-9412-1d935ccf9838,30122021_11:58 ,Spiegel
Wachsende Aggressivität: Bayerns Innenminister spricht von rechter Unterwanderung bei Coronademos,https://www.spiegel.de/politik/deutschland/joachim-herrmann-bayerns-innenminister-csu-spricht-von-rechter-unterwanderung-a-a858934b-8029-42fb-b5b8-9eb2c65d8982,30122021_11:55 ,Spiegel
"Coronakrise: Italien, Kanada, Malta und San Marino werden ab Januar zu Hochrisikogebieten",https://www.spiegel.de/politik/deutschland/corona-virus-italien-und-kanada-werden-ab-januar-zu-hochrisikogebieten-a-791c5c92-518c-45d0-a534-356aeb9e2172,30122021_11:44 ,Spiegel
Reaktion auf gestörte Lieferketten in Südostasien: Hugo Boss baut Fertigung in der Türkei aus,https://www.spiegel.de/wirtschaft/unternehmen/hugo-boss-erweitert-fertigung-in-der-tuerkei-wegen-gestoerter-lieferketten-in-suedostasien-a-0c07190c-969a-4100-bc72-fe7538ba8fd8,30122021_11:36 ,Spiegel
40 Jahre alter Tischtennisstar: Warum ist Timo Boll immer noch so gut?,https://www.spiegel.de/sport/tischtennis-timo-boll-wie-kann-man-mit-40-noch-so-gut-sein-a-c69e521e-4f84-4262-ae01-fda957ffbfeb,30122021_11:34 ,Spiegel
Vogelgrippe-Welle: Forscher melden bislang stärkste Geflügelpestepidemie in Europa,https://www.spiegel.de/wissenschaft/natur/vogelgrippe-welle-forscher-melden-staerkste-gefluegelpestepidemie-ueberhaupt-in-europa-a-dbaa52c0-3508-4cf4-ae4a-7b2290bdfc9d,30122021_11:34 ,Spiegel
