Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"""Bild"": Kramaric will Vertrag in Hoffenheim verlängern",13012022_16:57,https://www.sueddeutsche.de/sport/fussball-sinsheim-bild-kramaric-will-vertrag-in-hoffenheim-verlaengern-dpa.urn-newsml-dpa-com-20090101-220113-99-699669,Fußball - Sinsheim,dpa,,,14012022,Sueddeutsche
Autobahnpolizei entdeckt fünf Flüchtlinge auf Ladefläche,13012022_16:56,https://www.sueddeutsche.de/panorama/kriminalitaet-sankt-augustin-autobahnpolizei-entdeckt-fuenf-fluechtlinge-auf-ladeflaeche-dpa.urn-newsml-dpa-com-20090101-220113-99-699667,Kriminalität - Sankt Augustin,dpa,,,14012022,Sueddeutsche
Winzer müssen auf ihr Geld warten,13012022_16:55,https://www.sueddeutsche.de/panorama/ahrtal-flutwein-winzer-spenden-1.5506961,Flutwein,,Von Veronika Wulf,"Der verschlammte ""Flutwein"" aus dem Ahrtal hat Millionen Euro an Spenden eingebracht. Doch die Weingüter haben davon bisher keinen Euro bekommen. 
                        
                            Von Veronika Wulf",14012022,Sueddeutsche
Oldenburg verteidigt Präsenzunterricht trotz Omikron,13012022_16:55,https://www.sueddeutsche.de/bildung/bildung-schwerin-oldenburg-verteidigt-praesenzunterricht-trotz-omikron-dpa.urn-newsml-dpa-com-20090101-220113-99-698692,Bildung - Schwerin,dpa,,,14012022,Sueddeutsche
Aufspaltung der Tarife: Grundversorger abgemahnt,13012022_16:55,https://www.sueddeutsche.de/wirtschaft/energie-aufspaltung-der-tarife-grundversorger-abgemahnt-dpa.urn-newsml-dpa-com-20090101-220113-99-697262,Energie,dpa,,,14012022,Sueddeutsche
Postbankfilialen am Freitag und Samstag bestreikt,13012022_16:55,https://www.sueddeutsche.de/bayern/tarife-muenchen-postbankfilialen-am-freitag-und-samstag-bestreikt-dpa.urn-newsml-dpa-com-20090101-220113-99-699603,Tarife - München,dpa,,,14012022,Sueddeutsche
Augen auf und durch,13012022_16:54,https://www.sueddeutsche.de/politik/israel-omikron-lockdown-bennett-1.5505993,Coronavirus,,"Von Peter Münch, Tel Aviv","""Lockdowns funktionieren nicht"", sagt Israels Premier Bennett. Er will das Land ohne größere Einschränkungen durch die mächtige Omikron-Welle bringen. 
                        
                            Von Peter Münch, Tel Aviv",14012022,Sueddeutsche
Frau sticht auf Lebensgefährten ein,13012022_16:53,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-frau-sticht-auf-lebensgefaehrten-ein-dpa.urn-newsml-dpa-com-20090101-220113-99-699629,Kriminalität - Hannover,dpa,,,14012022,Sueddeutsche
Holetschek: Hotspot-Regelung wird ausgesetzt,13012022_16:53,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-holetschek-hotspot-regelung-wird-ausgesetzt-dpa.urn-newsml-dpa-com-20090101-220113-99-697185,Gesundheit - München,dpa,,,14012022,Sueddeutsche
Ermittlungen gegen Gebirgsjäger,13012022_16:51,https://www.sueddeutsche.de/bayern/bayern-coronavirus-querdenker-bundeswehr-soldat-1.5506955,Corona-Leugner,,"Von  Sebastian Beck und Nadja Tausche, München","Zwei Verschwörungsanhänger und radikale Gegner der Corona-Maßnahmen beschäftigten den Verteidigungsausschuss und die Justiz. Den beiden Soldaten aus Bad Reichenhall droht der Rauswurf.
                        
                            Von  Sebastian Beck und Nadja Tausche, München",14012022,Sueddeutsche
Zweite Chance für stillgelegte Strecken: Gutachten erstellt,13012022_16:50,https://www.sueddeutsche.de/wirtschaft/verkehr-potsdam-zweite-chance-fuer-stillgelegte-strecken-gutachten-erstellt-dpa.urn-newsml-dpa-com-20090101-220113-99-697759,Verkehr - Potsdam,dpa,,,14012022,Sueddeutsche
FC St. Pauli will vor 2000 Zuschauern spielen,13012022_16:50,https://www.sueddeutsche.de/sport/fussball-hamburg-fc-st-pauli-will-vor-2000-zuschauern-spielen-dpa.urn-newsml-dpa-com-20090101-220113-99-699589,Fußball - Hamburg,dpa,,,14012022,Sueddeutsche
CDU-Fraktion will deutlich mehr Tempo bei Windkraft-Ausbau,13012022_16:50,https://www.sueddeutsche.de/wirtschaft/energie-stuttgart-cdu-fraktion-will-deutlich-mehr-tempo-bei-windkraft-ausbau-dpa.urn-newsml-dpa-com-20090101-220113-99-695252,Energie - Stuttgart,dpa,,,14012022,Sueddeutsche
Mutter wegen Kriegsverbrechen vor Gericht: Sohn verstorben,13012022_16:49,https://www.sueddeutsche.de/panorama/prozesse-hamburg-mutter-wegen-kriegsverbrechen-vor-gericht-sohn-verstorben-dpa.urn-newsml-dpa-com-20090101-220113-99-697745,Prozesse - Hamburg,dpa,,,14012022,Sueddeutsche
