Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"""Wo der Tanz ist, ist der Teufel"" - wirklich?",02022022_18:02,https://www.sueddeutsche.de/bayern/bayern-feiertage-tanzverbot-clubs-politik-1.5520636,Tanzverbot an Feiertagen,,Glosse von Johann Osel,"Meinung
                    
                    
                        Die sogenannten stillen Tage, an denen nicht getanzt werden darf, sind angesichts noch immer geschlossener Clubs eher ein Randthema, möchte man meinen. Weit gefehlt. Der Dauerbrenner bayerischer Politik ist immer gut für Streit.
                        
                            Glosse von Johann Osel",03022022,Sueddeutsche
"Verwarnung für Jägerin, die Hauskatze in Lebendfalle erschossen hat",02022022_18:02,https://www.sueddeutsche.de/bayern/hauskatze-lebendfalle-jaegerin-verwarnung-1.5520709,Gericht,,,,03022022,Sueddeutsche
Entscheidung zu Volksbegehren Mietenstopp abgelehnt,02022022_18:01,https://www.sueddeutsche.de/bayern/mietenstopp-bundesverfassungsgericht-volksbegehren-1.5520510,Bundesverfassungsgericht,,,,03022022,Sueddeutsche
Naturschützer klagen weiter gegen Mountainbike-Park,02022022_18:01,https://www.sueddeutsche.de/bayern/mountainbike-park-fichtelgebirge-naturschuetzer-klage-1.5520493,Umwelt,,,,03022022,Sueddeutsche
Eldorado für junges Publikum,02022022_18:01,https://www.sueddeutsche.de/muenchen/panoptikum-nuernberg-kindertheater-festival-schauburg-1.5520591,Kindertheaterfestival,,"Von Barbara Hordych, Nürnberg","Beim europäisch-bayerischen Festival ""Panoptikum"" in Nürnberg sind vom 8. bis 13. Februar 21 Stücke zu sehen - zwei kommen aus München. 
                        
                            Von Barbara Hordych, Nürnberg",03022022,Sueddeutsche
Karten werden teurer,02022022_18:01,https://www.sueddeutsche.de/muenchen/muenchen-kammerspiele-umstellung-preissystem-1.5520634,Theater,,"Von Yvonne Poppek, München","Die Kammerspiele erhalten von September 2022 an ein neues Preissystem - mit weniger Kategorien, dafür höheren Preisen.
                        
                            Von Yvonne Poppek, München",03022022,Sueddeutsche
"""Frauen wird gerne unterstellt, dass die nichts anderes können als ein bisschen schminken""",02022022_18:01,https://www.sueddeutsche.de/muenchen/muenchen-maskenbildnerin-kelwing-jiminez-film-theaterakademie-kino-1.5520609,Maskenbildnerin im Porträt,,Von Sandra Langmann,"Sabeth Kelwing Jimenez ist noch jung im Geschäft als Maskenbildnerin. Sie hält ihren Beruf für unterschätzt. Dabei hat sie zwei Studiengänge abgeschlossen, um ihm gerecht zu werden. 
                        
                            Von Sandra Langmann",03022022,Sueddeutsche
Zurück in Nimmerland,02022022_18:01,https://www.sueddeutsche.de/muenchen/peter-pan-ballett-gaertnerplatztheater-muenchen-1.5520544,Tanz,,,"Das Ballettmärchen ""Peter Pan"" ist erstmals auf der Bühne des Gärtnerplatztheaters zu sehen.",03022022,Sueddeutsche
Immer wenn es Nacht wird,02022022_18:01,https://www.sueddeutsche.de/muenchen/clubszene-ausstellung-muenchen-metoo-sexismus-1.5520501,Ausstellung,,,Die finnische Künstlerin Isabella Chydenius erforscht den Sexismus der urbanen Clubkultur.,03022022,Sueddeutsche
Welt der Wunder,02022022_18:01,https://www.sueddeutsche.de/muenchen/kino-berlinale-tschechien-film-charlatan-1.5520514,Kino,,Von Josef Grübl,"""Charlatan"": Das Arena-Kino zeigt einen Spielfilm über einen tschechischen Naturkundler und Heiler, dem auch Nazi-Größen ihre Zipperlein anvertrauten.
                        
                            Von Josef Grübl",03022022,Sueddeutsche
