Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Aus Arrestzellen für Fußball-Fans werden Umkleidekabinen,22022022_11:12,https://www.sueddeutsche.de/sport/fussball-krefeld-aus-arrestzellen-fuer-fussball-fans-werden-umkleidekabinen-dpa.urn-newsml-dpa-com-20090101-220222-99-236893,Fußball - Krefeld,dpa,,,22022022,Sueddeutsche
Hallen-WM: DLV rechnet mit etwa 15 deutschen Leichtathleten,22022022_11:09,https://www.sueddeutsche.de/sport/leichtathletik-leipzig-hallen-wm-dlv-rechnet-mit-etwa-15-deutschen-leichtathleten-dpa.urn-newsml-dpa-com-20090101-220222-99-236926,Leichtathletik - Leipzig,dpa,,,22022022,Sueddeutsche
Penélope Cruz: Bei jedem Film Angst vor Rausschmiss,22022022_11:09,https://www.sueddeutsche.de/kultur/film-penlope-cruz-bei-jedem-film-angst-vor-rausschmiss-dpa.urn-newsml-dpa-com-20090101-220222-99-236681,Film,dpa,,,22022022,Sueddeutsche
Streit und Volksverhetzung: Zwei Fahrer prügeln sich,22022022_11:05,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-streit-und-volksverhetzung-zwei-fahrer-pruegeln-sich-dpa.urn-newsml-dpa-com-20090101-220222-99-236796,Kriminalität - Berlin,dpa,,,22022022,Sueddeutsche
Pandemie wirkt sich auf Berufsausbildung aus,22022022_11:04,https://www.sueddeutsche.de/karriere/arbeitsmarkt-pandemie-wirkt-sich-auf-berufsausbildung-aus-dpa.urn-newsml-dpa-com-20090101-220222-99-236076,Arbeitsmarkt,dpa,,,22022022,Sueddeutsche
Bublés Frau Luisana Lopilato mit Babybauch,22022022_11:04,https://www.sueddeutsche.de/leben/leute-bubls-frau-luisana-lopilato-mit-babybauch-dpa.urn-newsml-dpa-com-20090101-220222-99-234550,Leute,dpa,,,22022022,Sueddeutsche
Drei Handballerinnen für EM-Qualifikation nachnominiert,22022022_11:02,https://www.sueddeutsche.de/sport/handball-drei-handballerinnen-fuer-em-qualifikation-nachnominiert-dpa.urn-newsml-dpa-com-20090101-220222-99-236659,Handball,dpa,,,22022022,Sueddeutsche
Klettbach sammelt Spenden für Wiederaufbau von Mühle,22022022_11:02,https://www.sueddeutsche.de/panorama/wetter-klettbach-klettbach-sammelt-spenden-fuer-wiederaufbau-von-muehle-dpa.urn-newsml-dpa-com-20090101-220222-99-236734,Wetter - Klettbach,dpa,,,22022022,Sueddeutsche
"""Wir haben keine Angst vor Sanktionen""",22022022_11:01,https://www.sueddeutsche.de/politik/wir-haben-keine-angst-vor-sanktionen-1.5534089,,,,"Video
                    
                    
                        Passantinnen und Passanten in Moskau begrüßen die Entscheidung ihrer Regierung, die Separatistengebiete in der Ostukraine anzuerkennen.",22022022,Sueddeutsche
Lauterbach setzt auf Mehrheit für Impfpflicht,22022022_11:01,https://www.sueddeutsche.de/gesundheit/gesundheit-lauterbach-setzt-auf-mehrheit-fuer-impfpflicht-dpa.urn-newsml-dpa-com-20090101-220222-99-235919,Gesundheit,dpa,,,22022022,Sueddeutsche
