Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Blatter: Katar-WM ein großer Fehler - Kritik an Platini,22112021_10:55,https://www.sueddeutsche.de/sport/fussball-blatter-katar-wmein-grosser-fehler-kritik-an-platini-dpa.urn-newsml-dpa-com-20090101-211122-99-95734,Fußball,dpa,,,22112021,Sueddeutsche,sport
WhatsApp mit mehr Datenschutz-Informationen in Europa,22112021_10:55,https://www.sueddeutsche.de/service/internet-whatsapp-mit-mehr-datenschutz-informationen-in-europa-dpa.urn-newsml-dpa-com-20090101-211122-99-95375,Internet,dpa,,,22112021,Sueddeutsche,service
Lukaschenko: EU und Deutschland sollen Migranten abnehmen,22112021_10:55,https://www.sueddeutsche.de/politik/staatsoberhaupt-lukaschenko-eu-und-deutschland-sollen-migranten-abnehmen-dpa.urn-newsml-dpa-com-20090101-211122-99-95688,Staatsoberhaupt,dpa,,,22112021,Sueddeutsche,politik
Basketball-Präsident Weiss: EM-Achtelfinale als Ziel,22112021_10:54,https://www.sueddeutsche.de/sport/basketball-berlin-basketball-praesident-weiss-em-achtelfinale-als-ziel-dpa.urn-newsml-dpa-com-20090101-211122-99-95759,Basketball - Berlin,dpa,,,22112021,Sueddeutsche,sport
Rustikaler Kombi: Mercedes bringt C-Klasse als All-Terrain,22112021_10:53,https://www.sueddeutsche.de/wirtschaft/verkehr-rustikaler-kombi-mercedes-bringt-c-klasse-als-all-terrain-dpa.urn-newsml-dpa-com-20090101-211122-99-94963,Verkehr,dpa,,,22112021,Sueddeutsche,wirtschaft
Handgemenge: Betrunkener hält Auto für Taxi,22112021_10:52,https://www.sueddeutsche.de/panorama/kriminalitaet-bielefeld-handgemenge-betrunkener-haelt-auto-fuer-taxi-dpa.urn-newsml-dpa-com-20090101-211122-99-95724,Kriminalität - Bielefeld,dpa,,,22112021,Sueddeutsche,panorama
Mit Online-Angeboten aus der Corona-Krise,22112021_10:51,https://www.sueddeutsche.de/muenchen/muenchen-einzelhandel-corona-e-commerce-monaco-duck-tiny-boon-1.5469203,E-Commerce in München,,Von Catherine Hoffmann,"Der Umsatz im Einzelhandel steigt zwar wieder, Zuwächse gibt es aber vor allem bei Internet-Angeboten. Zwei E-Commerce-Händler erzählen, wie sie gut durch die schwere Zeit gekommen sind. 
                        
                            Von Catherine Hoffmann",22112021,Sueddeutsche,muenchen
2G-Regelungen für weitere Weihnachtsmärkte,22112021_10:51,https://www.sueddeutsche.de/kultur/brauchtum-koblenz-2g-regelungen-fuer-weitere-weihnachtsmaerkte-dpa.urn-newsml-dpa-com-20090101-211122-99-95711,Brauchtum - Koblenz,dpa,,,22112021,Sueddeutsche,kultur
Bayerische Wirtschaft für allgemeine Impfpflicht,22112021_10:49,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-bayerische-wirtschaft-fuer-allgemeine-impfpflicht-dpa.urn-newsml-dpa-com-20090101-211122-99-95696,Gesundheit - München,dpa,,,22112021,Sueddeutsche,bayern
Forderungen nach mehr Corona-Tests in Schulen werden lauter,22112021_10:48,https://www.sueddeutsche.de/bildung/schulen-schwerin-forderungen-nach-mehr-corona-tests-in-schulen-werden-lauter-dpa.urn-newsml-dpa-com-20090101-211122-99-95645,Schulen - Schwerin,dpa,,,22112021,Sueddeutsche,bildung
