Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Hoher Schaden nach Wohnhausbrand bei Kassel,02022022_14:50,https://www.sueddeutsche.de/panorama/braende-naumburg-hoher-schaden-nach-wohnhausbrand-bei-kassel-dpa.urn-newsml-dpa-com-20090101-220202-99-939565,Brände - Naumburg,dpa,,,03022022,Sueddeutsche
Gegen den Heizkosten-Schock: Einmaliger Zuschuss,02022022_14:49,https://www.sueddeutsche.de/panorama/gegen-den-heizkosten-schock-einmaliger-zuschuss-1.5520603,,,,"Video
                    
                    
                        Wegen hoher Kosten für Gas und Öl zögert gerade mancher, die Heizung hochzudrehen. Im Sommer drohen kräftige Nachzahlungen. Die Bundesregierung will jetzt für Geringverdiener in die Bresche springen. - Beitrag",03022022,Sueddeutsche
Inzidenz steigt weiter,02022022_14:47,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/landkreis-fuerstenfeldbruck-corona-update-corona-virus-1.5520599,Corona-Update,,,1048 Neuinfizierte binnen eines Tages meldet das Gesundheitsamt für den Landkreis Fürstenfeldbruck.,03022022,Sueddeutsche
Gesundheitsminister Holetschek positiv auf Corona getestet,02022022_14:47,https://www.sueddeutsche.de/bayern/gesundheit-muenchen-gesundheitsminister-holetschek-positiv-auf-corona-getestet-dpa.urn-newsml-dpa-com-20090101-220202-99-944668,Gesundheit - München,dpa,,,03022022,Sueddeutsche
Opec+ hält an geplanten Produktionszielen fest,02022022_14:47,https://www.sueddeutsche.de/wirtschaft/energie-opec-haelt-an-geplanten-produktionszielen-fest-dpa.urn-newsml-dpa-com-20090101-220202-99-945074,Energie,dpa,,,03022022,Sueddeutsche
Streifenwagen im Einsatz in Unfall verwickelt,02022022_14:45,https://www.sueddeutsche.de/panorama/unfaelle-detmold-streifenwagen-im-einsatz-in-unfall-verwickelt-dpa.urn-newsml-dpa-com-20090101-220202-99-947781,Unfälle - Detmold,dpa,,,03022022,Sueddeutsche
Milliarden-Überschuss bei Landesfinanzen im vergangenen Jahr,02022022_14:43,https://www.sueddeutsche.de/wirtschaft/finanzen-mainz-milliarden-ueberschuss-bei-landesfinanzen-im-vergangenen-jahr-dpa.urn-newsml-dpa-com-20090101-220202-99-943578,Finanzen - Mainz,dpa,,,03022022,Sueddeutsche
RKI registriert 208.498 Corona-Neuinfektionen,02022022_14:42,https://www.sueddeutsche.de/gesundheit/gesundheit-rki-registriert-208498-corona-neuinfektionen-dpa.urn-newsml-dpa-com-20090101-220202-99-939397,Gesundheit,dpa,,,03022022,Sueddeutsche
Bislang 134 Stipendien für künftige Landärzte in Brandenburg,02022022_14:40,https://www.sueddeutsche.de/gesundheit/medizin-potsdam-bislang-134-stipendien-fuer-kuenftige-landaerzte-in-brandenburg-dpa.urn-newsml-dpa-com-20090101-220202-99-947681,Medizin - Potsdam,dpa,,,03022022,Sueddeutsche
Sorgen zum Rückrundenauftakt für Eintrachts Fußballfrauen,02022022_14:40,https://www.sueddeutsche.de/sport/fussball-frankfurt-am-main-sorgen-zum-rueckrundenauftakt-fuer-eintrachts-fussballfrauen-dpa.urn-newsml-dpa-com-20090101-220202-99-947614,Fußball - Frankfurt am Main,dpa,,,03022022,Sueddeutsche
Babyleiche am Rheinufer in Köln gefunden,02022022_14:40,https://www.sueddeutsche.de/panorama/notfaelle-koeln-babyleiche-am-rheinufer-in-koeln-gefunden-dpa.urn-newsml-dpa-com-20090101-220202-99-947200,Notfälle - Köln,dpa,,,03022022,Sueddeutsche
Mehrere Oldtimer bei Brand in Tiefgarage zerstört,02022022_14:39,https://www.sueddeutsche.de/panorama/braende-hamburg-mehrere-oldtimer-bei-brand-in-tiefgarage-zerstoert-dpa.urn-newsml-dpa-com-20090101-220202-99-947672,Brände - Hamburg,dpa,,,03022022,Sueddeutsche
Lafontaine wollte Wiedervereinigung von SPD und Linken,02022022_14:39,https://www.sueddeutsche.de/politik/parteien-berlin-lafontaine-wollte-wiedervereinigung-von-spd-und-linken-dpa.urn-newsml-dpa-com-20090101-220202-99-947616,Parteien - Berlin,dpa,,,03022022,Sueddeutsche
