Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Chefsache Verkehr,13012022_20:49,https://www.sueddeutsche.de/muenchen/ebersberg/landkreis-ebersberg-verkehr-b304-1.5506957,B304 Allianz,,"Kommentar von Wieland Bögel, Ebersberg","Der Freistaat hat die Entwicklung der Metropolregion München zwar stets sehr gefördert - mit den Folgen bleiben die Umlandkommunen indes meist alleine. 
                        
                            Kommentar von Wieland Bögel, Ebersberg",14012022,Sueddeutsche,muenchen
Rauchmelder rettet 38-Jährigem das Leben,13012022_20:49,https://www.sueddeutsche.de/muenchen/ebersberg/zorneding-rauchmelder-rettung-nudeln-kochen-1.5507022,Zorneding,,,,14012022,Sueddeutsche,muenchen
Krapfen-Aktion für Sierra Leone,13012022_20:49,https://www.sueddeutsche.de/muenchen/ebersberg/ebersberg-krapfen-aktion-2022-1.5507109,Fasching,,,,14012022,Sueddeutsche,muenchen
Es darf ein bisschen weniger sein,13012022_20:49,https://www.sueddeutsche.de/muenchen/ebersberg/landkreis-ebersberg-ebersberg-steinhoering-albaching-kirchseeon-grafing-pfaffing-vaterstetten-wasserburg-zorneding-verkehr-b304-1.5506900,Verkehr in der Region,,"Von Wieland Bögel, Ebersberg","Bürgermeister und Landräte entlang der B304 fordern in einem Brief an Ministerpräsident Markus Söder ein Konzept für eine Verkehrsentlastung in ihren Kommunen.
                        
                            Von Wieland Bögel, Ebersberg",14012022,Sueddeutsche,muenchen
Ohne Führerschein am Steuer,13012022_20:49,https://www.sueddeutsche.de/muenchen/ebersberg/poing-ohne-fuehrerschein-am-steuer-1.5507029,Poing,,,,14012022,Sueddeutsche,muenchen
Allianz mehrerer Parteien setzt Zeichen,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/versammlung-am-dachauer-rathaus-allianz-mehrerer-parteien-setzt-zeichen-1.5506926,Versammlung am Dachauer Rathaus,,"Von Jessica Schober, Dachau","Für Solidarität mit Pflegekräften: Bündnis ruft zu Demonstration gegen rechte Hetze auf
                        
                            Von Jessica Schober, Dachau",14012022,Sueddeutsche,muenchen
Hilfe aus dem Kreistag,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/corona-nachverfolgung-in-dachau-hilfe-aus-dem-kreistag-1.5506840,Corona-Nachverfolgung in Dachau,,,13 Mitglieder helfen an den Feiertagen,14012022,Sueddeutsche,muenchen
Vergünstigter Wohnraum,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/haimhausen-verguenstigter-wohnraum-1.5506854,Haimhausen,,,"Haimhausen erhält Fördergelder in Höhe von 3,6 Millionen Euro",14012022,Sueddeutsche,muenchen
Recycling-Taschen in der Stadtbücherei,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/dachau-spart-plastik-recycling-taschen-in-der-stadtbuecherei-1.5506842,Dachau spart Plastik,,,,14012022,Sueddeutsche,muenchen
Der Karlsfelder aus Amerika,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/ausstellung-in-karlsfeld-der-karlsfelder-aus-amerika-1.5506851,Ausstellung in Karlsfeld,,"Von Anna Schwarz, Karlsfeld","Das Heimatmuseum zeigt eine Ausstellung mit 100 Werken des Künstlers Richard Maurer, der 1955 in die USA ausgewandert und im Vorjahr dort gestorben ist. Karlsfeld aber blieb er stets verbunden
                        
                            Von Anna Schwarz, Karlsfeld",14012022,Sueddeutsche,muenchen
Zirkusschule für Kinder und Jugendliche,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/dachauer-vhs-laedt-ein-zirkusschule-fuer-kinder-und-jugendliche-1.5506844,Dachauer VHS lädt ein,,,,14012022,Sueddeutsche,muenchen
Nachbesserungen bei den Schulbussen,13012022_20:49,https://www.sueddeutsche.de/muenchen/dachau/karlsfeld-dachau-nachbesserungen-bei-den-schulbussen-1.5507001,Karlsfeld/Dachau,,,,14012022,Sueddeutsche,muenchen
