Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Freiburg winkt Frankfurt Einstellung eines Vereinsrekords,21112021_00:09,https://www.sueddeutsche.de/sport/fussball-freiburg-im-breisgau-freiburg-winkt-frankfurt-einstellung-eines-vereinsrekords-dpa.urn-newsml-dpa-com-20090101-211120-99-77272,Fußball - Freiburg im Breisgau,dpa,,,21112021,Sueddeutsche,sport
Saar-Linke stellen Kandidatenliste für Landtagswahl auf,20112021_23:52,https://www.sueddeutsche.de/politik/wahlen-saarbruecken-saar-linke-stellen-kandidatenliste-fuer-landtagswahl-auf-dpa.urn-newsml-dpa-com-20090101-211120-99-77111,Wahlen - Saarbrücken,dpa,,,21112021,Sueddeutsche,politik
Frankfurt gastiert in Freiburg: Rode vor Jokereinsatz,20112021_23:43,https://www.sueddeutsche.de/sport/fussball-freiburg-im-breisgau-frankfurt-gastiert-in-freiburg-rode-vor-jokereinsatz-dpa.urn-newsml-dpa-com-20090101-211120-99-77281,Fußball - Freiburg im Breisgau,dpa,,,21112021,Sueddeutsche,sport
Zum Abschluss ein Finale,20112021_23:18,https://www.sueddeutsche.de/sport/tennis-zum-abschluss-ein-finale-1.5469011,Tennis,,,Alexander Zverev schlägt den Weltranglistenersten Novak Djokovic in drei Sätzen - und steht erneut im Endspiel der ATP Finals. Den letzten Akt des Jahres in Turin bestreitet er nun gegen den russischen Titelverteidiger Daniil Medwedew.,21112021,Sueddeutsche,sport
Sieg Nummer 53 für Friedrich,20112021_23:18,https://www.sueddeutsche.de/sport/bob-sieg-nummer-53-fuer-friedrich-1.5468987,Bob,,,,21112021,Sueddeutsche,sport
Am Ziel der ewigen Reise,20112021_23:18,https://www.sueddeutsche.de/sport/ski-alpin-am-ziel-der-ewigen-reise-1.5468964,Ski alpin,,,"Lena Dürrr, 30, wird erstmals in ihrer Karriere Dritte im Slalom-Weltcup. In Levi sind nur die Weltklasse-Rennfahrerinnen Vlhova und Shiffrin schneller.",21112021,Sueddeutsche,sport
Beckert für Peking qualifiziert,20112021_23:18,https://www.sueddeutsche.de/sport/eisschnelllauf-beckert-fuer-peking-qualifiziert-1.5468988,Eisschnelllauf,,,,21112021,Sueddeutsche,sport
Darmstadt schießt sich an die Spitze,20112021_23:18,https://www.sueddeutsche.de/sport/zweite-bundesliga-darmstadt-schiesst-sich-an-die-spitze-1.5468975,Zweite Bundesliga,,,"Nicht Schalke, nicht Werder, nicht der HSV: Die zweite Liga führt der SV Darmstadt 98 mit dem besten Angriff der Liga an. Selbst der bisherige Tabellenerste ist dagegen chancenlos.",21112021,Sueddeutsche,sport
Kalenderblatt 2021: 21. November,20112021_22:55,https://www.sueddeutsche.de/wissen/geschichte-kalenderblatt-2021-21-november-dpa.urn-newsml-dpa-com-20090101-211108-99-907289,Geschichte,dpa,,,21112021,Sueddeutsche,wissen
Xavi-Debüt geglückt: FC Barcelona gewinnt Derby,20112021_22:19,https://www.sueddeutsche.de/sport/fussball-xavi-debuet-geglueckt-fc-barcelona-gewinnt-derby-dpa.urn-newsml-dpa-com-20090101-211120-99-79905,Fußball,dpa,,,21112021,Sueddeutsche,sport
Ungewohnte Misere,20112021_22:14,https://www.sueddeutsche.de/sport/leipzig-weiter-ohne-auswaertserfolg-ungewohnte-misere-1.5468978,Leipzig weiter ohne Auswärtserfolg,,,Auch nach dem sechsten Auswärtsspiel der Saison bleibt RB Leipzig in der Fremde sieglos. Es dürften ungemütliche Tage auf den Trainer Jesse Marsch und sein Team zukommen.,21112021,Sueddeutsche,sport
Blutige Fersen,20112021_22:14,https://www.sueddeutsche.de/sport/wolfsburger-doppelschlag-zum-2-2-blutige-fersen-1.5468980,Wolfsburger Doppelschlag zum 2:2,,,Dank zwei Toren binnen 85 Sekunden bleibt der Wolfsburger Trainer Florian Kohfeldt auch in seinem vierten Pflichtspiel unbesiegt. Für die kommende Aufgabe benötigt der VfL jedoch eine Leistungssteigerung.,21112021,Sueddeutsche,sport
Treffer in Bremen: Schalker Terodde Rekordschütze in 2. Liga,20112021_22:08,https://www.sueddeutsche.de/sport/fussball-treffer-in-bremen-schalker-terodde-rekordschuetze-in-2-liga-dpa.urn-newsml-dpa-com-20090101-211120-99-79776,Fußball,dpa,,,21112021,Sueddeutsche,sport
Sherrocks Darts-Siegeszug beendet: Niederlage gegen Wright,20112021_22:07,https://www.sueddeutsche.de/sport/darts-sherrocks-darts-siegeszug-beendet-niederlage-gegen-wright-dpa.urn-newsml-dpa-com-20090101-211120-99-79793,Darts,dpa,,,21112021,Sueddeutsche,sport
"Bauen ja, aber wo, wie und für wen?",20112021_22:06,https://www.sueddeutsche.de/politik/berlin-rot-gruen-rot-koalition-1.5469008,Rot-grün-rote Koalitionsverhandlungen in Berlin,,,"200 000 Wohnungen wollen die möglichen Berliner Koalitionspartner SPD, Grüne und Linke in der Hauptstadt bis 2030 bauen. Aber das Thema bereitet den Parteien noch mehr Schwierigkeiten als gedacht.",21112021,Sueddeutsche,politik
Shorts führt Crailsheim zum Sieg über Hamburg Towers,20112021_22:01,https://www.sueddeutsche.de/sport/basketball-shorts-fuehrt-crailsheim-zum-sieg-ueber-hamburg-towers-dpa.urn-newsml-dpa-com-20090101-211120-99-79714,Basketball,dpa,,,21112021,Sueddeutsche,sport
Nach Anfang-Rücktritt: Werder erkämpft 1:1 gegen Schalke,20112021_21:54,https://www.sueddeutsche.de/sport/fussball-nach-anfang-ruecktritt-werder-erkaempft-11-gegen-schalke-dpa.urn-newsml-dpa-com-20090101-211120-99-79529,Fußball,dpa,,,21112021,Sueddeutsche,sport
Flensburg-Spiel in Hannover abgesagt,20112021_21:24,https://www.sueddeutsche.de/sport/handball-flensburg-spiel-in-hannover-abgesagt-1.5468990,Handball,,,,21112021,Sueddeutsche,sport
Perlwitz ist Kanu-Chef,20112021_21:24,https://www.sueddeutsche.de/sport/kanu-perlwitz-ist-kanu-chef-1.5468992,Kanu,,,,21112021,Sueddeutsche,sport
Schröders Celtic schlagen LA Lakers,20112021_21:24,https://www.sueddeutsche.de/sport/basketball-schroeders-celtic-schlagen-la-lakers-1.5468991,Basketball,,,,21112021,Sueddeutsche,sport
Nur Geimpfte in Melbourne,20112021_21:24,https://www.sueddeutsche.de/sport/australian-open-nur-geimpfte-in-melbourne-1.5468986,Australian Open,,,,21112021,Sueddeutsche,sport
Traumstart am Ural,20112021_21:24,https://www.sueddeutsche.de/sport/skispringen-traumstart-am-ural-1.5468958,Skispringen,,,Karl Geiger gewinnt den Weltcup-Auftakt im russischen Nischni Tagil. Auch die übrigen Athleten des DSV-Teams heben zufrieden ab: Der Beginn des olympischen Winters ist geglückt.,21112021,Sueddeutsche,sport
Dreifachsieg in Yanqing,20112021_21:24,https://www.sueddeutsche.de/sport/rodeln-dreifachsieg-in-yanqing-1.5468989,Rodeln,,,,21112021,Sueddeutsche,sport
Müde wie nie,20112021_21:24,https://www.sueddeutsche.de/sport/formel-1-katar-1.5468961,Großer Preis von Katar,,Von Elmar Brümmer,"Drei Rennen in drei Wochen auf drei Kontinenten: Von der Gewinnmaximierung und den Auswirkungen der Pandemie getrieben gerät die Formel 1 in Katar merklich an ihre Grenzen.
                        
                            Von Elmar Brümmer",21112021,Sueddeutsche,sport
Juventus schlägt Lazio,20112021_21:24,https://www.sueddeutsche.de/sport/italien-juventus-schlaegt-lazio-1.5468999,Italien,,,,21112021,Sueddeutsche,sport
