Titel,URL,Date_Info,News_page
Tirade im Sektionssaal der Pathologie: Universität München will Mitarbeiterin wegen Corona-Videos kündigen,https://www.spiegel.de/panorama/lmu-muenchen-will-mitarbeiterin-nach-corona-video-kuendigen-a-de9fb5ea-781a-453b-b69c-9fbf34db3ce4,02122021_12:11 ,Spiegel
Schadsoftware Emotet: Bundesbehörden warnen vor Hackerangriffen rund um Weihnachten,https://www.spiegel.de/netzwelt/netzpolitik/gehackt-an-weihnachten-bsi-warnt-vor-besonderer-gefahr-an-den-feiertagen-a-a35eb9ba-f2af-48a5-900d-ca2a8e0791f6,02122021_12:08 ,Spiegel
Kampf gegen die Pandemie: Warum Forscher Hunderte Impfstoffe gleichzeitig entwickeln,https://www.spiegel.de/wissenschaft/corona-pandemie-warum-forscher-hunderte-impfstoffen-gleichzeitig-entwickeln-a-bed68aee-4351-4451-96d5-5770bb120560,02122021_12:06 ,Spiegel
EuGH-Gutachten: Verbraucherschützer sollen Facebook verklagen können,https://www.spiegel.de/netzwelt/netzpolitik/eugh-gutachten-verbraucherschuetzer-sollen-facebook-verklagen-koennen-a-d9468f75-7db5-4388-b843-fc27e860b9da,02122021_12:03 ,Spiegel
Eurozone: Herstellerpreise steigen um fast 22 Prozent,https://www.spiegel.de/wirtschaft/eurozone-produzentenpreise-in-der-eurozone-steigen-um-fast-22-prozent-a-b4b8746e-fc87-43c2-9031-be53a79f3e58,02122021_12:01 ,Spiegel
Neue Virusvariante: Omikron in Südafrika auf dem Vormarsch,https://www.spiegel.de/wissenschaft/omikron-in-suedafrika-auf-dem-vormarsch-a-b1f46142-1e7f-4941-bc78-bfe102b3dd3e,02122021_11:57 ,Spiegel
Unglück in Hamburg: Fassade von Wohnhaus eingestürzt,https://www.spiegel.de/panorama/hamburg-fassade-von-wohnhaus-eingestuerzt-ein-verletzter-a-9a1a168a-e593-43e4-b4fd-fbe3e77f267a,02122021_11:38 ,Spiegel
Staatsminister im Auswärtigen Amt: Baerbock trifft erste Personalentscheidungen für Auslandsressort,https://www.spiegel.de/politik/deutschland/annalena-baerbock-trifft-erste-personalentscheidungen-fuer-auslands-ressort-a-877dd4c4-8f1a-4e39-865d-034be3463de1,02122021_11:37 ,Spiegel
"Kurz-Rückzug aus der Politik: »Fast ein bisschen das Gefühl, gejagt zu werden«",https://www.spiegel.de/ausland/oesterreich-sebastian-kurz-ueber-seinen-rueckzug-aus-der-politik-livestream-a-ca065391-fd02-42ea-a074-3030a5c4d424,02122021_11:25 ,Spiegel
Corona-Krisenrunde: Bund und Länder erwägen maximale Zulassung von 15.000 Zuschauern bei Outdoor-Veranstaltungen,https://www.spiegel.de/politik/deutschland/coronavirus-bund-und-laender-erwaegen-maximal-15-000-zuschauer-bei-grossveranstaltungen-a-9a3badb3-58eb-4b25-8378-56bc08e3ad76,02122021_11:03 ,Spiegel
Nach 13 Jahren Vormundschaft: Was Britney Spears sich selbst zum 40. Geburtstag schenkt,https://www.spiegel.de/kultur/musik/nach-13-jahren-vormundschaft-britney-spears-verreist-zu-ihrem-40-geburtstag-a-9a53ced2-2b1b-4e47-a60f-5ea306e88d9e,02122021_10:57 ,Spiegel
Umfrage: Arbeitnehmer loben telefonische Krankschreibung,https://www.spiegel.de/wirtschaft/arbeitnehmer-loben-telefonische-krankschreibung-a-bde77c3f-7b2c-47b6-a53d-ae81d4ea1455,02122021_10:55 ,Spiegel
Migranten aus Belarus: Bundespolizei registriert weniger Schutzsuchende an polnischer Grenze,https://www.spiegel.de/politik/deutschland/migranten-aus-belarus-bundespolizei-registriert-weniger-schutzsuchende-an-polnischer-grenze-a-91050dc8-95b1-4e99-8fd3-dc486eb79fff,02122021_10:46 ,Spiegel
"Sandra Bullock über späte Mutterschaft: »Es ist schwer, wenn die Gesellschaft dir im Nacken sitzt«",https://www.spiegel.de/panorama/leute/sandra-bullock-hollywood-schauspielerin-spricht-ueber-spaete-mutterschaft-a-67bd5e6a-3112-454f-8749-1b510ac2c2e7,02122021_10:40 ,Spiegel
Berufseinstieg bei Tesla: »Mein Kollege und ich arbeiten wie Maschinen«,https://www.spiegel.de/start/tesla-so-arbeitet-es-sich-im-unternehmen-von-elon-musk-a-182e0f9c-e904-4a41-86c5-1d59ff2615be,02122021_10:35 ,Spiegel
Hotel Mama: Mehr als ein Viertel der 25-Jährigen wohnt noch bei den Eltern,https://www.spiegel.de/panorama/bildung/wohnen-bei-den-eltern-mehr-als-ein-viertel-der-25-jaehrigen-wohnt-noch-bei-mama-und-papa-a-a3d1cc09-71ce-4b6c-8f13-304f7161dee8,02122021_10:29 ,Spiegel
Coronapandemie: NRW-Ministerpräsident Wüst räumt Wortbruch der Politik bei Impfpflicht ein,https://www.spiegel.de/politik/deutschland/corona-hendrik-wuest-gesteht-wortbruch-beim-thema-impfpflicht-a-30183753-efd7-4b40-b829-b5455c4b142e,02122021_10:23 ,Spiegel
Probe für Merkels Abschied: »Jetzt schon legendär«,https://www.spiegel.de/panorama/leute/angela-merkel-musiker-proben-hit-von-nina-hagen-fuer-den-grossen-zapfenstreich-a-538424f3-ce48-4433-90bf-9f14a3867c1a,02122021_10:06 ,Spiegel
Nachfolger für Lindner und Buschmann: So sieht die neue FDP-Fraktionsspitze aus,https://www.spiegel.de/politik/deutschland/fdp-christian-duerr-wird-fraktionschef-fuer-christian-lindner-vogel-folgt-auf-buschmann-a-7b14821c-10a0-4f05-ad67-90503b38083c,02122021_09:55 ,Spiegel
Fall Peng Shuai: Alle Tennisturniere abgesagt – Streit zwischen WTA und China eskaliert,https://www.spiegel.de/sport/tennis/peng-shuai-china-kritisiert-entscheidung-der-wta-tennisturniere-abzusagen-a-53b0c656-73aa-4c60-87de-a8ee1f7eb132,02122021_09:40 ,Spiegel
Österreichs Ex-Kanzler: Sebastian Kurz zieht sich aus der Politik zurück,https://www.spiegel.de/ausland/oesterreich-sebastian-kurz-kuendigt-ruecktritt-von-allen-politischen-aemtern-an-a-c1368f05-6547-4037-8449-4283b148ad76,02122021_09:40 ,Spiegel
Dritte Impfung: Stiko-Vorsitzender Mertens sieht Zögern bei Booster-Empfehlung kritisch,https://www.spiegel.de/wissenschaft/medizin/corona-stiko-vorsitzender-mertens-raeumt-fehler-beim-boostern-ein-a-6c4cb42f-b38c-4bd4-9c5b-962315612f4b,02122021_09:38 ,Spiegel
Verdacht auf Anschlagsvorbereitung: Russischer Geheimdienst meldet Festnahme von drei angeblichen ukrainischen Agenten,https://www.spiegel.de/ausland/russland-fsb-meldet-festnahme-dreier-angeblichen-ukrainischen-agenten-a-b7b777db-aa2d-4c62-8b65-ddb410bfc967,02122021_09:32 ,Spiegel
Knappes Angebot: Apple berichtet Zulieferern von nachlassender iPhone-Nachfrage,https://www.spiegel.de/wirtschaft/unternehmen/apple-berichtet-zulieferern-ueber-nachlassende-iphone-nachfrage-a-6b617451-da3a-456c-a9a5-bafac66b97c4,02122021_09:10 ,Spiegel
Umfrage unter Schülern: Mehrheit der Jugendlichen glaubt nicht an Bildungsgerechtigkeit,https://www.spiegel.de/panorama/bildung/schule-mehrheit-der-jugendlichen-glaubt-nicht-an-bildungsgerechtigkeit-a-de76d7ee-d8c0-4ed7-a2bb-ae9fa3ac174b,02122021_08:38 ,Spiegel
Premier-League-Star: Arsenal-Profi Gabriel schlägt Angreifer bei Überfall in die Flucht,https://www.spiegel.de/sport/fussball/london-arsenal-star-gabriel-schlaegt-angreifer-bei-ueberfall-in-die-flucht-a-7528aa07-576a-4247-b0ed-c59674bad55e,02122021_08:11 ,Spiegel
CO₂-Preis: Verbraucherschützer beklagen unfaire Lastenverteilung der Energiewende,https://www.spiegel.de/wirtschaft/co2-preis-verbraucherschuetzer-beklagen-unfaire-lastenverteilung-der-energiewende-a-ae51a85b-1c61-48c4-823d-a74db3715387,02122021_07:55 ,Spiegel
Reisejahr 2022: Was spricht für eine frühe Urlaubsbuchung – und was dagegen?,https://www.spiegel.de/reise/reiseplanung-fuer-2022-was-spricht-fuer-eine-fruehe-buchung-und-was-dagegen-a-359f984b-7b31-460c-a8cc-623672c7f190,02122021_07:31 ,Spiegel
Unternehmensumbau: IG Metall will Airbuswerke mit Warnstreiks lahmlegen,https://www.spiegel.de/wirtschaft/unternehmen/ig-metall-will-airbuswerke-mit-warnstreiks-lahmlegen-a-e57f9af6-23a3-467e-95f7-30d303f3a549,02122021_07:11 ,Spiegel
Vorgezogene MPK: Länderchefs plädieren für bundesweit einheitliche Coronamaßnahmen,https://www.spiegel.de/politik/deutschland/corona-manuela-schwesig-plaediert-fuer-bundesweit-einheitliche-massnahmen-a-e7c56e07-7295-45b8-ab03-168511211caa,02122021_07:07 ,Spiegel
+++ Corona-News +++: Fast eine Million Corona-Impfungen am Mittwoch,https://www.spiegel.de/wissenschaft/medizin/coronavirus-news-am-donnerstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-8bdda72b-2f9f-4a70-8318-d5b523fedb6a,02122021_06:55 ,Spiegel
Wegen ungeklärter Nordirland-Frage: USA verzögern Abkommen mit Großbritannien,https://www.spiegel.de/ausland/usa-verzoegern-abkommen-mit-grossbritannien-wegen-nordirland-frage-a-5b4eb22c-c1ee-4c54-8974-b062fa78ea88,02122021_06:31 ,Spiegel
Sexuelle Gewalt gegen Kinder: Tausende Gigabyte Missbrauch – und niemand kümmert sich darum,https://www.spiegel.de/netzwelt/netzpolitik/sexueller-missbrauch-von-kindern-wie-der-staat-im-kampf-gegen-kinderpornografie-versagt-a-f620b95d-ac4f-47d2-bdd3-c37c57eb0035,02122021_06:08 ,Spiegel
Verabschiedung der Kanzlerin: Angela Merkels Coronabilanz,https://www.spiegel.de/politik/deutschland/wie-hat-angela-merkel-die-corona-pandemie-gemanagt-a-55c26439-0a43-4dc9-b24f-9c11856cf575,02122021_06:00 ,Spiegel
Die Lage am Morgen: Angela Merkel und die »Godmother of Punk«,https://www.spiegel.de/politik/deutschland/news-angela-merkel-zapfenstreich-nina-hagen-corona-olaf-scholz-mpk-booster-impfung-a-d0456f04-feed-4394-a403-c5a1962aef27,02122021_05:41 ,Spiegel
Streit über Abtreibungen in den USA: Trumps Richter machen Ernst,https://www.spiegel.de/ausland/streit-ueber-abtreibungen-in-den-usa-donald-trumps-richter-machen-ernst-a-0abfc6ab-9fd0-40aa-9cc3-f379609cee99,02122021_04:54 ,Spiegel
Zahlen des RKI: Sieben-Tage-Inzidenz geht am dritten Tag in Folge zurück,https://www.spiegel.de/wissenschaft/medizin/sieben-tage-inzidenz-geht-am-dritten-tag-in-folge-zurueck-a-a4baadef-739a-41c9-8184-6fc74dd19153,02122021_04:45 ,Spiegel
