Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Betrunkener fährt mit Auto gegen Poller,29122021_20:51,https://www.sueddeutsche.de/muenchen/dachau/unfall-betrunkener-faehrt-mit-auto-gegen-poller-1.5498185,Unfall,,,,30122021,Sueddeutsche,muenchen
Impfaktionen im neuen Jahr,29122021_20:51,https://www.sueddeutsche.de/muenchen/dachau/sonderimpfungen-impfaktionen-im-neuen-jahr-1.5498183,Sonderimpfungen,,,Für Kinderimpfungen empfiehlt das Landratsamt  Terminvereinbarungen,30122021,Sueddeutsche,muenchen
"Hoftheater Bergkirchen zeigt ""Frau Luna""",29122021_20:51,https://www.sueddeutsche.de/muenchen/dachau/bergkirchen-hoftheater-bergkirchen-zeigt-frau-luna-1.5498187,Bergkirchen,,,,30122021,Sueddeutsche,muenchen
Oktober bis Dezember,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/chronik-in-bad-toelz-wolfratshausen-oktober-bis-dezember-1.5497678,Chronik in Bad Tölz-Wolfratshausen,,,,30122021,Sueddeutsche,muenchen
Zuschuss für Photovoltaikanlagen,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/in-penzberg-zuschuss-fuer-photovoltaikanlagen-1.5497593,In Penzberg,,,,30122021,Sueddeutsche,muenchen
Raritäten für das Klima,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/aktion-in-muensing-raritaeten-fuer-das-klima-1.5497603,Aktion in Münsing,,,150 Elsbeeren im Gemeindewald gepflanzt,30122021,Sueddeutsche,muenchen
Dick im Minus und voll im Trubel,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/auf-erholungssuche-dick-im-minus-und-voll-im-trubel-1.5497674,Auf Erholungssuche,,"Von Claudia Koestler, Bad Tölz-Wolfratshausen","Der Lockdown im Frühjahr hat in den touristisch geprägten Kommunen des Landkreises zu Einnahmeausfällen  geführt. Viele Tagesausflügler kamen trotzdem. Der Landkreis steuert mit Kampagnen gegen
                        
                            Von Claudia Koestler, Bad Tölz-Wolfratshausen",30122021,Sueddeutsche,muenchen
Einbruch in Tölzer Café,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/aus-dem-polizeibericht-einbruch-in-toelzer-cafe-1.5497609,Aus dem Polizeibericht,,,,30122021,Sueddeutsche,muenchen
Schippelgefahr auf der Landstraße,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/mitten-in-der-region-schippelgefahr-auf-der-landstrasse-1.5497605,Mitten in der Region,,Kommentar von WIELAND BÖGEL,"Manchmal braucht es eine gehörige Portion Toleranz für den Vorausfahrenden - schließlich kann man keinen Kamm reichen...
                        
                            Kommentar von WIELAND BÖGEL",30122021,Sueddeutsche,muenchen
Verlängert und vereinfacht,29122021_20:51,https://www.sueddeutsche.de/muenchen/wolfratshausen/unterstuetzung-in-der-pandemie-verlaengert-und-vereinfacht-1.5497595,Unterstützung in der Pandemie,,,Wahlkreis-Abgeordneter Streibl erklärt Corona-Härtefallhilfen,30122021,Sueddeutsche,muenchen
