Titel,URL,Date_Info,News_page
Spanischer Abwehrstar: Ramos steht vor seinem ersten Spiel bei PSG – nach vier Monaten Wartezeit,https://www.spiegel.de/sport/fussball/champions-league-sergio-ramos-vor-psg-debuet-nach-vier-monaten-wartezeit-a-60603b6c-c8be-47d6-b33f-edc84b9caaf6,23112021_15:01 ,Spiegel
Maßnahme gegen Preisanstieg: USA und weitere Länder zapfen Ölreserven an,https://www.spiegel.de/wirtschaft/service/kampf-gegen-hohen-oelpreis-usa-und-weitere-laender-zapfen-oelreserven-an-a-889dfbe8-78d6-4b89-be56-ea5c12438685,23112021_14:56 ,Spiegel
Coronakrise: Bremer SPD-Fraktion fordert allgemeine Impfpflicht,https://www.spiegel.de/politik/deutschland/corona-pandemie-bremer-spd-fraktion-fordert-allgemeine-impfpflicht-a-d5b19790-b5fe-49f6-8369-53a665c9d8aa,23112021_14:34 ,Spiegel
Britisches Liefergeschäft legt sich mit Amazon an: Steiners Rache,https://www.spiegel.de/wirtschaft/unternehmen/ocado-wie-sich-tim-steiner-mit-amazon-anlegt-a-8cab6d2d-ebbb-4e2b-bb6f-97caf943a6eb,23112021_14:30 ,Spiegel
Europäischer Gerichtshof: Hamas bleibt auf der EU-Terrorliste,https://www.spiegel.de/ausland/hamas-bleibt-auf-der-eu-terrorliste-a-eef924f5-99aa-4649-a724-6a2d1692d2b9,23112021_14:28 ,Spiegel
Joachim Sauer über die miese Impfquote: »Zum Teil liegt das an einer gewissen Faulheit und Bequemlichkeit der Deutschen«,https://www.spiegel.de/politik/corona-joachim-sauer-ueber-deutsche-impfquote-zum-teil-liegt-das-an-einer-gewissen-faulheit-a-17c1d891-ae4b-4398-bd65-00f613bfe762,23112021_14:26 ,Spiegel
Die Lage: Inside Austria: Mit Anlauf in die vierte Welle,https://www.spiegel.de/ausland/die-lage-inside-austria-mit-anlauf-in-die-vierte-welle-a-0b7cd9d3-d9d0-4c2d-aaf7-ca100bde75a9,23112021_14:05 ,Spiegel
Verdacht der Impfpass-Fälschung: DFB-Kontrollausschuss beschäftigt sich mit dem Fall Anfang,https://www.spiegel.de/sport/fussball/markus-anfang-dfb-kontrollausschuss-ermittelt-gegen-ex-werder-bremen-trainer-a-0e5bbd1a-67cb-433b-9e3e-23a55a4a12a6,23112021_14:04 ,Spiegel
Und was machst du? Der Job-Podcast: Worauf man beim ersten Arbeitsvertrag achten sollte,https://www.spiegel.de/start/erster-arbeitsvertrag-anwaeltin-fuer-arbeitsrecht-erklaert-was-wichtig-ist-podcast-a-31581947-c813-4cbe-8ab0-74a27c3124f2,23112021_13:46 ,Spiegel
Demografischer Wandel: Ökonomen fordern viel mehr Zuwanderer,https://www.spiegel.de/wirtschaft/soziales/weil-millionen-arbeitskraefte-fehlen-oekonomen-fordern-viel-mehr-zuwanderer-a-ede75118-9053-4a33-930d-f1a11d8373e8,23112021_13:27 ,Spiegel
"Videospiel »Exo One«: Unendliche Weiten, ganz kompakt",https://www.spiegel.de/netzwelt/games/indie-game-exo-one-unendliche-weiten-ganz-kompakt-a-4704bce4-633f-4993-8c86-681d4fdc5bc7,23112021_13:27 ,Spiegel
"Spahn entschuldigt sich bei Ärzten: »Die persönlichen Nachrichten zeigen mir, wie groß der Frust und der Unmut ist«",https://www.spiegel.de/politik/coronavirus-so-entschuldigt-sich-jens-spahn-bei-den-aerzten-fuer-das-durcheinander-in-der-impfkampagne-a-cd7a5a43-ea00-480e-b0d7-a0dc29b77046,23112021_13:22 ,Spiegel
Operation Aderlass: Sportgerichtshof spricht Eisschnellläufer Lehmann-Dolle von Dopingverdacht frei,https://www.spiegel.de/sport/sportgerichtshof-spricht-eisschnelllaeufer-lehmann-dolle-von-dopingverdacht-frei-a-0821893c-f164-4979-97f6-17a99b3d01d6,23112021_13:15 ,Spiegel
Reaktionen auf bizarre Johnson-Rede: »Peinlich« und »chaotisch«,https://www.spiegel.de/ausland/boris-johnson-sorgt-mit-bizarrer-rede-fuer-verwirrung-a-0e20617b-7579-486f-b11c-9496dc7bfaa9,23112021_13:12 ,Spiegel
Bericht über Intrigen zwischen William und Harry: Buckingham-Palast kritisiert neue BBC-Doku scharf,https://www.spiegel.de/panorama/gesellschaft/prinz-william-und-prinz-harry-im-streit-buckingham-palast-kritisiert-bbc-doku-a-329c65d3-a118-4c14-ac51-850e8772b5d1,23112021_13:08 ,Spiegel
Kampf gegen Coronapandemie: Was bringt Druck auf Ungeimpfte?,https://www.spiegel.de/politik/deutschland/corona-druck-auf-ungeimpfte-wie-sich-2g-regeln-impfpflicht-und-co-auf-die-impfquote-auswirken-a-3cf70bc1-4c01-408b-a573-c2d1930d68c4,23112021_13:03 ,Spiegel
Neuer Lockdown in Österreich: »Ich habe echt genug«,https://www.spiegel.de/ausland/oesterreich-im-corona-lockdown-ich-habe-echt-genug-a-1b8b7682-600b-4e5c-9ae7-ff22511f4740,23112021_12:49 ,Spiegel
