Titel,URL,Date_Info,News_page,Kategorie,author
"Donbas Evacuees Arriving in Russia: ""Who Are We Supposed to Fight Against? Our Relatives?""",https://www.spiegel.de/international/world/donbas-evacuees-arriving-in-russia-who-are-we-supposed-to-fight-against-our-relatives-a-9eeff251-a6dc-4cbb-b1cd-a0ce13f515bd,22022022_14:00 ,Spiegel,international,"By Christina Hebel in Avilo-Uspenka and Taganrog, Russia"
Krise in Osteuropa: Linke verurteilt Russlands Aggression als völkerrechtswidrig,https://www.spiegel.de/politik/deutschland/russland-ukraine-krise-linke-verurteilt-moskaus-verhalten-a-a78bf41a-4646-44d3-a756-57e025f224a6,22022022_13:55 ,Spiegel,politik,
Die Lage: Inside Austria: Das Netz der Maulwürfe,https://www.spiegel.de/ausland/oesterreich-bvt-jan-marsalek-johannes-peterlik-das-netz-der-maulwuerfe-a-801cd193-cda3-4867-abae-3b319aee5049,22022022_13:53 ,Spiegel,ausland,
Eskalation in Osteuropa: Deutsche Behörden warnen Firmen vor russischen Hackerangriffen,https://www.spiegel.de/netzwelt/netzpolitik/ukraine-russland-krise-verfassungsschutz-und-bsi-warnen-firmen-vor-russischen-hacks-a-b930b225-0c09-4e56-a38c-315ae81b12e7,22022022_13:47 ,Spiegel,netzwelt,
Cambridge-Studie: Grönlands Eisschild schmilzt von unten,https://www.spiegel.de/wissenschaft/natur/groenland-eisschild-schmilzt-von-unten-a-0730206e-d444-4ae3-a220-e25a1da4f9f1,22022022_13:44 ,Spiegel,wissenschaft,
Steuerbetrugsvorwürfe: Schweiz liefert Cum-ex-Anwalt nach Deutschland aus,https://www.spiegel.de/wirtschaft/cum-ex-schweiz-liefert-cum-ex-anwalt-nach-deutschland-aus-a-e979564c-5f4d-4a51-96b4-0f98a82464d1,22022022_13:43 ,Spiegel,wirtschaft,
Drohnen und Spionageflugzeuge: So spähen fliegende Augen Russlands Truppen aus,https://www.spiegel.de/wissenschaft/russland-in-der-oskukraine-drohnen-der-usa-spaehen-den-aufmarsch-von-wladimir-putin-aus-a-1fa9d3b7-5188-48b2-bfbd-acda0a7bacad,22022022_13:17 ,Spiegel,wissenschaft,Von Christoph Seidler
Pressekonferenz: Das sagt Verteidigungsministerin Lambrecht zur russischen Aggression,https://www.spiegel.de/ausland/christine-lambrecht-pk-mit-litauischem-verteidigungsminister-zur-russischen-aggression-livestream-a-4fb97783-0df1-46e1-8c85-21c5a2318407,22022022_13:11 ,Spiegel,ausland,
Ringen um Atomabkommen: Israel blickt auf die US-Politik in der Ukraine – und dann mit Sorge nach Iran,https://www.spiegel.de/ausland/iran-so-reagiert-israel-auf-die-atomgespraeche-a-8a106f36-eac1-47b0-80f9-ae65f15969a0,22022022_13:08 ,Spiegel,ausland,Aus Tel Aviv berichtet Richard C. Schneider
Historisches Tennisspiel: Erst um 4.54 Uhr endete Alexander Zverevs Tortur gegen Brooksby,https://www.spiegel.de/sport/tennis/mexican-open-alexander-zverev-legt-fuers-achtelfinale-nachtschicht-ein-a-f016b55e-58a1-473e-a0c2-759d977f4b36,22022022_13:06 ,Spiegel,sport,
Amazon jagt Vermittler von Fake-Bewertungen: Fünf Sterne für 25 Dollar,https://www.spiegel.de/wirtschaft/service/amazon-verklagt-zwei-vermittler-von-fake-bewertungen-a-d7223951-773f-4dfc-b312-5b0cf1430581,22022022_12:58 ,Spiegel,wirtschaft,Von Simon Book und Alexander Demling
»Schwerwiegender Bruch des Völkerrechts«: Kanzler Scholz warnt: Putin wartet auf Vorwand zur Besetzung der gesamten Ukraine,https://www.spiegel.de/politik/wladimir-putins-einmarsch-in-der-ukraine-olaf-scholz-kritisiert-entscheidung-a-8741915e-22c8-482f-ae38-26dda7de1a97,22022022_12:55 ,Spiegel,politik,
Umwelt und Menschenrechte: EU-Kommission will Lieferketten schärfer kontrollieren,https://www.spiegel.de/wirtschaft/lieferkettengesetz-eu-kommission-will-lieferketten-schaerfer-kontrollieren-a-19800272-5d38-497e-b96d-afb44489aeae,22022022_12:46 ,Spiegel,wirtschaft,
Johannesburg: Acht Tote bei Gewaltausbruch mit Kriegswaffen – Co-Pilot in Helikopter angeschossen,https://www.spiegel.de/panorama/justiz/johannesburg-8-tote-bei-gewaltausbruch-mit-kriegswaffen-co-pilot-in-helikopter-angeschossen-a-44749ab3-7d13-4df3-9cce-57758eed4ee3,22022022_12:24 ,Spiegel,panorama,
Geschäftsmann aus Sachsen: Bundesanwaltschaft klagt Deutschen wegen Lieferungen an russischen Geheimdienst an,https://www.spiegel.de/panorama/justiz/bundesanwaltschaft-klagt-geschaeftsmann-aus-sachsen-an-lieferungen-an-russischen-geheimdienst-a-a158a761-cf7c-4787-a3c8-8ba775d06abf,22022022_12:22 ,Spiegel,panorama,
Russische Aggression: EU-Kommission will Hunderte Personen und Unternehmen auf Sanktionsliste setzen,https://www.spiegel.de/ausland/russland-eu-kommission-will-hunderte-personen-und-unternehmen-auf-die-sanktionsliste-setzen-a-e18b4f88-bc0b-40d3-9a75-2790fc02e514,22022022_12:20 ,Spiegel,ausland,
Nach 14 Jahre langem Prozess: »Das Boot«-Kameramann erhält rund 500.000 Euro Nachvergütung,https://www.spiegel.de/kultur/kino/das-boot-kameramann-erhaelt-rund-500-000-euro-nachverguetung-a-d051ace3-a407-4b98-88b5-0cdddc6da95b,22022022_12:10 ,Spiegel,kultur,
Russische Invasion in der Ostukraine: Bundesregierung stoppt umstrittene Gaspipeline Nord Stream 2,https://www.spiegel.de/wirtschaft/reaktion-auf-russische-aggression-robert-habeck-stoppt-nord-stream-2-a-bd78bdc1-dfb2-4662-865e-5fa4796b1076,22022022_12:02 ,Spiegel,wirtschaft,Von Gerald Traufetter
Debatte über Mindestalter bei Olympia: Das perfide Geschäftsmodell mit den Kindern,https://www.spiegel.de/sport/olympia/mindestalter-bei-olympia-das-perfide-geschaeftsmodell-mit-den-kindern-a-fed480fc-530b-4d60-b715-a91c4f5fd8d8,22022022_11:57 ,Spiegel,sport,Von Jens Weinreich
Pressekonferenz: Was sagt Kanzler Scholz zur Eskalation in der Ukraine?,https://www.spiegel.de/politik/deutschland/ukraine-russland-krise-was-sagt-olaf-scholz-zur-eskalation-livestream-a-00722ac5-00fd-45ce-9f4b-50e81748f3a9,22022022_11:56 ,Spiegel,politik,
Vorruhestand: Gibt es wirklich immer was zu tun?,https://www.spiegel.de/psychologie/vorruhestand-gibt-es-wirklich-immer-was-zu-tun-a-d5297f10-346b-446f-9a90-31d52fbbb0d5,22022022_11:36 ,Spiegel,psychologie,
Putins Einmarsch in der Ostukraine: Die brüchige Einheit Europas,https://www.spiegel.de/politik/russland-ukraine-krise-die-bruechige-einheit-europas-a-c2576d70-e89f-4ec4-b8b2-795ea6110cb0,22022022_11:33 ,Spiegel,politik,"Von Ralf Neukirch, Brüssel"
Nord-Stream-Stopp und Chipembargo: Die Sanktions-Illusion,https://www.spiegel.de/wirtschaft/nord-stream-stopp-und-chip-embargo-die-sanktions-illusion-kolumne-a-2050395e-1b86-4358-8df6-f2220f57c5af,22022022_11:17 ,Spiegel,wirtschaft,
SPIEGEL-Bildungsnewsletter: Wer denkt bei Tests noch an Prüfungen?,https://www.spiegel.de/panorama/bildung/spiegel-bildungsnewsletter-wer-denkt-bei-tests-noch-an-pruefungen-a-ad9f158b-e233-457c-939e-0a46f2fedff3,22022022_10:55 ,Spiegel,panorama,
Ermittlungen in Berlin: Mutmaßlich rassistischer Angriff auf Jugendliche – sechs Verdächtige identifiziert,https://www.spiegel.de/panorama/justiz/berlin-mutmasslich-rassistischer-angriff-auf-dilan-s-sechs-verdaechtige-identifiziert-a-5aca4e4b-c657-43c8-8809-e0b8ce112c42,22022022_10:42 ,Spiegel,panorama,
Bizarrer Auftritt im TV: Putins Ukraine-Tirade,https://www.spiegel.de/ausland/ukraine-krise-putins-rede-zur-russischen-nation-a-1fdbf4cf-bbbd-47c3-8081-adc2b7a048b4,22022022_10:37 ,Spiegel,ausland,
Deutsche Reaktionen auf die Krise: Özdemir verlangt Stopp von Nord Stream 2,https://www.spiegel.de/politik/deutschland/ukraine-man-muss-schritt-fuer-schritt-schauen-was-die-russische-seite-macht-deutsche-reaktionen-a-d6f259d2-20fd-4f04-944a-933176ff0b9c,22022022_10:34 ,Spiegel,politik,
Nach Bieterwettstreit: Britney Spears soll Buchvertrag über 15 Millionen Dollar erhalten,https://www.spiegel.de/kultur/musik/britney-spears-popstar-soll-buchvertrag-ueber-15-millionen-dollar-erhalten-a-0da9a79e-e1e9-4863-916b-658d02efd458,22022022_10:26 ,Spiegel,kultur,
Regionalwahl in Indien: Siamesische Zwillinge stimmen einzeln mit dunklen Brillen ab,https://www.spiegel.de/panorama/gesellschaft/indien-siamesische-zwillinge-stimmen-bei-regionalwahl-einzeln-mit-dunklen-brillen-ab-a-7cee796d-e7eb-4385-a546-8237fcd48918,22022022_10:06 ,Spiegel,panorama,
Sportwagenhersteller: VW bereitet Börsengang von Porsche vor,https://www.spiegel.de/wirtschaft/unternehmen/vw-bereitet-boersengang-von-porsche-vor-a-e9efa7b8-dace-4ed9-ae28-572edb9d7710,22022022_10:02 ,Spiegel,wirtschaft,
Großbrand im Ruhrgebiet: Roboter soll einsturzgefährdete Wohnanlage in Essen untersuchen,https://www.spiegel.de/panorama/gesellschaft/essen-roboter-koennte-nach-brand-einsturzgefaehrdete-wohnanlage-untersuchen-a-10395cce-8184-49ac-80b5-16705ff80cac,22022022_09:53 ,Spiegel,panorama,
Kryptowährungen: Bitcoin-Schürfer lassen Kohlekraftwerke wiederauferstehen,https://www.spiegel.de/wirtschaft/bitcoin-schuerfer-lassen-kohlekraftwerke-wiederauferstehen-a-5b3c7214-3988-4454-a6b9-e28768e46653,22022022_09:47 ,Spiegel,wirtschaft,
Reportage aus dem ukrainisch-russischen Grenzgebiet: »Gegen wen sollen wir kämpfen – gegen unsere Verwandten?«,https://www.spiegel.de/ausland/grenzgebiet-russland-ukraine-mit-wem-sollen-wir-kaempfen-mit-unseren-verwandten-a-e8abd5e5-43f4-4b59-aa2a-96cd20caf3c1,22022022_08:50 ,Spiegel,ausland,Aus Taganrog und Awilo-Uspenka berichtet Christina Hebel
Erkenntnisse zur Havarie der »Mumbai Maersk«: Beim Drehen geriet der Pott aus dem Fahrwasser,https://www.spiegel.de/panorama/wasserschutzpolizei-zur-havarie-der-mumbai-maersk-beim-drehen-aus-dem-fahrwasser-geraten-und-aufgelaufen-a-16be7cd0-1db0-41b4-bd3e-1de89a66cdac,22022022_08:41 ,Spiegel,panorama,
"»Ylenia«, »Zeynep«, »Antonia«: Waldbesitzer warnen nach Stürmen vor Lebensgefahr in Forsten",https://www.spiegel.de/panorama/gesellschaft/baeume-waldbesitzer-warnen-nach-stuermen-vor-lebensgefahr-in-forsten-a-b4558b3d-3615-4549-8dba-a3e529599ed2,22022022_08:11 ,Spiegel,panorama,
"Sind Füllwörter wirklich so schlimm?: Genau, äh, quasi, ja, also, genau",https://www.spiegel.de/start/wer-fuellwoerter-nutzt-gilt-als-unsicher-warum-das-nicht-stimmt-a-53e07833-84c2-4332-8f92-f188e4b508d3,22022022_07:48 ,Spiegel,start,Von Markus Sutera
Magisches Datum 22.02.2022: Nimm zwei!,https://www.spiegel.de/psychologie/22-2-2022-das-datum-dieses-tages-ueberfordert-nicht-nur-standesaemter-a-e98a061a-8207-499f-b4ba-1557c482aa68,22022022_07:41 ,Spiegel,psychologie,
»Frag die Arbeitsrechtler«: Die Chefin will meine Meinung über Kollegen wissen – muss ich antworten?,https://www.spiegel.de/karriere/chef-will-meine-meinung-ueber-kollegen-wissen-muss-ich-antworten-a-d2cf3869-0255-4ae7-8118-170cdd1ab12e,22022022_07:39 ,Spiegel,karriere,Von Lilli Stegner
Koalitionspläne: Altenpfleger sollen bis zu 550 Euro Coronabonus erhalten,https://www.spiegel.de/wirtschaft/unternehmen/pflegebonus-altenpfleger-sollen-bis-zu-550-euro-mehr-erhalten-a-5d616f12-7d34-407e-8ac2-21d27e0fced4,22022022_07:28 ,Spiegel,wirtschaft,
Verlassene »Felicity Ace«: Brennender Autofrachter soll Autos im Wert von 400 Millionen Dollar an Bord gehabt haben,https://www.spiegel.de/panorama/gesellschaft/felicity-ace-brennender-autofrachter-soll-autos-im-wert-von-400-millionen-transportiert-haben-a-d2d70cbc-37cd-45a3-9ca1-348c72e941da,22022022_07:24 ,Spiegel,panorama,
Monatsbericht des Finanzministeriums: Milliardenplus – Steuereinnahmen von Bund und Ländern steigen deutlich,https://www.spiegel.de/wirtschaft/soziales/steuereinnahmen-von-bund-und-laendern-steigen-deutlich-a-9b57d81d-cf6d-4358-9dff-1cb6768ae6aa,22022022_07:17 ,Spiegel,wirtschaft,
Kriegsgefahr in Osteuropa: US-Regierung rechnet mit baldigem größeren russischen Einmarsch,https://www.spiegel.de/ausland/ukraine-us-regierung-rechnet-mit-baldiger-russischer-militaeraktion-a-a612cf93-8a25-4c0a-9607-8267df11c355,22022022_07:13 ,Spiegel,ausland,
Uno-Sondersitzung zur Bedrohung der Ukraine: Der ratlose Sicherheitsrat,https://www.spiegel.de/ausland/der-ratlose-sicherheitsrat-a-0c1f2383-c755-472e-9343-50643e306ff5,22022022_06:58 ,Spiegel,ausland,"Von Marc Pitzke, New York"
"Dax, Ölpreis, Rubel: Russland eskaliert, Märkte rauschen ab",https://www.spiegel.de/wirtschaft/russlands-eskalation-in-der-ukraine-schickt-die-maerkte-auf-talfahrt-a-2a5d2213-1b95-4bed-8f1c-ffa29f441809,22022022_06:52 ,Spiegel,wirtschaft,
US-Reaktion auf Putin: Wann kommt Bidens großes Sanktionspaket?,https://www.spiegel.de/ausland/us-reaktion-auf-wladimir-putin-wann-kommt-joe-bidens-grosses-sanktionspaket-a-1c3cb3d7-b447-415e-a1af-c0771b0618cd,22022022_06:13 ,Spiegel,ausland,"Von Roland Nelles, Washington"
Tricksen beim Klimaschutz: Wie die FDP die Verkehrswende bremst,https://www.spiegel.de/politik/deutschland/wie-ernst-nimmt-die-fdp-die-verkehrswende-podcast-a-9643b2a2-c35f-45ed-8713-3cf1a3a346d8,22022022_06:00 ,Spiegel,politik,Von Juan Moreno
+++ Corona-News +++: Zwei Omikron-Infektionen kurz nacheinander sind möglich,https://www.spiegel.de/wissenschaft/medizin/corona-news-am-dienstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-73194a98-b064-4767-a115-7881a94ad72b,22022022_05:51 ,Spiegel,wissenschaft,
Die Lage am Morgen: Putin mag Zahlen – leider ist heute der 22.2.22,https://www.spiegel.de/politik/deutschland/news-wladimir-putin-russland-ukraine-sterbehilfe-novavax-a-43921e2b-a458-4a15-9f7a-d3127408b405,22022022_05:30 ,Spiegel,politik,
"Panzer, Dekrete, Sanktionen: Was Sie über die jüngste Eskalation in Osteuropa wissen müssen",https://www.spiegel.de/ausland/russland-ukraine-konflikt-was-sie-ueber-die-juengste-eskalation-wissen-muessen-a-882ce024-c446-406b-8341-9c23f4c32341,22022022_04:47 ,Spiegel,ausland,
Coronavirus in Deutschland: RKI registriert deutliche Rückgänge bei Neuinfektionen und Inzidenz,https://www.spiegel.de/wissenschaft/medizin/coronavirus-in-deutschland-rki-registriert-deutliche-rueckgaenge-bei-neuinfektionen-und-inzidenz-a-1879ff75-c589-4b66-a042-a8248011ee6d,22022022_04:34 ,Spiegel,wissenschaft,
"Courteney Cox über ihre Schönheitsbehandlungen: »Oh Mist, ich sehe wirklich merkwürdig aus«",https://www.spiegel.de/panorama/leute/courteney-cox-friends-ueber-ihre-schoenheitsbehandlungen-oh-mist-ich-sehe-wirklich-merkwuerdig-aus-a-ee1dfc0a-663e-4f72-b01f-843736c89c2f,22022022_03:00 ,Spiegel,panorama,
+++ News zur Krise in Osteuropa +++: Russland droht mit »2000 Euro für 1000 Kubikmeter Gas«,https://www.spiegel.de/ausland/russland-ukraine-news-am-dienstag-alle-entwicklungen-zur-krise-in-osteuropa-im-ueberblick-a-7cb71d6f-fa00-42c6-8ace-7e3db7bef502,22022022_02:09 ,Spiegel,ausland,
Trump-Netzwerk Truth Social: Seine ganz eigene Wahrheit,https://www.spiegel.de/netzwelt/web/donald-trump-netzwerk-truth-social-seine-ganz-eigene-wahrheit-a-4b5fed12-ade6-4c83-844f-c37a868f967f,22022022_01:49 ,Spiegel,netzwelt,"Von Alexander Demling, San Francisco"
Reaktionen auf Putins Rede in Zitaten: »Ein eklatanter Bruch des Völkerrechts«,https://www.spiegel.de/ausland/russland-erkennt-separatisten-in-ukraine-an-reaktionen-auf-wladimir-putin-rede-in-zitaten-a-5a6bfbff-2845-4848-a643-fe46041acd74,22022022_01:26 ,Spiegel,ausland,
Gewerkschaften in den USA: Die Arbeiter wagen den Aufstand,https://www.spiegel.de/wirtschaft/soziales/gewerkschaften-in-den-usa-die-arbeiter-wagen-den-aufstand-a-bbe59182-1c8f-42d4-9111-ec60181dd215,22022022_00:54 ,Spiegel,wirtschaft,"Von Ines Zöttl, Washington"
"Abschied beim Circus Krone: Mein Freund, der Löwe",https://www.spiegel.de/panorama/circus-krone-warum-der-direktor-um-seinen-loewen-trauert-wie-um-einen-freund-a-7234156d-b980-4b96-bab6-240e92f73cee,22022022_00:05 ,Spiegel,panorama,Von Tobias Scharnagl
"Bitcoin-Hack: Eine Rapperin, ein Nerd und 3,6 Milliarden Dollar Diebesgut",https://www.spiegel.de/wirtschaft/kryptowaehrungen-eine-rapperin-ein-nerd-und-3-6-milliarden-dollar-diebesgut-a-dc1af247-6270-4bf6-8e66-5d746b2ecf5d,22022022_00:05 ,Spiegel,wirtschaft,Von Michael Brächer und Janne Knödler
Nach Anerkennung der Separatistengebiete: Russland schickt Truppen in die Ostukraine,https://www.spiegel.de/ausland/wladimir-putin-kuendigt-friedensmission-in-der-ostukraine-an-a-5d387e7c-3f91-4d68-8713-4395b7557e89,21022022_22:43,Spiegel,ausland,
Bedrohung der Ukraine: Putins Rede und was sie bedeutet,https://www.spiegel.de/ausland/putin-verschiebt-mal-wieder-grenzen-a-55fe13f6-ffe8-4128-8bcc-8ed302a405ef,21022022_22:37,Spiegel,ausland,Aus Kramatorsk berichtet Christian Esch
Nach Rede von Wladimir Putin: EU und USA kündigen Sanktionen an,https://www.spiegel.de/ausland/nach-anerkennung-von-separatistenrepubliken-eu-kuendigt-sanktionen-gegen-russland-an-a-3771ec34-0a0b-41e8-bc23-07143b2926c1,21022022_21:43,Spiegel,ausland,
Fall Abdelhak Nouri: Ajax Amsterdam zahlt Angehörigen Millionenentschädigung,https://www.spiegel.de/sport/fussball/fall-abdelhak-nouri-ajax-amsterdam-zahlt-angehoerigen-millionenentschaedigung-a-b2d50b7d-7dbd-4f0a-95f2-5751dbfe01f5,21022022_21:31,Spiegel,sport,
Kontroverse bei Münchner Sicherheitskonferenz: Was die einzige Teilnehmerin über das Foto ohne Frau sagt,https://www.spiegel.de/wirtschaft/muenchner-sicherheitskonferenz-was-die-einzige-teilnehmerin-ueber-das-foto-ohne-frau-sagt-a-2fb24d83-d4ac-490d-9e7c-e15769a42471,21022022_21:15,Spiegel,wirtschaft,Ein Interview von Kristina Gnirke
