Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Zu viel ""eigentlich"" in Dortmund",13122021_11:21,https://www.sueddeutsche.de/sport/bvb-bochum-meisterschaft-1.5486370,BVB in der Bundesliga,,"Von Ulrich Hartmann, Bochum","War's das mit der Meisterschaft? Nach einem neuerlichen Auswärtspatzer in Bochum liegt die Borussia schon sechs Punkte hinter Bayern - obwohl der BVB findet, dass er gut gespielt habe. Eigentlich.
                        
                            Von Ulrich Hartmann, Bochum",13122021,Sueddeutsche,sport
Bei Hartz-IV-Widerspruch reicht einfache E-Mail nicht,13122021_11:21,https://www.sueddeutsche.de/panorama/prozesse-bei-hartz-iv-widerspruch-reicht-einfache-e-mail-nicht-dpa.urn-newsml-dpa-com-20090101-211213-99-362931,Prozesse,dpa,,,13122021,Sueddeutsche,panorama
Mehr Schutz vor Infektionen - aber auch mehr Aufwand,13122021_11:20,https://www.sueddeutsche.de/muenchen/muenchen-corona-testpflicht-kitas-1.5485999,Testpflicht für Kita-Kinder,,Von Kathrin Aldenhoff,"Von 10. Januar an müssen Eltern in Bayern dreimal pro Woche ein negatives Ergebnis für ihr Kind nachweisen, bevor es in die Kita gehen darf. Doch noch sind viele Fragen ungeklärt.
                        
                            Von Kathrin Aldenhoff",13122021,Sueddeutsche,muenchen
Neukaledonien: Separatisten erkennen Referendum nicht an,13122021_11:18,https://www.sueddeutsche.de/politik/wahlen-neukaledonienseparatisten-erkennen-referendum-nicht-an-dpa.urn-newsml-dpa-com-20090101-211213-99-360711,Wahlen,dpa,,,13122021,Sueddeutsche,politik
Brandenburg erwartet Corona-Höchstbelastung an Weihnachten,13122021_11:16,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-brandenburg-erwartet-corona-hoechstbelastung-an-weihnachten-dpa.urn-newsml-dpa-com-20090101-211213-99-363815,Gesundheit - Potsdam,dpa,,,13122021,Sueddeutsche,gesundheit
Hunderte Impfpässe gefälscht: Mann in Untersuchungshaft,13122021_11:14,https://www.sueddeutsche.de/bayern/kriminalitaet-nuernberg-hunderte-impfpaesse-gefaelscht-mann-in-untersuchungshaft-dpa.urn-newsml-dpa-com-20090101-211213-99-363798,Kriminalität - Nürnberg,dpa,,,13122021,Sueddeutsche,bayern
"""Die sind brandgefährlich""",13122021_11:14,https://www.sueddeutsche.de/politik/corona-demo-deutschland-proteste-gewalt-1.5486489,Proteste gegen Corona-Maßnahmen,,,"Immer lauter, immer radikaler - Gegner der Corona-Maßnahmen gingen am Wochenende wieder auf die Straße, es kam zu Ausschreitungen. Experten und Politiker warnen vor einer wachsenden Gefahr - und fordern Gegenmaßnahmen.",13122021,Sueddeutsche,politik
Verdacht auf versuchten Mord: Haftbefehl gegen 19-Jährigen,13122021_11:14,https://www.sueddeutsche.de/panorama/kriminalitaet-schwerin-verdacht-auf-versuchten-mord-haftbefehl-gegen-19-jaehrigen-dpa.urn-newsml-dpa-com-20090101-211213-99-363787,Kriminalität - Schwerin,dpa,,,13122021,Sueddeutsche,panorama
Brand in Putenmastbetrieb verursacht Millionenschaden,13122021_09:54,https://www.sueddeutsche.de/panorama/braende-ganderkesee-brand-in-putenmastbetrieb-verursacht-millionenschaden-dpa.urn-newsml-dpa-com-20090101-211213-99-363702,Brände - Ganderkesee,dpa,,,13122021,Sueddeutsche,panorama
Vulkan auf La Palma stellt Rekord auf,13122021_09:54,https://www.sueddeutsche.de/panorama/vulkan-auf-la-palma-stellt-rekord-auf-1.5486601,,,,"Video
                    
                    
                        Es handelt sich mittlerweile um die längste Eruption, die je auf La Palma dokumentiert wurde.",13122021,Sueddeutsche,panorama
