Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Klischees auf Eis,25112021_13:24,https://www.sueddeutsche.de/kultur/christiane-theobald-nussknacker-ballett-weihnachten-1.5473147,Tanz,,Von Dorion Weickmann,"Zweifelhafte Exotik: Das Berliner Staatsballett setzt zu Weihnachten den ""Nussknacker"" ab.
                        
                            Von Dorion Weickmann",25112021,Sueddeutsche
Nach der Verhandlung ist vor dem Werben,25112021_13:22,https://www.sueddeutsche.de/politik/ampel-koalition-koalitionsvertrag-parteien-bundesregierung-1.5472827,Ampel-Koalition,,Von Kassian Stroh,"Wer hat was durchgesetzt? Die Spitzen der Ampel-Parteien müssen den Koalitionsvertrag nun ihrer Basis schmackhaft machen. Bei den Grünen dürfte das am schwersten sein - sie fangen auch als erste damit an.
                        
                            Von Kassian Stroh",25112021,Sueddeutsche
Kölns Stürmer Modeste trainiert wieder mit dem Team,25112021_13:22,https://www.sueddeutsche.de/sport/fussball-koelns-stuermer-modeste-trainiert-wieder-mit-dem-team-dpa.urn-newsml-dpa-com-20090101-211125-99-141133,Fußball,dpa,,,25112021,Sueddeutsche
Polizei lässt erneut Hausboot-Betrugsseite vom Netz nehmen,25112021_13:20,https://www.sueddeutsche.de/panorama/kriminalitaet-neubrandenburg-polizei-laesst-erneut-hausboot-betrugsseite-vom-netz-nehmen-dpa.urn-newsml-dpa-com-20090101-211125-99-141117,Kriminalität - Neubrandenburg,dpa,,,25112021,Sueddeutsche
"Solaranlagen, Bauleitplanung und Beirat",25112021_13:18,https://www.sueddeutsche.de/muenchen/wolfratshausen/umweltschutz-klimaschutz-gruene-wolfratshausen-wor-for-future-1.5472905,Umweltschutz in der Politik,,Von Konstantin Kaip,"Die Wolfratshauser Grünen diskutieren mit ""Wor for Future""-Aktivisten, wie die Stadt den Klimaschutz voranbringen kann.
                        
                            Von Konstantin Kaip",25112021,Sueddeutsche
Bilder des Tages,25112021_13:17,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211124-99-132790,Fotografie,dpa,,,25112021,Sueddeutsche
"Verdi-Chef: ""Werden keinen Corona-Notabschluss akzeptieren""",25112021_13:16,https://www.sueddeutsche.de/karriere/tarife-duesseldorf-verdi-chef-werden-keinen-corona-notabschluss-akzeptieren-dpa.urn-newsml-dpa-com-20090101-211125-99-141092,Tarife - Düsseldorf,dpa,,,25112021,Sueddeutsche
München will spezielle Impfstraßen für Kinder vorbereiten,25112021_13:15,https://www.sueddeutsche.de/bayern/krankheiten-muenchen-muenchen-will-spezielle-impfstrassen-fuer-kinder-vorbereiten-dpa.urn-newsml-dpa-com-20090101-211125-99-141018,Krankheiten - München,dpa,,,25112021,Sueddeutsche
DGB-Chefin: Unternehmen müssen Frauen besser schützen,25112021_13:14,https://www.sueddeutsche.de/wirtschaft/unternehmen-hamburg-dgb-chefin-unternehmen-muessen-frauen-besser-schuetzen-dpa.urn-newsml-dpa-com-20090101-211125-99-141065,Unternehmen - Hamburg,dpa,,,25112021,Sueddeutsche
Einsatz von Hoffenheims Stammkeeper Oliver Baumann fraglich,25112021_13:14,https://www.sueddeutsche.de/bayern/fussball-zuzenhausen-einsatz-von-hoffenheims-stammkeeper-oliver-baumann-fraglich-dpa.urn-newsml-dpa-com-20090101-211125-99-141017,Fußball - Zuzenhausen,dpa,,,25112021,Sueddeutsche
"Hier ein Team, dort nur Einzelkönner",25112021_13:13,https://www.sueddeutsche.de/sport/psg-mancity-champions-1.5473105,Manchester City gegen Paris,,"Von Javier Cáceres, Manchester","Die Pleite in Manchester legt die Probleme von Paris Saint-Germain deutlicher denn je offen - und auch die Zukunft von Trainer Pochettino scheint nicht gewiss zu sein.
                        
                            Von Javier Cáceres, Manchester",25112021,Sueddeutsche
Jugendrichter zu Cannabis: Verfahren in Gerichten stoppen,25112021_13:11,https://www.sueddeutsche.de/politik/parteien-berlin-jugendrichter-zu-cannabis-verfahren-in-gerichten-stoppen-dpa.urn-newsml-dpa-com-20090101-211125-99-141003,Parteien - Berlin,dpa,,,25112021,Sueddeutsche
Ampel will Deutschland digitalisieren - Viele Fragen offen,25112021_13:10,https://www.sueddeutsche.de/wirtschaft/computer-ampel-will-deutschland-digitalisieren-viele-fragen-offen-dpa.urn-newsml-dpa-com-20090101-211125-99-140647,Computer,dpa,,,25112021,Sueddeutsche
Bochums Torwart Riemann ist fit: Reis freut sich auf Streich,25112021_13:09,https://www.sueddeutsche.de/sport/fussball-bochum-bochums-torwart-riemann-ist-fit-reis-freut-sich-auf-streich-dpa.urn-newsml-dpa-com-20090101-211125-99-140254,Fußball - Bochum,dpa,,,25112021,Sueddeutsche
"""Toller Meilenstein"" - Nürnbergs Reimer mit DEL-Rekord",25112021_13:09,https://www.sueddeutsche.de/sport/eishockey-toller-meilenstein-nuernbergs-reimer-mit-del-rekord-dpa.urn-newsml-dpa-com-20090101-211125-99-140807,Eishockey,dpa,,,25112021,Sueddeutsche
Nachwuchs bei seltenen Fingertieren im Frankfurter Zoo,25112021_13:09,https://www.sueddeutsche.de/leben/tiere-nachwuchs-bei-seltenen-fingertieren-im-frankfurter-zoo-dpa.urn-newsml-dpa-com-20090101-211125-99-138867,Tiere,dpa,,,25112021,Sueddeutsche
"Dynamo Dresden vor ""Standortbestimmung"" bei Regensburg",25112021_13:08,https://www.sueddeutsche.de/sport/fussball-dresden-dynamo-dresden-vor-standortbestimmung-bei-regensburg-dpa.urn-newsml-dpa-com-20090101-211125-99-140923,Fußball - Dresden,dpa,,,25112021,Sueddeutsche
Wirtschaftsverbände kritisieren Koalitionsvertrag,25112021_13:07,https://www.sueddeutsche.de/wirtschaft/koalitionsverband-kritik-wirtschaftsverbaende-1.5473129,"Verkehr, Umwelt und Immobilien",,Von Markus Balser und Max Hägler,"Während sich SPD, Grüne und FDP überschwänglich loben, sind viele Branchenvertreter, Lobbyisten und Umweltverbände enttäuscht von den Ergebnissen der Ampel-Verhandlungen. Vor allem bei zwei Themen droht heftiger Streit. 
                        
                            Von Markus Balser und Max Hägler",25112021,Sueddeutsche
Keine Einsatzgarantie für Torschütze Kother gegen Hannover,25112021_13:06,https://www.sueddeutsche.de/sport/fussball-karlsruhe-keine-einsatzgarantie-fuer-torschuetze-kother-gegen-hannover-dpa.urn-newsml-dpa-com-20090101-211125-99-140927,Fußball - Karlsruhe,dpa,,,25112021,Sueddeutsche
AfD hält harten Lockdown in Sachsen für überflüssig,25112021_13:06,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-afd-haelt-harten-lockdown-in-sachsen-fuer-ueberfluessig-dpa.urn-newsml-dpa-com-20090101-211125-99-140924,Gesundheit - Dresden,dpa,,,25112021,Sueddeutsche
"Beim nächsten Kultursommer weht ""Ostwind""",25112021_13:04,https://www.sueddeutsche.de/kultur/kultur-mainz-beim-naechsten-kultursommer-weht-ostwind-dpa.urn-newsml-dpa-com-20090101-211125-99-139529,Kultur - Mainz,dpa,,,25112021,Sueddeutsche
"""Rausfeuern und Bock umstoßen"": Fürther glauben an Sieg",25112021_13:04,https://www.sueddeutsche.de/bayern/fussball-fuerth-rausfeuern-und-bock-umstossen-fuerther-glauben-an-sieg-dpa.urn-newsml-dpa-com-20090101-211125-99-140743,Fußball - Fürth,dpa,,,25112021,Sueddeutsche
Schwimmen lernen: Wasserwacht fordert Erhalt von Bädern,25112021_13:03,https://www.sueddeutsche.de/bayern/freizeit-muenchen-schwimmen-lernen-wasserwacht-fordert-erhalt-von-baedern-dpa.urn-newsml-dpa-com-20090101-211125-99-139196,Freizeit - München,dpa,,,25112021,Sueddeutsche
