Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Steinert wird zur tragischen Figur,22012022_15:53,https://www.sueddeutsche.de/sport/handball-em-corona-deutschland-steinert-firnhaber-1.5513040,Handball-EM,,Von Carsten Scheele,"Positiv, negativ und jetzt doch ein positiver Test: Der Rückraumspieler muss bei der EM in Quarantäne - im deutschen Lager können sie sich die neuerlichen Corona-Fälle nicht erklären. 
                        
                            Von Carsten Scheele",22012022,Sueddeutsche,sport
Gesundheitsminister: In vielen Fällen keine PCR-Tests mehr,22012022_15:52,https://www.sueddeutsche.de/politik/corona-aktuell-pcr-tests-priorisierung-inzidenz-rki-1.5508908,Meldungen zum Coronavirus,,Nachrichten aus Deutschland und aller Welt,"Die Ressortchefs der Länder sind dafür, positive Schnelltests nur noch in bestimmten Fällen per PCR-Test zu bestätigen. Etwa die Hälfte der Menschen in Deutschland hat eine Corona-Auffrischungsimpfung erhalten. Die Zahl der Neuinfektionen steigt um mehr als 75 Prozent.
                        
                            Nachrichten aus Deutschland und aller Welt",22012022,Sueddeutsche,politik
Darmstadt 98 nun Zweitliga-Erster - Werders Siegesserie hält,22012022_15:46,https://www.sueddeutsche.de/sport/fussball-darmstadt-98-nun-zweitliga-erster-werders-siegesserie-haelt-dpa.urn-newsml-dpa-com-20090101-220122-99-810177,Fußball,dpa,,,22012022,Sueddeutsche,sport
Rostock nach 0:0 gegen Heidenheim sieben Spiele ohne Sieg,22012022_15:46,https://www.sueddeutsche.de/sport/fussball-rostock-nach-00-gegen-heidenheim-sieben-spiele-ohne-sieg-dpa.urn-newsml-dpa-com-20090101-220122-99-810256,Fußball,dpa,,,22012022,Sueddeutsche,sport
Zwei weitere Corona-Fälle bei deutschen Handballern,22012022_15:34,https://www.sueddeutsche.de/panorama/zwei-weitere-corona-faelle-bei-deutschen-handballern-1.5513043,,,,"Video
                    
                    
                        Die deutschen Handballer kommen bei der EM nicht zur Ruhe. Vor dem Spiel gegen Schweden gibt es zwei weitere Corona-Fälle. Das Personal wird knapp.",22012022,Sueddeutsche,panorama
Doppelsitzer Eggert/Benecken sichern sich Gesamtweltcup,22012022_15:34,https://www.sueddeutsche.de/sport/rodeln-doppelsitzer-eggertbenecken-sichern-sich-gesamtweltcup-dpa.urn-newsml-dpa-com-20090101-220122-99-808023,Rodeln,dpa,,,22012022,Sueddeutsche,sport
65-Jährige von Maskenverweigerer in U-Bahn schwer verletzt,22012022_15:32,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-65-jaehrige-von-maskenverweigerer-in-u-bahn-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220122-99-810138,Kriminalität - Berlin,dpa,,,22012022,Sueddeutsche,panorama
Überraschung von der Insel,22012022_15:32,https://www.sueddeutsche.de/sport/wintersport-ski-alpin-kitzbuehel-strasser-ryding-1.5513034,Ski Alpin,,,Beim Slalom-Klassiker in Kitzbühel geht der Sieg unerwartet an den Briten Dave Ryding. Linus Straßer muss sich mit Rang 14 zufrieden geben.,22012022,Sueddeutsche,sport
Spektakel in Paderborn: Werder gewinnt 4:3 beim SCP,22012022_15:32,https://www.sueddeutsche.de/sport/fussball-spektakel-in-paderborn-werder-gewinnt-43-beim-scp-dpa.urn-newsml-dpa-com-20090101-220122-99-810131,Fußball,dpa,,,22012022,Sueddeutsche,sport
Darmstadt nach Sieg Erster: Traumtor von Skarke,22012022_15:31,https://www.sueddeutsche.de/sport/fussball-darmstadt-nach-sieg-erster-traumtor-von-skarke-dpa.urn-newsml-dpa-com-20090101-220122-99-810117,Fußball,dpa,,,22012022,Sueddeutsche,sport
