Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Duell der Gegensätze zwischen dem SC Freiburg und Hertha BSC,25022022_16:48,https://www.sueddeutsche.de/sport/fussball-freiburg-im-breisgau-duell-der-gegensaetze-zwischen-dem-sc-freiburg-und-hertha-bsc-dpa.urn-newsml-dpa-com-20090101-220225-99-289744,Fußball - Freiburg im Breisgau,dpa,,,25022022,Sueddeutsche
Selenskyj erwartet russischen Sturm auf Kiew,25022022_16:37,https://www.sueddeutsche.de/politik/konflikte-selenskyj-erwartet-russischen-sturm-auf-kiew-dpa.urn-newsml-dpa-com-20090101-220225-99-278651,Konflikte,dpa,,,25022022,Sueddeutsche
"Haratischwilis ""Das mangelnde Licht"" am Thalia Theater",25022022_16:36,https://www.sueddeutsche.de/kultur/theater-hamburg-haratischwilis-das-mangelnde-licht-am-thalia-theater-dpa.urn-newsml-dpa-com-20090101-220225-99-289735,Theater - Hamburg,dpa,,,25022022,Sueddeutsche
Anti-Kriegs-Demo am Samstag: Sonntag 20.000 erwartet,25022022_16:31,https://www.sueddeutsche.de/politik/demonstrationen-berlin-anti-kriegs-demo-am-samstag-sonntag-20000-erwartet-dpa.urn-newsml-dpa-com-20090101-220225-99-289737,Demonstrationen - Berlin,dpa,,,25022022,Sueddeutsche
Leichtathletik: Deutsche Hallenmeistertitel werden vergeben,25022022_16:31,https://www.sueddeutsche.de/sport/leichtathletik-leipzig-leichtathletik-deutsche-hallenmeistertitel-werden-vergeben-dpa.urn-newsml-dpa-com-20090101-220225-99-289717,Leichtathletik - Leipzig,dpa,,,25022022,Sueddeutsche
Neue EU-Sanktionen gegen Russland in Kraft,25022022_16:10,https://www.sueddeutsche.de/politik/konflikte-neue-eu-sanktionen-gegen-russland-in-kraft-dpa.urn-newsml-dpa-com-20090101-220226-99-293326,Konflikte,dpa,,,25022022,Sueddeutsche
Esch eröffnet Kulturhauptstadtjahr 2022,25022022_23:55,https://www.sueddeutsche.de/kultur/kultur-esch-an-der-alzette-esch-eroeffnet-kulturhauptstadtjahr-2022-dpa.urn-newsml-dpa-com-20090101-220225-99-289752,Kultur - Esch an der Alzette,dpa,,,25022022,Sueddeutsche
Führung in Kiew wegen Verhandlungen mit Moskau in Kontakt,25022022_23:53,https://www.sueddeutsche.de/politik/konflikte-fuehrung-in-kiew-wegen-verhandlungen-mit-moskau-in-kontakt-dpa.urn-newsml-dpa-com-20090101-220225-99-284335,Konflikte,dpa,,,25022022,Sueddeutsche
Das Fichtelgebirge hat seinen XXL-Schneemann wieder,25022022_23:50,https://www.sueddeutsche.de/bayern/brauchtum-bischofsgruen-das-fichtelgebirge-hat-seinen-xxl-schneemann-wieder-dpa.urn-newsml-dpa-com-20090101-220225-99-286892,Brauchtum - Bischofsgrün,dpa,,,25022022,Sueddeutsche
KSC baut gegen Schalke auf bis zu 15.000 Zuschauer,25022022_23:45,https://www.sueddeutsche.de/sport/fussball-karlsruhe-ksc-baut-gegen-schalke-auf-bis-zu-15000-zuschauer-dpa.urn-newsml-dpa-com-20090101-220225-99-289745,Fußball - Karlsruhe,dpa,,,25022022,Sueddeutsche
UN-Resolution gegen Russland scheitert im Sicherheitsrat,25022022_23:11,https://www.sueddeutsche.de/politik/konflikte-un-resolution-gegen-russland-scheitert-imsicherheitsrat-dpa.urn-newsml-dpa-com-20090101-220225-99-293193,Konflikte,dpa,,,25022022,Sueddeutsche
Selenskij erwartet noch in der Nacht russischen Sturm auf Kiew,25022022_23:03,https://www.sueddeutsche.de/politik/krieg-ukraine-russland-kiew-selenskij-angriff-1.5533918,Krieg in der Ukraine,,Alle Entwicklungen im Liveblog,"Live
                    
                    
                        In einer Erklärung rief der ukrainische Präsident die Bevölkerung zur entschlossenen Verteidigung der Hauptstadt auf: ""Das Schicksal des Landes entscheidet sich gerade jetzt."" Die Ukrainer sollten die russischen Truppen aufhalten wo es nur geht.
                        
                            Alle Entwicklungen im Liveblog",25022022,Sueddeutsche
EU setzt neue Russland-Sanktionen in Kraft,25022022_23:01,https://www.sueddeutsche.de/politik/konflikte-eu-setzt-neue-russland-sanktionen-in-kraft-dpa.urn-newsml-dpa-com-20090101-220226-99-293258,Konflikte,dpa,,,25022022,Sueddeutsche
Kalenderblatt 2022: 26. Februar,25022022_22:55,https://www.sueddeutsche.de/wissen/geschichte-kalenderblatt-2022-26-februar-dpa.urn-newsml-dpa-com-20090101-220214-99-113866,Geschichte,dpa,,,25022022,Sueddeutsche
Resolution gegen Russlands Einmarsch scheitert im UN-Sicherheitsrat,25022022_22:45,https://www.sueddeutsche.de/politik/konflikte-resolution-gegen-russlands-einmarsch-scheitert-imun-sicherheitsrat-dpa.urn-newsml-dpa-com-20090101-220225-99-293172,Konflikte,dpa,,,25022022,Sueddeutsche
Selenskyj erwartet russischen Sturm auf Kiew,25022022_22:33,https://www.sueddeutsche.de/politik/konflikte-selenskyj-erwartet-russischen-sturm-auf-kiew-dpa.urn-newsml-dpa-com-20090101-220225-99-293120,Konflikte,dpa,,,25022022,Sueddeutsche
Fide: Keine Schach-Olympiade in Moskau,25022022_22:31,https://www.sueddeutsche.de/sport/schach-fide-keine-schach-olympiade-in-moskau-dpa.urn-newsml-dpa-com-20090101-220225-99-293072,Schach,dpa,,,25022022,Sueddeutsche
Selenskyj erwartet russischen Sturm auf Kiew,25022022_22:27,https://www.sueddeutsche.de/politik/konflikte-selenskyj-erwartet-russischen-sturm-auf-kiew-dpa.urn-newsml-dpa-com-20090101-220225-99-293086,Konflikte,dpa,,,25022022,Sueddeutsche
VfB Stuttgart mit später Niederlage bei der TSG Hoffenheim,25022022_22:18,https://www.sueddeutsche.de/sport/fussball-vfb-stuttgart-mit-spaeter-niederlage-bei-der-tsg-hoffenheim-dpa.urn-newsml-dpa-com-20090101-220225-99-292744,Fußball,dpa,,,25022022,Sueddeutsche
"Kurt Weill Fest mit dem Motto ""Musik. Spiegel der Zeit""",25022022_21:59,https://www.sueddeutsche.de/kultur/feste-dessau-rosslau-kurt-weill-fest-mit-dem-motto-musik-spiegel-der-zeit-dpa.urn-newsml-dpa-com-20090101-220225-99-292960,Feste - Dessau-Roßlau,dpa,,,25022022,Sueddeutsche
Enttäuschung für VfB bei TSG Hoffenheim: Spätes 1:2 nach 1:0,25022022_21:59,https://www.sueddeutsche.de/sport/fussball-sinsheim-enttaeuschung-fuer-vfb-bei-tsg-hoffenheim-spaetes-12-nach-10-dpa.urn-newsml-dpa-com-20090101-220225-99-292836,Fußball - Sinsheim,dpa,,,25022022,Sueddeutsche
