Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Guter Ton,20022022_12:52,https://www.sueddeutsche.de/stil/design-keramik-valencia-weltdesignhauptstadt-ana-illueca-xavier-monsalvatje-1.5526049,Kunsthandwerk,,"Von Karin Janker, Valencia","Valencia lässt sich in diesem Jahr als ""Weltdesignhauptstadt"" feiern. Besonders machen dabei Keramikkünstler auf sich aufmerksam, die Traditionen auf den Kopf stellen
                        
                            Von Karin Janker, Valencia",21022022,Sueddeutsche
Ehemann wird handgreiflich und wirft Beil gegen Polizeiauto,20022022_12:52,https://www.sueddeutsche.de/bayern/kriminalitaet-stein-ehemann-wird-handgreiflich-und-wirft-beil-gegen-polizeiauto-dpa.urn-newsml-dpa-com-20090101-220220-99-215595,Kriminalität - Stein,dpa,,,21022022,Sueddeutsche
Corona-Inzidenz in Bayern sinkt auch am Sonntag leicht,20022022_12:51,https://www.sueddeutsche.de/bayern/gesundheit-berlin-corona-inzidenz-in-bayern-sinkt-auch-am-sonntag-leicht-dpa.urn-newsml-dpa-com-20090101-220220-99-215584,Gesundheit - Berlin,dpa,,,21022022,Sueddeutsche
Klima-Initiative: Proteste auf Häfen und Flughäfen ausweiten,20022022_12:49,https://www.sueddeutsche.de/politik/demonstrationen-berlin-klima-initiative-proteste-auf-haefen-und-flughaefen-ausweiten-dpa.urn-newsml-dpa-com-20090101-220220-99-215559,Demonstrationen - Berlin,dpa,,,21022022,Sueddeutsche
Ein Lastwagen als Tiny House,20022022_12:49,https://www.sueddeutsche.de/muenchen/landkreismuenchen/haar-lkw-oldtimer-camping-1.5530728,Camping,,"Von Angela Boschert, Haar","Christina und Gerhard Trappendreher haben einen Lkw-Oldtimer so umgebaut, dass man in ihm wohnen kann - und vermieten ihn nun als Wochenend-Zuhause. Über eine Auszeit der besonderen Art.
                        
                            Von Angela Boschert, Haar",21022022,Sueddeutsche
Die Bayerische Staatsoper muss sparen,20022022_12:47,https://www.sueddeutsche.de/muenchen/muenchen-bayerische-staatsoper-programm-dorny-sibler-1.5531975,Kultur in München,,"Von Jutta Czeguhn und Michael Zirnstein, München","Die Landeshauptstadt hat ihren Fünf-Millionen-Zuschuss gestrichen, Einnahmen sind weggebrochen. Auf das Spielzeitprogramm soll sich das vorerst nicht auswirken.
                        
                            Von Jutta Czeguhn und Michael Zirnstein, München",21022022,Sueddeutsche
Wie BMW sein Stammwerk umbauen will,20022022_12:46,https://www.sueddeutsche.de/muenchen/bmw-architektur-stammwerk-staedteplanung-muenchen-1.5532756,Architektur in München,,Von Max Hägler und Lea Kramer,"Der Autobauer möchte mehr Verbindung zur Stadt und zum Olympiapark und forderte Architekturbüros auf, einen Masterplan zu erstellen. Statt eines Siegers gibt es nun zwei Favoriten.
                        
                            Von Max Hägler und Lea Kramer",21022022,Sueddeutsche
"Azzouzi wirbt für ""Fürther Weg"" - Mit Leitl ""weitermachen""",20022022_12:29,https://www.sueddeutsche.de/sport/fussball-azzouzi-wirbt-fuer-fuerther-weg-mit-leitl-weitermachen-dpa.urn-newsml-dpa-com-20090101-220220-99-215326,Fußball,dpa,,,21022022,Sueddeutsche
In Sorge um die Ukraine,20022022_12:27,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/ukraine-fuerstenfeldbruck-frieden-krieg-sicherheitskonferenz-1.5532831,Fürstenfeldbruck,,"Von Carim Soliman, Fürstenfeldbruck","Am Freitagabend kommen am Niederbronnerplatz Menschen für eine Friedensaktion zusammen. Was versprechen sie sich davon?
                        
                            Von Carim Soliman, Fürstenfeldbruck",21022022,Sueddeutsche
CDU-Fraktion: Maskenpflicht im Grundschulunterricht aufheben,20022022_12:26,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-cdu-fraktion-maskenpflicht-im-grundschulunterricht-aufheben-dpa.urn-newsml-dpa-com-20090101-220220-99-215331,Gesundheit - Erfurt,dpa,,,21022022,Sueddeutsche
"Azzouzi für ""Fürther Weg"": Mit Leitl als Coach weitermachen",20022022_12:25,https://www.sueddeutsche.de/bayern/fussball-muenchen-flughafen-azzouzi-fuer-fuerther-weg-mit-leitl-als-coach-weitermachen-dpa.urn-newsml-dpa-com-20090101-220220-99-215321,Fußball - München-Flughafen,dpa,,,21022022,Sueddeutsche
Schlagstöcke: Zwischenfall bei Gedenkveranstaltung,20022022_12:24,https://www.sueddeutsche.de/bayern/demonstrationen-muenchen-schlagstoecke-zwischenfall-bei-gedenkveranstaltung-dpa.urn-newsml-dpa-com-20090101-220220-99-215312,Demonstrationen - München,dpa,,,21022022,Sueddeutsche
Starker Wind zieht noch bis Montag über Hessen,20022022_12:22,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-starker-wind-zieht-noch-bis-montag-ueber-hessen-dpa.urn-newsml-dpa-com-20090101-220220-99-215302,Wetter - Offenbach am Main,dpa,,,21022022,Sueddeutsche
Die Corona-Politik muss das Blaulicht wieder abschrauben,20022022_12:20,https://www.sueddeutsche.de/politik/prantls-blick-coronavirus-pandemie-massnahmen-1.5531748,Prantls Blick,,Von Heribert Prantl,"Meinung
                    
                    
                        Vom Lernen, mit dem Virus zu leben: Das verpflichtet zur Vorsicht, aber nicht zur Schockstarre.
                        
                            Von Heribert Prantl",21022022,Sueddeutsche
"""Riesen-Genugtuung"" nach zwei bitteren Wochen",20022022_12:20,https://www.sueddeutsche.de/sport/olympia-ski-alpin-teamwettbewerb-silber-1.5532806,Silber bei Olympia,,Von Johannes Knuth,"Mit Silber im Team-Event schaffen die deutschen Skirennfahrer im letzten Wettbewerb doch noch eine Medaille - doch die Sportliche Leitung stimmt auch nachdenkliche Töne an.
                        
                            Von Johannes Knuth",21022022,Sueddeutsche
"""Wer ist nicht am Boden zerstört?"" - Spätes Tor schockt VfB",20022022_12:13,https://www.sueddeutsche.de/sport/fussball-wer-ist-nicht-am-boden-zerstoert-spaetes-tor-schockt-vfb-dpa.urn-newsml-dpa-com-20090101-220220-99-213348,Fußball,dpa,,,21022022,Sueddeutsche
Land fördert Kinder- und Jugendprojekte,20022022_12:05,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-land-foerdert-kinder-und-jugendprojekte-dpa.urn-newsml-dpa-com-20090101-220220-99-215100,Gesundheit - Potsdam,dpa,,,21022022,Sueddeutsche
Zigarettenautomat in Schkeuditz aufgesprengt,20022022_12:04,https://www.sueddeutsche.de/panorama/kriminalitaet-schkeuditz-zigarettenautomat-in-schkeuditz-aufgesprengt-dpa.urn-newsml-dpa-com-20090101-220220-99-215078,Kriminalität - Schkeuditz,dpa,,,21022022,Sueddeutsche
Gedenken in Stuttgart an Anschlagsopfer von Hanau,20022022_11:53,https://www.sueddeutsche.de/politik/extremismus-stuttgart-gedenken-in-stuttgart-an-anschlagsopfer-von-hanau-dpa.urn-newsml-dpa-com-20090101-220220-99-214955,Extremismus - Stuttgart,dpa,,,21022022,Sueddeutsche
Sprit sparen im Winter: Tipps für die kalte Jahreszeit,20022022_11:51,https://www.sueddeutsche.de/panorama/sprit-sparen-im-winter-tipps-fuer-die-kalte-jahreszeit-1.5532813,,,,"Video
                    
                    
                        Sprit sparen im Winter: Tipps für die kalte Jahreszeit, Die frostigen Tage im Winter machen nicht nur Auto und Fahrer zu schaffen - sie belasten auch die Verbrauchsbilanz. Aber auch im Winter kann man durch das richtige Verhalten Sprit sparen.",21022022,Sueddeutsche
"Alte Gesichter, neues Geld",20022022_11:51,https://www.sueddeutsche.de/kultur/kryptowaehrungen-nfts-matt-damon-lebron-james-super-bowl-1.5532804,Netzkolumne,,Von Michael Moorstedt,"Warum Stars aus Sport und Unterhaltungsindustrie Reklame für Kryptowährungen und NFTs machen.
                        
                            Von Michael Moorstedt",21022022,Sueddeutsche
"Flamme aus, Feuerwerk an",20022022_11:49,https://www.sueddeutsche.de/sport/schlussfeier-liveticker-olympia-2022-peking-1.5532653,Olympia-Schlussfeier,,"Von Saskia Aleythe, Peking und Martin Schneider","Das Olympische Feuer erlischt: Thomas Bach erklärt ""wahrhaft außergewöhnliche Spiele"" in Peking für beendet. Zuvor findet der IOC-Präsident viele lobende Worte für den Gastgeber. Die Schlussfeier in der Liveticker-Nachlese. 
                        
                            Von Saskia Aleythe, Peking und Martin Schneider",21022022,Sueddeutsche
