Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Genehmigungsverfahren für Tesla-Fabrik läuft noch,2021-12-18 11:52:00,https://www.sueddeutsche.de/wirtschaft/auto-genehmigungsverfahren-fuer-tesla-fabrik-laeuft-noch-dpa.urn-newsml-dpa-com-20090101-211218-99-431402,Auto,dpa,,,18122021,Sueddeutsche
Wie ein deutscher Konzern in einen scheinbar fernen Konflikt geriet,2021-12-18 11:50:00,https://www.sueddeutsche.de/politik/china-litauen-deutschland-handelsstreit-1.5490656,Streit zwischen Litauen und China,,"Von Björn Finke, Brüssel, Christoph Giesen, Peking, und Kai Strittmatter, Kopenhagen","Der Handelsstreit zwischen Litauen und China eskaliert - und dem deutschen Autozulieferer Continental fehlen plötzlich Teile. Jetzt soll die EU helfen.
                        
                            Von Björn Finke, Brüssel, Christoph Giesen, Peking, und Kai Strittmatter, Kopenhagen",18122021,Sueddeutsche
"""Schuh Linse"" in Starnberg schließt",2021-12-18 11:41:00,https://www.sueddeutsche.de/muenchen/starnberg/traditionsgeschaeft-schuh-linse-in-starnberg-schliesst-1.5490150,Traditionsgeschäft,,Von Christina Rebhahn-Roither,"Seit 1969 verkauft das Familienunternehmen im einstigen Starnberger Kino Schuhe. Nun sperrt Hans Linse das gleichnamige Geschäft schweren Herzens zu. Die Gesamtlage sei nicht mehr tragbar gewesen, sagt er. Online will er aber weitermachen.
                        
                            Von Christina Rebhahn-Roither",18122021,Sueddeutsche
"Weitsprung-Star Mihambo will an ihren ""Schwächen arbeiten""",2021-12-18 11:41:00,https://www.sueddeutsche.de/sport/leichtathletik-weitsprung-star-mihambo-will-an-ihren-schwaechen-arbeiten-dpa.urn-newsml-dpa-com-20090101-211218-99-431367,Leichtathletik,dpa,,,18122021,Sueddeutsche
Sterneküche vom Lieferdienst,2021-12-18 11:31:00,https://www.sueddeutsche.de/stil/sternekueche-lieferdienst-gourmetboxen-fine-dining-1.5489636,Essen und Trinken,,Von Marten Rolff,"Eigentlich war die Gourmetbox zum Verschicken mal eine Notlösung für coronageplagte Gastronomen, nun wird sie zum Geschäftsmodell. Immer mehr Sterneköche lassen Menüs deutschlandweit liefern. Wie gut funktioniert das? 
                        
                            Von Marten Rolff",18122021,Sueddeutsche
Ruhepause für Katzen und Vulkan,2021-12-18 11:29:00,https://www.sueddeutsche.de/panorama/ruhepause-fuer-katzen-und-vulkan-1.5491005,,,,"Video
                    
                    
                        Auf La Palma versorgen Beamte der spanischen Polizei obdachlose Hauskatzen.",18122021,Sueddeutsche
"Rost: Schalke und HSV ""fußballerisch einfach zu schwach""",2021-12-18 11:26:00,https://www.sueddeutsche.de/sport/fussball-rost-schalke-und-hsv-fussballerisch-einfach-zu-schwach-dpa.urn-newsml-dpa-com-20090101-211218-99-431164,Fußball,dpa,,,18122021,Sueddeutsche
Zum Fest der nächste überforderte Gegner,2021-12-18 11:21:00,https://www.sueddeutsche.de/sport/fc-bayern-wolfsburg-nagelsmann-hinrunde-lewandowski-mueller-1.5491001,FC Bayern,,Von Sebastian Fischer,"56 Tore, 43 Punkte, das ist die Bilanz des FC Bayern nach der Hinrunde. Das 4:0 gegen Wolfsburg zeigt noch mal eindrucksvoll, wie wenig die Bundesliga derzeit mit dem Rekordmeister mithalten kann.
                        
                            Von Sebastian Fischer",18122021,Sueddeutsche
Corona-Update: Inzidenz sinkt weiter,2021-12-18 11:20:00,https://www.sueddeutsche.de/panorama/corona-update-inzidenz-sinkt-weiter-1.5491003,,,,"Video
                    
                    
                        Die bundesweite Sieben-Tage-Inzidenz ist im Vergleich zum Vortag erneut gesunken. Das Robert Koch-Institut (RKI) gab den Wert am Freitagmorgen mit 321,8 an. Zum Vergleich: Am Vortag hatte der Wert bei 331,8 gelegen.",18122021,Sueddeutsche
"Erneut mehr als 1,1 Millionen Corona-Impfungen an einem Tag",2021-12-18 11:19:00,https://www.sueddeutsche.de/gesundheit/gesundheit-erneut-mehr-als-11-millionen-corona-impfungen-an-einem-tag-dpa.urn-newsml-dpa-com-20090101-211218-99-431134,Gesundheit,dpa,,,18122021,Sueddeutsche
Brand in Japan: Polizei verdächtigt Psychiatrie-Patienten,2021-12-18 11:19:00,https://www.sueddeutsche.de/panorama/braende-brand-in-japan-polizei-verdaechtigt-psychiatrie-patienten-dpa.urn-newsml-dpa-com-20090101-211218-99-429677,Brände,dpa,,,18122021,Sueddeutsche
