Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Weitere Corona-Fälle: Gladbacher Scally und Doucouré positiv,30122021_14:37,https://www.sueddeutsche.de/sport/fussball-moenchengladbach-weitere-corona-faelle-gladbacher-scally-und-doucour-positiv-dpa.urn-newsml-dpa-com-20090101-211230-99-545481,Fußball - Mönchengladbach,dpa,,,01012022,Sueddeutsche,sport
Historische 800-Kilo-Glocke von Friedhof gestohlen,30122021_14:36,https://www.sueddeutsche.de/panorama/kriminalitaet-dietzenbach-historische-800-kilo-glocke-von-friedhof-gestohlen-dpa.urn-newsml-dpa-com-20090101-211230-99-545465,Kriminalität - Dietzenbach,dpa,,,01012022,Sueddeutsche,panorama
Mann verbrennt in seinem Auto,30122021_14:36,https://www.sueddeutsche.de/muenchen/landkreismuenchen/ottobrunn-fahrzeugbrand-tiefgarage-1.5498943,Ottobrunn,,"Von Lukas Koperek, Ottobrunn","Der Fahrer kann den Wagen nicht mehr verlassen, nachdem dieser in einer Tiefgarage Feuer fängt.
                        
                            Von Lukas Koperek, Ottobrunn",01012022,Sueddeutsche,muenchen
Weitere Corona-Fälle: Gladbacher Scally und Doucouré positiv,30122021_14:36,https://www.sueddeutsche.de/sport/fussball-weitere-corona-faelle-gladbacher-scally-und-doucour-positiv-dpa.urn-newsml-dpa-com-20090101-211230-99-545458,Fußball,dpa,,,01012022,Sueddeutsche,sport
Autofahrer baut Unfall nach Verfolgungsfahrt,30122021_14:35,https://www.sueddeutsche.de/panorama/kriminalitaet-peine-autofahrer-baut-unfall-nach-verfolgungsfahrt-dpa.urn-newsml-dpa-com-20090101-211230-99-545468,Kriminalität - Peine,dpa,,,01012022,Sueddeutsche,panorama
"Die oben nehmen Koks, die unten Heroin",30122021_14:32,https://www.sueddeutsche.de/medien/tatort-dortmund-gier-und-angst-faber-1.5498900,Tatort aus Dortmund,,Von Claudia Fromme,"Im Dortmunder Fall ""Gier und Angst"" sind alle benebelt, vielleicht ist er deshalb etwas langsam. 
                        
                            Von Claudia Fromme",01012022,Sueddeutsche,medien
Tristesse nach dem Fest,30122021_14:32,https://www.sueddeutsche.de/medien/tatort-stuttgart-videobeweis-1.5498902,Tatort aus Stuttgart,,Von Claudia Tieschky,"Im neuen Stuttgarter Fall zeigt ein Video scheinbar einvernehmlichen Sex nach einer Firmenparty. Ist den Bildern zu trauen?
                        
                            Von Claudia Tieschky",01012022,Sueddeutsche,medien
Darts-Weltverband: WM in London wird nicht abgebrochen,30122021_14:32,https://www.sueddeutsche.de/sport/darts-darts-weltverbandwminlondon-wird-nicht-abgebrochen-dpa.urn-newsml-dpa-com-20090101-211230-99-545341,Darts,dpa,,,01012022,Sueddeutsche,sport
Mörderische Verantwortungslosigkeit,30122021_14:30,https://www.sueddeutsche.de/kultur/klimawandel-55-voices-for-democracy-claus-leggewie-1.5498840,"Reihe ""55 Voices for Democracy""",,Gastbeitrag von Claus Leggewie,"Krisen haben schon immer zu unwahrscheinlichen Bündnissen geführt. Auch jetzt wäre es an der Zeit, neue Allianzen gegen Rechtspopulismus und die Klimakatastrophe zu schmieden.
                        
                            Gastbeitrag von Claus Leggewie",01012022,Sueddeutsche,kultur
Allein im dunklen Wald,30122021_14:30,https://www.sueddeutsche.de/medien/yellowjackets-juliette-lewis-christina-ricci-1.5498904,"""Yellowjackets"" bei Sky",,Von Magdalena Pulz,"""Yellowjackets"" erzählt die Geschichte einer jungen Frauen-Fußballmannschaft, die sich nach einem Flugzeugabsturz im Wald und in sich selbst verliert.
                        
                            Von Magdalena Pulz",01012022,Sueddeutsche,medien
Gewaltiger Anstieg von Corona-Fällen in Großbritannien,30122021_14:28,https://www.sueddeutsche.de/gesundheit/gesundheit-gewaltiger-anstieg-von-corona-faellen-in-grossbritannien-dpa.urn-newsml-dpa-com-20090101-211230-99-542824,Gesundheit,dpa,,,01012022,Sueddeutsche,gesundheit
