Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Sachsen will Wissenschaft und Forschung neu aufstellen,25012022_10:19,https://www.sueddeutsche.de/wissen/wissenschaft-dresden-sachsen-will-wissenschaft-und-forschung-neu-aufstellen-dpa.urn-newsml-dpa-com-20090101-220125-99-841738,Wissenschaft - Dresden,dpa,,,25012022,Sueddeutsche,wissen
"Kinderschutzbund erinnert an ""Nummer gegen Kummer""",25012022_10:19,https://www.sueddeutsche.de/bildung/schulen-kiel-kinderschutzbund-erinnert-an-nummer-gegen-kummer-dpa.urn-newsml-dpa-com-20090101-220125-99-841709,Schulen - Kiel,dpa,,,25012022,Sueddeutsche,bildung
St. Pauli muss nach Afrika-Cup auf Kyereh verzichten,25012022_10:17,https://www.sueddeutsche.de/sport/fussball-hamburg-st-pauli-muss-nach-afrika-cup-auf-kyereh-verzichten-dpa.urn-newsml-dpa-com-20090101-220125-99-841710,Fußball - Hamburg,dpa,,,25012022,Sueddeutsche,sport
Türkei wegen Inhaftierung von Yücel verurteilt,25012022_10:16,https://www.sueddeutsche.de/politik/egmr-urteil-tuerkei-yuecel-1.5514623,Europäischer Gerichtshof für Menschenrechte,,,"Das Vorgehen des Staates hat nach Auffassung des EGMR die Menschenrechte Yücels auf Freiheit, Sicherheit und freie Meinungsäußerung verletzt. Ankara soll 13 300 Euro Entschädigung an den Journalisten zahlen.",25012022,Sueddeutsche,politik
Reederei MSC und Lufthansa wollen bei Alitalia-Nachfolgerin einsteigen,25012022_10:15,https://www.sueddeutsche.de/wirtschaft/ita-airways-msc-lufthansa-1.5514587,Luftfahrt,,"Von Jens Flottau, Frankfurt","Die neue italienische Fluggesellschaft ITA Airways sucht einen neuen Investor. Mit MSC scheint sie ihn gefunden zu haben.
                        
                            Von Jens Flottau, Frankfurt",25012022,Sueddeutsche,wirtschaft
Nach Bombendrohung: Polizei ermittelt gegen Unbekannt,25012022_10:14,https://www.sueddeutsche.de/panorama/kriminalitaet-kassel-nach-bombendrohung-polizei-ermittelt-gegen-unbekannt-dpa.urn-newsml-dpa-com-20090101-220125-99-841586,Kriminalität - Kassel,dpa,,,25012022,Sueddeutsche,panorama
Indonesien: Viele Tote in Karaoke-Bar,25012022_10:14,https://www.sueddeutsche.de/panorama/indonesien-viele-tote-in-karaoke-bar-1.5514688,,,,"Video
                    
                    
                        Zuvor hatte es dort eine Schlägerei zwischen zwei rivalisierenden Jugendbanden gegeben.",25012022,Sueddeutsche,panorama
"Kaweh Niroomand: ""Gefährlicher, einkaufen zu gehen""",25012022_10:13,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-kaweh-niroomand-gefaehrlicher-einkaufen-zu-gehen-dpa.urn-newsml-dpa-com-20090101-220125-99-841626,Gesundheit - Berlin,dpa,,,25012022,Sueddeutsche,gesundheit
Sollte ich mein Kleinkind gegen Covid impfen lassen?,25012022_10:10,https://www.sueddeutsche.de/gesundheit/corona-impfung-kleinkinder-off-label-1.5514106,Corona,,Von Felix Hütten,"Einen zugelassenen Impfstoff gibt es für Kinder unter fünf Jahren noch nicht. Was Expertinnen und Experten zu einer Off-Label-Impfung sagen. 
                        
                            Von Felix Hütten",25012022,Sueddeutsche,gesundheit
Die Nachteule schaut zu,25012022_10:10,https://www.sueddeutsche.de/sport/skispringen-olympia-wellinger-peking-1.5514430,Skispringen bei Olympia,,Von Volker Kreisl,"Vor vier Jahren erwies sich Andreas Wellinger in Hochform - als weinender und feiernder Skisprung-Olympiasieger. Nun verpasst er mangels Form die Spiele in Peking.
                        
                            Von Volker Kreisl",25012022,Sueddeutsche,sport
Was die Roller fürs Klima bedeuten (können),25012022_10:10,https://www.sueddeutsche.de/wirtschaft/verkehr-was-die-roller-fuers-klima-bedeuten-koennen-dpa.urn-newsml-dpa-com-20090101-220125-99-841100,Verkehr,dpa,,,25012022,Sueddeutsche,wirtschaft
Polohemden und Obamas Aura: Wiegert gibt private Einblicke,25012022_10:09,https://www.sueddeutsche.de/sport/handball-magdeburg-polohemden-und-obamas-aurawiegert-gibt-private-einblicke-dpa.urn-newsml-dpa-com-20090101-220125-99-841559,Handball - Magdeburg,dpa,,,25012022,Sueddeutsche,sport
Neue Präsidentin des Bundesarbeitsgerichts berufen,25012022_10:07,https://www.sueddeutsche.de/karriere/arbeit-erfurt-neue-praesidentin-des-bundesarbeitsgerichts-berufen-dpa.urn-newsml-dpa-com-20090101-220125-99-841546,Arbeit - Erfurt,dpa,,,25012022,Sueddeutsche,karriere
Biden beleidigt Reporter,25012022_10:06,https://www.sueddeutsche.de/politik/biden-beleidigt-reporter-1.5514686,,,,"Video
                    
                    
                        Vorausgegangen war eine Frage des Fox-News-Reporters Peter Doocy.",25012022,Sueddeutsche,politik
VfL-Sportchef verwundert: Kein Angebot für Weghorst,25012022_10:05,https://www.sueddeutsche.de/sport/fussball-vfl-sportchef-verwundert-kein-angebot-fuer-weghorst-dpa.urn-newsml-dpa-com-20090101-220125-99-841356,Fußball,dpa,,,25012022,Sueddeutsche,sport
Unbekannte legen Fahrrad auf Gleise: Lok beschädigt,25012022_10:05,https://www.sueddeutsche.de/panorama/kriminalitaet-luenen-unbekannte-legen-fahrrad-auf-gleise-lok-beschaedigt-dpa.urn-newsml-dpa-com-20090101-220125-99-841479,Kriminalität - Lünen,dpa,,,25012022,Sueddeutsche,panorama
Trotz Corona mehr Ausbildungsverträge in Sachsens Handwerk,25012022_10:04,https://www.sueddeutsche.de/service/handwerk-dresden-trotz-corona-mehr-ausbildungsvertraege-in-sachsens-handwerk-dpa.urn-newsml-dpa-com-20090101-220125-99-841477,Handwerk - Dresden,dpa,,,25012022,Sueddeutsche,service
Fortuna-Fans fordern Trainerwechsel,25012022_10:04,https://www.sueddeutsche.de/sport/fussball-duesseldorf-fortuna-fans-fordern-trainerwechsel-dpa.urn-newsml-dpa-com-20090101-220125-99-841480,Fußball - Düsseldorf,dpa,,,25012022,Sueddeutsche,sport
Schnee-Chaos in Istanbul,25012022_10:03,https://www.sueddeutsche.de/panorama/schnee-chaos-in-istanbul-1.5514682,,,,"Video
                    
                    
                        Ein heftiger Wintereinbruch hat die Türkei fest im Griff.",25012022,Sueddeutsche,panorama
Zahl der Erwerbstätigen in NRW leicht gestiegen,25012022_10:01,https://www.sueddeutsche.de/karriere/arbeitsmarkt-duesseldorf-zahl-der-erwerbstaetigen-in-nrwleicht-gestiegen-dpa.urn-newsml-dpa-com-20090101-220125-99-841481,Arbeitsmarkt - Düsseldorf,dpa,,,25012022,Sueddeutsche,karriere
Unfall sorgt für Sperrung auf der Autobahn 49,25012022_10:00,https://www.sueddeutsche.de/panorama/unfaelle-kassel-unfall-sorgt-fuer-sperrung-auf-der-autobahn-49-dpa.urn-newsml-dpa-com-20090101-220125-99-841457,Unfälle - Kassel,dpa,,,25012022,Sueddeutsche,panorama
Der Ersatz-Trump,25012022_10:00,https://www.sueddeutsche.de/politik/desantis-usa-trump-wahl-2024-1.5514350,US-Republikaner,,"Von Hubert Wetzel, Washington","Floridas Gouverneur Ron DeSantis will sich dem abgewählten Präsidenten nicht unterwerfen. Er könnte Donald Trump die Präsidentschaftskandidatur der Republikaner 2024 streitig machen.
                        
                            Von Hubert Wetzel, Washington",25012022,Sueddeutsche,politik
Ein Imperator namens Klavier,25012022_10:00,https://www.sueddeutsche.de/kultur/popkolumne-eels-pj-harvey-1.5514660,Popkolumne,,Von Juliane Liebert,"Über den heimlichen Herrscher der zeitgenössischen Popmusik. Und wie immerhin die ""Eels"" und PJ Harvey sich ihm widersetzen.
                        
                            Von Juliane Liebert",25012022,Sueddeutsche,kultur
CDU-Fraktionschef Hagel droht Max Otte mit Parteiausschluss,25012022_09:58,https://www.sueddeutsche.de/politik/bundespraesident-stuttgart-cdu-fraktionschef-hagel-droht-max-otte-mit-parteiausschluss-dpa.urn-newsml-dpa-com-20090101-220125-99-841403,Bundespräsident - Stuttgart,dpa,,,25012022,Sueddeutsche,politik
Trainerexperte Funkel überzeugt: HSV kann Aufstieg schaffen,25012022_09:57,https://www.sueddeutsche.de/sport/fussball-hamburg-trainerexperte-funkel-ueberzeugt-hsvkann-aufstieg-schaffen-dpa.urn-newsml-dpa-com-20090101-220125-99-841233,Fußball - Hamburg,dpa,,,25012022,Sueddeutsche,sport
"Berlin bekommt 3,6 Milliarden Euro von anderen Ländern",25012022_09:55,https://www.sueddeutsche.de/wirtschaft/finanzen-berlin-berlin-bekommt-36-milliarden-euro-von-anderen-laendern-dpa.urn-newsml-dpa-com-20090101-220125-99-841380,Finanzen - Berlin,dpa,,,25012022,Sueddeutsche,wirtschaft
Barty dominiert Tennis-Viertelfinale bei den Australian Open,25012022_09:53,https://www.sueddeutsche.de/sport/tennis-barty-dominiert-tennis-viertelfinale-bei-den-australian-open-dpa.urn-newsml-dpa-com-20090101-220125-99-841218,Tennis,dpa,,,25012022,Sueddeutsche,sport
VfL-Sportchef wundert sich: Kein Angebot für Weghorst,25012022_09:53,https://www.sueddeutsche.de/sport/fussball-wolfsburg-vfl-sportchef-wundert-sich-kein-angebot-fuer-weghorst-dpa.urn-newsml-dpa-com-20090101-220125-99-841324,Fußball - Wolfsburg,dpa,,,25012022,Sueddeutsche,sport
Diese lächerliche Boshaftigkeit des Schicksals,25012022_09:53,https://www.sueddeutsche.de/kultur/abbas-khider-der-erinnerungsfaelscher-folter-roman-1.5512298,Porträt des Schriftstellers Abbas Khider,,Von Sonja Zekri,"Der deutsch-irakische Schriftsteller Abbas Khider war zwei Jahre in einem Foltergefängnis, nun liegt sein neuer Roman ""Der Erinnerungsfälscher"" vor. Ist Schreiben Traumatherapie? Eine Begegnung in Berlin.
                        
                            Von Sonja Zekri",25012022,Sueddeutsche,kultur
" ""Unsere Elternhäuser sind brüchiger und stärker belastet als früher""",25012022_09:52,https://sz-magazin.sueddeutsche.de/gesundheit/psychisch-krank-kinder-jugendliche-depression-91170?reduced=true,Psychische Gesundheit,,Interview von Kristina Ratsch,"Was tun, wenn das eigene Kind psychisch erkrankt? Wenn es das Mittagessen nicht mehr anrührt, sich selbst verletzt oder sich weigert, das Bett zu verlassen? Der Kinder- und Jugendpsychiater Gottfried Maria Barth erklärt, auf welche Anzeichen man achten sollte und wie Eltern am besten helfen können.
                        
                            Interview von Kristina Ratsch",25012022,Sueddeutsche,gesundheit
Zahl der Erwerbstätigen in Hessen im Jahr 2021 stabil,25012022_09:50,https://www.sueddeutsche.de/karriere/arbeitsmarkt-wiesbaden-zahl-der-erwerbstaetigen-in-hessen-im-jahr-2021-stabil-dpa.urn-newsml-dpa-com-20090101-220125-99-841314,Arbeitsmarkt - Wiesbaden,dpa,,,25012022,Sueddeutsche,karriere
Gislasons große Aufgabe,25012022_09:49,https://www.sueddeutsche.de/sport/handball-em-deutschland-kommentar-gislason-1.5514360,Deutsches Team bei der Handball-EM,,Kommentar von Ralf Tögel,"Meinung
                    
                    
                        Nach der EM muss der Bundestrainer einen Weg finden, dass die vielen jungen Spieler nicht doch wieder den alten Haudegen weichen müssen. Denn das wäre das falsche Signal. 
                        
                            Kommentar von Ralf Tögel",25012022,Sueddeutsche,sport
Bautzen will Impfpflicht in der Pflege nicht umsetzen,25012022_09:47,https://www.sueddeutsche.de/gesundheit/krankheiten-bautzen-bautzen-will-impfpflicht-in-der-pflege-nicht-umsetzen-dpa.urn-newsml-dpa-com-20090101-220125-99-841212,Krankheiten - Bautzen,dpa,,,25012022,Sueddeutsche,gesundheit
Kaum Solaranlagen auf landeseigenen Dächern,25012022_09:47,https://www.sueddeutsche.de/wirtschaft/energie-hannover-kaum-solaranlagen-auf-landeseigenen-daechern-dpa.urn-newsml-dpa-com-20090101-220125-99-839892,Energie - Hannover,dpa,,,25012022,Sueddeutsche,wirtschaft
Niedersachsen erhält mehr Geld aus Finanzausgleich,25012022_09:46,https://www.sueddeutsche.de/wirtschaft/finanzen-hannover-niedersachsen-erhaelt-mehr-geld-aus-finanzausgleich-dpa.urn-newsml-dpa-com-20090101-220125-99-841235,Finanzen - Hannover,dpa,,,25012022,Sueddeutsche,wirtschaft
AfD prüft Vorgehen nach Scheitern von Eilanträgen,25012022_09:44,https://www.sueddeutsche.de/politik/landtag-schleswig-afdprueft-vorgehen-nach-scheitern-von-eilantraegen-dpa.urn-newsml-dpa-com-20090101-220125-99-841202,Landtag - Schleswig,dpa,,,25012022,Sueddeutsche,politik
Medienbericht: Jako will VfB-Investor werden,25012022_09:42,https://www.sueddeutsche.de/sport/fussball-stuttgart-medienbericht-jako-will-vfb-investor-werden-dpa.urn-newsml-dpa-com-20090101-220125-99-841143,Fußball - Stuttgart,dpa,,,25012022,Sueddeutsche,sport
"HSV-Trainer über Zuschauerlimit: ""Mal die Augen aufmachen""",25012022_09:41,https://www.sueddeutsche.de/sport/fussball-hsv-trainer-ueber-zuschauerlimit-mal-die-augen-aufmachen-dpa.urn-newsml-dpa-com-20090101-220125-99-840947,Fußball,dpa,,,25012022,Sueddeutsche,sport
