Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Es gibt in diesem System Verlierer, auf die niemand achtet""",18012022_14:22,https://www.sueddeutsche.de/muenchen/muenchen-obdachlos-migration-hilfe-armut-1.5493856,Wohnungslose Zuwanderer in München,,Interview von Marija Barišić,"Das seien ihre Klienten, sagt Andreea Garlonta, Leiterin der Migrationsberatung ""Schiller 25"". Sie verschafft Zuwanderern in Not einen Schlafplatz - und kämpft mit ihnen gegen Ausbeutung.
                        
                            Interview von Marija Barišić",18012022,Sueddeutsche,muenchen
"Wetten, dass es aus ist?",18012022_14:21,https://www.sueddeutsche.de/panorama/promis-michelle-hunziker-katy-perry-orlando-bloom-lily-ebert-kiefer-sutherland-jim-carrey-1.5509969,Leute,,,"Michelle Hunziker trennt sich von ihrem Mann, Orlando Bloom lässt Zahnseide bei Katy Perry liegen, und eine Urgroßmutter rächt sich mit 35 Urenkeln an den Nazis.",18012022,Sueddeutsche,panorama
Beerbaum weiter unter Druck - Verband prüft Verfahren,18012022_14:20,https://www.sueddeutsche.de/sport/pferdesport-beerbaum-weiter-unter-druck-verband-prueft-verfahren-dpa.urn-newsml-dpa-com-20090101-220118-99-755073,Pferdesport,dpa,,,18012022,Sueddeutsche,sport
Malteserin Roberta Metsola neue Präsidentin des EU-Parlaments,18012022_14:18,https://www.sueddeutsche.de/panorama/malteserin-roberta-metsola-neue-praesidentin-des-eu-parlaments-1.5510022,,,,"Video
                    
                    
                        Sie ist erst die dritte Frau auf dem Posten und die jüngste Person überhaupt: Die Malteserin Roberta Metsola ist zur neuen Präsidentin des EU-Parlaments gewählt worden.",18012022,Sueddeutsche,panorama
Roberta Metsola neue Präsidentin des EU-Parlaments,18012022_14:18,https://www.sueddeutsche.de/politik/eu-roberta-metsola-neue-praesidentin-des-eu-parlaments-dpa.urn-newsml-dpa-com-20090101-220118-99-752029,EU,dpa,,,18012022,Sueddeutsche,politik
Ihr Teufel!,18012022_14:17,https://www.sueddeutsche.de/wissen/psychologie-1.5510017,Psychologie,,Von Sebastian Herrmann,"Vertretern der politischen Gegenseite wird oft das Schlimmste unterstellt. Doch es existiert ein Gegenmittel, das Dialog ermöglichen könnte.
                        
                            Von Sebastian Herrmann",18012022,Sueddeutsche,wissen
Handball-Talent Winterberg bleibt Buxtehuder SV treu,18012022_14:17,https://www.sueddeutsche.de/sport/handball-buxtehude-handball-talent-winterberg-bleibt-buxtehuder-sv-treu-dpa.urn-newsml-dpa-com-20090101-220118-99-755034,Handball - Buxtehude,dpa,,,18012022,Sueddeutsche,sport
Reul: Sicherheitsbehörden auf Omikron-Welle vorbereitet,18012022_14:15,https://www.sueddeutsche.de/politik/landtag-duesseldorf-reul-sicherheitsbehoerden-auf-omikron-welle-vorbereitet-dpa.urn-newsml-dpa-com-20090101-220118-99-754927,Landtag - Düsseldorf,dpa,,,18012022,Sueddeutsche,politik
Das deutsche Uhrwerk tickt noch immer,18012022_14:14,https://www.sueddeutsche.de/sport/australian-open-kohlschreiber-tennis-1.5509892,Australian Open,,Von Gerald Kleffmann,"Philipp Kohlschreiber ist 38 Jahre alt - und spielt nach wie vor gutes Tennis. In Melbourne steht er in Runde zwei. Trotzdem ist das Unvorstellbare möglich: 2022 könnte seine letzte Saison sein.
                        
                            Von Gerald Kleffmann",18012022,Sueddeutsche,sport
Gericht äußert Zweifel an Bürostuhl-Kündigung im Bistum Köln,18012022_14:13,https://www.sueddeutsche.de/panorama/kirche-gericht-aeussert-zweifel-an-buerostuhl-kuendigung-im-bistum-koeln-dpa.urn-newsml-dpa-com-20090101-220118-99-754824,Kirche,dpa,,,18012022,Sueddeutsche,panorama
Staatskanzlei rechtfertigt Wüst-Foto ohne Maske und Abstand,18012022_14:13,https://www.sueddeutsche.de/politik/regierung-issum-staatskanzlei-rechtfertigt-wuest-foto-ohne-maske-und-abstand-dpa.urn-newsml-dpa-com-20090101-220118-99-754925,Regierung - Issum,dpa,,,18012022,Sueddeutsche,politik
Nach Kerber-Aus keine Deutsche bei Australian Open,18012022_14:12,https://www.sueddeutsche.de/sport/tennis-nach-kerber-aus-keine-deutsche-bei-australian-open-dpa.urn-newsml-dpa-com-20090101-220118-99-750657,Tennis,dpa,,,18012022,Sueddeutsche,sport
Drittligist Halle löst Vertrag mit Menig auf,18012022_14:12,https://www.sueddeutsche.de/sport/fussball-halle-saale-drittligist-halle-loest-vertrag-mit-menig-auf-dpa.urn-newsml-dpa-com-20090101-220118-99-754910,Fußball - Halle (Saale),dpa,,,18012022,Sueddeutsche,sport
Mehr als 70.000 Menschen demonstrieren gegen Corona-Politik,18012022_14:11,https://www.sueddeutsche.de/politik/demonstrationen-mehr-als-70000-menschen-demonstrieren-gegen-corona-politik-dpa.urn-newsml-dpa-com-20090101-220117-99-745843,Demonstrationen,dpa,,,18012022,Sueddeutsche,politik
Gericht äußert Zweifel an Bürostuhl-Kündigung im Bistum Köln,18012022_14:11,https://www.sueddeutsche.de/panorama/kirche-koeln-gericht-aeussert-zweifel-an-buerostuhl-kuendigung-im-bistum-koeln-dpa.urn-newsml-dpa-com-20090101-220117-99-743929,Kirche - Köln,dpa,,,18012022,Sueddeutsche,panorama
Sachsen will auf grünen Wasserstoff setzen,18012022_14:09,https://www.sueddeutsche.de/politik/kabinett-dresden-sachsen-will-auf-gruenen-wasserstoff-setzen-dpa.urn-newsml-dpa-com-20090101-220117-99-744026,Kabinett - Dresden,dpa,,,18012022,Sueddeutsche,politik
Handball-EM im Würgegriff von Corona - Sorgen in der Liga,18012022_14:09,https://www.sueddeutsche.de/sport/handball-handball-em-im-wuergegriff-von-corona-sorgen-in-der-liga-dpa.urn-newsml-dpa-com-20090101-220118-99-754585,Handball,dpa,,,18012022,Sueddeutsche,sport
