Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
CO2-Ausgleich: Hamburger Flughafen pflanzt 100 000 Bäume,18112021_13:36,https://www.sueddeutsche.de/wissen/klima-hamburg-co2-ausgleich-hamburger-flughafen-pflanzt-100-000-baeume-dpa.urn-newsml-dpa-com-20090101-211118-99-48566,Klima - Hamburg,dpa,,,18112021,Sueddeutsche
"Kretschmer will ""Wellenbrecher"" für Pandemie",18112021_13:34,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-kretschmer-will-wellenbrecher-fuer-pandemie-dpa.urn-newsml-dpa-com-20090101-211118-99-46034,Gesundheit - Dresden,dpa,,,18112021,Sueddeutsche
Bobic verteidigt volles Stadion in Berlin,18112021_13:33,https://www.sueddeutsche.de/sport/fussball-bobic-verteidigt-volles-stadion-in-berlin-dpa.urn-newsml-dpa-com-20090101-211118-99-48560,Fußball,dpa,,,18112021,Sueddeutsche
Abgeordnetenhaus alarmiert wegen Corona-Entwicklung,18112021_13:33,https://www.sueddeutsche.de/politik/abgeordnetenhaus-berlin-abgeordnetenhaus-alarmiert-wegen-corona-entwicklung-dpa.urn-newsml-dpa-com-20090101-211118-99-46207,Abgeordnetenhaus - Berlin,dpa,,,18112021,Sueddeutsche
Schumacher hofft noch auf ersten Punkt im Premierenjahr,18112021_13:30,https://www.sueddeutsche.de/sport/motorsport-schumacher-hofft-noch-auf-ersten-punkt-im-premierenjahr-dpa.urn-newsml-dpa-com-20090101-211118-99-48510,Motorsport,dpa,,,18112021,Sueddeutsche
Belarus: Migranten verbringen Nacht unter freiem Himmel,18112021_13:29,https://www.sueddeutsche.de/politik/migration-belarus-migranten-verbringen-nacht-unter-freiem-himmel-dpa.urn-newsml-dpa-com-20090101-211118-99-43770,Migration,dpa,,,18112021,Sueddeutsche
Ernst ruft zu Impfungen zum Schutz von Minderjährigen auf,18112021_13:28,https://www.sueddeutsche.de/politik/landtag-potsdam-ernst-ruft-zu-impfungen-zum-schutz-von-minderjaehrigen-auf-dpa.urn-newsml-dpa-com-20090101-211118-99-46968,Landtag - Potsdam,dpa,,,18112021,Sueddeutsche
Staatliche Kunstsammlungen Dresden: Jahresprogramm 2022,18112021_13:27,https://www.sueddeutsche.de/kultur/museen-dresden-staatliche-kunstsammlungen-dresden-jahresprogramm-2022-dpa.urn-newsml-dpa-com-20090101-211118-99-48475,Museen - Dresden,dpa,,,18112021,Sueddeutsche
"Theater Plauen-Zwickau gründet neue Sparte ""Junges Theater""",18112021_13:26,https://www.sueddeutsche.de/kultur/theater-zwickau-theater-plauen-zwickau-gruendet-neue-sparte-junges-theater-dpa.urn-newsml-dpa-com-20090101-211118-99-48430,Theater - Zwickau,dpa,,,18112021,Sueddeutsche
IG Metall: Zusätzliche Stellen bei Mercedes-Benz möglich,18112021_13:22,https://www.sueddeutsche.de/wirtschaft/auto-berlin-ig-metall-zusaetzliche-stellen-bei-mercedes-benz-moeglich-dpa.urn-newsml-dpa-com-20090101-211117-99-37816,Auto - Berlin,dpa,,,18112021,Sueddeutsche
Bundestag beschließt neues Corona-Gesetz,18112021_13:22,https://www.sueddeutsche.de/politik/corona-regeln-gesetz-bundestag-ministerpraesidentenkonferenz-1.5467002,Pandemie,,Liveblog von SZ-Autorinnen und Autoren,"SPD, Grüne und FDP stimmen geschlossen für ein neues Infektionsschutzgesetz. Die Union droht damit, es im Bundesrat zu blockieren. Die Ministerpräsidentenkonferenz, die um 13 Uhr beginnen sollte, verzögert sich nun mindestens um eine Stunde.  
                        
                            Liveblog von SZ-Autorinnen und Autoren",18112021,Sueddeutsche
VfB Stuttgart verlängert langfristig mit Sturmtalent Sankoh,18112021_13:20,https://www.sueddeutsche.de/sport/fussball-vfb-stuttgart-verlaengert-langfristig-mit-sturmtalent-sankoh-dpa.urn-newsml-dpa-com-20090101-211118-99-48374,Fußball,dpa,,,18112021,Sueddeutsche
Diebe lenken Verkäuferin ab und plündern Kasse,18112021_13:18,https://www.sueddeutsche.de/panorama/kriminalitaet-plau-am-see-diebe-lenken-verkaeuferin-ab-und-pluendern-kasse-dpa.urn-newsml-dpa-com-20090101-211118-99-48328,Kriminalität - Plau am See,dpa,,,18112021,Sueddeutsche
VfB Stuttgart verlängert langfristig mit Sturmtalent Sankoh,18112021_13:17,https://www.sueddeutsche.de/sport/fussball-stuttgart-vfb-stuttgart-verlaengert-langfristig-mit-sturmtalent-sankoh-dpa.urn-newsml-dpa-com-20090101-211118-99-48326,Fußball - Stuttgart,dpa,,,18112021,Sueddeutsche
Bundestag stimmt für Corona-Maßnahmen der Ampel,18112021_13:16,https://www.sueddeutsche.de/gesundheit/gesundheit-bundestag-stimmt-fuer-corona-massnahmen-der-ampel-dpa.urn-newsml-dpa-com-20090101-211118-99-47506,Gesundheit,dpa,,,18112021,Sueddeutsche
Amtliches Ergebnis: 203.768 Unterschriften für Volksbegehren,18112021_13:15,https://www.sueddeutsche.de/bayern/gesellschaft-muenchen-amtliches-ergebnis-203768-unterschriften-fuer-volksbegehren-dpa.urn-newsml-dpa-com-20090101-211118-99-48308,Gesellschaft - München,dpa,,,18112021,Sueddeutsche
Kommunen im Leipziger Umland sagen Weihnachtsmärkte ab,18112021_13:15,https://www.sueddeutsche.de/gesundheit/gesundheit-kommunen-im-leipziger-umland-sagen-weihnachtsmaerkte-ab-dpa.urn-newsml-dpa-com-20090101-211118-99-48257,Gesundheit,dpa,,,18112021,Sueddeutsche
Tod zweier Deutscher in Paraguay: Verdächtiger gefasst,18112021_13:14,https://www.sueddeutsche.de/bayern/kriminalitaet-itaugu-tod-zweier-deutscher-in-paraguay-verdaechtiger-gefasst-dpa.urn-newsml-dpa-com-20090101-211118-99-48079,Kriminalität - Itauguá,dpa,,,18112021,Sueddeutsche
Corona-Krisenstab: Kommunen sollen Impftempo erhöhen,18112021_13:14,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-corona-krisenstab-kommunen-sollen-impftempo-erhoehen-dpa.urn-newsml-dpa-com-20090101-211118-99-48275,Gesundheit - Hannover,dpa,,,18112021,Sueddeutsche
Kaniber: Lage auf Schweinemarkt desaströs,18112021_13:13,https://www.sueddeutsche.de/bayern/agrar-muenchen-kaniber-lage-auf-schweinemarkt-desastroes-dpa.urn-newsml-dpa-com-20090101-211118-99-48078,Agrar - München,dpa,,,18112021,Sueddeutsche
Merkel und die Wand,18112021_13:13,https://www.sueddeutsche.de/politik/merkel-und-die-wand-1.5467400,,,,"Video
                    
                    
                        In der Bundestagsdebatte zur Corona-Politik hat Grünen-Fraktionschefin Katrin Göring-Eckardt die amtierende Bundeskanzlerin Angela Merkel zu deren Freude gelobt.",18112021,Sueddeutsche
Ohne Kramaric? Hoffenheims Kampf gegen die Unbeständigkeit,18112021_13:11,https://www.sueddeutsche.de/sport/fussball-zuzenhausen-ohne-kramaric-hoffenheims-kampf-gegen-die-unbestaendigkeit-dpa.urn-newsml-dpa-com-20090101-211118-99-47256,Fußball - Zuzenhausen,dpa,,,18112021,Sueddeutsche
Es ist zum Heulen,18112021_12:10,https://www.sueddeutsche.de/meinung/coronavirus-medizin-ungeimpfte-rki-lothar-wieler-pandemie-notlage-neuinfektionen-1.5467394,Corona,,Kommentar von Werner Bartens,"Meinung
                    
                    
                        Uneinsichtige Ungeimpfte und dreiste Politiker verschlimmern die Notlage. Da platzt sogar RKI-Präsident Lothar Wieler der Kragen.
                        
                            Kommentar von Werner Bartens",18112021,Sueddeutsche
EU-Klimaziele stoßen bei deutschen Reedern auf Skepsis,18112021_12:10,https://www.sueddeutsche.de/wirtschaft/schifffahrt-hamburg-eu-klimaziele-stossen-bei-deutschen-reedern-auf-skepsis-dpa.urn-newsml-dpa-com-20090101-211118-99-48171,Schifffahrt - Hamburg,dpa,,,18112021,Sueddeutsche
