Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Viele haben oft niemanden mehr""",26122021_12:13,https://www.sueddeutsche.de/muenchen/starnberg/starnberg-krise-hilfe-psyche-not-1.5495529,Seelische Gesundheit,,Von Linus Freymark,"Vor allem ältere Menschen geraten über die Feiertage psychisch in eine Notsituation. Der Krisendienst hilft. Warum die Nachfrage deutlich steigt, weiß Regina Klusch.
                        
                            Von Linus Freymark",26122021,Sueddeutsche,muenchen
Das sind die Regeln für Urlaub in Europa,26122021_12:07,https://www.sueddeutsche.de/reise/urlaub-reise-europa-corona-auswaertiges-amt-einreise-1.5303333,Reisen und Corona,,"Von Daniela Gorgs (Daten), Benedict Witzenberger (Daten), Eva Dignös, Irene Helmes und Birgit Kruse","Welche Tests muss man an der Grenze vorlegen, wen erwartet nach der Einreise die Quarantäne? Der Überblick über die Regeln in den Urlaubsländern in einer Karte.
                        
                            Von Daniela Gorgs (Daten), Benedict Witzenberger (Daten), Eva Dignös, Irene Helmes und Birgit Kruse",26122021,Sueddeutsche,reise
Bilder des Tages,26122021_12:07,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211226-99-504829,Fotografie,dpa,,,26122021,Sueddeutsche,kultur
"Süle, Gnabry & Co.: Bayerns drängende Personalien 2022",26122021_12:06,https://www.sueddeutsche.de/sport/fussball-suele-gnabry-co-bayerns-draengende-personalien-2022-dpa.urn-newsml-dpa-com-20090101-211226-99-507190,Fußball,dpa,,,26122021,Sueddeutsche,sport
Mehr als sechs von zehn Briten bewerten Brexit negativ,26122021_12:05,https://www.sueddeutsche.de/leben/gesellschaft-mehr-als-sechs-von-zehn-briten-bewerten-brexit-negativ-dpa.urn-newsml-dpa-com-20090101-211226-99-507187,Gesellschaft,dpa,,,26122021,Sueddeutsche,leben
Mehr Parks und Gärten in die Städte,26122021_12:05,https://www.sueddeutsche.de/muenchen/freising/tu-muenchen-weihenstephan-stadtklima-gruenzuege-1.5495685,Freisinger Campus,,"Von Petra Schnirch, Freising","Die Deutsche Forschungsgemeinschaft fördert  Graduiertenkolleg ""Urbane Grüne Infrastruktur""
                        
                            Von Petra Schnirch, Freising",26122021,Sueddeutsche,muenchen
Gestrandet: Briten feiern Weihnachten am Bondi Beach in Sydney,26122021_11:59,https://www.sueddeutsche.de/panorama/gestrandet-briten-feiern-weihnachten-am-bondi-beach-in-sydney-1.5495699,,,,"Video
                    
                    
                        Derzeit gebe es keine Flüge heim ins Vereinigte Königreich, so berichtet einer der Sonnenbadenden. Also müsse er das Beste aus seiner Pandemielage machen.",26122021,Sueddeutsche,panorama
Corona-Inzidenz sinkt in Bayern,26122021_11:58,https://www.sueddeutsche.de/bayern/gesundheit-berlin-corona-inzidenz-sinkt-in-bayern-dpa.urn-newsml-dpa-com-20090101-211226-99-507180,Gesundheit - Berlin,dpa,,,26122021,Sueddeutsche,bayern
Mehrfache Verstöße gegen Corona-Regeln in Saarbrücker Club,26122021_11:56,https://www.sueddeutsche.de/gesundheit/gesundheit-saarbruecken-mehrfache-verstoesse-gegen-corona-regeln-in-saarbruecker-club-dpa.urn-newsml-dpa-com-20090101-211226-99-507167,Gesundheit - Saarbrücken,dpa,,,26122021,Sueddeutsche,gesundheit
Deutscher Tag in London: Chancen für Hempel und Clemens,26122021_11:56,https://www.sueddeutsche.de/sport/darts-deutscher-tag-in-london-chancen-fuer-hempel-und-clemens-dpa.urn-newsml-dpa-com-20090101-211226-99-505627,Darts,dpa,,,26122021,Sueddeutsche,sport
"Verfassungsschutz: Vorerst keine Zahlen zu ""Querdenkern""",26122021_11:54,https://www.sueddeutsche.de/service/jahreswechsel-verfassungsschutz-vorerst-keine-zahlen-zu-querdenkern-dpa.urn-newsml-dpa-com-20090101-211226-99-506806,Jahreswechsel,dpa,,,26122021,Sueddeutsche,service
CDU fordert Umsetzung des Kinderbauland-Bonus bis Jahresende,26122021_11:54,https://www.sueddeutsche.de/politik/landtag-erfurt-cdu-fordert-umsetzung-des-kinderbauland-bonus-bis-jahresende-dpa.urn-newsml-dpa-com-20090101-211226-99-507162,Landtag - Erfurt,dpa,,,26122021,Sueddeutsche,politik
Neue Woche wird mild und bringt viel Regen,26122021_11:53,https://www.sueddeutsche.de/panorama/wetter-essen-neue-woche-wird-mild-und-bringt-viel-regen-dpa.urn-newsml-dpa-com-20090101-211226-99-507127,Wetter - Essen,dpa,,,26122021,Sueddeutsche,panorama
Brennender Adventsschmuck: 30 Feuerwehrleute im Einsatz,26122021_11:52,https://www.sueddeutsche.de/panorama/braende-bad-salzuflen-brennender-adventsschmuck-30-feuerwehrleute-im-einsatz-dpa.urn-newsml-dpa-com-20090101-211226-99-507129,Brände - Bad Salzuflen,dpa,,,26122021,Sueddeutsche,panorama
92-Jährige verlässt nachts Seniorenheim und stirbt,26122021_11:51,https://www.sueddeutsche.de/panorama/notfaelle-bad-oeynhausen-92-jaehrige-verlaesst-nachts-seniorenheim-und-stirbt-dpa.urn-newsml-dpa-com-20090101-211226-99-507126,Notfälle - Bad Oeynhausen,dpa,,,26122021,Sueddeutsche,panorama
30-Jähriger soll Mutter erstochen haben: Festnahme,26122021_11:50,https://www.sueddeutsche.de/panorama/kriminalitaet-dortmund-30-jaehriger-soll-mutter-erstochen-haben-festnahme-dpa.urn-newsml-dpa-com-20090101-211226-99-507128,Kriminalität - Dortmund,dpa,,,26122021,Sueddeutsche,panorama
