Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Elbfähre frontal von Welle getroffen - Innenraum geflutet,17022022_16:16,https://www.sueddeutsche.de/panorama/elbfaehre-frontal-von-welle-getroffen-innenraum-geflutet-1.5531385,,,,"Video
                    
                    
                        Das Orkantief ""Ylenia"" sorgt für Hunderte Einsätze von Polizei und Feuerwehren. Zwei Autofahrer sterben. Für Freitagmittag wird schon das nächste Orkantief - ""Zeynep"" genannt - erwartet.",18022022,Sueddeutsche,panorama
Wie eine russische Invasion Biden schaden könnte,17022022_16:16,https://www.sueddeutsche.de/politik/konflikte-wie-eine-russische-invasion-biden-schaden-koennte-dpa.urn-newsml-dpa-com-20090101-220217-99-178067,Konflikte,dpa,,,18022022,Sueddeutsche,politik
Tonnenschwerer Bagger kippt an rutschiger Böschung um,17022022_16:15,https://www.sueddeutsche.de/panorama/unfaelle-weil-der-stadt-tonnenschwerer-bagger-kippt-an-rutschiger-boeschung-um-dpa.urn-newsml-dpa-com-20090101-220217-99-178132,Unfälle - Weil der Stadt,dpa,,,18022022,Sueddeutsche,panorama
Prozess um Grünes Gewölbe: Verhandlungstage fallen aus,17022022_16:15,https://www.sueddeutsche.de/panorama/prozesse-dresden-prozess-um-gruenes-gewoelbe-verhandlungstage-fallen-aus-dpa.urn-newsml-dpa-com-20090101-220217-99-178131,Prozesse - Dresden,dpa,,,18022022,Sueddeutsche,panorama
Investitionsbank: Vorbereitung auf Umzug in neues Gebäude,17022022_16:14,https://www.sueddeutsche.de/wirtschaft/banken-kiel-investitionsbank-vorbereitung-auf-umzug-in-neues-gebaeude-dpa.urn-newsml-dpa-com-20090101-220217-99-178123,Banken - Kiel,dpa,,,18022022,Sueddeutsche,wirtschaft
Tesla-Autopilot: US-Verkehrsaufsicht prüft Bremsprobleme,17022022_16:14,https://www.sueddeutsche.de/wirtschaft/auto-tesla-autopilot-us-verkehrsaufsicht-prueft-bremsprobleme-dpa.urn-newsml-dpa-com-20090101-220217-99-177591,Auto,dpa,,,18022022,Sueddeutsche,wirtschaft
Bewusstes Risiko,17022022_16:14,https://www.sueddeutsche.de/muenchen/muenchen-baureferentin-gruene-kommentar-1.5531358,Gescheiterte Wahl zur Baureferentin,,Kommentar von Heiner Effern,"Meinung
                    
                    
                        Anna Hanusch und die Grünen wussten, dass Fraktionsvorsitzende die formalen gesetzlichen Kriterien als Referentin im besten Fall nur knapp erfüllen würde. Nun könnte die bisherige Regierungspraxis bei der Besetzung der einflussreichen Posten ins Wanken geraten.
                        
                            Kommentar von Heiner Effern",18022022,Sueddeutsche,muenchen
Mann in U-Haft nach mutmaßlichem Kindesmissbrauch,17022022_16:13,https://www.sueddeutsche.de/panorama/kriminalitaet-stuttgart-mann-in-u-haft-nach-mutmasslichem-kindesmissbrauch-dpa.urn-newsml-dpa-com-20090101-220217-99-178106,Kriminalität - Stuttgart,dpa,,,18022022,Sueddeutsche,panorama
Unwetterwarnung für Berlin und Brandenburg aufgehoben,17022022_16:12,https://www.sueddeutsche.de/panorama/unwetter-potsdam-unwetterwarnung-fuer-berlin-und-brandenburg-aufgehoben-dpa.urn-newsml-dpa-com-20090101-220217-99-177435,Unwetter - Potsdam,dpa,,,18022022,Sueddeutsche,panorama
Frankreich zieht sich aus Mali zurück,17022022_16:11,https://www.sueddeutsche.de/politik/mali-frankreich-1.5531369,Anti-Terror-Einsatz,,Von Thomas Kirchner,"Paris und Verbündete ziehen Konsequenzen aus der Machtübernahme des Militärs und beenden nach acht Jahren ihren Einsatz gegen Terroristen des IS und von al-Qaida. 
                        
                            Von Thomas Kirchner",18022022,Sueddeutsche,politik
Land zieht Lockerung vor: Kretschmann gegen Fastnachtsumzüge,17022022_16:09,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-land-zieht-lockerung-vor-kretschmann-gegen-fastnachtsumzuege-dpa.urn-newsml-dpa-com-20090101-220217-99-176183,Gesundheit - Stuttgart,dpa,,,18022022,Sueddeutsche,gesundheit
Wie kam der vergiftete Schampus nach Weiden?,17022022_16:09,https://www.sueddeutsche.de/bayern/weiden-champagner-gift-1.5531140,Unfall im Restaurant,,"Von Deniz Aykanat, Weiden","Freunde trinken mit Ecstasy versetzten Champagner, einer von ihnen stirbt. Ermittler vermuten, dass es sich um Schmuggelware handelte. Doch wie gelangte sie ausgerechnet in die Oberpfalz?
                        
                            Von Deniz Aykanat, Weiden",18022022,Sueddeutsche,bayern
Barmer Pflegereport: 2030 mehr Bedarf in NRW als angenommen,17022022_16:09,https://www.sueddeutsche.de/gesundheit/krankenversicherung-essen-barmer-pflegereport-2030-mehr-bedarf-in-nrw-als-angenommen-dpa.urn-newsml-dpa-com-20090101-220217-99-178011,Krankenversicherung - Essen,dpa,,,18022022,Sueddeutsche,gesundheit
Hotelpläne für Neues Schloss Baden-Baden wackeln,17022022_16:09,https://www.sueddeutsche.de/politik/kommunen-baden-baden-hotelplaene-fuer-neues-schloss-baden-baden-wackeln-dpa.urn-newsml-dpa-com-20090101-220217-99-173625,Kommunen - Baden-Baden,dpa,,,18022022,Sueddeutsche,politik
Aktuell 50 Glasfaser-Projekte in Rheinland-Pfalz,17022022_16:07,https://www.sueddeutsche.de/politik/landtag-mainz-aktuell-50-glasfaser-projekte-in-rheinland-pfalz-dpa.urn-newsml-dpa-com-20090101-220217-99-178015,Landtag - Mainz,dpa,,,18022022,Sueddeutsche,politik
Corona-Aus für Fastnachtsumzüge: Karnevalsvereine in Geldnot,17022022_16:06,https://www.sueddeutsche.de/kultur/brauchtum-bad-duerrheim-corona-aus-fuer-fastnachtsumzuege-karnevalsvereine-in-geldnot-dpa.urn-newsml-dpa-com-20090101-220217-99-167995,Brauchtum - Bad Dürrheim,dpa,,,18022022,Sueddeutsche,kultur
Weil fordert Regelung für weitere Schutzmaßnahmen,17022022_16:05,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-weil-fordert-regelung-fuer-weitere-schutzmassnahmen-dpa.urn-newsml-dpa-com-20090101-220217-99-177986,Gesundheit - Hannover,dpa,,,18022022,Sueddeutsche,gesundheit
Lastwagen verliert mehrere Tausend Liter Klärschlamm,17022022_16:03,https://www.sueddeutsche.de/wirtschaft/verkehr-leutkirch-im-allgaeu-lastwagen-verliert-mehrere-tausend-liter-klaerschlamm-dpa.urn-newsml-dpa-com-20090101-220217-99-177981,Verkehr - Leutkirch im Allgäu,dpa,,,18022022,Sueddeutsche,wirtschaft
"Wo waren die, die ihn hätten stoppen können?",17022022_16:03,https://www.sueddeutsche.de/panorama/niels-hoegel-krankenpfleger-morde-oldenburg-prozess-kollegen-1.5531313,Fall Niels Högel,,"Von Peter Burghardt, Oldenburg","In Oldenburg hat der Prozess gegen ehemalige Kollegen und Vorgesetzte des Krankenpflegers Niels Högel begonnen, der 87 Menschen tötete. Über den schmalen Grat zwischen Wegschauen und Nicht-so-genau-Hinschauen.
                        
                            Von Peter Burghardt, Oldenburg",18022022,Sueddeutsche,panorama
Forscher arbeiten in Itzehoe an neuen Batterietechniken,17022022_16:03,https://www.sueddeutsche.de/wirtschaft/energie-itzehoe-forscher-arbeiten-in-itzehoe-an-neuen-batterietechniken-dpa.urn-newsml-dpa-com-20090101-220217-99-177622,Energie - Itzehoe,dpa,,,18022022,Sueddeutsche,wirtschaft
Rettung aus der Luft,17022022_16:02,https://sz-magazin.sueddeutsche.de/91254,Die Lösung für alles,,Von Michaela Haas,"Welche Rolle können Drohnen in Zukunft bei der medizinischen Versorgung spielen? In ersten Pilotprojekten haben die unbemannten Fluggeräte nicht nur erfolgreich Medikamente transportiert, sondern auch schon Leben gerettet.
                        
                            Von Michaela Haas",18022022,Sueddeutsche,91254
BGH verbietet DocMorris Gewinnspiel,17022022_16:00,https://www.sueddeutsche.de/panorama/prozesse-bgh-verbietet-docmorris-gewinnspiel-dpa.urn-newsml-dpa-com-20090101-220217-99-171401,Prozesse,dpa,,,18022022,Sueddeutsche,panorama
Das perfekte Dinner im Park,17022022_16:00,https://sz-magazin.sueddeutsche.de/91241,Gewinnen,,Von ,"Diese Woche verlosen wir eine robuste Kühlbox – inklusive bruchsicherer Weinbecher und einer Tasche, in der sich sogar heiße Asche transportieren lässt.
                        
                            Von",18022022,Sueddeutsche,91241
Wie Frauen klein gehalten werden,17022022_16:00,https://sz-magazin.sueddeutsche.de/91232,Frauen,,"Von Mareike Nieberding, Csilla Klenyánszki","Es ist fast ein bisschen egal, wie emanzipiert eine Frau sich fühlt. Faktisch ist sie es nicht. Ob im Bett, im Büro, in der Notaufnahme oder im Geldbeutel – das Patriarchat ist immer schon da, auch im angeblich so fortschrittlichen Deutschland.
                        
                            Von Mareike Nieberding, Csilla Klenyánszki",18022022,Sueddeutsche,91232
