Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Traktor beim Linksabbiegen überholt: Gibt es Schadenersatz?,10032022_16:10,https://www.sueddeutsche.de/wirtschaft/verkehr-traktor-beim-linksabbiegen-ueberholt-gibt-es-schadenersatz-dpa.urn-newsml-dpa-com-20090101-220310-99-461958,Verkehr,dpa,,,10032022,Sueddeutsche,wirtschaft
Slowene Pogacar übernimmt Führung bei Tirreno-Adriatico,10032022_16:10,https://www.sueddeutsche.de/sport/radsport-slowene-pogacar-uebernimmt-fuehrung-bei-tirreno-adriatico-dpa.urn-newsml-dpa-com-20090101-220310-99-467079,Radsport,dpa,,,10032022,Sueddeutsche,sport
Agrarminister warnen: Ukraine fällt als Kornkammer aus,10032022_16:09,https://www.sueddeutsche.de/politik/konflikte-warberg-agrarminister-warnen-ukraine-faellt-als-kornkammer-aus-dpa.urn-newsml-dpa-com-20090101-220310-99-465762,Konflikte - Warberg,dpa,,,10032022,Sueddeutsche,politik
Das Leben hinter der Fassade,10032022_16:09,https://www.sueddeutsche.de/muenchen/starnberg/gauting-fotos-michael-nguyen-kunst-strassenrand-ausstellung-1.5545146,Ausstellung,,Von  Blanche Mamer,"Der Gautinger Fotograf Michael Nguyen zeigt im Kulturhaus Bosco Aufnahmen, die Motive am Straßenrand in ungeahnter Schönheit abbilden.
                        
                            Von  Blanche Mamer",10032022,Sueddeutsche,muenchen
Neue Plattform soll das Melden von Hasspostings erleichtern,10032022_16:08,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-neue-plattform-soll-das-melden-von-hasspostings-erleichtern-dpa.urn-newsml-dpa-com-20090101-220310-99-467090,Kriminalität - Hannover,dpa,,,10032022,Sueddeutsche,panorama
Tarifeinigung bei Logistiktochter der Uniklinik Rostock,10032022_16:08,https://www.sueddeutsche.de/karriere/tarife-rostock-tarifeinigung-bei-logistiktochter-der-uniklinik-rostock-dpa.urn-newsml-dpa-com-20090101-220310-99-467069,Tarife - Rostock,dpa,,,10032022,Sueddeutsche,karriere
Titelverteidiger Geiger Sechster - Kraft gewinnt Quali,10032022_16:06,https://www.sueddeutsche.de/sport/skispringen-titelverteidiger-geiger-sechster-kraft-gewinnt-quali-dpa.urn-newsml-dpa-com-20090101-220310-99-467023,Skispringen,dpa,,,10032022,Sueddeutsche,sport
Was hinter Amazons Aktiensplit steckt,10032022_16:05,https://www.sueddeutsche.de/wirtschaft/amazon-aktiensplit-1.5545235,Börse,,Von Michael Kläsgen,"Der größte Onlinehändler der Welt versucht, seine Anteilsscheine für Kleinanleger erschwinglicher zu machen. Das kommt an der Börse gut an.
                        
                            Von Michael Kläsgen",10032022,Sueddeutsche,wirtschaft
Mit Biss gegen Kontrolle gewehrt,10032022_16:03,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/olching-esting-s-3-biss-1.5545358,Polizei,,,"Zwei Fahrgäste werden in der S 3 ohne Ticket angetroffen, der Mann attackiert die Schaffner.",10032022,Sueddeutsche,muenchen
Brandenburg will auch Lehrkräfte aus der Ukraine einsetzen,10032022_16:02,https://www.sueddeutsche.de/politik/konflikte-potsdam-brandenburg-will-auch-lehrkraefte-aus-der-ukraine-einsetzen-dpa.urn-newsml-dpa-com-20090101-220310-99-466970,Konflikte - Potsdam,dpa,,,10032022,Sueddeutsche,politik
