Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Verfahren gegen Marcus Held wird nicht eingestellt,23112021_12:21,https://www.sueddeutsche.de/panorama/prozesse-mainz-verfahren-gegen-marcus-held-wird-nicht-eingestellt-dpa.urn-newsml-dpa-com-20090101-211123-99-108145,Prozesse - Mainz,dpa,,,23112021,Sueddeutsche,panorama
Großalarm nach Gasaustritt,23112021_12:21,https://www.sueddeutsche.de/muenchen/wolfratshausen/einsatz-in-wolfratshausen-grossalarm-nach-gasaustritt-1.5470850,Einsatz in Wolfratshausen,,Von Kathrin Müller-Lancé,"50 Rettungskräfte rückten zu Wohnhaus aus, ein Mann wird verletzt. 
                        
                            Von Kathrin Müller-Lancé",23112021,Sueddeutsche,muenchen
Auto kollidiert mit Schulbus: Zwölf Verletzte,23112021_12:21,https://www.sueddeutsche.de/panorama/unfaelle-dortmund-auto-kollidiert-mit-schulbus-zwoelf-verletzte-dpa.urn-newsml-dpa-com-20090101-211123-99-110680,Unfälle - Dortmund,dpa,,,23112021,Sueddeutsche,panorama
Türrahmen von Grünen-Parteibüro angezündet,23112021_12:20,https://www.sueddeutsche.de/politik/extremismus-berlin-tuerrahmen-von-gruenen-parteibuero-angezuendet-dpa.urn-newsml-dpa-com-20090101-211123-99-106141,Extremismus - Berlin,dpa,,,23112021,Sueddeutsche,politik
Laumann rechnet mit 1 Millionen Corona-Tests am Tag,23112021_12:19,https://www.sueddeutsche.de/gesundheit/gesundheit-duesseldorf-laumann-rechnet-mit-1-millionen-corona-tests-am-tag-dpa.urn-newsml-dpa-com-20090101-211123-99-110778,Gesundheit - Düsseldorf,dpa,,,23112021,Sueddeutsche,gesundheit
Bahnstrecke zwischen Wörth und Karlsruhe vorerst gesperrt,23112021_12:19,https://www.sueddeutsche.de/panorama/unfaelle-woerth-am-rhein-bahnstrecke-zwischen-woerth-und-karlsruhe-vorerst-gesperrt-dpa.urn-newsml-dpa-com-20090101-211123-99-109758,Unfälle - Wörth am Rhein,dpa,,,23112021,Sueddeutsche,panorama
Medien: Ole Werner soll neuer Werder-Trainer werden,23112021_12:18,https://www.sueddeutsche.de/sport/fussball-medien-ole-werner-soll-neuer-werder-trainer-werden-dpa.urn-newsml-dpa-com-20090101-211123-99-110619,Fußball,dpa,,,23112021,Sueddeutsche,sport
Ministerium erlässt Hygieneauflagen wegen Geflügelpest,23112021_12:17,https://www.sueddeutsche.de/leben/tiere-kiel-ministerium-erlaesst-hygieneauflagen-wegen-gefluegelpest-dpa.urn-newsml-dpa-com-20090101-211123-99-110738,Tiere - Kiel,dpa,,,23112021,Sueddeutsche,leben
Bilder des Tages,23112021_12:17,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211122-99-102978,Fotografie,dpa,,,23112021,Sueddeutsche,kultur
Gericht soll Klarheit zu FDP-Gruppenstatus schaffen,23112021_12:17,https://www.sueddeutsche.de/politik/landtag-erfurt-gericht-soll-klarheit-zu-fdp-gruppenstatus-schaffen-dpa.urn-newsml-dpa-com-20090101-211123-99-110489,Landtag - Erfurt,dpa,,,23112021,Sueddeutsche,politik
Medien: Ole Werner soll neuer Werder-Trainer werden,23112021_12:16,https://www.sueddeutsche.de/sport/fussball-bremen-medien-ole-werner-soll-neuer-werder-trainer-werden-dpa.urn-newsml-dpa-com-20090101-211123-99-110677,Fußball - Bremen,dpa,,,23112021,Sueddeutsche,sport
Sieben-Tage-Inzidenz fast bei 600: 17 weitere Tote,23112021_12:16,https://www.sueddeutsche.de/gesundheit/gesundheit-magdeburg-sieben-tage-inzidenz-fast-bei-600-17-weitere-tote-dpa.urn-newsml-dpa-com-20090101-211123-99-106588,Gesundheit - Magdeburg,dpa,,,23112021,Sueddeutsche,gesundheit
"Hamburg weitet 2G-Regel aus: Theater, Kinos und Hotels",23112021_12:16,https://www.sueddeutsche.de/gesundheit/gesundheit-hamburg-hamburg-weitet-2g-regel-aus-theater-kinos-und-hotels-dpa.urn-newsml-dpa-com-20090101-211123-99-110093,Gesundheit - Hamburg,dpa,,,23112021,Sueddeutsche,gesundheit
"Corona-Proteste: Linke kritisiert ""Kontrollverlust""",23112021_12:15,https://www.sueddeutsche.de/politik/demonstrationen-schneeberg-corona-proteste-linke-kritisiert-kontrollverlust-dpa.urn-newsml-dpa-com-20090101-211123-99-110483,Demonstrationen - Schneeberg,dpa,,,23112021,Sueddeutsche,politik
Impfpflicht laut Juristen mit Grundgesetz vereinbar,23112021_12:13,https://www.sueddeutsche.de/gesundheit/gesundheit-impfpflicht-laut-juristen-mit-grundgesetz-vereinbar-dpa.urn-newsml-dpa-com-20090101-211123-99-104672,Gesundheit,dpa,,,23112021,Sueddeutsche,gesundheit
