Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Hospitalisierungsinzidenz liegt bei 10,4",18022022_19:05,https://www.sueddeutsche.de/gesundheit/gesundheit-rostock-hospitalisierungsinzidenz-liegt-bei-104-dpa.urn-newsml-dpa-com-20090101-220218-99-196792,Gesundheit - Rostock,dpa,,,19022022,Sueddeutsche,gesundheit
DFB sanktioniert Türkgücü München mit Abzug von elf Punkten,18022022_19:04,https://www.sueddeutsche.de/bayern/fussball-muenchen-dfb-sanktioniert-tuerkguecue-muenchen-mit-abzug-von-elf-punkten-dpa.urn-newsml-dpa-com-20090101-220218-99-196773,Fußball - München,dpa,,,19022022,Sueddeutsche,bayern
"Lauterbach: ""Bild"" und Springer fahren Kampagnen gegen mich",18022022_19:03,https://www.sueddeutsche.de/gesundheit/gesundheit-lauterbach-bild-und-springer-fahren-kampagnen-gegen-mich-dpa.urn-newsml-dpa-com-20090101-220218-99-196723,Gesundheit,dpa,,,19022022,Sueddeutsche,gesundheit
"Vorboten von ""Zeynep"" drücken mit Stärke 9 in den Norden",18022022_19:02,https://www.sueddeutsche.de/panorama/wetter-hamburg-vorboten-von-zeynep-druecken-mit-staerke-9-in-den-norden-dpa.urn-newsml-dpa-com-20090101-220218-99-189971,Wetter - Hamburg,dpa,,,19022022,Sueddeutsche,panorama
Wüst und Stamp würdigen Leistungen von Migranten,18022022_18:53,https://www.sueddeutsche.de/politik/migration-duesseldorf-wuest-und-stamp-wuerdigen-leistungen-von-migranten-dpa.urn-newsml-dpa-com-20090101-220218-99-195780,Migration - Düsseldorf,dpa,,,19022022,Sueddeutsche,politik
Anbaden im Februar,18022022_18:47,https://www.sueddeutsche.de/panorama/anbaden-im-februar-1.5532344,,,,"Video
                    
                    
                        Unter dem Motto ?wer draußen schwimmt, bleibt fit"" hat das Sonnenbad in Karlsruhe als bundesweit erstes Freibad seine Tore geöffnet.",19022022,Sueddeutsche,panorama
"""Dort ist man als Tierhalter automatisch Tierquäler""",18022022_18:39,https://www.sueddeutsche.de/muenchen/ebersberg/ebersberg-anzing-landwirt-haimmerer-aldi-1.5531886,Landwirtschaft,,"Interview von Korbinian Eisenberger, Anzing","Bernhard Haimmerer ist Landwirt. Er sagt: In der bayerischen Landwirtschaft wird mehr richtig gemacht als oft zugestanden. Ein Gespräch über faire Milchpreise, scheinheilige Werbekampagnen und warum Kinder in der Schule ein verzerrtes Bild von Tierhaltung beigebracht bekommen.
                        
                            Interview von Korbinian Eisenberger, Anzing",19022022,Sueddeutsche,muenchen
Lufthansa verzichtet auf Entlassung von Piloten,18022022_18:28,https://www.sueddeutsche.de/wirtschaft/luftverkehr-lufthansa-verzichtet-auf-entlassung-von-piloten-dpa.urn-newsml-dpa-com-20090101-220218-99-192560,Luftverkehr,dpa,,,19022022,Sueddeutsche,wirtschaft
Feuer wüten auf Fähre und Autofrachter,18022022_18:20,https://www.sueddeutsche.de/panorama/unfaelle-feuer-wueten-auf-faehre-und-autofrachter-dpa.urn-newsml-dpa-com-20090101-220218-99-185192,Unfälle,dpa,,,19022022,Sueddeutsche,panorama
Lufthansa verzichtet im Aufwind auf Entlassung von Piloten,18022022_18:18,https://www.sueddeutsche.de/wirtschaft/luftverkehr-frankfurt-am-main-lufthansa-verzichtet-im-aufwind-auf-entlassung-von-piloten-dpa.urn-newsml-dpa-com-20090101-220218-99-190926,Luftverkehr - Frankfurt am Main,dpa,,,19022022,Sueddeutsche,wirtschaft
"""Bild des Krieges"" nach Erdrutschen bei Rio",18022022_18:17,https://www.sueddeutsche.de/panorama/wetter-bild-des-krieges-nach-erdrutschen-bei-rio-dpa.urn-newsml-dpa-com-20090101-220218-99-182233,Wetter,dpa,,,19022022,Sueddeutsche,panorama
Deutschland besteht auf Patentschutz für Covid-Vakzine,18022022_18:16,https://www.sueddeutsche.de/politik/eu-afrika-gipfel-patentfreigabe-corona-sdr-1.5532221,Europäische Union,,"Von Björn Finke und Matthias Kolb, Brüssel","Ein Gipfel der EU und der Afrikanischen Union soll das zuletzt belastete Verhältnis verbessern. Doch Kanzler Scholz muss sich Vorwürfe anhören, schnellere Impfkampagnen zu verhindern.
                        
                            Von Björn Finke und Matthias Kolb, Brüssel",19022022,Sueddeutsche,politik
Cas-Urteil zum Dopingfall: Britische Staffel verliert Silber,18022022_18:14,https://www.sueddeutsche.de/sport/leichtathletik-cas-urteil-zum-dopingfall-britische-staffel-verliert-silber-dpa.urn-newsml-dpa-com-20090101-220218-99-196385,Leichtathletik,dpa,,,19022022,Sueddeutsche,sport
Tiefer schlafen mit Bildschirm im Bett,18022022_18:14,https://www.sueddeutsche.de/gesundheit/mediennutzung-schlafen-medizin-computer-handy-1.5532144,Medizin,,Von Werner Bartens,"Handy und Tablet haben im Bett nichts zu suchen, heißt es. Nun überraschen Schlafforscher mit anderen Erkenntnissen. Unter welchen Bedingungen Mediennutzung vor dem Schlafengehen sogar die Schlafqualität verbessert.
                        
                            Von Werner Bartens",19022022,Sueddeutsche,gesundheit
Prinz Harry kämpft um Polizeischutz in Großbritannien,18022022_18:09,https://www.sueddeutsche.de/leben/leute-prinz-harry-kaempft-um-polizeischutz-in-grossbritannien-dpa.urn-newsml-dpa-com-20090101-220218-99-193942,Leute,dpa,,,19022022,Sueddeutsche,leben
USA: Haft für Ex-Polizistin nach Tötung eines Schwarzen,18022022_18:07,https://www.sueddeutsche.de/panorama/kriminalitaet-usa-haft-fuer-ex-polizistin-nach-toetung-eines-schwarzen-dpa.urn-newsml-dpa-com-20090101-220218-99-196295,Kriminalität,dpa,,,19022022,Sueddeutsche,panorama
20 Jahre nach dem Amoklauf in Freising / S-Bahnen bei Schäftlarn geborgen,18022022_18:07,https://www.sueddeutsche.de/muenchen/muenchen-nachrichten-amoklauf-freising-20-jahre-s-bahn-unfall-bergung-1.5532316,München heute,,Von Joachim Mölter,"Nachrichten und Lesenswertes aus der Stadt.
                        
                            Von Joachim Mölter",19022022,Sueddeutsche,muenchen
