Titel,URL,Date_Info,News_page
Silvesternacht 2022: Nur ein dumpfes Böllergrollen,https://www.spiegel.de/panorama/silvesternacht-2022-nur-ein-dumpfes-boellergrollen-a-3807712d-3139-4cb2-b108-e55f67795c2f,01012022_08:07 ,Spiegel
Vermutlich selbst gebaute Böller: Ein Toter und ein Schwerverletzter bei Feuerwerksexplosion in Hennef,https://www.spiegel.de/panorama/silvester-ein-toter-und-ein-schwerverletzter-bei-feuerwerks-explosion-in-hennef-a-bf508b33-611c-4f41-be64-1bc4ed000e33,01012022_08:00 ,Spiegel
+++ Corona-News +++: Lauterbach sieht »Licht am Ende des Tunnels«,https://www.spiegel.de/wissenschaft/medizin/corona-news-an-neujahr-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-c7904d54-a27b-430c-b24b-3cab29375648,01012022_07:24 ,Spiegel
Zum Tod von Betty White: Zuckerwattehaar und scharfe Zunge,https://www.spiegel.de/kultur/betty-white-mit-99-jahren-gestorben-das-letzte-golden-girl-a-be1a6068-094b-4155-a435-fe4bcd7681a3,01012022_06:35 ,Spiegel
"Die Woche: Neues Image für Friedrich Merz, gute Vorsätze für Deutschland und Horoskope-Boom",https://www.spiegel.de/politik/deutschland/wochenrueckblick-friedrich-merz-gute-vorsaetze-fuer-deutschland-horoskope-boom-podcast-a-2d7ad181-d878-4c7e-b36f-922faea66720,01012022_06:00 ,Spiegel
Zweite Silvesterparty in der Pandemie: So feiern Deutschland und die Welt den Jahreswechsel,https://www.spiegel.de/panorama/silvester-2021-karl-lauterbach-schreibt-selbstironischen-tweet-uebertreibt-es-nicht-a-46e4292a-3f5c-4d88-be05-f84e4f7fe84b,31122021_22:48,Spiegel
Kurz vor ihrem 100. Geburtstag: »Golden Girl« Betty White ist tot,https://www.spiegel.de/kultur/tv/golden-girls-betty-white-mit-99-jahren-gestorben-a-00c1267d-9070-449d-94e3-1dffd0c521e4,31122021_21:09,Spiegel
SPIEGEL-Korrespondenten und ihre Politik-Prognosen: Was 2022 auf der Welt wichtig wird,https://www.spiegel.de/ausland/jahresausblick-2022-das-wird-wichtig-auf-der-welt-a-f356c4b9-6862-4208-9067-85bea5c13cd3,31122021_21:02,Spiegel
USA: »Unser eigenes Neujahrswunder« – bisher keine Todesopfer bei Waldbränden in Colorado,https://www.spiegel.de/panorama/usa-bisher-keine-todesopfer-bei-braenden-in-colorado-a-dd057eff-ab20-420e-9f3f-95b448cc6896,31122021_20:38,Spiegel
Schritt für Schritt: Wie wir Vorsätze verwirklichen,https://www.spiegel.de/karriere/ziele-wie-wir-vorsaetze-verwirklichen-a-65ea9633-bffe-4732-bb51-edb462345257,31122021_20:05,Spiegel
Der Kult geht weiter: Der Penny auf der Reeperbahn,https://www.spiegel.de/panorama/gesellschaft/penny-reeperbahn-der-kult-geht-weiter-spiegel-tv-reportage-a-dfbf01df-2d76-4cd5-a6cf-5c4e77b0a949,31122021_19:38,Spiegel
Politik-Quiz 2021: Haben Sie beim Rückblick den Durchblick?,https://www.spiegel.de/politik/deutschland/politik-quiz-das-war-das-superwahljahr-2021-a-e5a8ae10-7b53-454b-94eb-f338b62209df,31122021_19:26,Spiegel
Wenige Minuten vor feierlichem Gottesdienst im Petersdom: Papst verzichtet kurzfristig auf Leitung von Silvestergottesdienst,https://www.spiegel.de/panorama/gesellschaft/papst-franziskus-verzichtet-kurzfristig-auf-leitung-von-silvestermesse-im-petersdom-a-e0a38129-dba7-4c38-b8d6-2d255880c137,31122021_19:25,Spiegel
Neue Studie: Die Boosterimpfung wirkt auch gegen Omikron – aber nicht so stark,https://www.spiegel.de/wissenschaft/medizin/corona-omikron-genesene-profitieren-wohl-stark-von-einer-impfung-a-764288f3-d5e4-4b9e-a475-896cc560d509,31122021_19:19,Spiegel
Vorsitzender der Bischofskonferenz: Christen sollen Gott trotz »Tränen der Sorge und Trauer« für 2021 danken,https://www.spiegel.de/panorama/gesellschaft/georg-baetzing-christen-sollen-gott-trotz-traenen-der-sorge-und-trauer-fuer-2021-danken-a-c158e0c1-2553-4f08-ab93-bf4f2677c4ed,31122021_18:43,Spiegel
Unglück mit Sprengstoffapparat: Zwölfjähriger stirbt durch Silvester-Explosion in den Niederlanden,https://www.spiegel.de/panorama/niederlande-zwoelfjaehriger-stirbt-durch-silvester-explosion-a-df5922cc-8039-47e8-9fcc-10cb903f84bc,31122021_18:02,Spiegel
Scholz' erste Neujahrsansprache: »Bleiben wir zusammen!«,https://www.spiegel.de/politik/deutschland/olaf-scholz-erste-neujahrsansprache-bleiben-wir-zusammen-a-40a8237e-0a50-4052-adb7-a21d466cb278,31122021_18:00,Spiegel
Virologe Drosten über Omikron-Welle: Für Ungeimpfte über 60 wird es jetzt »richtig gefährlich«,https://www.spiegel.de/wissenschaft/medizin/drosten-zu-omikron-welle-fuer-ungeimpfte-ueber-60-wird-es-jetzt-richtig-gefaehrlich-a-4ab1640a-b3c2-4d6c-b290-32905a8a173b,31122021_17:34,Spiegel
Sicherheitsmängel entdeckt: Tesla ruft 200.000 Fahrzeuge in China zurück,https://www.spiegel.de/wirtschaft/unternehmen/sicherheitsmaengel-tesla-ruft-rund-200-000-fahrzeuge-in-china-zurueck-a-76f99377-2bca-4180-8005-cb818eb395c9,31122021_17:09,Spiegel
Mehr als 200 Millionen Jahre alt: Hobbyforscherin entdeckt Dinosaurierspur in Wales,https://www.spiegel.de/wissenschaft/natur/wales-hobby-forscherin-entdeckt-dinosaurier-spur-a-7007b0fa-b8ef-4f3b-8f82-9b2d8d4c6e5f,31122021_16:39,Spiegel
»Die Kunst des grünen Liebens«: Kein Yoga ist auch keine Lösung,https://www.spiegel.de/wissenschaft/mensch/aktivismus-und-selbstbeschaeftigung-kein-yoga-ist-auch-keine-loesung-a-c20989a9-dda2-4145-9c95-bfb54f1cc6e7,31122021_16:36,Spiegel
Erwachsenwerden in der Pandemie: Diese drei Menschen beißen sich durchs Leben,https://www.spiegel.de/ausland/jugendliche-in-der-corona-pandemie-geschichten-von-drei-jungen-menschen-die-sich-durchbeissen-a-a44ce26e-250a-4153-8319-86d2fd174080,31122021_16:32,Spiegel
New Yorks erste Polizeichefin Keechant Sewell: Eine Frau gegen die Gangs,https://www.spiegel.de/ausland/new-york-keechant-sewell-wird-erste-nypd-polizeichefin-eine-frau-gegen-die-gangs-a-e2006595-53d4-4918-853f-e2fe2a55d683,31122021_16:20,Spiegel
Das schwierige Sportjahr 2022: Raus aus dem stillen Kämmerlein,https://www.spiegel.de/sport/olympia/das-schwierige-sportjahr-2022-raus-aus-dem-stillen-kaemmerlein-a-c23cf7c5-1973-4187-ac02-ede4717a6fe4,31122021_16:07,Spiegel
Vierschanzentournee: Eisenbichler gewinnt Qualifikation fürs Neujahrsspringen,https://www.spiegel.de/sport/wintersport/vierschanzentournee-markus-eisenbichler-gewinnt-quali-in-garmisch-partenkirchen-a-7ac5abcf-bd7f-46b6-bca2-5fd98733b015,31122021_16:01,Spiegel
Freiheitsstrafe reduziert: Zehn statt 110 Jahre Gefängnis für US-Trucker,https://www.spiegel.de/panorama/justiz/haftstrafe-reduziert-zehn-statt-110-jahre-gefaengnis-fuer-us-trucker-a-4f288107-0156-4dfe-a36c-a47fad038d47,31122021_15:58,Spiegel
Von Chicago nach Reykjavík: Frau isoliert sich nach Coronatest stundenlang auf Flugzeugtoilette,https://www.spiegel.de/panorama/corona-von-chicago-nach-reykjavik-frau-isoliert-sich-selbst-auf-flugzeugtoilette-fuer-vier-stunden-a-b91cabb1-b69b-4eb9-82f5-c59674c01a55,31122021_15:54,Spiegel
Regierungserklärung: Südafrika sieht Höhepunkt der Omikron-Welle überschritten,https://www.spiegel.de/ausland/corona-regierung-sieht-hoehepunkt-der-omikron-welle-ueberschritten-a-078a4334-e706-4687-98ef-6acea210a44c,31122021_15:34,Spiegel
Neujahrsrede von Olaf Scholz: Das fehlende Herrengesteck,https://www.spiegel.de/kultur/neujahrsrede-von-olaf-scholz-das-fehlende-herrengesteck-a-53f8067c-e033-44be-aed0-e328b80bc6d3,31122021_15:02,Spiegel
Esa-Wissenschaftsdirektor über die Fähigkeiten des James-Webb-Teleskops: »Wir befinden uns in einem goldenen Zeitalter der Astronomie«,https://www.spiegel.de/wissenschaft/weltall/james-webb-teleskop-es-geht-darum-hinweise-auf-leben-zu-finden-a-fe65a28a-cb63-450d-825c-f41dbfd0d916,31122021_14:37,Spiegel
Tour de Ski: Dobler steigt mit Herzproblemen aus,https://www.spiegel.de/sport/wintersport/tour-de-ski-jonas-dobler-steigt-in-oberstdorf-mit-herzproblemen-aus-friedrich-moch-loest-olympia-ticket-a-68721357-8991-4e65-8669-5413b3d71d17,31122021_14:17,Spiegel
Flüchtlinge auf Sizilien: Deutsches Rettungsschiff mit 440 Migranten darf anlegen,https://www.spiegel.de/ausland/fluechtlinge-deutsches-rettungsschiff-mit-440-migranten-darf-anlegen-a-43598065-81b1-4bb2-b4a0-afc2e74e88e9,31122021_14:14,Spiegel
"Corona, Ampel, Landtagswahlen: Das wird die deutsche Politik 2022 beschäftigen",https://www.spiegel.de/politik/deutschland/jahresvorschau-2022-fuer-deutschland-das-wird-in-der-politik-wichtig-a-e507772c-2f84-430b-8190-6481a77e770e,31122021_14:03,Spiegel
Corona-Impfpflicht: Diesen Kommentar würde ich heute anders schreiben,https://www.spiegel.de/panorama/corona-impfpflicht-diesen-kommentar-wuerde-ich-heute-anders-schreiben-a-358b05d3-1caf-491b-9a76-039aabed8240,31122021_13:59,Spiegel
Neujahr in Australien: So sah das Silvester-Feuerwerk in Sydney aus,https://www.spiegel.de/panorama/livestream-zum-silvester-feuerwerk-in-sydney-a-81e0e0ef-430c-4927-a06d-f4ee175146bb,31122021_13:48,Spiegel
Unfall kurz vor Silvester: 88-Jährige von Müllwagen überrollt und getötet,https://www.spiegel.de/panorama/baden-wuerttemberg-88-jaehrige-von-muellwagen-ueberrollt-und-getoetet-a-e9c4d315-fce6-45a1-a1f9-65b05b991ae2,31122021_13:46,Spiegel
Das Sportjahr im Bilderquiz: Wer ist das?,https://www.spiegel.de/sport/das-sportjahr-im-bilderquiz-a-99b3909d-8aff-413e-b61f-af88338a7d2c,31122021_13:42,Spiegel
Ermittlung gegen die Eltern: Hund beißt einjähriges Kind ins Gesicht,https://www.spiegel.de/panorama/weimar-einjaehriges-kind-von-hund-ins-gesicht-gebissen-und-schwer-verletzt-a-a796b73e-9a8a-4f39-b2f4-7e80c0172185,31122021_13:34,Spiegel
Ärger um Rekordeinkauf: Stürmerstar Lukaku bei Chelsea und Trainer Tuchel »nicht glücklich«,https://www.spiegel.de/sport/fussball/premier-league-romelo-lukaku-vom-fc-chelsea-ist-nicht-gluecklich-und-kokettiert-mit-rueckkehr-zu-inter-mailand-a-ae37d3a1-db61-4b91-8b80-9e7f36efc27c,31122021_13:32,Spiegel
Neujahrsbotschaft des britischen Premiers: Johnson versucht es mit Zuversicht,https://www.spiegel.de/ausland/neujahrsbotschaft-des-britischen-premiers-johnson-versucht-es-mit-zuversicht-a-da3cbd3c-2fd4-4104-b991-ddf1c5beb585,31122021_13:17,Spiegel
Nach fünf Jahren verbüßter Strafe: Südkoreas ehemalige Präsidentin Park aus Haft entlassen,https://www.spiegel.de/ausland/park-geun-hye-suedkoreas-ehemalige-praesidentin-ist-wieder-frei-a-998dd1d2-61c5-408c-8702-6897d10b7c43,31122021_12:31,Spiegel
Tragischer Todesfall: Vater hält 16-jährige Tochter für Einbrecherin und erschießt sie,https://www.spiegel.de/panorama/usa-vater-haelt-16-jaehrige-tochter-fuer-einbrecherin-und-erschiesst-sie-a-ebea7d59-7a8d-4866-8ff9-076e60ebbeef,31122021_12:18,Spiegel
Kritik von Lesern: Haben wir Attila Hildmann eine zu große Bühne geboten?,https://www.spiegel.de/netzwelt/attila-hildmann-haben-wir-ihm-eine-zu-grosse-buehne-geboten-a-7679dbb4-0b58-4996-9c73-c927f1e71d5c,31122021_12:15,Spiegel
Alternative Neujahrsansprache: »Wann hört diese ganze Scheiße endlich auf?!«,https://www.spiegel.de/politik/deutschland/satirische-neujahrsansprache-wann-hoert-diese-ganze-scheisse-endlich-auf-a-6f9c2f98-e7cc-4d68-951a-32cc1778e978,31122021_12:06,Spiegel
Ausstellung »Vitesse«: Ein Hoch auf die Geschwindigkeit,https://www.spiegel.de/auto/ausstellung-vitesse-in-compiegne-ein-hoch-auf-die-geschwindigkeit-a-7fcb8e00-844b-4e21-9805-9be4a098109b,31122021_11:45,Spiegel
32 Quadratmeter für 3000 Euro: Findet die Ampel die Wunderwaffe gegen Wohnungsnot?,https://www.spiegel.de/wirtschaft/soziales/findet-die-bundesregierung-die-wunderwaffe-gegen-wohnungsnot-a-62334228-ff06-43fd-9e3e-9b8e2d8c47a0,31122021_11:19,Spiegel
Nach Drohvideo: Festgenommener Soldat wieder frei,https://www.spiegel.de/politik/deutschland/muenchen-festgenommener-soldat-wieder-auf-freiem-fuss-a-f774383d-bfbb-4232-8b18-ed8946d1e6a8,31122021_11:15,Spiegel
"Mindestlohn, Rente, Steuern: 22 Dinge, die 2022 finanziell besser machen",https://www.spiegel.de/wirtschaft/service/22-dinge-die-2022-finanziell-besser-machen-a-a9a6f222-4cc0-4379-b0ee-1efdb8bc501b,31122021_10:57,Spiegel
Abrechnung zum Jahresende: Macht das Netz in Deutschland nur noch mich wütend?,https://www.spiegel.de/netzwelt/netzpolitik/breitbandausbau-und-funkloecher-macht-sie-das-netz-in-deutschland-auch-so-wuetend-a-cf927361-dcdf-403b-8c21-99be992aae63,31122021_10:56,Spiegel
Überfall auf Premier-League-Star: Einbrecher schlagen Spieler von Manchester City blutig,https://www.spiegel.de/panorama/leute/joao-cancelo-spieler-von-manchester-city-ausgeraubt-und-blutig-geschlagen-a-a2f7bdf3-9b94-48ee-b9b6-4e00f3fb54f7,31122021_10:46,Spiegel
"75 Jahre SPIEGEL: Eine Instanz, aber auch ein schwer erträgliches Herrenmagazin",https://www.spiegel.de/kultur/75-jahre-spiegel-eine-instanz-aber-auch-ein-schwer-ertraegliches-herrenmagazin-a-6799a109-d7bc-4319-a04b-d2de96e1847e,31122021_10:40,Spiegel
Waldbrände in Colorado: Zehntausende Menschen fliehen vor den Flammen,https://www.spiegel.de/panorama/colorado-zehntausende-menschen-fliehen-vor-waldbraenden-a-48ec13b6-ea29-4e95-ab05-e32a0758b5e2,31122021_10:28,Spiegel
Gegen Verschwendung: Özdemir will Lebensmittelspenden erleichtern,https://www.spiegel.de/politik/deutschland/cem-oezdemir-will-lebensmittelspenden-erleichtern-a-60a1c7d8-8e87-49fb-adf9-a28c91725579,31122021_10:08,Spiegel
EVP-Fraktionschef: Weber drängt auf Beteiligung der EU an Ukraine-Gesprächen,https://www.spiegel.de/ausland/manfred-weber-draengt-auf-beteiligung-der-eu-an-ukraine-gespraechen-a-d2fa77a6-cf85-42e2-ae90-f113837d17ed,31122021_09:50,Spiegel
Psychologie: Wie man seinen Seelenfrieden wiederfindet,https://www.spiegel.de/psychologie/corona-und-die-psyche-wie-man-seinen-seelenfrieden-wiederfindet-a-3dc2e019-eb33-49bb-9d69-4a79310e4e36,31122021_09:19,Spiegel
Prognostiker des Jahres 2021: Vorhersagen von Coronas Gnaden,https://www.spiegel.de/wirtschaft/soziales/corona-prognostiker-des-jahres-2021-vorhersagen-von-coronas-gnaden-kolumne-a-bbaaa02d-cd2a-4960-8875-cf70ceda8290,31122021_09:16,Spiegel
Darts-WM: Anderson entscheidet Duell der Ex-Weltmeister für sich und steht im Viertelfinale,https://www.spiegel.de/sport/darts-wm-2022-gary-anderson-james-wade-und-peter-wright-ziehen-ins-viertelfinale-ein-a-db929c06-81d8-4f0a-a8ab-73427b75c30c,31122021_09:04,Spiegel
"Tschüs, 2021!: Das Jahr in SPIEGEL-Bildern",https://www.spiegel.de/panorama/2021-das-jahr-in-spiegel-fotos-a-19906587-dc32-4093-b521-d630bece147c,31122021_08:29,Spiegel
TV-Klassiker an Silvester: Hier läuft heute »Dinner for One«,https://www.spiegel.de/kultur/tv/dinner-for-one-2021-im-tv-wo-und-wann-der-klassiker-an-silvester-laeuft-a-0842a43c-dad8-40b5-9076-c5d595a85ce6,31122021_08:27,Spiegel
Bundestagspräsidentin zu Corona: Bas will bei Impfpflicht »nichts übers Knie brechen«,https://www.spiegel.de/politik/corona-bundestagspraesidentin-baerbel-bas-will-bei-impfpflicht-nichts-uebers-knie-brechen-a-5adeaa6e-ed6a-44c3-87c4-910d5ffd92ab,31122021_08:10,Spiegel
+++ Corona-News +++: Novavax verschiebt US-Zulassungsantrag,https://www.spiegel.de/wissenschaft/medizin/corona-news-rki-registriert-41-240-neuinfektionen-inzidenz-bei-214-9-a-f1b5bcef-8bb2-47b5-ac3f-55eba9b96eee,31122021_07:40,Spiegel
Zehn Jahre Kim Jong Un in Nordkorea: Fest im Sattel,https://www.spiegel.de/ausland/kim-jong-un-in-nordkorea-auch-nach-zehn-jahren-noch-fest-im-sattel-a-2dc64392-7076-4e42-bd21-ce2c26be0abb,31122021_07:22,Spiegel
Zeitreise – Der SPIEGEL vor 50 Jahren: Der Aufstieg des traurigen Tropenforschers,https://www.spiegel.de/geschichte/zeitreise-spiegel-1971-der-aufstieg-von-claude-levi-strauss-a-97c3479d-9fa4-4166-870b-29a753f2b794,31122021_07:19,Spiegel
Familien-Glücksformel fürs neue Jahr: Zwei G plus drei D gleich Kartoffel,https://www.spiegel.de/familie/familie-gluecksformel-fuers-neue-jahr-kolumne-a-9bdfa04b-29db-458b-9d23-71654fe46b54,31122021_07:13,Spiegel
Verfolgung von Regimegegnern in Kuba: »Die Leidensfähigkeit des Volkes ist gewaltig«,https://www.spiegel.de/ausland/kuba-regimegegner-yunior-garcia-was-aus-der-kubanischen-oppositionsbewegung-geworden-ist-a-eddf71fb-91c9-4793-becf-8970f70feed9,31122021_07:07,Spiegel
Was 2021 im Kampf gegen die Klimakrise gebracht hat: Zwischen Apokalypse und Transformation,https://www.spiegel.de/wissenschaft/mensch/klimakrise-im-jahr-2021-zwischen-apokalypse-und-transformation-a-575464a2-bbd5-4b80-a7f3-4080dfb7000b,31122021_07:04,Spiegel
Böllerverbot zu Silvester: Warum lassen die Deutschen es so gern knallen?,https://www.spiegel.de/panorama/boellerverbot-zu-silvester-warum-lassen-es-die-deutschen-so-gern-knallen-podcast-a-0f4fb8fd-cfab-474f-a401-c53680fe336a,31122021_06:00,Spiegel
"Machtmissbrauch in der Wissenschaft: Er fragte immer wieder, mit wem ich geredet hatte",https://www.spiegel.de/panorama/bildung/machtmissbrauch-am-max-planck-institut-er-fragte-immer-wieder-mit-wem-ich-geredet-hatte-a-abf9875b-ffef-4ad0-88a4-72f36729dda4,31122021_01:45,Spiegel
Erste Neujahrsansprache von Olaf Scholz: »Wir müssen schneller sein als das Virus«,https://www.spiegel.de/politik/deutschland/olaf-scholz-ruft-gesellschaft-in-neujahrsansprache-im-kampf-gegen-corona-zum-zusammenhalt-auf-a-ca0e66ab-fc25-48ed-bc55-92d763344397,31122021_00:14,Spiegel
"Claus Kleber verabschiedet sich vom »heute journal«: »So, mehr wird's nicht«",https://www.spiegel.de/kultur/claus-kleber-verabschiedet-sich-vom-heute-journal-a-6ce412ef-32fd-48ff-a696-5570b2f93990,31122021_00:09,Spiegel
Telefonat der beiden Staatschefs: Biden warnt Putin vor Einmarsch in die Ukraine,https://www.spiegel.de/ausland/joe-biden-und-wladimir-putin-telefonieren-zum-ukraine-konflikt-a-83c2c36d-e447-4915-b5c4-75206ac25aa7,30122021_23:49,Spiegel
Pandemie: Südafrika hebt nächtliche Ausgangssperre auf,https://www.spiegel.de/ausland/coronavirus-suedafrika-hebt-naechtliche-ausgangssperre-auf-a-5c9883d1-fa2a-48e0-be6f-8a5e49865cd0,30122021_23:30,Spiegel
Inmitten der Atomverhandlungen: Iran schickt Satellitenträger ins All,https://www.spiegel.de/ausland/iran-schickt-satellitentraeger-ins-all-a-77bff980-63a9-4ff4-8292-c2c291a59066,30122021_22:56,Spiegel
Deutsch-brasilianische Autorin: Lya Luft ist tot,https://www.spiegel.de/kultur/literatur/brasilien-lya-luft-ist-tot-a-934cea29-a535-4d59-855e-d2444b63c2ed,30122021_22:26,Spiegel
"Recherchereise in China: Der Grüne Pfau, das Wunder von Yunnan und ein Auto, das uns folgte",https://www.spiegel.de/ausland/china-der-gruene-pfau-das-wunder-von-yunnan-und-ein-auto-das-uns-folgte-a-3dd89510-6de0-4c5a-868a-70df591956bb,30122021_21:58,Spiegel
Debatte über Lebensmittelpreise: Greenpeace spricht sich für höhere Mehrwertsteuer aus,https://www.spiegel.de/wirtschaft/service/debatte-ueber-lebensmittel-preise-greenpeace-spricht-sich-fuer-hoehere-mehrwertsteuer-aus-a-3c3d3dba-1d6d-49cd-aadf-a08e923c3606,30122021_21:17,Spiegel
Abschaltung an Silvester: Drei weitere Atomkraftwerke gehen zum Jahresende vom Netz,https://www.spiegel.de/wirtschaft/drei-weitere-atomkraftwerke-gehen-zum-jahresende-vom-netz-a-2abadc17-8be7-476a-8ef5-de9370a68987,30122021_20:42,Spiegel
Video mit Umsturzfantasien: Polizei nimmt verdächtigen Bundeswehrsoldaten fest,https://www.spiegel.de/politik/deutschland/video-mit-umsturzfantasien-polizei-nimmt-verdaechtigen-bundeswehrsoldaten-fest-a-528d1283-1b1d-462f-839a-bb8e4b024ad6,30122021_20:20,Spiegel
"Sektempfehlungen zu Silvester: Für Leute, die es sich leisten können, keinen Champagner zu trinken",https://www.spiegel.de/stil/sekt-aus-deutschland-wer-braucht-schon-champagner-a-32574630-cf28-445d-8d0a-3af328174e07,30122021_19:41,Spiegel
"Einhörner, Wunder, Führerkult: Neues aus dem Märchenland des Sozialismus",https://www.spiegel.de/ausland/nordkorea-warum-sich-geruechte-ueber-kim-und-co-so-schnell-verbreiten-a-13c98961-1de7-458a-b754-928c7354b530,30122021_19:38,Spiegel
Frau heimlich fotografiert: Citroën zieht nach heftiger Kritik Werbespot in Ägypten zurück,https://www.spiegel.de/wirtschaft/citroen-zieht-nach-heftiger-kritik-werbespot-in-aegypten-zurueck-a-e8863753-3fa9-4129-ae82-6af528a06d52,30122021_19:35,Spiegel
Hindunationalismus in Indien: »Das ist absolutes Schulhof-Bullytum«,https://www.spiegel.de/ausland/suedasienexperte-pierre-gottschlich-zu-indiens-minderheitenpolitik-das-ist-absolutes-schulhof-bullytum-a-81381c95-9d18-4363-8ff0-c093d59a527e,30122021_19:31,Spiegel
Viele böse Leserbriefe: Bei Kirschlorbeer verstehen die Deutschen keinen Spaß,https://www.spiegel.de/wissenschaft/kirschlorbeer-wenn-man-ihnen-an-die-hecke-geht-verstehen-die-deutschen-keinen-spass-a-7c2c58f8-5b42-471b-8e61-7b8d21641e30,30122021_19:30,Spiegel
