Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Der neue FC Hollywood,20122021_11:24,https://www.sueddeutsche.de/sport/hertha-bvb-korkut-windhorst-yacht-1.5491607,Hertha BSC,,"Von Javier Cáceres, Berlin","Hertha-Investor Lars Windhorst feiert den Sieg über Dortmund auf einer Yacht zusammen mit Catherine Zeta-Jones und Michael Douglas. Der neue Trainer Korkut versucht dagegen, die Erwartungen zu dämpfen. 
                        
                            Von Javier Cáceres, Berlin",20122021,Sueddeutsche
Eishockey-Erstliga-Spiel München gegen Ingolstadt verlegt,20122021_11:23,https://www.sueddeutsche.de/bayern/eishockey-muenchen-eishockey-erstliga-spiel-muenchen-gegen-ingolstadt-verlegt-dpa.urn-newsml-dpa-com-20090101-211220-99-452574,Eishockey - München,dpa,,,20122021,Sueddeutsche
Älteres Ehepaar tot in Wohnung gefunden,20122021_11:21,https://www.sueddeutsche.de/bayern/notfaelle-wallersdorf-aelteres-ehepaar-tot-in-wohnung-gefunden-dpa.urn-newsml-dpa-com-20090101-211220-99-452539,Notfälle - Wallersdorf,dpa,,,20122021,Sueddeutsche
Verdi zieht bei Logistikern in den tariflichen Häuserkampf,20122021_11:21,https://www.sueddeutsche.de/wirtschaft/verkehr-frankfurt-am-main-verdi-zieht-bei-logistikern-in-den-tariflichen-haeuserkampf-dpa.urn-newsml-dpa-com-20090101-211217-99-420840,Verkehr - Frankfurt am Main,dpa,,,20122021,Sueddeutsche
Hospitalisierungsinzidenz in Hessen erneut gesunken,20122021_11:19,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-hospitalisierungsinzidenz-in-hessen-erneut-gesunken-dpa.urn-newsml-dpa-com-20090101-211220-99-451763,Gesundheit - Wiesbaden,dpa,,,20122021,Sueddeutsche
"Corona, Tarife und Personal: Schweres Jahr steht bevor",20122021_11:19,https://www.sueddeutsche.de/gesundheit/gesundheit-wetzlar-corona-tarife-und-personal-schweres-jahr-steht-bevor-dpa.urn-newsml-dpa-com-20090101-211220-99-452509,Gesundheit - Wetzlar,dpa,,,20122021,Sueddeutsche
Weitere katholische Gemeinden fusionieren zu neuen Pfarreien,20122021_11:19,https://www.sueddeutsche.de/panorama/kirche-berlin-weitere-katholische-gemeinden-fusionieren-zu-neuen-pfarreien-dpa.urn-newsml-dpa-com-20090101-211220-99-452500,Kirche - Berlin,dpa,,,20122021,Sueddeutsche
Mehr Verbindlichkeit für künstlerische Gestaltung bei Bauten,20122021_11:18,https://www.sueddeutsche.de/kultur/kunst-duesseldorf-mehr-verbindlichkeit-fuer-kuenstlerische-gestaltung-bei-bauten-dpa.urn-newsml-dpa-com-20090101-211220-99-452487,Kunst - Düsseldorf,dpa,,,20122021,Sueddeutsche
Uniklinik Leipzig: Mehr Pfunde bei Adipositas-Patienten,20122021_11:16,https://www.sueddeutsche.de/gesundheit/gesundheit-leipzig-uniklinik-leipzig-mehr-pfunde-bei-adipositas-patienten-dpa.urn-newsml-dpa-com-20090101-211220-99-452466,Gesundheit - Leipzig,dpa,,,20122021,Sueddeutsche
"Armutskonferenz: Niedriglohnsektor ""ein Skandal""",20122021_11:16,https://www.sueddeutsche.de/karriere/arbeitsmarkt-hannover-armutskonferenz-niedriglohnsektor-ein-skandal-dpa.urn-newsml-dpa-com-20090101-211220-99-452449,Arbeitsmarkt - Hannover,dpa,,,20122021,Sueddeutsche
Warum bei der Lufthansa ein Streik drohen könnte,20122021_11:14,https://www.sueddeutsche.de/wirtschaft/lufthansa-vereinigung-cockpit-konflikt-1.5491956,Luftverkehr,,"Von Jens Flottau, Frankfurt","Die Fluggesellschaft kündigt eine wichtige Vereinbarung mit der Vereinigung Cockpit, die Pilotengewerkschaft den Vergütungstarifvertrag. Eskaliert der Konflikt nun?
                        
                            Von Jens Flottau, Frankfurt",20122021,Sueddeutsche
Mann stürzt vor U-Bahn und wird schwer verletzt,20122021_11:13,https://www.sueddeutsche.de/bayern/unfaelle-muenchen-mann-stuerzt-vor-u-bahn-und-wird-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-211220-99-451963,Unfälle - München,dpa,,,20122021,Sueddeutsche
Mann stürzt vor U-Bahn und wird schwer verletzt,20122021_11:12,https://www.sueddeutsche.de/muenchen/muenchen-u-bahn-unfall-westendstrasse-1.5491965,München,,,An der Station Westendstraße stürzte der 33-Jährige auf das Gleis. Der Mann stand offenbar unter Drogen.,20122021,Sueddeutsche
