Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Kiffen und Trinken im Vergleich,29112021_10:05,https://www.sueddeutsche.de/gesundheit/gesundheit-kiffen-und-trinken-im-vergleich-dpa.urn-newsml-dpa-com-20090101-211129-99-183599,Gesundheit,dpa,,,29112021,Sueddeutsche
Gäste verbringen dritte Nacht in eingeschneitem Pub,29112021_10:02,https://www.sueddeutsche.de/panorama/wetter-gaeste-verbringen-dritte-nacht-in-eingeschneitem-pub-dpa.urn-newsml-dpa-com-20090101-211129-99-183686,Wetter,dpa,,,29112021,Sueddeutsche
Spaziergänger finden Leiche auf Acker in Ostwestfalen,29112021_10:01,https://www.sueddeutsche.de/panorama/kriminalitaet-warburg-spaziergaenger-finden-leiche-auf-acker-in-ostwestfalen-dpa.urn-newsml-dpa-com-20090101-211129-99-184221,Kriminalität - Warburg,dpa,,,29112021,Sueddeutsche
"Länderbeschäftigte bekommen 2,8 Prozent mehr Gehalt und 1300 Euro",29112021_10:00,https://www.sueddeutsche.de/karriere/tarife-laenderbeschaeftigte-bekommen-28-prozent-mehr-gehalt-und-1300-euro-dpa.urn-newsml-dpa-com-20090101-211129-99-184250,Tarife,dpa,,,29112021,Sueddeutsche
Hund in Zug-WC von Berlin nach Stralsund angebunden,29112021_09:57,https://www.sueddeutsche.de/leben/tiere-pasewalk-hund-in-zug-wc-von-berlin-nach-stralsund-angebunden-dpa.urn-newsml-dpa-com-20090101-211129-99-184201,Tiere - Pasewalk,dpa,,,29112021,Sueddeutsche
Spiegel nach Berlin: Eder soll Klimaministerin werden,29112021_09:57,https://www.sueddeutsche.de/politik/koalition-mainz-spiegel-nach-berlin-eder-soll-klimaministerin-werden-dpa.urn-newsml-dpa-com-20090101-211129-99-184056,Koalition - Mainz,dpa,,,29112021,Sueddeutsche
Omikron bedroht weitere Öffnungsschritte,29112021_09:53,https://www.sueddeutsche.de/politik/omikron-bedroht-weitere-oeffnungsschritte-1.5475641,,,,"Video
                    
                    
                        In mehreren Bundesstaaten Australiens wurde die neue Coronavirus-Variante bereits festgestellt. Ab Mittwoch sollte es eigentlich Lockerungen bei der Einreise von Studenten und ausländischen Fachkräften geben.",29112021,Sueddeutsche
Deutlich mehr Personal an Hochschulen und Unis,29112021_09:53,https://www.sueddeutsche.de/bildung/hochschulen-halle-saale-deutlich-mehr-personal-an-hochschulen-und-unis-dpa.urn-newsml-dpa-com-20090101-211129-99-184158,Hochschulen - Halle (Saale),dpa,,,29112021,Sueddeutsche
"""Mord ohne Leiche"": Aussage der Ehefrau nicht öffentlich",29112021_09:52,https://www.sueddeutsche.de/panorama/prozesse-braunschweig-mord-ohne-leiche-aussage-der-ehefrau-nicht-oeffentlich-dpa.urn-newsml-dpa-com-20090101-211128-99-177395,Prozesse - Braunschweig,dpa,,,29112021,Sueddeutsche
Inflation über 5 Prozent: Stärkster Anstieg seit 30 Jahren,29112021_09:51,https://www.sueddeutsche.de/wirtschaft/preise-wiesbaden-inflation-ueber-5-prozent-staerkster-anstieg-seit-30-jahren-dpa.urn-newsml-dpa-com-20090101-211129-99-184055,Preise - Wiesbaden,dpa,,,29112021,Sueddeutsche
Julia Roberts gratuliert ihren Zwillingen zum Geburtstag,29112021_09:51,https://www.sueddeutsche.de/leben/leute-julia-roberts-gratuliert-ihren-zwillingen-zum-geburtstag-dpa.urn-newsml-dpa-com-20090101-211129-99-183087,Leute,dpa,,,29112021,Sueddeutsche
Betrunkener Fahrer gestoppt: Der will Frauen noch heimfahren,29112021_09:48,https://www.sueddeutsche.de/wirtschaft/verkehr-hagen-betrunkener-fahrer-gestoppt-der-will-frauen-noch-heimfahren-dpa.urn-newsml-dpa-com-20090101-211129-99-183711,Verkehr - Hagen,dpa,,,29112021,Sueddeutsche
Ifo-Geschäftsklima in Ostdeutschland geht weiter zurück,29112021_09:47,https://www.sueddeutsche.de/wirtschaft/konjunktur-dresden-ifo-geschaeftsklima-in-ostdeutschland-geht-weiter-zurueck-dpa.urn-newsml-dpa-com-20090101-211129-99-184035,Konjunktur - Dresden,dpa,,,29112021,Sueddeutsche
"VfB-Boss Hitzlsperger warnt vor Geisterspielen: ""Dramatisch""",29112021_09:47,https://www.sueddeutsche.de/sport/fussball-stuttgart-vfb-boss-hitzlsperger-warnt-vor-geisterspielen-dramatisch-dpa.urn-newsml-dpa-com-20090101-211129-99-184054,Fußball - Stuttgart,dpa,,,29112021,Sueddeutsche
Fußball-Club-WM im Februar 2022 in den Emiraten,29112021_09:45,https://www.sueddeutsche.de/sport/fussball-fussball-club-wm-im-februar-2022-in-den-emiraten-dpa.urn-newsml-dpa-com-20090101-211129-99-184027,Fußball,dpa,,,29112021,Sueddeutsche
Wohlfahrtsverband fordert Umstieg auf Notbetreuung in Kitas,29112021_09:44,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-wohlfahrtsverband-fordert-umstieg-auf-notbetreuung-in-kitas-dpa.urn-newsml-dpa-com-20090101-211129-99-183759,Gesundheit - Dresden,dpa,,,29112021,Sueddeutsche
"Hitzlsperger warnt vor Geisterspielen: ""Dramatisch""",29112021_09:42,https://www.sueddeutsche.de/sport/fussball-hitzlsperger-warnt-vor-geisterspielen-dramatisch-dpa.urn-newsml-dpa-com-20090101-211129-99-183982,Fußball,dpa,,,29112021,Sueddeutsche
Verbesserungen für in Hessen lebende Afghanen gefordert,29112021_09:40,https://www.sueddeutsche.de/politik/fluechtlinge-wiesbaden-verbesserungen-fuer-in-hessen-lebende-afghanen-gefordert-dpa.urn-newsml-dpa-com-20090101-211129-99-183755,Flüchtlinge - Wiesbaden,dpa,,,29112021,Sueddeutsche
Bambergs Basketballer mit Trainerwechsel: Amiel übernimmt,29112021_09:40,https://www.sueddeutsche.de/bayern/basketball-bamberg-bambergs-basketballer-mit-trainerwechsel-amiel-uebernimmt-dpa.urn-newsml-dpa-com-20090101-211129-99-183914,Basketball - Bamberg,dpa,,,29112021,Sueddeutsche
Trainerwechsel bei Brose Bamberg: Amiel übernimmt,29112021_09:38,https://www.sueddeutsche.de/sport/basketball-trainerwechsel-bei-brose-bamberg-amiel-uebernimmt-dpa.urn-newsml-dpa-com-20090101-211129-99-183915,Basketball,dpa,,,29112021,Sueddeutsche
Radfahrer bewusstlos in Friesenheim entdeckt,29112021_09:38,https://www.sueddeutsche.de/wirtschaft/verkehr-friesenheim-radfahrer-bewusstlos-in-friesenheim-entdeckt-dpa.urn-newsml-dpa-com-20090101-211129-99-183798,Verkehr - Friesenheim,dpa,,,29112021,Sueddeutsche
Neuer Sportvorstand: Mislintat setzt VfB-Führung unter Druck,29112021_09:35,https://www.sueddeutsche.de/sport/fussball-neuer-sportvorstand-mislintat-setzt-vfb-fuehrung-unter-druck-dpa.urn-newsml-dpa-com-20090101-211129-99-183855,Fußball,dpa,,,29112021,Sueddeutsche
Sportunterricht und Gruppensingen in Räumen gestoppt,29112021_09:34,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-sportunterricht-und-gruppensingen-in-raeumen-gestoppt-dpa.urn-newsml-dpa-com-20090101-211129-99-183897,Gesundheit - Schwerin,dpa,,,29112021,Sueddeutsche
Eine Aufrichtige,29112021_09:29,https://www.sueddeutsche.de/medien/zhangzhan-bloggerin-china-wuhan-corona-wer-ist-zhang-zhan-kampagne-1.5475629,Corona-Bloggerin Zhang Zhan,,Von Lea Sahay,"Warum sich das Internet am Montag mit der inhaftierten chinesischen Corona-Bloggerin Zhang Zhan solidarisiert.
                        
                            Von Lea Sahay",29112021,Sueddeutsche
Hertha trennt sich von Trainer Dardai - Korkut übernimmt,29112021_09:28,https://www.sueddeutsche.de/sport/fussball-hertha-trennt-sich-von-trainer-dardai-korkut-uebernimmt-dpa.urn-newsml-dpa-com-20090101-211129-99-183775,Fußball,dpa,,,29112021,Sueddeutsche
Honduras: Opposition beansprucht Wahlsieg,29112021_09:28,https://www.sueddeutsche.de/politik/honduras-opposition-beansprucht-wahlsieg-1.5475627,,,,"Video
                    
                    
                        Sollte sich Xiomara Castro tatsächlich durchgesetzt haben, wäre die Herrschaft der konservativen Nationalpartei um den amtierenden Präsidenten Hernandez beendet.",29112021,Sueddeutsche
Neue preußische Sachlichkeit,29112021_09:26,https://www.sueddeutsche.de/kultur/hohenzollern-nazis-1.5475038,Die Hohenzollern und die Nazis,,Gastbeitrag von Dietmar Süß,"In der Debatte um die Nazi-Vergangenheit der Hohenzollern mahnen konservative Historiker zu Nüchternheit und Objektivität - und keilen dann los.
                        
                            Gastbeitrag von Dietmar Süß",29112021,Sueddeutsche
Wieso Sie noch lange auf Ihre Beförderung warten können,29112021_09:23,https://www.sueddeutsche.de/wirtschaft/befoerderung-chef-1.5470071,"Phänomen ""Talent Hoarding""",,Gastbeitrag von Ingrid Hägele,"Meinung
                    
                    
                        Eigentlich sollten Führungskräfte gute Mitarbeiter fördern. Doch da gibt es ein strukturelles Problem.
                        
                            Gastbeitrag von Ingrid Hägele",29112021,Sueddeutsche
"Bleibtreu, Eidinger und Donskoy in ""Faking Hitler""",29112021_09:22,https://www.sueddeutsche.de/wirtschaft/medien-bleibtreu-eidinger-und-donskoy-in-faking-hitler-dpa.urn-newsml-dpa-com-20090101-211129-99-183387,Medien,dpa,,,29112021,Sueddeutsche
Füchse feiern nach BHC-Sieg die Rückkehr von Wiede und Drux,29112021_09:21,https://www.sueddeutsche.de/sport/handball-berlin-fuechse-feiern-nach-bhc-sieg-die-rueckkehr-von-wiede-und-drux-dpa.urn-newsml-dpa-com-20090101-211129-99-183695,Handball - Berlin,dpa,,,29112021,Sueddeutsche
Flüchtlingskrise am Ärmelkanal: Was ist die Lösung?,29112021_09:21,https://www.sueddeutsche.de/politik/eu-aermelkanal-grossbritannien-fluechtlingskrise-1.5475620,Leserdiskussion,,,"Wenn Flüchtlinge in der EU keine Chance auf Asyl sehen, versuchen viele, nach Großbritannien zu gelangen. Immer wieder sterben Menschen auf der Überfahrt. Paris und London schieben sich gegenseitig die Verantwortung zu.",29112021,Sueddeutsche
"Aubin moniert schwaches Powerplay: ""Nicht gut genug""",29112021_09:20,https://www.sueddeutsche.de/sport/eishockey-berlin-aubin-moniert-schwaches-powerplay-nicht-gut-genug-dpa.urn-newsml-dpa-com-20090101-211129-99-183661,Eishockey - Berlin,dpa,,,29112021,Sueddeutsche
Was Sie so noch nicht über Weihnachten wussten,29112021_09:19,https://www.sueddeutsche.de/leben/feiertage-was-sie-so-noch-nicht-ueber-weihnachten-wussten-dpa.urn-newsml-dpa-com-20090101-211129-99-182038,Feiertage,dpa,,,29112021,Sueddeutsche
