Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
SV Sandhausen verleiht Carlo Sickinger nach Griechenland,18012022_17:23,https://www.sueddeutsche.de/sport/fussball-sandhausen-sv-sandhausen-verleiht-carlo-sickinger-nach-griechenland-dpa.urn-newsml-dpa-com-20090101-220118-99-758597,Fußball - Sandhausen,dpa,,,19012022,Sueddeutsche
"Ex-Handballer Hempel: Unsicher, ob im Tor oder halblinks",18012022_17:21,https://www.sueddeutsche.de/sport/handball-ex-handballer-hempel-unsicher-ob-im-tor-oder-halblinks-dpa.urn-newsml-dpa-com-20090101-220118-99-758544,Handball,dpa,,,19012022,Sueddeutsche
Kretschmann: Pläne für Windkraft-Ausbau bis Ostern fertig,18012022_17:21,https://www.sueddeutsche.de/politik/regierung-stuttgart-kretschmann-plaene-fuer-windkraft-ausbau-bis-ostern-fertig-dpa.urn-newsml-dpa-com-20090101-220118-99-757462,Regierung - Stuttgart,dpa,,,19012022,Sueddeutsche
Aufarbeitung sexualisierter Gewalt in evangelischer Gemeinde,18012022_17:20,https://www.sueddeutsche.de/panorama/kirche-marienberg-aufarbeitung-sexualisierter-gewalt-in-evangelischer-gemeinde-dpa.urn-newsml-dpa-com-20090101-220118-99-758555,Kirche - Marienberg,dpa,,,19012022,Sueddeutsche
"Erzbischof im Missbrauchsprozess: ""Konsequent gehandelt""",18012022_17:20,https://www.sueddeutsche.de/panorama/kirche-erzbischof-im-missbrauchsprozess-konsequent-gehandelt-dpa.urn-newsml-dpa-com-20090101-220118-99-757924,Kirche,dpa,,,19012022,Sueddeutsche
Verhandlungstermin im Prozess um Freikarten verschoben,18012022_17:19,https://www.sueddeutsche.de/panorama/prozesse-hamburg-verhandlungstermin-im-prozess-um-freikarten-verschoben-dpa.urn-newsml-dpa-com-20090101-220118-99-757987,Prozesse - Hamburg,dpa,,,19012022,Sueddeutsche
Verzeichnis herrenloser Konten soll Suche erleichtern,18012022_17:18,https://www.sueddeutsche.de/politik/regierung-hannover-verzeichnis-herrenloser-konten-soll-suche-erleichtern-dpa.urn-newsml-dpa-com-20090101-220118-99-758551,Regierung - Hannover,dpa,,,19012022,Sueddeutsche
KSC schlägt 1860 - Köln und HSV gehen in die Verlängerung,18012022_17:17,https://liveticker.sueddeutsche.de/sueddeutsche/spielplan-2021-soccer/?division=dfb-pokal&gameday=dfbaf&version=normal,DFB-Pokal,,Die Spiele im Liveticker,"Live
                    
                    
                        Der TSV 1860 München, der letzte verbliebene Drittligist im DFB-Pokal, scheidet gegen den Karlsruher SC aus. Köln und Hamburg treffen das Tor einfach nicht.
                        
                            Die Spiele im Liveticker",19012022,Sueddeutsche
Großraum Nürnberg bekommt vorerst kein 365-Euro-Ticket,18012022_17:16,https://www.sueddeutsche.de/bayern/verkehr-nuernberg-grossraum-nuernberg-bekommt-vorerst-kein-365-euro-ticket-dpa.urn-newsml-dpa-com-20090101-220118-99-758537,Verkehr - Nürnberg,dpa,,,19012022,Sueddeutsche
Habeck reist nach Bayern,18012022_17:15,https://www.sueddeutsche.de/bayern/klima-berlin-habeck-reist-nach-bayern-dpa.urn-newsml-dpa-com-20090101-220118-99-758027,Klima - Berlin,dpa,,,19012022,Sueddeutsche
Fast alle Kommunen und Landkreise in Hessen sind Hotspots,18012022_17:15,https://www.sueddeutsche.de/gesundheit/gesundheit-frankfurt-am-main-fast-alle-kommunen-und-landkreise-in-hessen-sind-hotspots-dpa.urn-newsml-dpa-com-20090101-220117-99-737818,Gesundheit - Frankfurt am Main,dpa,,,19012022,Sueddeutsche
Regierungsfraktionen für Fortführung der Corona-Notlage,18012022_17:13,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-regierungsfraktionen-fuer-fortfuehrung-der-corona-notlage-dpa.urn-newsml-dpa-com-20090101-220118-99-758209,Gesundheit - Wiesbaden,dpa,,,19012022,Sueddeutsche
Bayerischer Innenminister verabschiedet Polizei-Olympioniken nach Peking,18012022_17:12,https://www.sueddeutsche.de/sport/bayerischer-innenminister-verabschiedet-polizei-olympioniken-nach-peking-1.5510407,,,,"Video
                    
                    
                        Der bayerische Innenminister Joachim Herrmann hat am Dienstag in München Olympiateilnehmer der Bayerischen Polizei verabschiedet.",19012022,Sueddeutsche
Solo-selbstständige Kulturschaffende können Hilfe beantragen,18012022_17:11,https://www.sueddeutsche.de/politik/kulturpolitik-mainz-solo-selbststaendige-kulturschaffende-koennen-hilfe-beantragen-dpa.urn-newsml-dpa-com-20090101-220118-99-758449,Kulturpolitik - Mainz,dpa,,,19012022,Sueddeutsche
