Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Ist meine beschädigte Teflonpfanne gesundheitsschädlich?,23022022_16:55,https://sz-magazin.sueddeutsche.de/91266,Gruß aus der Küche,,Von Maria Sprenger,"Um gefährliche Teflon-Dämpfe zu vermeiden ist die Temperatur der Pfanne entscheidender als ihr Zustand, erklärt ein Fachmann.
                        
                            Von Maria Sprenger",23022022,Sueddeutsche
Zehnjähriger an Bushaltestelle auf Straße von Auto erfasst,23022022_16:54,https://www.sueddeutsche.de/panorama/unfaelle-teistungen-zehnjaehriger-an-bushaltestelle-auf-strasse-von-auto-erfasst-dpa.urn-newsml-dpa-com-20090101-220223-99-256170,Unfälle - Teistungen,dpa,,,23022022,Sueddeutsche
Opposition kritisiert schleppenden Ausbau der Radwege,23022022_16:53,https://www.sueddeutsche.de/politik/landtag-opposition-kritisiert-schleppenden-ausbau-der-radwege-dpa.urn-newsml-dpa-com-20090101-220223-99-256156,Landtag,dpa,,,23022022,Sueddeutsche
Her mit der Frauenquote,23022022_16:53,https://www.sueddeutsche.de/bayern/frauenquote-kabinett-markus-soeder-1.5535263,Mitten in Bayern,,Kolumne von Katja Auer,"Meinung
                    
                    
                        Die Kabinettsumbildung ist aus weiblicher Sicht ein echter Rückschritt. Das reißt auch die Vorsitzende der Frauenunion nicht raus.
                        
                            Kolumne von Katja Auer",23022022,Sueddeutsche
4000 zusätzliche Stellen werden an Schulen bereitgestellt,23022022_16:53,https://www.sueddeutsche.de/bildung/schulen-duesseldorf-4000-zusaetzliche-stellen-werden-an-schulen-bereitgestellt-dpa.urn-newsml-dpa-com-20090101-220223-99-256149,Schulen - Düsseldorf,dpa,,,23022022,Sueddeutsche
Womöglich Gründung bewaffneter Bande gegen Maßnahmen geplant,23022022_16:48,https://www.sueddeutsche.de/panorama/justiz-koblenz-womoeglich-gruendung-bewaffneter-bande-gegen-massnahmen-geplant-dpa.urn-newsml-dpa-com-20090101-220223-99-256123,Justiz - Koblenz,dpa,,,23022022,Sueddeutsche
Neue Kunsthalle in Prag eröffnet,23022022_16:47,https://www.sueddeutsche.de/kultur/ausstellungen-neue-kunsthalle-in-prag-eroeffnet-dpa.urn-newsml-dpa-com-20090101-220223-99-255532,Ausstellungen,dpa,,,23022022,Sueddeutsche
Vogelgrippe breitet sich im Südwesten aus,23022022_16:46,https://www.sueddeutsche.de/wirtschaft/agrar-stuttgart-vogelgrippe-breitet-sich-im-suedwesten-aus-dpa.urn-newsml-dpa-com-20090101-220223-99-256083,Agrar - Stuttgart,dpa,,,23022022,Sueddeutsche
Klimastiftung weiter in der Kritik: Landtag berät,23022022_16:45,https://www.sueddeutsche.de/politik/konflikte-schwerin-klimastiftung-weiter-in-der-kritik-landtag-beraet-dpa.urn-newsml-dpa-com-20090101-220223-99-252295,Konflikte - Schwerin,dpa,,,23022022,Sueddeutsche
Bürgerentscheid im Tauziehen um Brennstoffzellen-Fabrik,23022022_16:44,https://www.sueddeutsche.de/wirtschaft/auto-weilheim-an-der-teck-buergerentscheid-im-tauziehen-um-brennstoffzellen-fabrik-dpa.urn-newsml-dpa-com-20090101-220223-99-256076,Auto - Weilheim an der Teck,dpa,,,23022022,Sueddeutsche
