Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Zehn ""Wintertreffpunkte"" sollen Bürger zusammenbringen",16112021_13:02,https://www.sueddeutsche.de/leben/soziales-bad-neuenahr-ahrweiler-zehn-wintertreffpunkte-sollen-buerger-zusammenbringen-dpa.urn-newsml-dpa-com-20090101-211116-99-20179,Soziales - Bad Neuenahr-Ahrweiler,dpa,,,16112021,Sueddeutsche,leben
Mehr Studienplätze sollen Ärztemangel verhindern,16112021_13:02,https://www.sueddeutsche.de/politik/landtag-hannover-mehr-studienplaetze-sollen-aerztemangel-verhindern-dpa.urn-newsml-dpa-com-20090101-211116-99-20119,Landtag - Hannover,dpa,,,16112021,Sueddeutsche,politik
Noch ein Jahr bis Katar - WM der Skandale und Kontroversen,16112021_13:01,https://www.sueddeutsche.de/sport/fussball-noch-ein-jahr-bis-katar-wm-der-skandale-und-kontroversen-dpa.urn-newsml-dpa-com-20090101-211116-99-17638,Fußball,dpa,,,16112021,Sueddeutsche,sport
"Paul Zipser: ""Schritte größer und größer""",16112021_13:00,https://www.sueddeutsche.de/sport/basketball-paul-zipser-schritte-groesser-und-groesser-dpa.urn-newsml-dpa-com-20090101-211116-99-20055,Basketball,dpa,,,16112021,Sueddeutsche,sport
Telekom bei Bonner Basketballern raus: Ungewisse Zukunft,16112021_12:56,https://www.sueddeutsche.de/sport/basketball-bonn-telekom-bei-bonner-basketballern-raus-ungewisse-zukunft-dpa.urn-newsml-dpa-com-20090101-211116-99-19041,Basketball - Bonn,dpa,,,16112021,Sueddeutsche,sport
Telekom steigt als Namensgeber bei Bonner Basketballern aus,16112021_12:56,https://www.sueddeutsche.de/sport/basketball-telekom-steigt-als-namensgeber-bei-bonner-basketballern-aus-dpa.urn-newsml-dpa-com-20090101-211116-99-19280,Basketball,dpa,,,16112021,Sueddeutsche,sport
Höhere Löhne in holz- und kunststoffverarbeitender Industrie,16112021_12:54,https://www.sueddeutsche.de/karriere/tarife-frankfurt-am-main-hoehere-loehne-in-holz-und-kunststoffverarbeitender-industrie-dpa.urn-newsml-dpa-com-20090101-211116-99-20034,Tarife - Frankfurt am Main,dpa,,,16112021,Sueddeutsche,karriere
ICE-Messerangreifer hatte möglicherweise doch extremistisches Motiv,16112021_12:54,https://www.sueddeutsche.de/bayern/ice-nuernberg-regensburg-messerattacke-motiv-1.5465563,Seubersdorf,,"Von Deniz Aykanat, Regensburg","Ein Mann sticht wie im Wahn auf Bahnreisende ein. Nun fanden Ermittler verdächtige Videos, die auf einen islamistischen Hintergrund hindeuten. 
                        
                            Von Deniz Aykanat, Regensburg",16112021,Sueddeutsche,bayern
"Corona-Inzidenz bei 312,4 - 32.048 Neuinfektionen",16112021_12:54,https://www.sueddeutsche.de/gesundheit/gesundheit-corona-inzidenz-bei-3124-32048-neuinfektionen-dpa.urn-newsml-dpa-com-20090101-211116-99-13648,Gesundheit,dpa,,,16112021,Sueddeutsche,gesundheit
Toter Wal löst Fress-Rausch aus,16112021_12:53,https://www.sueddeutsche.de/panorama/toter-wal-loest-fress-rausch-aus-1.5465569,,,,"Video
                    
                    
                        Dutzende Haie machten sich in Australien an einer Karkasse zu schaffen, mehrere Strände mussten geschlossen werden.",16112021,Sueddeutsche,panorama
Frauen-Quartett um Hegering kehrt zurück,16112021_12:53,https://www.sueddeutsche.de/sport/fussball-frauen-quartett-um-hegering-kehrt-zurueck-dpa.urn-newsml-dpa-com-20090101-211116-99-19952,Fußball,dpa,,,16112021,Sueddeutsche,sport
Zahl der Geburten in Brandenburg weiter rückläufig,16112021_12:53,https://www.sueddeutsche.de/leben/familie-wiesbaden-zahl-der-geburten-in-brandenburg-weiter-ruecklaeufig-dpa.urn-newsml-dpa-com-20090101-211116-99-20007,Familie - Wiesbaden,dpa,,,16112021,Sueddeutsche,leben
Generalsekretäre informieren über Stand der Koalitionsverhandlungen,16112021_12:52,https://www.sueddeutsche.de/politik/bundestagswahl-2021-klingbeil-wissing-keller-ampel-koalitionsverhandlungen-1.5458736,Nach der Bundestagswahl,,Wichtige Nachrichten zur Regierungsbildung,"Klingbeil, Wissing und Kellner treten in Berlin vor die Presse. Verfolgen Sie die Statements im Livestream.
                        
                            Wichtige Nachrichten zur Regierungsbildung",16112021,Sueddeutsche,politik
Polizei entdeckt Einbrecher mit Drohne auf Dach,16112021_12:52,https://www.sueddeutsche.de/panorama/kriminalitaet-rheda-wiedenbrueck-polizei-entdeckt-einbrecher-mit-drohne-auf-dach-dpa.urn-newsml-dpa-com-20090101-211116-99-19899,Kriminalität - Rheda-Wiedenbrück,dpa,,,16112021,Sueddeutsche,panorama
"Bauer zu Ungeimpften: ""An Irrationalität nicht zu fassen""",16112021_12:51,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-bauer-zu-ungeimpftenan-irrationalitaet-nicht-zu-fassen-dpa.urn-newsml-dpa-com-20090101-211116-99-19980,Gesundheit - Erfurt,dpa,,,16112021,Sueddeutsche,gesundheit
