Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Daimler, Traton und Volvo gründen Ladenetz-Joint-Venture",16122021_08:24,https://www.sueddeutsche.de/bayern/fahrzeugbau-stuttgart-daimler-traton-und-volvo-gruenden-ladenetz-joint-venture-dpa.urn-newsml-dpa-com-20090101-211216-99-403968,Fahrzeugbau - Stuttgart,dpa,,,16122021,Sueddeutsche,bayern
"50 Jahre Ärzte ohne Grenzen: ""Kein Grund zu feiern""",16122021_08:23,https://www.sueddeutsche.de/panorama/hilfsorganisationen-50-jahre-aerzte-ohne-grenzen-kein-grund-zu-feiern-dpa.urn-newsml-dpa-com-20090101-211216-99-403822,Hilfsorganisationen,dpa,,,16122021,Sueddeutsche,panorama
Ifo-Institut: Mittel für Braunkohleregionen besser einsetzen,16122021_08:21,https://www.sueddeutsche.de/wirtschaft/energie-dresden-ifo-institut-mittel-fuer-braunkohleregionen-besser-einsetzen-dpa.urn-newsml-dpa-com-20090101-211216-99-403923,Energie - Dresden,dpa,,,16122021,Sueddeutsche,wirtschaft
Tarifverdienste mit geringstem Anstieg seit 2010,16122021_08:20,https://www.sueddeutsche.de/karriere/arbeit-tarifverdienste-mit-geringstem-anstieg-seit-2010-dpa.urn-newsml-dpa-com-20090101-211216-99-403756,Arbeit,dpa,,,16122021,Sueddeutsche,karriere
Nord-Süd-Linien der Berliner S-Bahn unterbrochen,16122021_08:19,https://www.sueddeutsche.de/wirtschaft/verkehr-berlin-nord-sued-linien-der-berliner-s-bahn-unterbrochen-dpa.urn-newsml-dpa-com-20090101-211216-99-403924,Verkehr - Berlin,dpa,,,16122021,Sueddeutsche,wirtschaft
Zehnjahresvergleich: 25 Prozent weniger Suizide in NRW,16122021_08:16,https://www.sueddeutsche.de/service/statistik-duesseldorf-zehnjahresvergleich-25-prozent-weniger-suizide-in-nrw-dpa.urn-newsml-dpa-com-20090101-211216-99-403886,Statistik - Düsseldorf,dpa,,,16122021,Sueddeutsche,service
Landesweite Kontrollen zu 3G und Maskenpflicht im ÖPVN,16122021_08:15,https://www.sueddeutsche.de/wirtschaft/verkehr-hannover-landesweite-kontrollen-zu-3g-und-maskenpflicht-im-oepvn-dpa.urn-newsml-dpa-com-20090101-211215-99-396687,Verkehr - Hannover,dpa,,,16122021,Sueddeutsche,wirtschaft
Ministerin Bauer rechnet nicht mit Hochschulschließungen,16122021_08:14,https://www.sueddeutsche.de/bildung/hochschulen-stuttgart-ministerin-bauer-rechnet-nicht-mit-hochschulschliessungen-dpa.urn-newsml-dpa-com-20090101-211216-99-402582,Hochschulen - Stuttgart,dpa,,,16122021,Sueddeutsche,bildung
Das sind die Regeln für Urlaub in Europa,16122021_08:07,https://www.sueddeutsche.de/reise/urlaub-reise-europa-corona-auswaertiges-amt-einreise-1.5303333,Reisen und Corona,,"Von Daniela Gorgs (Daten), Benedict Witzenberger (Daten), Eva Dignös, Irene Helmes und Birgit Kruse","Welche Tests muss man an der Grenze vorlegen, wen erwartet nach der Einreise die Quarantäne? Der Überblick über die Regeln in den Urlaubsländern in einer Karte.
                        
                            Von Daniela Gorgs (Daten), Benedict Witzenberger (Daten), Eva Dignös, Irene Helmes und Birgit Kruse",16122021,Sueddeutsche,reise
Umbau im Bundestag: Ampel will Sitzordnung ändern,16122021_08:04,https://www.sueddeutsche.de/politik/bundestag-umbau-im-bundestagampel-will-sitzordnung-aendern-dpa.urn-newsml-dpa-com-20090101-211216-99-403527,Bundestag,dpa,,,16122021,Sueddeutsche,politik
