Titel,URL,Date_Info,News_page
Votum des Bundesvorstands: CDU leitet Ausschlussverfahren gegen Otte ein,https://www.spiegel.de/politik/deutschland/cdu-will-max-otte-wegen-bundespraesidenten-kandidatur-ausschliessen-a-e53da441-ea56-4d50-afed-eee225ddcb0b,25012022_18:56 ,Spiegel
Umstrittene Corona-Ausnahmeregelung: So verteidigt Kubicki den längeren Genesenenstatus für den Bundestag,https://www.spiegel.de/politik/deutschland/corona-und-bundestag-wolfgang-kubicki-verteidigt-laengeren-genesenstatus-a-73d8fea5-a59e-4646-a1bb-dd7859f2bcfb,25012022_18:54 ,Spiegel
Lehrermangel an Schulen: Bildungsforscher hält Berechnungen der Kultusminister teilweise für »unseriös«,https://www.spiegel.de/panorama/bildung/lehrermangel-an-schulen-bildungsforscher-haelt-kmk-berechnungen-teilweise-fuer-unserioes-a-27193b0a-7537-46ee-b06b-be6bb6094c4d,25012022_18:44 ,Spiegel
Als Tourist im Camper unterwegs: Franzose wegen angeblicher Spionage in Iran zu acht Jahren Haft verurteilt,https://www.spiegel.de/panorama/justiz/iran-franzose-benjamin-briere-wegen-angeblicher-spionage-zu-8-jahren-haft-verurteilt-a-59b02344-468b-442a-a3cc-81d85a88e00b,25012022_18:24 ,Spiegel
Nach Maskenaffäre: Transparency fordert schärferes Gesetz gegen Abgeordnetenbestechung,https://www.spiegel.de/politik/deutschland/maskenaffaere-transparency-international-fordert-schaerferes-gesetz-gegen-abgeordnetenbestechung-a-18a73850-3d90-492d-af22-3469771187c9,25012022_18:22 ,Spiegel
Weiterer Gruppenantrag im Bundestag: Mehrere Abgeordnete von FDP und Grünen wollen Impfpflicht ab 50 Jahren,https://www.spiegel.de/politik/deutschland/impfpflicht-sechs-abgeordnete-von-fdp-und-gruenen-wollen-impfpflicht-ab-50-jahre-a-63f87866-ae25-4da4-9a89-bb4c2c67be4b,25012022_18:08 ,Spiegel
App zur Kontaktnachverfolgung: Sachsen-Anhalt und Bayern steigen aus Luca-Verträgen aus,https://www.spiegel.de/netzwelt/apps/luca-app-sachsen-anhalt-und-bayern-steigen-aus-vertraegen-aus-a-a01129a2-71d0-4f4a-83ab-94b5a9209ed3,25012022_18:03 ,Spiegel
"+++ Fußball-Transferticker +++: Inter hat Gosens im Auge, Hodgson kann's auch mit 74 nicht lassen",https://www.spiegel.de/sport/fussball/fussball-transfers-inter-mailand-hat-robin-gosens-im-auge-roy-hodgson-kann-s-nicht-lassen-a-7447fe49-436e-4f31-a0b9-0583cea0588f,25012022_17:57 ,Spiegel
Die Lage am Abend: Scotland Yard jagt Boris J.,https://www.spiegel.de/politik/deutschland/news-des-tages-boris-johnson-max-otte-omikron-a-fb6f75bc-d37a-4863-9a7c-22e257a0c55f,25012022_17:53 ,Spiegel
Automatische Vertragsverlängerungen: Verbraucherschützer gehen gegen Parship vor,https://www.spiegel.de/netzwelt/web/parship-klageregister-gegen-online-dating-anbieter-eroeffnet-a-8daed16d-8e57-4784-9005-46e6046bbf32,25012022_17:46 ,Spiegel
Tierischer Retter: Hund Leo weckt Hausbewohner – und warnt vor Garagenbrand,https://www.spiegel.de/panorama/gesellschaft/borken-hund-leo-weckt-hausbewohner-und-warnt-ihn-vor-garagenbrand-a-89120020-e2b9-4741-9830-610ff66becc5,25012022_17:45 ,Spiegel
Pressekonferenz: Das sagen Scholz und Macron über die Kriegsgefahr in der Ukraine,https://www.spiegel.de/ausland/olaf-scholz-und-emmanuel-macron-zur-kriegsgefahr-in-der-ukraine-a-b2e996a1-b113-47f0-bb38-acbdf1a3acea,25012022_17:39 ,Spiegel
Gipfelstürmer aus dem Labor: Robo-Hund auf Wanderschaft,https://www.spiegel.de/wissenschaft/technik/robo-hund-auf-wanderschaft-a-6c21f9da-4773-4974-8559-f9d4c3be5b9b,25012022_17:38 ,Spiegel
"Geplanter CDU-Rauswurf wegen Bundespräsidenten-Kandidatur für AfD: Ottes Spiel, Merz' Chance",https://www.spiegel.de/politik/deutschland/cdu-zur-afd-bundespraesidenten-kandidatur-max-ottes-spiel-friedrich-merz-chance-a-55312c0b-f7e7-4a8a-bb9c-901318cc02a5,25012022_17:21 ,Spiegel
Missbrauchsgutachten im Erzbistum München: Kardinal Wetter entschuldigt sich – und bestreitet viele Vorwürfe,https://www.spiegel.de/panorama/gesellschaft/missbrauchsgutachten-kardinal-friedrich-wetter-entschuldigt-sich-und-bestreitet-viele-vorwuerfe-a-298ac271-132a-4847-a24a-d202591f1463,25012022_16:50 ,Spiegel
Rückkehr in die Spitzenpolitik: Andrea Nahles wird Chefin der Bundesagentur für Arbeit,https://www.spiegel.de/wirtschaft/andrea-nahles-wird-chefin-der-bundesagentur-fuer-arbeit-a-e72095f7-cffc-4a05-9e36-3ef7e74ec020,25012022_16:36 ,Spiegel
Handball-Präsident Michelmann: Rückzug von der EM? – »Dann wären wir pleite gewesen«,https://www.spiegel.de/sport/handball/dhb-praesident-andreas-michelmann-rueckzug-von-der-em-dann-waeren-wir-pleite-a-113d0f16-c9b3-4a6f-a41c-62ab2b095892,25012022_16:32 ,Spiegel
Folgenreicher Ausfall: Millionen Menschen in Zentralasien ohne Strom,https://www.spiegel.de/panorama/zentralasien-stromausfall-bei-millionen-menschen-verursacht-chaos-a-3b165fc2-b026-4bc4-86ab-dcd8c685b83b,25012022_16:31 ,Spiegel
"LobbyControl-Mitarbeiterin im Interview: »In der Politik passiert vieles, was erlaubt, aber trotzdem nicht okay ist«",https://www.spiegel.de/deinspiegel/lobbycontrol-mitarbeiterin-in-der-politik-passiert-vieles-was-erlaubt-aber-trotzdem-nicht-okay-ist-a-c30eb6c4-0002-0001-0000-000180592539,25012022_16:26 ,Spiegel
