Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Straßenbahn-Unfall: Autofahrer lebensgefährlich verletzt,14112021_11:19,https://www.sueddeutsche.de/panorama/unfaelle-bremen-strassenbahn-unfall-autofahrer-lebensgefaehrlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211114-99-992925,Unfälle - Bremen,dpa,,,14112021,Sueddeutsche
Adams befürwortet strengere Strafen bei Impfpassfälschungen,14112021_11:19,https://www.sueddeutsche.de/panorama/justiz-erfurt-adams-befuerwortet-strengere-strafen-bei-impfpassfaelschungen-dpa.urn-newsml-dpa-com-20090101-211114-99-992929,Justiz - Erfurt,dpa,,,14112021,Sueddeutsche
Jürgen Prochnow: Auch im Film echte Tränen,14112021_11:17,https://www.sueddeutsche.de/leben/leute-juergen-prochnow-auch-im-film-echte-traenen-dpa.urn-newsml-dpa-com-20090101-211114-99-992857,Leute,dpa,,,14112021,Sueddeutsche
Großer Andrang bei Impfaktion im Wildpark Schwarze Berge,14112021_11:17,https://www.sueddeutsche.de/leben/buntes-rosengarten-grosser-andrang-bei-impfaktion-im-wildpark-schwarze-berge-dpa.urn-newsml-dpa-com-20090101-211114-99-992890,Buntes - Rosengarten,dpa,,,14112021,Sueddeutsche
Kritik an geplanter Zusammenlegung von Mini-Gemeinden,14112021_11:16,https://www.sueddeutsche.de/panorama/kirche-berlin-kritik-an-geplanter-zusammenlegung-von-mini-gemeinden-dpa.urn-newsml-dpa-com-20090101-211113-99-985416,Kirche - Berlin,dpa,,,14112021,Sueddeutsche
Weltklimagipfel: Die wichtigsten Beschlüsse im Überblick,14112021_11:16,https://www.sueddeutsche.de/panorama/weltklimagipfel-die-wichtigsten-beschluesse-im-ueberblick-1.5463660,,,,"Video
                    
                    
                        Die Weltklimakonferenz ist nach zwei Wochen zäher Verhandlungen vorbei. Und hat mit einem als historisch gefeierten Beschluss den weltweiten Abschied von der Kohleverbrennung eingeläutet.",14112021,Sueddeutsche
Kind im Wedding angefahren,14112021_11:14,https://www.sueddeutsche.de/panorama/unfaelle-berlin-kind-im-wedding-angefahren-dpa.urn-newsml-dpa-com-20090101-211114-99-992879,Unfälle - Berlin,dpa,,,14112021,Sueddeutsche
CDU-Fraktionsvorsitzender: Asyl-Leistungen nicht anheben,14112021_11:13,https://www.sueddeutsche.de/politik/migration-schwerin-cdu-fraktionsvorsitzender-asyl-leistungen-nicht-anheben-dpa.urn-newsml-dpa-com-20090101-211114-99-992853,Migration - Schwerin,dpa,,,14112021,Sueddeutsche
Streit in Gaststätte: Angreifer tritt Opfer ins Gesicht,14112021_11:12,https://www.sueddeutsche.de/panorama/kriminalitaet-andernach-streit-in-gaststaette-angreifer-tritt-opfer-ins-gesicht-dpa.urn-newsml-dpa-com-20090101-211114-99-992812,Kriminalität - Andernach,dpa,,,14112021,Sueddeutsche
Mann bei Streit lebensgefährlich verletzt,14112021_11:10,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-mann-bei-streit-lebensgefaehrlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211114-99-992822,Kriminalität - Berlin,dpa,,,14112021,Sueddeutsche
Polizei: Migranten durchbrechen polnischen Grenzzaun,14112021_11:07,https://www.sueddeutsche.de/politik/migranten-grenzzaun-polen-belarus-1.5463645,Grenze zu Belarus,,,Alle 50 Personen seien nach Angaben der polnischen Polizei zur Grenze nach Belarus zurückgebracht worden. Dort harren Tausende in provisorischen Camps aus.,14112021,Sueddeutsche
Nackter Mann droht aus dem Fenster zu springen,14112021_11:04,https://www.sueddeutsche.de/panorama/notfaelle-saarbruecken-nackter-mann-droht-aus-dem-fenster-zu-springen-dpa.urn-newsml-dpa-com-20090101-211114-99-992780,Notfälle - Saarbrücken,dpa,,,14112021,Sueddeutsche
Niederlande und Italien zittern: Endspiel vor Geisterkulisse,14112021_11:02,https://www.sueddeutsche.de/sport/fussball-niederlande-und-italien-zittern-endspiel-vor-geisterkulisse-dpa.urn-newsml-dpa-com-20090101-211114-99-991687,Fußball,dpa,,,14112021,Sueddeutsche
Pflegeeinrichtungen: Testpflicht auch für geimpfte Besucher,14112021_10:55,https://www.sueddeutsche.de/gesundheit/gesundheit-kiel-pflegeeinrichtungen-testpflicht-auch-fuer-geimpfte-besucher-dpa.urn-newsml-dpa-com-20090101-211114-99-992711,Gesundheit - Kiel,dpa,,,14112021,Sueddeutsche
Die Hintergründe des Konflikts in Äthiopien,14112021_10:55,https://www.sueddeutsche.de/politik/konflikte-die-hintergruende-des-konflikts-in-aethiopien-dpa.urn-newsml-dpa-com-20090101-211114-99-992677,Konflikte,dpa,,,14112021,Sueddeutsche
Alarm in ganz Dachau,14112021_10:55,https://www.sueddeutsche.de/muenchen/dachau/dachau-sirene-stadtrat-1.5463109,Katastrophenschutz,,"Von Julia Putzger, Dachau","Die Stadt Dachau schafft sich acht Sirenen an, um ihre Bürger im Ernstfall warnen zu können.
                        
                            Von Julia Putzger, Dachau",14112021,Sueddeutsche
Drei Tote: Anklageerhebung gegen Zahnarzt in Kürze erwartet,14112021_10:54,https://www.sueddeutsche.de/panorama/kriminalitaet-daenischenhagen-drei-tote-anklageerhebung-gegen-zahnarzt-in-kuerze-erwartet-dpa.urn-newsml-dpa-com-20090101-211114-99-992005,Kriminalität - Dänischenhagen,dpa,,,14112021,Sueddeutsche
Bandengewalt im Gefängnis fordert fast 70 Tote,14112021_10:52,https://www.sueddeutsche.de/panorama/bandengewalt-im-gefaengnis-fordert-fast-70-tote-1.5463621,,,,"Video
                    
                    
                        In Ecuador kamen in der Nacht zu Sonntag Dutzende Insassen bei gewalttätigen Auseinandersetzungen ums Leben.",14112021,Sueddeutsche
Mann mit Drogen und Messer am Hauptbahnhof festgenommen,14112021_10:46,https://www.sueddeutsche.de/panorama/kriminalitaet-gelsenkirchen-mann-mit-drogen-und-messer-am-hauptbahnhof-festgenommen-dpa.urn-newsml-dpa-com-20090101-211114-99-992648,Kriminalität - Gelsenkirchen,dpa,,,14112021,Sueddeutsche
"""Tut super weh"": FC Bayern verliert Topspiel gegen Wolfsburg",14112021_10:44,https://www.sueddeutsche.de/sport/fussball-tut-super-weh-fc-bayern-verliert-topspiel-gegen-wolfsburg-dpa.urn-newsml-dpa-com-20090101-211114-99-992576,Fußball,dpa,,,14112021,Sueddeutsche
