Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Wie komisch jeder ist,14022022_11:23,https://www.sueddeutsche.de/kultur/ivan-reitman-nachruf-1.5528293,Zum Tod von Ivan Reitman,,Von David Steinitz,"""Ghostbusters""-Regisseur Ivan Reitman ist im Alter von 75 Jahren gestorben. Er war einer der besten Komödienmacher Hollywoods.
                        
                            Von David Steinitz",15022022,Sueddeutsche,kultur
Ziegenhaltung: Nachbar muss üblen Gestank nicht hinnehmen,14022022_11:23,https://www.sueddeutsche.de/wirtschaft/immobilien-ziegenhaltung-nachbar-muss-ueblen-gestank-nicht-hinnehmen-dpa.urn-newsml-dpa-com-20090101-220214-99-120239,Immobilien,dpa,,,15022022,Sueddeutsche,wirtschaft
Statt Kampfansage: BVB will konstantere Leistungen zeigen,14022022_11:22,https://www.sueddeutsche.de/sport/fussball-statt-kampfansage-bvb-will-konstantere-leistungen-zeigen-dpa.urn-newsml-dpa-com-20090101-220214-99-119085,Fußball,dpa,,,15022022,Sueddeutsche,sport
Prozess: Vater bestreitet Gewalt gegen Baby,14022022_11:20,https://www.sueddeutsche.de/panorama/kriminalitaet-braunschweig-prozess-vater-bestreitet-gewalt-gegen-baby-dpa.urn-newsml-dpa-com-20090101-220214-99-118395,Kriminalität - Braunschweig,dpa,,,15022022,Sueddeutsche,panorama
13-Jähriger soll mit Auto durch Tempo-30-Zone gerast sein,14022022_11:18,https://www.sueddeutsche.de/panorama/kriminalitaet-duelmen-13-jaehriger-soll-mit-auto-durch-tempo-30-zone-gerast-sein-dpa.urn-newsml-dpa-com-20090101-220214-99-120127,Kriminalität - Dülmen,dpa,,,15022022,Sueddeutsche,panorama
Wegen extremer Kälte: Biathlon-Männer starten früher,14022022_11:17,https://www.sueddeutsche.de/sport/biathlon-wegen-extremer-kaelte-biathlon-maenner-starten-frueher-dpa.urn-newsml-dpa-com-20090101-220214-99-120051,Biathlon,dpa,,,15022022,Sueddeutsche,sport
Wenn ich eine Wolke wär',14022022_11:15,https://www.sueddeutsche.de/kultur/dragon-new-warm-mountain-i-believe-in-you-adrienne-lenker-big-thief-1.5528212,"Neues Album von ""Big Thief""",,Von Juliane Liebert,"Lärmender Indie-Rock, staubig süßer Country: Was Adrienne Lenker über das neue Album ihrer Band ""Big Thief"", ihren Hund und Sternenstaub erzählt.
                        
                            Von Juliane Liebert",15022022,Sueddeutsche,kultur
Rekord bei Ernte von Strauchbeeren,14022022_11:15,https://www.sueddeutsche.de/wirtschaft/agrar-rekord-bei-ernte-von-strauchbeeren-dpa.urn-newsml-dpa-com-20090101-220214-99-120040,Agrar,dpa,,,15022022,Sueddeutsche,wirtschaft
Scharfe Kritik an Mannschaft: Grammozis geht fast all-in,14022022_11:14,https://www.sueddeutsche.de/sport/fussball-duesseldorf-scharfe-kritik-an-mannschaft-grammozis-geht-fast-all-in-dpa.urn-newsml-dpa-com-20090101-220214-99-120042,Fußball - Düsseldorf,dpa,,,15022022,Sueddeutsche,sport
Forschung: Universitätsmedizinen gehen gemeinsame Wege,14022022_11:11,https://www.sueddeutsche.de/bildung/hochschulen-halle-saale-forschung-universitaetsmedizinen-gehen-gemeinsame-wege-dpa.urn-newsml-dpa-com-20090101-220214-99-119991,Hochschulen - Halle (Saale),dpa,,,15022022,Sueddeutsche,bildung
