Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Gesamtzahl der Infektionen übersteigt zehn Millionen,02022022_06:09,https://www.sueddeutsche.de/panorama/corona-in-deutschland-gesamtzahl-der-infektionen-uebersteigt-zehn-millionen-1.5520073,Corona in Deutschland:,,,"Video
                    
                    
                        Die Gesamtzahl der nachgewiesenen Corona-Infektionen in Deutschland hat die Marke von 10 Millionen überschritten. Das Robert Koch-Institut meldete am Mittwochmorgen 10 186 644 Ansteckungen seit Beginn der Pandemie.",02022022,Sueddeutsche,panorama
Apotheker können kommende Woche mit Corona-Impfungen starten,02022022_06:07,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-apotheker-koennen-kommende-woche-mit-corona-impfungen-starten-dpa.urn-newsml-dpa-com-20090101-220202-99-940315,Gesundheit - Hannover,dpa,,,02022022,Sueddeutsche,gesundheit
Tausch von Papier-Führerscheinen: SPD kritisiert Bürokratie,02022022_06:06,https://www.sueddeutsche.de/wirtschaft/verkehr-kiel-tausch-von-papier-fuehrerscheinen-spd-kritisiert-buerokratie-dpa.urn-newsml-dpa-com-20090101-220202-99-940284,Verkehr - Kiel,dpa,,,02022022,Sueddeutsche,wirtschaft
Schulleiter können künftig ganze Klassen nach Hause schicken,02022022_06:06,https://www.sueddeutsche.de/bayern/corona-bayern-aktuell-schule-quarantaene-inzidenz-1.5519323,Coronavirus-Newsblog für Bayern,,Alle Entwicklungen im Überblick,"Das gilt laut Kultusminister Piazolo bei größeren Corona-Ausbrüchen, also wenn etwa die Hälfte einer Klasse betroffen ist. Die Inzidenz steigt langsamer und liegt bayernweit bei 1451,4.
                        
                            Alle Entwicklungen im Überblick",02022022,Sueddeutsche,bayern
"Mainz-Chef Heidel zum Fall Eberl: ""Geht genauso weiter""",02022022_06:05,https://www.sueddeutsche.de/sport/fussball-mainz-chef-heidel-zum-fall-eberl-geht-genauso-weiter-dpa.urn-newsml-dpa-com-20090101-220201-99-935273,Fußball,dpa,,,02022022,Sueddeutsche,sport
Geldautomatensprengung in Bebra,02022022_06:04,https://www.sueddeutsche.de/panorama/kriminalitaet-bebra-geldautomatensprengung-in-bebra-dpa.urn-newsml-dpa-com-20090101-220202-99-940259,Kriminalität - Bebra,dpa,,,02022022,Sueddeutsche,panorama
Unterricht am Limit: Omikron-Welle trifft die Schulen,02022022_06:03,https://www.sueddeutsche.de/bildung/bildung-stuttgart-unterricht-am-limit-omikron-welle-trifft-die-schulen-dpa.urn-newsml-dpa-com-20090101-220202-99-940234,Bildung - Stuttgart,dpa,,,02022022,Sueddeutsche,bildung
Arztpraxen finden kaum noch Mitarbeiter,02022022_05:59,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-arztpraxen-finden-kaum-noch-mitarbeiter-dpa.urn-newsml-dpa-com-20090101-220202-99-940193,Gesundheit - Hannover,dpa,,,02022022,Sueddeutsche,gesundheit
Kabinett berät Corona-Lage: Lockerungen für Sport absehbar,02022022_05:57,https://www.sueddeutsche.de/politik/kabinett-schwerin-kabinett-beraet-corona-lage-lockerungen-fuer-sport-absehbar-dpa.urn-newsml-dpa-com-20090101-220201-99-934696,Kabinett - Schwerin,dpa,,,02022022,Sueddeutsche,politik
Über 30.00 Denkmale in MV und hoher Geldbedarf,02022022_05:55,https://www.sueddeutsche.de/kultur/denkmaeler-schwerin-ueber-3000-denkmale-in-mv-und-hoher-geldbedarf-dpa.urn-newsml-dpa-com-20090101-220202-99-940160,Denkmäler - Schwerin,dpa,,,02022022,Sueddeutsche,kultur
