Titel,URL,Date_Info,News_page,Kategorie,author
BVB-Stürmer Donyell Malen: Ein halber Schritt aus Haalands Schatten,https://www.spiegel.de/sport/fussball/fussball-bundesliga-donyell-malen-trifft-gegen-vfb-stuttgart-erstmals-fuer-borussia-dortmund-a-41e11704-a779-47c6-864a-b6b434969c0e,20112021_19:55,Spiegel,sport,Von Cedric Voigt
»Körperöffnungen möglichst dicht halten«: 35.000 demonstrieren mit Nazis und Querdenkern in Wien,https://www.spiegel.de/ausland/wien-zehntausende-gehen-gegen-lockdown-auf-die-strasse-a-0e23ea2f-8f84-400c-b846-25db59ade63b,20112021_18:50,Spiegel,ausland,
Flüchtlinge in Belarus an der Grenze: »Gibt es endlich gute Nachrichten aus Deutschland?«,https://www.spiegel.de/ausland/fluechtlinge-in-belarus-an-der-grenze-gibt-es-endlich-gute-nachrichten-aus-deutschland-a-df25b5a5-299a-4ec9-8bfe-9e67b92ea0a0,20112021_18:50,Spiegel,ausland,Aus Bruzgi von der belarussisch-polnischen Grenze berichtet Christina Hebel
Mit 49 Jahren gestorben: Früherer Turbonegro-Sänger Hank von Helvete ist tot,https://www.spiegel.de/kultur/musik/frueherer-turbonegro-saenger-hank-von-helvete-ist-tot-a-3129a7fd-ece6-4da9-b4a1-53e16da3a62f,20112021_17:59,Spiegel,kultur,
Nachfolger von Axel Weber: Schweizer Großbank UBS holt Investmentbanker Colm Kelleher als Präsidenten,https://www.spiegel.de/wirtschaft/unternehmen/ubs-holt-investmentbanker-colm-kelleher-als-praesidenten-a-029e17f4-52bf-4dd9-91b4-42f107580743,20112021_17:51,Spiegel,wirtschaft,
"Podcast über Sebastian Kurz: Nazi-Eklats, Vetternwirtschaft und eine Enthüllung",https://www.spiegel.de/ausland/sebastian-kurz-die-fpoe-und-die-ibiza-affaere-podcast-a-148a9d89-70a8-4493-97d4-5cdb795ef3be,20112021_17:40,Spiegel,ausland,Von Sandra Sperber und Zsolt Wilhelm
Cannabis-Legalisierung: Wie steht es um das deutsche Gras?,https://www.spiegel.de/gesundheit/cannabis-legalisierung-kommt-wie-steht-es-um-das-deutsche-gras-a-f52d00cc-b2f3-4cce-93a0-1172f064a5d0,20112021_17:38,Spiegel,gesundheit,Eine Videoreportage von Birgit Großekathöfer und Fabian Pieper
Fußball-Bundesliga: Dortmund siegt spät und rückt bis auf einen Punkt an die Bayern heran,https://www.spiegel.de/sport/fussball/fussball-bundesliga-borussia-dortmund-siegt-spaet-und-rueckt-an-bayern-muenchen-heran-a-f9c2b378-8893-4bf2-b2be-28ed1ebc4e89,20112021_17:24,Spiegel,sport,
TV-Doku-Reihe »Die Rettungsflieger«: Hilfe aus der Luft,https://www.spiegel.de/panorama/die-rettungsflieger-tv-doku-reihe-bei-nitro-a-c93a3abc-eb41-4df2-a20c-68da6e303a6f,20112021_16:53,Spiegel,panorama,
"Urteil im Fall Kyle Rittenhouse: »Nun sagt mir das System, dass niemand Verantwortung tragen muss«",https://www.spiegel.de/ausland/kyle-rittenhouse-urteil-entzweit-die-usa-die-reaktionen-a-aae84416-5b37-4582-a360-37155e50acba,20112021_16:52,Spiegel,ausland,Von Janita Hämäläinen
Chile vor der Wahl: »Ich muss doch für mein Volk kämpfen«,https://www.spiegel.de/ausland/praesidentschaftswahl-in-chile-warum-die-blinde-fabiola-campillai-jetzt-senatorin-werden-will-a-719345b7-797b-4df1-8de6-2ea4fb6cbc75,20112021_16:52,Spiegel,ausland,Aus Santiago de Chile berichtet Klaus Ehringfeld
Formel 1 in Katar: Hamilton gewinnt Qualifying mit großem Vorsprung vor Verstappen,https://www.spiegel.de/sport/fussball/formel-1-in-katar-lewis-hamilton-gewinnt-qualifying-mit-grossem-abstand-vor-max-verstappen-a-f83911d1-803c-4f70-b844-09d93ba2ee15,20112021_16:21,Spiegel,sport,
Energieversorgung im Weltall: Nasa startet Ausschreibung für ein Kernkraftwerk auf dem Mond,https://www.spiegel.de/wissenschaft/weltall/nasa-startet-ausschreibung-fuer-ein-kernkraftwerk-auf-dem-mond-a-e99bcc6c-8336-452b-8df7-4d07f2f7d1b1,20112021_16:10,Spiegel,wissenschaft,
Migrationskrise in Osteuropa: Irakische Geflüchtete berichten nach Rückkehr aus Belarus von Folter,https://www.spiegel.de/ausland/belarus-irakische-gefluechtete-berichten-nach-rueckkehr-von-folter-a-27356b93-f48b-4d84-9d38-e0a206c4ee1e,20112021_16:03,Spiegel,ausland,
2. Fußball-Bundesliga: Darmstadt klaut Überflieger St. Pauli die Tabellenführung,https://www.spiegel.de/sport/fussball/2-bundesliga-sv-darmstadt-klaut-fc-st-pauli-die-tabellenfuehrung-a-de2a129d-9401-46b1-aa0b-d22005c67ad9,20112021_15:51,Spiegel,sport,
"Erstes Podest für Dürr im Slalom-Weltcup: »So geil, wir haben schon alle zusammen geheult«",https://www.spiegel.de/sport/wintersport/ski-alpin-lena-duerr-erstmals-auf-podest-im-slalom-weltcup-petra-vlhova-gewinnt-in-levi-a-baf8f9e2-3f32-438f-bb10-9016d1708f7d,20112021_15:51,Spiegel,sport,
Kommt ein Syrer nach Rotenburg (Wümme): Expedition ins Bierreich,https://www.spiegel.de/panorama/gesellschaft/bayern-expedition-ins-bierreich-kolumne-a-4e0c0917-0758-4a21-bb51-d2436efcd059,20112021_15:49,Spiegel,panorama,
Neue Brettspiele im alten Ägypten: Bitte Tutanchamun nichts!,https://www.spiegel.de/tests/brettspiele/brettspiele-die-im-alten-aegypten-spielen-bitte-tutanchamun-nichts-a-64bb215c-67f4-41ef-ac78-deb0dd9ee3fe,20112021_15:49,Spiegel,tests,Von Maren Hoffmann
Alltag von Abgeordneten: »Ich habe oft einfach nur funktioniert«,https://www.spiegel.de/karriere/alltag-von-abgeordneten-ich-habe-oft-einfach-nur-funktioniert-a-a383c8e4-c38b-45b5-8724-486c9889499a,20112021_15:46,Spiegel,karriere,Von Franca Quecke
"Das eigene Leben gestalten: Wie uns mehr Zeit für das bleibt, was wirklich wichtig ist",https://www.spiegel.de/gesundheit/ziele-erreichen-wie-uns-mehr-zeit-fuer-das-bleibt-was-wirklich-wichtig-ist-a-581a776f-c092-455e-a856-f0c9bf20d481,20112021_15:45,Spiegel,gesundheit,Ein Podcast von Lenne Kaffka
Corona und die Linke: Brüchiger Impffrieden,https://www.spiegel.de/politik/deutschland/linke-in-der-impf-debatte-sahra-wagenknecht-im-impf-streit-isoliert-a-e4572bdd-e930-4f1f-a07c-11a027de9531,20112021_15:42,Spiegel,politik,Von Timo Lehmann
"Grüne Hauptstadt 2021: Lahti will bis 2025 vollständig CO2-neutral werden – klappt das, Frau Vauramo?",https://www.spiegel.de/ausland/finnland-lahti-will-bis-2025-vollstaendig-co2-neutral-werden-wie-kann-das-klappen-a-fa6f529e-6d4a-4ffd-9222-100c38374d6d,20112021_15:42,Spiegel,ausland,Ein Interview von Jan Petter
Kampf um Agrarpolitik: Landjugend und Umweltschützer werfen Ampelparteien Verweigerung vor,https://www.spiegel.de/wirtschaft/agrarpolitik-landjugend-und-bundjugend-werfen-ampel-koalition-verweigerung-vor-a-482a6663-6c2c-4212-94bb-a462893f79e2,20112021_15:41,Spiegel,wirtschaft,Von Maria Marquart
Schuldzuweisungen in der Pandemie: Die Wut auf Ungeimpfte greift zu kurz,https://www.spiegel.de/wissenschaft/medizin/coronavirus-die-wut-auf-ungeimpfte-greift-zu-kurz-ein-kommentar-a-6ae7faaa-3b45-4a3f-a3c9-b4d49b7cb6da,20112021_15:41,Spiegel,wissenschaft,
"Biorecycling: »Die Bakterien wachsen, wenn wir alte Magneten dazugeben«",https://www.spiegel.de/wissenschaft/natur/seltene-erden-wie-bakterien-beim-recycling-der-wichtigen-rohstoffe-helfen-a-293f588a-de7b-4f20-aa60-cbf52a0607dc,20112021_15:40,Spiegel,wissenschaft,Ein Interview von Jörg Römer
"Studieren unter Coronabedingungen: »Ich dachte, jetzt werde alles besser – das Gegenteil ist der Fall«",https://www.spiegel.de/start/studium-in-der-corona-pandemie-praesenz-oder-online-lehre-a-dd573511-7d1c-49ae-9135-63b6dd8e3ea0,20112021_15:39,Spiegel,start,Aufgezeichnet von Katharina Hölter und Lukas Kissel
Genetische Mutation: Katzenbaby mit vier Ohren verzückt Instagram,https://www.spiegel.de/panorama/katzenbaby-mit-vier-ohren-verzueckt-instagram-a-fdfcdfa1-e052-46be-8ffe-86bae316a905,20112021_15:36,Spiegel,panorama,
Explodierende Infektionszahlen: Am Rande des Messbaren,https://www.spiegel.de/wissenschaft/corona-zahlen-gesundheitsaemter-ueberlastet-daten-werden-immer-unzuverlaessiger-a-ce3437fd-7c5d-4d57-97c8-832b166fc163,20112021_15:33,Spiegel,wissenschaft,Von Holger Dambeck
Eskalation der Gewalt: 20 Prozent mehr Morde in Südafrika,https://www.spiegel.de/ausland/suedafrika-20-prozent-mehr-morde-als-im-vergleich-zum-vorjahr-a-d8240339-7d22-43a5-be82-7a0ae9c4ee4d,20112021_15:03,Spiegel,ausland,
Thüringer FDP-Chef Kemmerich: Kurzzeit-Ministerpräsident will wieder Spitzenkandidat werden,https://www.spiegel.de/politik/deutschland/thueringen-thomas-kemmerich-will-wieder-fdp-spitzenkandidat-werden-a-e8c1ad2f-2160-4b88-9ec5-e2ac94af4d78,20112021_15:00,Spiegel,politik,
Wegen Haltbarkeit von Moderna-Vakzine: Kritik an Spahns Vorschlag zur Begrenzung von Biontech-Impfstoff,https://www.spiegel.de/politik/deutschland/kritik-an-spahns-vorschlag-zur-begrenzung-von-biontech-impfstoff-a-ac8cc1df-01a6-4dbf-af58-81321b21004d,20112021_14:55,Spiegel,politik,
Werder-Trainer tritt wegen Impfpass-Affäre zurück: Anfangs Ende,https://www.spiegel.de/sport/fussball/werder-bremen-markus-anfang-tritt-wegen-impfpass-affaere-zurueck-anfangs-ende-a-66c14185-5acc-4187-a977-b287b1a0390e,20112021_14:44,Spiegel,sport,Von Jan Göbel
Coronapandemie: Thüringer Linke fordert Impfpflicht für alle,https://www.spiegel.de/politik/deutschland/corona-in-thueringen-linke-fordert-impfpflicht-fuer-alle-a-b0b863fc-8e26-4db9-b087-46efbe13b43f,20112021_14:34,Spiegel,politik,
Formel-1-Premiere in Katar: Augen zu und kassieren,https://www.spiegel.de/sport/formel1/formel-1-faehrt-erstmals-in-katar-augen-zu-und-kassieren-a-05cfd6a5-bd35-4d62-b87a-9a42e6c28dfd,20112021_14:16,Spiegel,sport,Von Marcus Krämer und Karin Sturm
Kritik am 3G-Modell: Drosten weist auf begrenzte Aussagekraft von Schnelltests hin,https://www.spiegel.de/wissenschaft/medizin/christian-drosten-weist-auf-begrenzte-aussagekraft-von-schnelltests-hin-a-b169695d-19e4-41f7-9a39-215bd6390e1c,20112021_13:57,Spiegel,wissenschaft,
Sachsen-Anhalt: Fahrschüler bremst für Katze – und endet im Krankenhaus,https://www.spiegel.de/panorama/fahrschueler-bremst-fuer-katze-und-endet-im-krankenhaus-a-3aae29f9-c12f-4f25-924f-a4e41bd06dee,20112021_13:51,Spiegel,panorama,
Baerbock über Koalitionsverhandlungen: »Wir hatten die Nase auch mal richtig voll«,https://www.spiegel.de/politik/deutschland/ampel-gespraeche-annalena-baerbock-berichtet-von-zaehem-ringen-a-f7f29eea-a51b-4ae8-823e-7305844db485,20112021_13:38,Spiegel,politik,
Teenager-Schütze von Kenosha: Zahlreiche Proteste in US-Städten gegen Freispruch von Rittenhouse,https://www.spiegel.de/politik/kyle-rittenhouse-und-sein-freispruch-zahlreiche-proteste-in-us-staedten-a-9bf9f521-5ffc-4b68-b4d6-0f598399eb2e,20112021_13:29,Spiegel,politik,
Infektionen trotz hoher Impfquote: Warum Gibraltar kein Beweis für die angebliche Nutzlosigkeit der Coronaimpfung ist,https://www.spiegel.de/ausland/gibraltar-corona-neuinfektionen-trotz-hoher-impfquote-woran-das-liegt-a-60756224-0f37-4edd-912c-32d9fe3ba43a,20112021_13:05,Spiegel,ausland,Von Marc Röhlig
Elon Musk entschuldigt sich auf Twitter: Mehrere Tesla-Fahrer nach Ausfall der App ausgesperrt,https://www.spiegel.de/auto/mehrere-tesla-fahrer-nach-ausfall-der-app-ausgesperrt-a-cebdaab9-6f99-41b6-a752-48981285243b,20112021_12:35,Spiegel,auto,
Die Bilder der Woche: Völlig losgelöst,https://www.spiegel.de/panorama/voellig-losgeloest-a-3048c076-e319-4be8-b42b-c4c122f92dc0,20112021_12:25,Spiegel,panorama,
US-Präsident: Joe Biden übersteht jährlichen Gesundheitscheck problemlos,https://www.spiegel.de/ausland/joe-biden-uebersteht-vollnarkose-und-gesundheitscheck-problemlos-a-9a9f79d1-bb5d-4c52-b885-ceefcb9645a2,20112021_12:14,Spiegel,ausland,
Nach Ausschreitungen in Rotterdam: »Eine Orgie der Gewalt«,https://www.spiegel.de/ausland/nach-ausschreitungen-in-rotterdam-eine-orgie-der-gewalt-a-542ead52-dd38-4c02-a011-4e846467047a,20112021_11:49,Spiegel,ausland,Von Janita Hämäläinen
Steigende Buchungszahlen: TUI-Chef sieht »ungebrochene Reiselust« der Deutschen,https://www.spiegel.de/wirtschaft/tui-chef-sieht-ungebrochene-reiselust-der-deutschen-a-f87afa1f-84ea-4a42-b29d-0510cb014c9d,20112021_11:39,Spiegel,wirtschaft,
Camilla und Charles auf Tour: »Wir stehen noch voll im Saft«,https://www.spiegel.de/panorama/leute/prinz-charles-und-herzogin-camilla-auf-reisen-noch-voll-im-saft-a-ddb0628b-7709-4d58-bc06-40efa52bb9f2,20112021_11:39,Spiegel,panorama,
Weltraumforschung: Astronautinnen und Astronauten werden im All größer,https://www.spiegel.de/wissenschaft/weltall/astronauten-wachsen-in-der-schwerelosigkeit-a-84f2c72d-a75f-4d51-9241-98640ba7656c,20112021_11:28,Spiegel,wissenschaft,
Chinesische Medienberichte: Vermisste Tennisspielerin Peng angeblich daheim und wohlauf,https://www.spiegel.de/sport/tennis/peng-shuai-vermisste-tennisspielerin-angeblich-wohlauf-a-3f52109e-b0a2-4232-a971-da9eeeef86b6,20112021_11:08,Spiegel,sport,
Bayern-Pleite in Augsburg: Richtig sauer,https://www.spiegel.de/sport/fussball/fc-bayern-muenchen-verliert-beim-fc-augsburg-ohne-joshua-kimmich-richtig-sauer-a-6758ac99-157e-455d-888b-8613415f42b9,20112021_10:58,Spiegel,sport,Aus Augsburg berichtet Florian Kinast
Nach Ermittlungen wegen eines wohl gefälschten Impfzertifikates: Anfang tritt als Coach von Werder Bremen zurück,https://www.spiegel.de/sport/fussball/markus-anfang-tritt-als-coach-von-werder-bremen-zurueck-a-533cb560-662c-41c9-b923-3f68542e1bd9,20112021_10:45,Spiegel,sport,
Die Politik und die Unis: Ignorieren geht über Studieren,https://www.spiegel.de/start/corona-massnahmen-von-bund-und-laendern-kein-plan-fuer-die-studierenden-a-6d88be1a-903a-434b-a035-ee91c288f70a,20112021_10:40,Spiegel,start,
Lauterbach zur Coronalage: »Wir hätten vor vier oder fünf Wochen mit schärferen Einschränkungen beginnen müssen«,https://www.spiegel.de/politik/deutschland/corona-karl-lauterbach-kritisiert-helge-braun-fuer-verpatztes-krisenmanagement-a-59faa630-af6a-4448-87e8-e26a7f86b1b6,20112021_10:12,Spiegel,politik,
Solarstrom: Endlich geht die Sonne auf,https://www.spiegel.de/wissenschaft/technik/solarstrom-mumifizierte-torte-neue-dinosaurier-art-was-in-der-wissenschaft-diese-woche-wichtig-war-a-733545ee-f21c-42a8-b723-5e8fde557c8b,20112021_10:01,Spiegel,wissenschaft,
Coronapandemie: Maas entschieden gegen Impfpflicht für alle,https://www.spiegel.de/politik/deutschland/corona-heiko-maas-entschieden-gegen-impfpflicht-fuer-alle-a-5f001161-75d4-41b3-befe-ba207cea32be,20112021_09:59,Spiegel,politik,
Covid-19: Neun Impfsorgen – neun Antworten einer Immunologin,https://www.spiegel.de/gesundheit/corona-impfung-neun-bedenken-und-neun-antworten-einer-immunologin-a-1409c5d3-abb5-443a-a2c0-5b2a85314902,20112021_08:56,Spiegel,gesundheit,Von Benjamin Braden und Jonathan Miske (Animationen)
Neuer Kredit statt Teilverkauf: Wie Sie im Alter von Ihrem Haus leben können,https://www.spiegel.de/wirtschaft/service/teilverkauf-oder-neuer-kredit-wie-sie-im-alter-von-ihrem-haus-leben-koennen-a-cd451147-5f9f-4fb6-845c-a8e00daed456,20112021_08:53,Spiegel,wirtschaft,
Ahrtal: Monteure berichten von Mangel an Heizungen fürs Flutgebiet,https://www.spiegel.de/panorama/gesellschaft/ahrtal-monteure-berichten-von-mangel-an-heizungen-fuers-flutgebiet-a-eb058817-97d9-4ffa-bde9-840bba929f69,20112021_08:47,Spiegel,panorama,
Neues zur SPIEGEL-Affäre: »Die Bundesanwaltschaft war Hauptakteur«,https://www.spiegel.de/geschichte/spiegel-affaere-1962-die-bundesanwaltschaft-war-hauptakteur-a-50f2f79e-19a3-46bc-9c26-cf755ccbf138,20112021_08:39,Spiegel,geschichte,Ein Interview von Klaus Wiegrefe
Fall Kyle Rittenhouse in den USA: Er tötete zwei Menschen und ist frei,https://www.spiegel.de/ausland/kyle-rittenhouse-und-sein-prozess-in-den-usa-er-toetete-zwei-menschen-und-ist-frei-a-489dd007-fe12-49a3-ae80-0fb306c9ad77,20112021_08:27,Spiegel,ausland,"Von Roland Nelles, Washington"
Spielzeugautos: Mit dem Bugatti Baby in die Schule,https://www.spiegel.de/auto/bobbycars-mit-dem-bugatti-baby-in-die-schule-a-54acec96-9a49-43db-897f-1a1232ca0f23,20112021_07:59,Spiegel,auto,
Rund um den Black Friday: So entlarven Sie die Tricks der Onlinehändler,https://www.spiegel.de/netzwelt/web/black-friday-so-entlarven-sie-die-werbetricks-der-onlinehaendler-a-3bfadd5f-b4ec-4e5d-af23-c766f57a0e5e,20112021_07:53,Spiegel,netzwelt,Von Jörg Breithut
Sexhandel-Prozess gegen Ex-Freundin Ghislaine Maxwell: Posthume Abrechnung mit Jeffrey Epstein,https://www.spiegel.de/ausland/ghislaine-maxwell-jeffrey-epsteins-ex-freundin-wegen-sexhandels-vor-gericht-in-new-york-a-78a365ab-a89d-4542-ae14-2c48175a37e1,20112021_07:51,Spiegel,ausland,"Von Marc Pitzke, New York"
"Ratgeber-Kolumne: Wie sage ich meiner Mutter, dass ich mich sorge, wenn sie weiter allein wohnt?",https://www.spiegel.de/familie/leben-im-alter-wie-sage-ich-meiner-mutter-dass-wir-ueber-vorsorge-sprechen-muessen-a-424ca692-c324-416e-a84e-4109b9db15fe,20112021_07:50,Spiegel,familie,Aufgezeichnet von Detlef Hacke
#MeToo: »Mit der müsste man mal Sex haben…«,https://www.spiegel.de/psychologie/metoo-in-der-talkshowbranche-mit-der-muesste-man-mal-sex-haben-a-b0640f8c-5b92-48e5-87ff-517a79717547,20112021_07:49,Spiegel,psychologie,Von Heike Kleen
Wegen Menschenrechtsverletzungen: Auch Großbritannien erwägt diplomatischen Boykott der Winterspiele in Peking,https://www.spiegel.de/politik/auch-grossbritannien-erwaegt-diplomatischen-boykott-der-olympischen-winterspiele-a-b76c85f9-6bd7-4a2d-b207-0b6316759ae9,20112021_07:39,Spiegel,politik,
Ärzte und die Boosterimpfungen: »Das ist in so kurzer Zeit nicht schaffbar«,https://www.spiegel.de/gesundheit/diagnose/corona-und-die-impfungen-durch-hausaerzte-das-ist-in-so-kurzer-zeit-nicht-schaffbar-a-901c66b0-9fcc-4816-ae42-21f93fe698cc,20112021_07:16,Spiegel,gesundheit,Ein Interview von Marthe Ruddat
+++ Corona-News +++: Landesregierung beschließt schärfere Coronaregeln für Schleswig-Holstein,https://www.spiegel.de/wissenschaft/medizin/corona-news-am-samstag-rki-chef-wieler-warnt-vor-fuenfter-welle-a-d2b68a7b-42c1-4914-b62b-4abeb526f05e,20112021_07:15,Spiegel,wissenschaft,
Die Lage am Morgen: Null Toleranz für Ungeimpfte,https://www.spiegel.de/politik/deutschland/news-oesterreich-lockdown-joe-biden-a-80d8d070-bcc6-4491-8084-59b1f44493c8,20112021_07:09,Spiegel,politik,
"Die Woche: Kein Plan in Afghanistan, Chaos beim Boostern, Einfluss der Anthroposophen",https://www.spiegel.de/politik/deutschland/wochenrueckblick-afghanistan-unter-den-taliban-hoffnung-booster-anthroposophie-und-corona-podcast-a-5a903dd9-fa98-4457-a3f5-f6c1e8f882d7,20112021_06:00,Spiegel,politik,
Britische Ministerin kritisiert offene EU-Binnengrenzen: »Das Problem ist der Schengenraum«,https://www.spiegel.de/ausland/britische-innenministerin-priti-patel-kritisiert-offene-grenzen-in-der-eu-a-58a6efb5-900b-4964-bc92-64ecb441b84f,20112021_00:04,Spiegel,ausland,
Wahl zum SPD-Chef: Niedersachsen-SPD nominiert Klingbeil,https://www.spiegel.de/politik/deutschland/lars-klingbeil-von-niedersachsen-spd-fuer-wahl-zum-bundesvorsitz-nominiert-a-3c011f97-aee3-421b-bb9c-907d7882ae03,19112021_23:37,Spiegel,politik,
