Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Massig Jaworte: Standesämter arbeiten am 22.2.22 am Limit,22022022_04:24,https://www.sueddeutsche.de/leben/buntes-erfurt-massig-jaworte-standesaemter-arbeiten-am-22222-am-limit-dpa.urn-newsml-dpa-com-20090101-220222-99-232816,Buntes - Erfurt,dpa,,,22022022,Sueddeutsche
Weniger Menschen bei Corona-Protesten in Sachsen-Anhalt,22022022_04:21,https://www.sueddeutsche.de/politik/demonstrationen-magdeburg-weniger-menschen-bei-corona-protesten-in-sachsen-anhalt-dpa.urn-newsml-dpa-com-20090101-220222-99-232811,Demonstrationen - Magdeburg,dpa,,,22022022,Sueddeutsche
Polizei findet tote Person bei Einsatz in Döbeln,22022022_04:20,https://www.sueddeutsche.de/panorama/kriminalitaet-doebeln-polizei-findet-tote-person-bei-einsatz-in-doebeln-dpa.urn-newsml-dpa-com-20090101-220222-99-232806,Kriminalität - Döbeln,dpa,,,22022022,Sueddeutsche
Neuer Corona-Impfstoff geht in einer Woche an den Start,22022022_04:19,https://www.sueddeutsche.de/gesundheit/gesundheit-mainz-neuer-corona-impfstoff-geht-in-einer-woche-an-den-start-dpa.urn-newsml-dpa-com-20090101-220222-99-232802,Gesundheit - Mainz,dpa,,,22022022,Sueddeutsche
Haben Kinder das Freundefinden verlernt?,22022022_04:17,https://www.sueddeutsche.de/panorama/kinder-freundschaften-corona-sozialverhalten-veraenderung-1.5533475,Kinderfreundschaften,,Von Kerstin Lottritz,"Nie wieder ist es so einfach und gleichzeitig so wichtig, Beziehungen zu knüpfen, wie im Kindesalter. Doch Corona hat vieles verändert. Warum junge Menschen Freundschaften besonders brauchen und was ihnen dabei hilft, wieder aufeinander zuzugehen.
                        
                            Von Kerstin Lottritz",22022022,Sueddeutsche
Geist ohne Materie,22022022_04:16,https://www.sueddeutsche.de/kultur/papiermangel-papierpreis-vinyl-rohstoffpreise-1.5532867,Rohstoffmangel in der Kulturbranche,,Von Leo Kilz,"Scheinbar endlose Lieferzeiten, Papiermangel und rasant steigende Rohstoffpreise: Mit welchen Problemen Verlage und Plattenfirmen gerade zu kämpfen haben.
                        
                            Von Leo Kilz",22022022,Sueddeutsche
Kutschaty: Kirchliches Nebenstrafrecht gehört abgeschafft,22022022_04:16,https://www.sueddeutsche.de/panorama/kirche-duesseldorf-kutschaty-kirchliches-nebenstrafrecht-gehoert-abgeschafft-dpa.urn-newsml-dpa-com-20090101-220222-99-232785,Kirche - Düsseldorf,dpa,,,22022022,Sueddeutsche
Après-Xi,22022022_04:15,https://www.sueddeutsche.de/sport/olympia-2022-peking-olympische-spiele-1.5533490,Olympia 2022,,"Von Saskia Aleythe und Barbara Klimke, Peking","Olympische Schneewehen, garantiert unpolitische Propaganda, lächelnde Rachenputzer und schwebendes Essen: letzte Anmerkungen zu den Pandemiespielen in Peking.
                        
                            Von Saskia Aleythe und Barbara Klimke, Peking",22022022,Sueddeutsche
"""Lady Di Club"" plant Diana-Statue in Mini-Britannien",22022022_04:14,https://www.sueddeutsche.de/leben/gesellschaft-vettelschoss-lady-di-club-plant-diana-statue-in-mini-britannien-dpa.urn-newsml-dpa-com-20090101-220222-99-232767,Gesellschaft - Vettelschoß,dpa,,,22022022,Sueddeutsche
Die gebrochenen Versprechen der Credit Suisse,22022022_04:13,https://www.sueddeutsche.de/wirtschaft/suisse-secrets-schweiz-skandal-credit-suisse-1.5532762,Suisse Secrets,,Von Sophia Baumann,"Exklusiv
                    
                    
                        Seit Jahren schon reiht die Bank Skandal an Skandal, immer wieder gelobt sie Besserung. Warum tut sie sich damit so schwer?
                        
                            Von Sophia Baumann",22022022,Sueddeutsche
