Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Geiger Zweiter,28122021_20:30,https://www.sueddeutsche.de/sport/skispringen-geiger-zweiter-1.5497572,Skispringen,,"Von Volker Kreisl, Oberstdorf","Oberstdorfer landet in der Qualifikation zum ersten Springen der Vierschanzentournee direkt hinter Ryoyu Kobayashi. Severin Freund zeigt sich bei miesem Wetter stark verbessert.
                        
                            Von Volker Kreisl, Oberstdorf",29122021,Sueddeutsche
Totes Baby vor Entsorgungsbetrieb in Halle gefunden,28122021_19:57,https://www.sueddeutsche.de/panorama/kriminalitaet-totes-baby-vor-entsorgungsbetrieb-in-halle-gefunden-dpa.urn-newsml-dpa-com-20090101-211228-99-522586,Kriminalität,dpa,,,29122021,Sueddeutsche
"World Team Challenge: Österreich-Sieg, Hettich/Lesser Vierte",28122021_19:53,https://www.sueddeutsche.de/sport/biathlon-world-team-challenge-oesterreich-sieg-hettichlesser-vierte-dpa.urn-newsml-dpa-com-20090101-211228-99-528150,Biathlon,dpa,,,29122021,Sueddeutsche
Deutlich mehr Flüchtlinge kommen nach Baden-Württemberg,28122021_19:49,https://www.sueddeutsche.de/politik/migration-stuttgart-deutlich-mehr-fluechtlinge-kommen-nach-baden-wuerttemberg-dpa.urn-newsml-dpa-com-20090101-211228-99-528156,Migration - Stuttgart,dpa,,,29122021,Sueddeutsche
Feuerwehr der US Army löscht deutschen Misthaufen,28122021_19:48,https://www.sueddeutsche.de/panorama/braende-feuerwehr-der-us-army-loescht-deutschen-misthaufen-dpa.urn-newsml-dpa-com-20090101-211228-99-524053,Brände,dpa,,,29122021,Sueddeutsche
World Team Challenge: Hettich/Lesser Vierte,28122021_19:47,https://www.sueddeutsche.de/sport/biathlon-ruhpolding-world-team-challenge-hettichlesser-vierte-dpa.urn-newsml-dpa-com-20090101-211228-99-528139,Biathlon - Ruhpolding,dpa,,,29122021,Sueddeutsche
Leipziger Handballer lassen HC Erlangen keine Chance,28122021_19:46,https://www.sueddeutsche.de/sport/handball-leipzig-leipziger-handballer-lassen-hc-erlangen-keine-chance-dpa.urn-newsml-dpa-com-20090101-211228-99-528130,Handball - Leipzig,dpa,,,29122021,Sueddeutsche
Netzhoppers beenden ihre Talfahrt: 3:1-Sieg gegen Herrsching,28122021_19:28,https://www.sueddeutsche.de/sport/volleyball-bestensee-netzhoppers-beenden-ihre-talfahrt-31-sieg-gegen-herrsching-dpa.urn-newsml-dpa-com-20090101-211228-99-528072,Volleyball - Bestensee,dpa,,,29122021,Sueddeutsche
Allersberg und das Ringen um Amazon,28122021_18:55,https://www.sueddeutsche.de/bayern/allersberg-amazon-gewerbegebiet-sortierzentrum-logistiker-1.5496925,Gewerbegebiet nahe Nürnberg,,"Von Uwe Ritzer, Allersberg","19 Hektar für mutmaßlich 40 Millionen Euro: In der fränkischen Gemeinde Allersberg soll ein Gewerbegebiet entstehen - vor allem für ein Amazon-Sortierzentrum. Das Vorhaben ist seit Jahren höchst umstritten und dem Bürgermeister wird nun Mauschelei vorgeworfen.
                        
                            Von Uwe Ritzer, Allersberg",29122021,Sueddeutsche
Schreckschusswaffe nach Schüssen vor Landtag sichergestellt,28122021_18:46,https://www.sueddeutsche.de/panorama/kriminalitaet-schwerin-schreckschusswaffe-nach-schuessen-vor-landtag-sichergestellt-dpa.urn-newsml-dpa-com-20090101-211228-99-527910,Kriminalität - Schwerin,dpa,,,29122021,Sueddeutsche
"Einmal Risiko, entgegen aller Gewohnheit",28122021_18:44,https://www.sueddeutsche.de/bayern/soeder-kanzlerkandidatur-csu-union-1.5469859,Markus Söder,,Von Roman Deininger,"Er übertreibt es. Aber er kann nicht anders: Wie Markus Söder die Kanzlerkandidatur entglitt.
                        
                            Von Roman Deininger",29122021,Sueddeutsche
Corona-Fall: Spiel Blomberg-Lippe gegen BVB abgesagt,28122021_18:43,https://www.sueddeutsche.de/sport/handball-dortmund-corona-fall-spiel-blomberg-lippe-gegen-bvb-abgesagt-dpa.urn-newsml-dpa-com-20090101-211228-99-527906,Handball - Dortmund,dpa,,,29122021,Sueddeutsche
Olympiasieger Wellbrock und Schwimmerin Köhler verheiratet,28122021_18:42,https://www.sueddeutsche.de/sport/schwimmen-bremen-olympiasieger-wellbrock-und-schwimmerin-koehler-verheiratet-dpa.urn-newsml-dpa-com-20090101-211228-99-527900,Schwimmen - Bremen,dpa,,,29122021,Sueddeutsche
