Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Erneut Demos gegen Corona-Maßnahmen: Kein Teilnehmerlimit,26122021_08:54,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-erneut-demos-gegen-corona-massnahmen-kein-teilnehmerlimit-dpa.urn-newsml-dpa-com-20090101-211226-99-506075,Gesundheit - Schwerin,dpa,,,26122021,Sueddeutsche
Ausbau der Digitalinfrastruktur bleibt Herausforderung,26122021_08:53,https://www.sueddeutsche.de/service/internet-schwerin-ausbau-der-digitalinfrastruktur-bleibt-herausforderung-dpa.urn-newsml-dpa-com-20090101-211226-99-506076,Internet - Schwerin,dpa,,,26122021,Sueddeutsche
Mann auf Party vermutlich mit Schusswaffe bedroht,26122021_08:52,https://www.sueddeutsche.de/panorama/kriminalitaet-greven-mann-auf-party-vermutlich-mit-schusswaffe-bedroht-dpa.urn-newsml-dpa-com-20090101-211226-99-506078,Kriminalität - Greven,dpa,,,26122021,Sueddeutsche
Linienbus prallt gegen Wasserbüffel,26122021_08:52,https://www.sueddeutsche.de/panorama/unfaelle-binz-linienbus-prallt-gegen-wasserbueffel-dpa.urn-newsml-dpa-com-20090101-211226-99-506079,Unfälle - Binz,dpa,,,26122021,Sueddeutsche
Mehr hessische Kommunen setzten auf Sicherheitsinitiative,26122021_08:51,https://www.sueddeutsche.de/politik/kommunen-wiesbaden-mehr-hessische-kommunen-setzten-auf-sicherheitsinitiative-dpa.urn-newsml-dpa-com-20090101-211226-99-506072,Kommunen - Wiesbaden,dpa,,,26122021,Sueddeutsche
Hessen will Drohnen bei Gefängnisüberflug besser aufspüren,26122021_08:50,https://www.sueddeutsche.de/panorama/justiz-wiesbaden-hessen-will-drohnen-bei-gefaengnisueberflug-besser-aufspueren-dpa.urn-newsml-dpa-com-20090101-211226-99-506073,Justiz - Wiesbaden,dpa,,,26122021,Sueddeutsche
Mehr als zehn Millionen Impfungen gegen Covid-19,26122021_08:50,https://www.sueddeutsche.de/gesundheit/gesundheit-frankfurt-am-main-mehr-als-zehn-millionen-impfungen-gegen-covid-19-dpa.urn-newsml-dpa-com-20090101-211226-99-506074,Gesundheit - Frankfurt am Main,dpa,,,26122021,Sueddeutsche
Opaschowski: Die Deutschen wollen Optimisten bleiben,26122021_08:48,https://www.sueddeutsche.de/service/jahreswechsel-hamburg-opaschowski-die-deutschen-wollen-optimisten-bleiben-dpa.urn-newsml-dpa-com-20090101-211226-99-506065,Jahreswechsel - Hamburg,dpa,,,26122021,Sueddeutsche
Tschentscher äußert Verständnis für Impfgegner-Demos,26122021_08:47,https://www.sueddeutsche.de/service/jahreswechsel-hamburg-tschentscher-aeussert-verstaendnis-fuer-impfgegner-demos-dpa.urn-newsml-dpa-com-20090101-211226-99-506063,Jahreswechsel - Hamburg,dpa,,,26122021,Sueddeutsche
Teuerstes Weltraum-Teleskop startet erfolgreich ins All,26122021_08:47,https://www.sueddeutsche.de/wissen/raumfahrt-teuerstes-weltraum-teleskop-startet-erfolgreich-ins-all-dpa.urn-newsml-dpa-com-20090101-211225-99-502840,Raumfahrt,dpa,,,26122021,Sueddeutsche
Agroforst steckt in Schleswig-Holstein noch in den Anfängen,26122021_08:44,https://www.sueddeutsche.de/wirtschaft/agrar-kropp-agroforst-steckt-in-schleswig-holstein-noch-in-den-anfaengen-dpa.urn-newsml-dpa-com-20090101-211226-99-506066,Agrar - Kropp,dpa,,,26122021,Sueddeutsche
Bei Rot auf die Straße: Ältere Frau wird von Auto erfasst,26122021_08:43,https://www.sueddeutsche.de/panorama/unfaelle-bad-schwartau-bei-rot-auf-die-strasse-aeltere-frau-wird-von-auto-erfasst-dpa.urn-newsml-dpa-com-20090101-211226-99-506069,Unfälle - Bad Schwartau,dpa,,,26122021,Sueddeutsche
Berliner Clubs vor ungewisser Zukunft,26122021_08:42,https://www.sueddeutsche.de/leben/szene-berlin-berliner-clubs-vor-ungewisser-zukunft-dpa.urn-newsml-dpa-com-20090101-211226-99-506054,Szene - Berlin,dpa,,,26122021,Sueddeutsche
Linke: Pflegekosten für Kommunen sind deutlich gestiegen,26122021_08:41,https://www.sueddeutsche.de/politik/kommunen-potsdam-linke-pflegekosten-fuer-kommunen-sind-deutlich-gestiegen-dpa.urn-newsml-dpa-com-20090101-211226-99-506055,Kommunen - Potsdam,dpa,,,26122021,Sueddeutsche
IG Metall: Viele Betriebe führen die 35-Stunden-Woche ein,26122021_08:40,https://www.sueddeutsche.de/service/jahreswechsel-berlin-ig-metall-viele-betriebe-fuehren-die-35-stunden-woche-ein-dpa.urn-newsml-dpa-com-20090101-211226-99-506056,Jahreswechsel - Berlin,dpa,,,26122021,Sueddeutsche
Auf den neuen Finanzsenator kommt einiges zu,26122021_08:39,https://www.sueddeutsche.de/service/jahreswechsel-berlin-auf-den-neuen-finanzsenator-kommt-einiges-zu-dpa.urn-newsml-dpa-com-20090101-211226-99-506057,Jahreswechsel - Berlin,dpa,,,26122021,Sueddeutsche
Deutlich mehr Ordnungsrufe im Landtag in der Corona-Pandemie,26122021_08:38,https://www.sueddeutsche.de/service/jahreswechsel-potsdam-deutlich-mehr-ordnungsrufe-im-landtag-in-der-corona-pandemie-dpa.urn-newsml-dpa-com-20090101-211226-99-506058,Jahreswechsel - Potsdam,dpa,,,26122021,Sueddeutsche
Hohe Verluste für Theater und Museen in der Corona-Pandemie,26122021_08:37,https://www.sueddeutsche.de/kultur/theater-potsdam-hohe-verluste-fuer-theater-und-museen-in-der-corona-pandemie-dpa.urn-newsml-dpa-com-20090101-211226-99-506059,Theater - Potsdam,dpa,,,26122021,Sueddeutsche
Verirrte Autos und Schwäne: Kuriose Einsätze bei der Polizei,26122021_08:36,https://www.sueddeutsche.de/panorama/polizei-berlin-verirrte-autos-und-schwaene-kuriose-einsaetze-bei-der-polizei-dpa.urn-newsml-dpa-com-20090101-211226-99-506060,Polizei - Berlin,dpa,,,26122021,Sueddeutsche
Sané zu Leistungsaufschwung: Vertrauen der Führung gespürt,26122021_08:34,https://www.sueddeutsche.de/bayern/fussball-muenchen-san-zu-leistungsaufschwung-vertrauen-der-fuehrung-gespuert-dpa.urn-newsml-dpa-com-20090101-211226-99-506046,Fußball - München,dpa,,,26122021,Sueddeutsche
Fahrt über Verkehrsinsel und gegen Auto: Schäden verursacht,26122021_08:32,https://www.sueddeutsche.de/bayern/verkehr-aschau-im-chiemgau-fahrt-ueber-verkehrsinsel-und-gegen-auto-schaeden-verursacht-dpa.urn-newsml-dpa-com-20090101-211226-99-506047,Verkehr - Aschau im Chiemgau,dpa,,,26122021,Sueddeutsche
Adventskranz fängt Feuer und setzt Wohnung in Brand,26122021_08:31,https://www.sueddeutsche.de/bayern/braende-neusaess-adventskranz-faengt-feuer-und-setzt-wohnung-in-brand-dpa.urn-newsml-dpa-com-20090101-211226-99-506048,Brände - Neusäß,dpa,,,26122021,Sueddeutsche
Vertrauen von Bayern-Führung und Hoeneß beflügelt Sané,26122021_08:31,https://www.sueddeutsche.de/sport/fussball-vertrauen-von-bayern-fuehrung-und-hoeness-befluegelt-san-dpa.urn-newsml-dpa-com-20090101-211226-99-506157,Fußball,dpa,,,26122021,Sueddeutsche
Die besten Vorsätze für die Liebe,26122021_08:31,https://sz-magazin.sueddeutsche.de/liebe-und-partnerschaft/vorsaetze-liebe-beziehung-91075,Beziehung,,,"Was kann man sich vornehmen, um in der Beziehung oder beim Alleinsein noch glücklicher zu werden? Expertinnen und Experten haben uns jeweils einen Ratschlag verraten, an den sie wirklich glauben.",26122021,Sueddeutsche
Bischof sieht Corona als Beschleuniger und Zerstörer,26122021_08:30,https://www.sueddeutsche.de/bayern/jahreswechsel-wuerzburg-bischof-sieht-corona-als-beschleuniger-und-zerstoerer-dpa.urn-newsml-dpa-com-20090101-211226-99-506049,Jahreswechsel - Würzburg,dpa,,,26122021,Sueddeutsche
Immer noch kein Einsatz für Drohnenabwehr in Gefängnissen,26122021_08:29,https://www.sueddeutsche.de/bayern/jahreswechsel-muenchen-immer-noch-kein-einsatz-fuer-drohnenabwehr-in-gefaengnissen-dpa.urn-newsml-dpa-com-20090101-211226-99-506050,Jahreswechsel - München,dpa,,,26122021,Sueddeutsche
Steigende Energiepreise belasten 2022 viele Haushalte,26122021_08:29,https://www.sueddeutsche.de/service/jahreswechsel-steigende-energiepreise-belasten-2022-viele-haushalte-dpa.urn-newsml-dpa-com-20090101-211226-99-505710,Jahreswechsel,dpa,,,26122021,Sueddeutsche
Unternehmen: Dreifacher Mangel und Auflagen hemmen Bau,26122021_08:28,https://www.sueddeutsche.de/bayern/jahreswechsel-muenchen-unternehmen-dreifacher-mangel-und-auflagen-hemmen-bau-dpa.urn-newsml-dpa-com-20090101-211226-99-506051,Jahreswechsel - München,dpa,,,26122021,Sueddeutsche
Yvonne Catterfeld und Oliver Wnuk verkünden Trennung,26122021_08:28,https://www.sueddeutsche.de/leben/leute-yvonne-catterfeld-und-oliver-wnuk-verkuenden-trennung-dpa.urn-newsml-dpa-com-20090101-211226-99-506037,Leute,dpa,,,26122021,Sueddeutsche
Umfrage: Stimmung im deutschen Mittelstand hellt sich auf,26122021_08:26,https://www.sueddeutsche.de/wirtschaft/unternehmen-leinfelden-echterdingen-umfrage-stimmung-im-deutschen-mittelstand-hellt-sich-auf-dpa.urn-newsml-dpa-com-20090101-211226-99-506039,Unternehmen - Leinfelden-Echterdingen,dpa,,,26122021,Sueddeutsche
"Ministerin: ""Waldorfschulen keine Horte der Querdenker""",26122021_08:25,https://www.sueddeutsche.de/bildung/bildung-stuttgart-ministerin-waldorfschulen-keine-horte-der-querdenker-dpa.urn-newsml-dpa-com-20090101-211226-99-506041,Bildung - Stuttgart,dpa,,,26122021,Sueddeutsche
Lange Pause für Clippers-Star Paul George,26122021_08:24,https://www.sueddeutsche.de/sport/basketball-lange-pause-fuer-clippers-star-paul-george-dpa.urn-newsml-dpa-com-20090101-211226-99-506145,Basketball,dpa,,,26122021,Sueddeutsche
Südwestmetall will mehr Engagement bei Zukunftsthemen,26122021_08:23,https://www.sueddeutsche.de/politik/wirtschaftspolitik-stuttgart-suedwestmetall-will-mehr-engagement-bei-zukunftsthemen-dpa.urn-newsml-dpa-com-20090101-211226-99-506042,Wirtschaftspolitik - Stuttgart,dpa,,,26122021,Sueddeutsche
Land will Gefängnisse besser gegen Drohnen schützen,26122021_08:22,https://www.sueddeutsche.de/panorama/justiz-stuttgart-land-will-gefaengnisse-besser-gegen-drohnen-schuetzen-dpa.urn-newsml-dpa-com-20090101-211226-99-506043,Justiz - Stuttgart,dpa,,,26122021,Sueddeutsche
"Hausbrand: Seniorin tot, Pflegerin verletzt",26122021_08:21,https://www.sueddeutsche.de/panorama/braende-freiberg-am-neckar-hausbrand-seniorin-tot-pflegerin-verletzt-dpa.urn-newsml-dpa-com-20090101-211225-99-502360,Brände - Freiberg am Neckar,dpa,,,26122021,Sueddeutsche
RKI: Omikron-Variante in allen Bundesländern nachgewiesen,26122021_08:10,https://www.sueddeutsche.de/wissen/wissenschaft-rki-omikron-variante-in-allen-bundeslaendern-nachgewiesen-dpa.urn-newsml-dpa-com-20090101-211226-99-505255,Wissenschaft,dpa,,,26122021,Sueddeutsche
Tschentscher äußert Verständnis für Impfgegner-Demos,26122021_08:08,https://www.sueddeutsche.de/service/jahreswechsel-tschentscher-aeussert-verstaendnis-fuer-impfgegner-demos-dpa.urn-newsml-dpa-com-20090101-211226-99-505943,Jahreswechsel,dpa,,,26122021,Sueddeutsche
Regierung verschiebt Impfziel auf Ende Januar,26122021_07:53,https://www.sueddeutsche.de/gesundheit/gesundheit-regierung-verschiebt-impfziel-auf-ende-januar-dpa.urn-newsml-dpa-com-20090101-211226-99-504838,Gesundheit,dpa,,,26122021,Sueddeutsche
Özdemir will gesündere Ernährung fördern,26122021_07:49,https://www.sueddeutsche.de/wirtschaft/ernaehrung-oezdemir-will-gesuendere-ernaehrung-foerdern-dpa.urn-newsml-dpa-com-20090101-211226-99-505739,Ernährung,dpa,,,26122021,Sueddeutsche
Nachfrage nach Schwimmanfängerkursen explodiert,26122021_07:41,https://www.sueddeutsche.de/panorama/notfaelle-nachfrage-nach-schwimmanfaengerkursen-explodiert-dpa.urn-newsml-dpa-com-20090101-211226-99-505829,Notfälle,dpa,,,26122021,Sueddeutsche
Drohnen über Gefängnissen machen Justizministerien Sorgen,26122021_07:38,https://www.sueddeutsche.de/service/jahreswechsel-drohnen-ueber-gefaengnissen-machen-justizministerien-sorgen-dpa.urn-newsml-dpa-com-20090101-211226-99-505259,Jahreswechsel,dpa,,,26122021,Sueddeutsche
Corona-geplagte Celtics und Mavs verlieren Weihnachtsspiele,26122021_07:26,https://www.sueddeutsche.de/sport/basketball-corona-geplagte-celtics-und-mavs-verlieren-weihnachtsspiele-dpa.urn-newsml-dpa-com-20090101-211226-99-505758,Basketball,dpa,,,26122021,Sueddeutsche
"Milchdieb, Türzuschläger und Kerzenschnorrer",26122021_07:20,https://www.sueddeutsche.de/muenchen/landkreismuenchen/weihnachtsbraeuche-island-fc-deisenhofen-1.5494886,Weihachtsbräuche,,"Von Stefan Galler, Oberhaching","Der Deisenhofener Bayernliga-Fußballtrainer Hannes Sigurdsson pflegt mit seiner Familie die Traditionen seiner isländischen Heimat. Dazu gehören 13 Trolle.
                        
                            Von Stefan Galler, Oberhaching",26122021,Sueddeutsche
Erzbischof Desmond Tutu ist tot,26122021_07:19,https://www.sueddeutsche.de/politik/desmond-tutu-suedafrika-tot-1.5495504,Südafrika,,,"Er kämpfte für die Vision einer ""Regenbogennation"", für seinen gewaltlosen Kampf gegen das Apartheidregime wurde ihm der Friedensnobelpreis verliehen. Nun ist Desmond Tutu im Alter von 90 Jahren gestorben.",26122021,Sueddeutsche
Sieben-Tage-Inzidenz steigt wieder,26122021_07:14,https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-corona-news-inzidenz-weihnachtsmaerkte-impfstoff-moderna-1.4850845,Newsblog zum Coronavirus im Landkreis München,,Von SZ-Autoren,"Am zweiten Weihnachtsfeiertag liegt der Wert bei 149.0. An Silvester gilt ein Versammlungsverbot auf öffentlichen Plätzen.
                        
                            Von SZ-Autoren",26122021,Sueddeutsche
Südafrikas Präsident: Erzbischof Tutu gestorben,26122021_07:13,https://www.sueddeutsche.de/gesundheit/gesundheit-suedafrikas-praesident-erzbischof-tutu-gestorben-dpa.urn-newsml-dpa-com-20090101-211226-99-505717,Gesundheit,dpa,,,26122021,Sueddeutsche
Heftige Kritik an Rüstungsexporten in Rekordhöhe,26122021_07:10,https://www.sueddeutsche.de/politik/ruestungsexporte-kritik-gruene-union-1.5495488,Waffenexporte,,,"Kurz vor dem Regierungswechsel hat die Groko noch Rüstungsexporte in Milliardenhöhe genehmigt, vor allem an die Junta in Ägypten. Für die Grünen ist das ein Frevel. Für die Union wiederum sind das nur ""Krokodilstränen"".",26122021,Sueddeutsche
Aaron Rodgers bricht Favres Packers-Touchdown-Rekord,26122021_06:56,https://www.sueddeutsche.de/sport/american-football-aaron-rodgers-bricht-favres-packers-touchdown-rekord-dpa.urn-newsml-dpa-com-20090101-211226-99-505646,American Football,dpa,,,26122021,Sueddeutsche
xHamster droht Sperre,26122021_06:51,https://www.sueddeutsche.de/digital/pornoportal-xhamster-droht-sperre-1.5495486,Pornoportal,,,Reichweitenstarken Pornoportalen drohen Netzsperren wegen Missachtung des Kinder- und Jugendschutzes.  Für einen Anbieter wird es langsam eng.,26122021,Sueddeutsche
EM-Absagen: Schwarzer sorgt sich um Auswahl-Prestige,26122021_06:45,https://www.sueddeutsche.de/sport/handball-em-absagen-schwarzer-sorgt-sich-um-auswahl-prestige-dpa.urn-newsml-dpa-com-20090101-211225-99-504051,Handball,dpa,,,26122021,Sueddeutsche
